global_id,portal_id,file_id,lter,title,alt_id,owner,metadata_date,year_only,no_temporal_info,start_date,end_date,duration,current,conv_access,pop_data,temp_int,quality,taxa,data_type,descriptor,study_type,num_spp,comm_data,multi_trophic,env_data_file,habitat_data_file,space_data_file,coor_sys,projection,lat,long,summarized,num_sites,num_treatment_levels,treatment_type,exp_maintainence ,spatial_replication,num_levels_of_replication,rep_lev1,rep_lev2,rep_lev3,rep_lev4,site_metadata,notes,linked,data_obj_count,api_file
955,knb-lter-vcr.227.3,NHDFlowline_ES,VCR,NHD Hydrography and Watershed Data for the Eastern Shore of Virginia 2013,VCR14223b,USGS; EPA;  USFS; other fed/state/local partners,1,0,1,9/6/2013,9/6/2013,,0,1,0,,other,,spatial,coordinates,obs,,,,,,,,,,,,,,,,,,,,,,http://www.vcrlter.virginia.edu/cgi-bin/showDataset.cgi?docid=knb-lter-vcr.227,,,1,
956,knb-lter-vcr.227.3,NHDArea_ES,VCR,NHD Hydrography and Watershed Data for the Eastern Shore of Virginia 2013,VCR14223c,USGS; EPA;  USFS; other fed/state/local partners,1,0,1,9/6/2013,9/6/2013,,0,1,0,,other,,spatial,boundaries,obs,,,,,,,,,,,,,,,,,,,,,,http://www.vcrlter.virginia.edu/cgi-bin/showDataset.cgi?docid=knb-lter-vcr.227,,,1,
957,knb-lter-vcr.227.3,NHDLine_ES,VCR,NHD Hydrography and Watershed Data for the Eastern Shore of Virginia 2013,VCR14223d,USGS; EPA;  USFS; other fed/state/local partners,1,0,1,9/6/2013,9/6/2013,,0,1,0,,other,,spatial,boundaries,obs,,,,,,,,,,,,,,,,,,,,,,http://www.vcrlter.virginia.edu/cgi-bin/showDataset.cgi?docid=knb-lter-vcr.227,,,1,
958,knb-lter-vcr.227.3,WBDHU8_ES,VCR,NHD Hydrography and Watershed Data for the Eastern Shore of Virginia 2013,VCR14223e,USGS; EPA;  USFS; other fed/state/local partners,1,0,1,9/6/2013,9/6/2013,,0,1,0,,other,,spatial,boundaries,obs,,,,,,,,,,,,,,,,,,,,,,http://www.vcrlter.virginia.edu/cgi-bin/showDataset.cgi?docid=knb-lter-vcr.227,,,1,
959,knb-lter-vcr.227.3,WBDHU10_ES,VCR,NHD Hydrography and Watershed Data for the Eastern Shore of Virginia 2013,VCR14223f,USGS; EPA;  USFS; other fed/state/local partners,1,0,1,9/6/2013,9/6/2013,,0,1,0,,other,,spatial,boundaries,obs,,,,,,,,,,,,,,,,,,,,,,http://www.vcrlter.virginia.edu/cgi-bin/showDataset.cgi?docid=knb-lter-vcr.227,,,1,
960,knb-lter-vcr.227.3,WBDHU12_ES,VCR,NHD Hydrography and Watershed Data for the Eastern Shore of Virginia 2013,VCR14223g,USGS; EPA;  USFS; other fed/state/local partners,1,0,1,9/6/2013,9/6/2013,,0,1,0,,other,,spatial,boundaries,obs,,,,,,,,,,,,,,,,,,,,,,http://www.vcrlter.virginia.edu/cgi-bin/showDataset.cgi?docid=knb-lter-vcr.227,,,1,
961,knb-lter-vcr.227.3,VCR14223_1,VCR,NHD Hydrography and Watershed Data for the Eastern Shore of Virginia 2013,VCR14223,USGS; EPA;  USFS; other fed/state/local partners,,,,,,,,,,,not_data,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.vcrlter.virginia.edu/cgi-bin/showDataset.cgi?docid=knb-lter-vcr.227,not counting as separate dataset; same data in a zip folder,,0,
962,knb-lter-vcr.228.8,2013_ERDC_VA_HogIsland_39_1mGrid,VCR,"High resolution LiDAR Data for Hog Island, VA, 2013",VCR14224a,USACE-TEC;JALBTCX,1,0,1,5/26/2013,5/26/2013,,0,1,0,,other,,spatial,elevation,obs,,,,,,,,,,,,,,,,,,,,,,http://www.vcrlter.virginia.edu/cgi-bin/showDataset.cgi?docid=knb-lter-vcr.228,,,1,
963,knb-lter-vcr.228.8,2013_ERDC_VA_HogIsland_39_BareEarth_1mGrid,VCR,"High resolution LiDAR Data for Hog Island, VA, 2013",VCR14224b,USACE-TEC;JALBTCX,1,0,1,5/26/2013,5/26/2013,,0,1,0,,other,,spatial,elevation,obs,,,,,,,,,,,,,,,,,,,,,,http://www.vcrlter.virginia.edu/cgi-bin/showDataset.cgi?docid=knb-lter-vcr.228,,,1,
964,knb-lter-vcr.228.8,2013_ERDC_VA_HogIsland_39_5mGrid,VCR,"High resolution LiDAR Data for Hog Island, VA, 2013",VCR14224c,USACE-TEC;JALBTCX,1,0,1,5/26/2013,5/26/2013,,0,1,0,,other,,spatial,elevation,obs,,,,,,,,,,,,,,,,,,,,,,http://www.vcrlter.virginia.edu/cgi-bin/showDataset.cgi?docid=knb-lter-vcr.228,,,1,
965,knb-lter-vcr.228.8,2013_ERDC_VA_HogIsland_39_GeoClassified,VCR,"High resolution LiDAR Data for Hog Island, VA, 2013",VCR14224,USACE-TEC;JALBTCX,1,0,1,5/26/2013,5/26/2013,,0,1,0,,other,,spatial,elevation,obs,,,,,,,,,,,,,,,,,,,,,,http://www.vcrlter.virginia.edu/cgi-bin/showDataset.cgi?docid=knb-lter-vcr.228,,,1,
966,not available,2013_NCMP_VA_HogIsland_HSI_REFL_48Band_400m,VCR,"Hyperspectral imagery for Hog Island, VA, 2013",VCR14225a,USACE-TEC;JALBTCX,1,0,1,5/26/2013,5/26/2013,,0,1,0,,other,,spatial;env,see site_metadata,obs,,,,,,,,,,,,,,,,,,,,,,http://www.vcrlter.virginia.edu/cgi-bin/showDataset.cgi?docid=knb-lter-vcr.229,,,1,
967,not available,2013_NCMP_VA_HogIsland_HSI_REFL_96Band_2000m,VCR,"Hyperspectral imagery for Hog Island, VA, 2013",VCR14225b,USACE-TEC;JALBTCX,1,0,1,5/26/2013,5/26/2013,,0,1,0,,other,,spatial;env,see site_metadata,obs,,,,,,,,,,,,,,,,,,,,,,http://www.vcrlter.virginia.edu/cgi-bin/showDataset.cgi?docid=knb-lter-vcr.229,,,1,
968,not available,2013_NCMP_VA_HogIsland_HSI_RAD_48Band_400m,VCR,"Hyperspectral imagery for Hog Island, VA, 2013",VCR14225c,USACE-TEC;JALBTCX,1,0,1,5/26/2013,5/26/2013,,0,1,0,,other,,spatial;env,see site_metadata,obs,,,,,,,,,,,,,,,,,,,,,,http://www.vcrlter.virginia.edu/cgi-bin/showDataset.cgi?docid=knb-lter-vcr.229,,,1,
969,not available,2013_NCMP_VA_HogIsland_HSI_RAD_96Band_2000m,VCR,"Hyperspectral imagery for Hog Island, VA, 2013",VCR14225d,USACE-TEC;JALBTCX,1,0,1,5/26/2013,5/26/2013,,0,1,0,,other,,spatial;env,see site_metadata,obs,,,,,,,,,,,,,,,,,,,,,,http://www.vcrlter.virginia.edu/cgi-bin/showDataset.cgi?docid=knb-lter-vcr.229,,,1,
970,not available,SpectralProfsFeb2014.zip,VCR,"Hyperspectral imagery for Hog Island, VA, 2013",VCR14225,USACE-TEC;JALBTCX,,,,,,,,,,,not_data,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.vcrlter.virginia.edu/cgi-bin/showDataset.cgi?docid=knb-lter-vcr.229,not counting as separate dataset; same data at different temporal scale,,0,
971,knb-lter-vcr.230.2,allshores,VCR,"NOAA-NOS-NGS t-sheet Vector Shorelines for the Eastern Shore of VA and southern MD, 1847-1978",VCR14226,NOAA-NOS-NGS,1,0,0,10/01/1847,8/7/2009,,0,1,0,,other,,spatial,boundaries,obs,,,,,,,,,,,,,,,,,,,,,,http://www.vcrlter.virginia.edu/cgi-bin/showDataset.cgi?docid=knb-lter-vcr.230,shoreline mapping ,,1,
972,knb-lter-vcr.231.1,bigsite19890725,VCR,1989 General Landcover Map of the Eastern Shore of Virginia,VCR14227,Porter,1,0,1,7/25/1989,7/25/1989,,0,1,0,,other,,spatial,landcover,obs,,,,,,,,,,,,,,,,,,,,,,http://www.vcrlter.virginia.edu/cgi-bin/showDataset.cgi?docid=knb-lter-vcr.231,,,1,
973,knb-lter-vcr.232.3 ,2011_USACE_HogIsland_LiDAR,VCR,"High resolution LiDAR Data for Hog Island, VA, 2011",VCR14228,USACE-TEC;JALBTCX,1,0,1,10/11/2011,10/11/2011,,0,1,0,,other,,spatial,elevation;bathymetry,obs,,,,,,,,,,,,,,,,,,,,,,http://www.vcrlter.virginia.edu/cgi-bin/showDataset.cgi?docid=knb-lter-vcr.232,,,1,
974,knb-lter-vcr.232.3 ,las11_index,VCR,"High resolution LiDAR Data for Hog Island, VA, 2011",VCR14228a,USACE-TEC;JALBTCX,,,,,,,,,,,not_data,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.vcrlter.virginia.edu/cgi-bin/showDataset.cgi?docid=knb-lter-vcr.232,not counting as different dataset; same information in a different format,,0,
975,knb-lter-vcr.233.1,2013_NCMP_VA_HogIsland_HSI_RAD_48Band_400m,VCR,"High resolution Air Photo Mosaic for Hog Island, VA, 2011",VCR14229,USACE-TEC;JALBTCX,1,0,1,10/11/2011,10/11/2011,,0,1,0,,other,,spatial,see site_metadata,obs,,,,,,,,,,,,,,,,,,,,,,http://www.vcrlter.virginia.edu/cgi-bin/showDataset.cgi?docid=knb-lter-vcr.233,air photo mosaics,,1,
976,knb-lter-vcr.233.1,rgb11_index,VCR,"High resolution Air Photo Mosaic for Hog Island, VA, 2011",VCR14229a,USACE-TEC;JALBTCX,,,,,,,,,,,not_data,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.vcrlter.virginia.edu/cgi-bin/showDataset.cgi?docid=knb-lter-vcr.233,not counting as different dataset; same information in a different format,,0,
977,knb-lter-vcr.235.2,VCR14231_1,VCR,"Wave height and period in South Bay, VA 2011-2013",VCR14231,Thomas;Reidenbach,0,0,0,10/4/2011,2/8/2013,,0,1,0,,other,,env,,obs,,,,,,,,,,,,,,,,,,,,,,http://www.vcrlter.virginia.edu/cgi-bin/showDataset.cgi?docid=knb-lter-vcr.235,,,1,
978,knb-lter-vcr.236.6 ,VCR14232_1,VCR,"Fish Counts and Lengths in South Bay and Hog Island Bay, Virginia 2012-2015",VCR14232,McGlathery,0,0,0,6/18/2012,6/11/2015,,0,1,1,season:yr,low,fish,count,,obs,25,yes,yes,,,,,,,,,-999,0,habitat,none,see site_metadata,-999,-999,-999,-999,-999,http://www.vcrlter.virginia.edu/cgi-bin/showDataset.cgi?docid=knb-lter-vcr.236,,,1,
979,knb-lter-vcr.238.1,VCR14234_1,VCR,"NOAA 6-Minute Tidal Heights for Wachapreague, VA, 1996-2000 and 2005-present",VCR14234,NOAA,0,0,0,1/1/1996,9/15/2012,,1,1,0,,other,,env,tide,obs,,,,,,,,,,,,,,,,,,,,,,http://www.vcrlter.virginia.edu/cgi-bin/showDataset.cgi?docid=knb-lter-vcr.238,,,1,
980,knb-lter-vcr.240.3,VCR15236_1,VCR,"Residence time in lagoons on the coast of Virginia, 2002 and 2009",VCR15236,Safak;Wiberg;Richardson,0,1,0,1/1/2002,1/1/2009,,0,1,0,,other,,other,,obs,,,,,,,,,,,,,,,,,,,,,,http://www.vcrlter.virginia.edu/cgi-bin/showDataset.cgi?docid=knb-lter-vcr.240,Output from simulations to calculate residence time of water in shallow coastal bays,,1,
981,knb-lter-vcr.242.1,VCR15238_1,VCR,"High Resolution LiDAR Elevation Data for Hog Island, VA  May 2013",VCR15238,Virginia Coast Reserve Long-Term Ecological Research Project,1,0,1,5/26/2013,5/26/2013,,0,1,0,,other,,spatial,elevation;bathymetry,obs,,,,,,,,,,,,,,,,,,,,,,http://www.vcrlter.virginia.edu/cgi-bin/showDataset.cgi?docid=knb-lter-vcr.242,,,1,
982,knb-lter-vcr.243.1 ,VCR15239_1,VCR,"Ground water wells in the Eastern Shore of Virginia National Wildlife Refuge, 2014",VCR15239,Fagherazzi;Kearney,0,0,0,1/8/2014,1/7/2015,,0,1,0,,other,,env,water_param; wat_temp,obs,,,,,,,,,,,,,,,,,,,,,,http://www.vcrlter.virginia.edu/cgi-bin/showDataset.cgi?docid=knb-lter-vcr.243,,,1,
983,knb-lter-vcr.244.1 ,VCR15240_1,VCR,"Wind speed and direction on Godwin Island, 2013-2014",VCR15240,Reidenbach;Timmerman,0,0,0,4/13/2013,6/27/2014,,0,1,0,,other,,env,wind,obs,,,,,,,,,,,,,,,,,,,,,,http://www.vcrlter.virginia.edu/cgi-bin/showDataset.cgi?docid=knb-lter-vcr.244,,,1,
984,knb-lter-vcr.247.3 ,VCR15243_1,VCR,"Water Quality Sampling - integrated measurements for the Virginia Coast, 1992-2015",VCR15243,McGlathery;Christian,0,0,0,7/28/1992,6/16/2015,,0,1,1,,other,,,chlA;water_param,obs,,,,,,,,,,,,,,,,,,,,,,http://www.vcrlter.virginia.edu/cgi-bin/showDataset.cgi?docid=knb-lter-vcr.247,,,1,
985,knb-lter-vcr.58.20,VCR97006_1,VCR,Brownsville and Hog Island Surficial Well Data at the Virginia Coast Reserve 1990-present,VCR97006,Brinson;Stasavich,0,0,0,6/13/1991,4/8/2015,,1,1,0,,other,,env,water_param; wat_temp,obs,,,,,,,,,,,,,,,,,,,,,,http://www.vcrlter.virginia.edu/cgi-bin/showDataset.cgi?docid=knb-lter-vcr.58,,,1,
986,knb-lter-vcr.58.20,VCR97006_extras.zip,VCR,Brownsville and Hog Island Surficial Well Data at the Virginia Coast Reserve 1990-present,VCR97006b,Brinson;Stasavich,,,,,,,,,,,not_data,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.vcrlter.virginia.edu/cgi-bin/showDataset.cgi?docid=knb-lter-vcr.58,previous version of data,,0,
987,knb-lter-vcr.20.17,VCR97008_1,VCR,"1992-93 Parramore Island, VA Permanent Plot Baseline Data : Site Data",VCR97008,Richardson;Porter;Knutsen;D.;Faust,0,0,0,10/28/1992,4/22/1993,,0,0,0,,other,,spatial,see site_metadata,obs,,,,,,,,,,,,,,,,,,,,,,http://www.vcrlter.virginia.edu/cgi-bin/showDataset.cgi?docid=knb-lter-vcr.20,,,1,
988,knb-lter-vcr.21.17,VCR97009_1,VCR,"1992-93 Parramore Island, VA Permanent Plot Baseline Data : Subplot Data",VCR97009,Richardson;Porter;Knutsen;D.;Faust,1,0,1,10/28/1992,4/30/1993,,0,0,1,,other,plant,per_cover,,obs,,,,,,,,,,,,,,,,,,,,,,http://www.vcrlter.virginia.edu/cgi-bin/showDataset.cgi?docid=knb-lter-vcr.21,data not broken down by species; no temporal information,,1,
989,knb-lter-vcr.22.17,VCR97011_1,VCR,"1992-93 Parramore Island, VA Permanent Plot Baseline Data : Tree Data",VCR97011,Richardson;Porter;Knutsen;D.;Faust,1,0,1,10/28/1992,4/30/1993,,0,0,1,,other,plant,demo,height;dbh,obs,,,,,,,,,,,,,,,,,,,,,,http://www.vcrlter.virginia.edu/cgi-bin/showDataset.cgi?docid=knb-lter-vcr.22,trees are tagged- could be demography or traits no good metadata,,1,
990,knb-lter-vcr.23.17,VCR97012_1,VCR,"1992-93 Parramore Island, VA Permanent Plot Baseline Data : Shrub Data",VCR97012,Richardson;Porter;Knutsen;D.;Faust,1,0,1,10/28/1992,4/30/1993,,0,0,1,,other,plant,demo,height;stem_cnt;see site_metadata,obs,,,,,,,,,,,,,,,,,,,,,,http://www.vcrlter.virginia.edu/cgi-bin/showDataset.cgi?docid=knb-lter-vcr.23,shrubs are tagged- could be demographic or trait data,,1,
991,knb-lter-vcr.24.17,VCR97013_1,VCR,"1992-93 Parramore Island, VA Permanent Plot Baseline Data : Subplot Water   Cover",VCR97013,Richardson;Porter;Knutsen;D;Faust,1,0,1,10/28/1992,4/30/1993,,0,1,0,,other,,env,see site_metadata,obs,,,,,,,,,,,,,,,,,,,,,,http://www.vcrlter.virginia.edu/cgi-bin/showDataset.cgi?docid=knb-lter-vcr.24,percent cover of bare ground that was submerged?,,1,
992,knb-lter-vcr.46.19,VCR97014_1,VCR,Creekbank physico-chemical data from Hog Island salt marsh chronosequence at the Virginia Coast Reserve 1995-1996,VCR97014,Tyler,0,0,0,6/1/1995,10/1/1996,,0,1,0,,other,plant,biomass,,obs,,,,,,,,,,,,,,,,,,,,,,http://www.vcrlter.virginia.edu/cgi-bin/showDataset.cgi?docid=knb-lter-vcr.46,not enough information on metadata to determine above ground biomass collection method,,1,
993,knb-lter-vcr.36.17,VCR97015_1,VCR,Vegetation Cover Permanent Plot Data : Biomass at Upper Phillips Creek marsh at the Virginia Coast Reserve 1990,VCR97015,Christian;Blum,0,0,0,8/8/1990,6/29/1992,,0,1,0,,other,plant,biomass,,obs,,,,,,,,,,,,,,,,,,,,,,http://www.vcrlter.virginia.edu/cgi-bin/showDataset.cgi?docid=knb-lter-vcr.36,not enough information on metadata to determine biomass collection method,,1,
994,knb-lter-vcr.37.19,VCR97016_1,VCR,Vegetation Cover Permanent Plot Data: Bulk Density at Upper Phillips Creek marsh at the Virginia Coast Reserve 1990-1992,VCR97016,Christian,0,1,0,1/1/1990,1/1/1992,,0,1,0,,other,,env,soil_char,obs,,,,,,,,,,,,,,,,,,,,,,http://www.vcrlter.virginia.edu/cgi-bin/showDataset.cgi?docid=knb-lter-vcr.37,,,1,
995,knb-lter-vcr.38.16,VCR97017_1,VCR,Vegetation Cover Permanent Plot Data : Macroorganic Material at Upper Phillips Creek at the Virginia Coast Reserve 1990-1992,VCR97017,Christian,0,0,0,8/7/1990,7/30/1992,,0,1,0,,other,,env,soil_char,obs,,,,,,,,,,,,,,,,,,,,,,http://www.vcrlter.virginia.edu/cgi-bin/showDataset.cgi?docid=knb-lter-vcr.38,,,1,
996,knb-lter-vcr.25.30,VCR97018_1,VCR,Hourly Meteorological Data for the Virginia Coast Reserve LTER 1989-present,VCR97018a,Porter;Krovetz;Nuttle;Spitler,,,,,,,,,,,not_data,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.vcrlter.virginia.edu/cgi-bin/showDataset.cgi?docid=knb-lter-vcr.25,summarized data from zip folder,,0,
997,knb-lter-vcr.25.30,VCR_LTER_Hourly_Weather.zip,VCR,Hourly Meteorological Data for the Virginia Coast Reserve LTER 1989-present,VCR97018,Porter;Krovetz;Nuttle;Spitler,0,0,0,2/12/1989,9/28/2015,,1,1,0,,other,,env,temp;precip;see site_metadata,obs,,,,,,,,,,,,,,,,,,,,,,http://www.vcrlter.virginia.edu/cgi-bin/showDataset.cgi?docid=knb-lter-vcr.25,,,1,
998,knb-lter-vcr.26.20,knb-lter-vcr.26.20,VCR,Extratropical Storms (1885-1996) Count by  Month (USA),VCR97019,Hayden,0,0,0,01/01/1885,12/1/1996,,0,0,0,,other,,env,storm,obs,,,,,,,,,,,,,,,,,,,,,,http://www.vcrlter.virginia.edu/cgi-bin/showDataset.cgi?docid=knb-lter-vcr.26,,,1,
999,knb-lter-vcr.26.20,AllStormPlotsAnnual.zip,VCR,Extratropical Storms (1885-1996) Count by  Month (USA),VCR97019a,Hayden,,,,,,,,,,,not_data,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.vcrlter.virginia.edu/cgi-bin/showDataset.cgi?docid=knb-lter-vcr.26,data in different format,,0,
1000,knb-lter-vcr.32.16,VCR97019_1,VCR,Myrica distribution on Hog Island Transect 1 of the Virginia Coastal Reserve 1989,VCR97022,Cook,1,0,1,8/1/1989,8/31/1989,,0,1,0,,other,,trait,see site_metadata,obs,,,,,,,,,,,,,,,,,,,,,,http://www.vcrlter.virginia.edu/cgi-bin/showDataset.cgi?docid=knb-lter-vcr.32,dry and wet weight of plants were derived from a regression,,1,
1001,knb-lter-vcr.32.16,VCR97022_extras.zip,VCR,Myrica distribution on Hog Island Transect 1 of the Virginia Coastal Reserve 1989,VCR97022a,Cook,,,,,,,,,,,not_data,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.vcrlter.virginia.edu/cgi-bin/showDataset.cgi?docid=knb-lter-vcr.32,extra files ,,0,
1002,knb-lter-vcr.31.16,VCR97023_1,VCR,Myrica distribution on Hog Island Transect 2 of the Virginia Coast Reserve 1989,VCR97023,Cook,1,0,1,8/1/1989,8/31/1989,,0,1,0,,other,,trait,see site_metadata,obs,,,,,,,,,,,,,,,,,,,,,,http://www.vcrlter.virginia.edu/cgi-bin/showDataset.cgi?docid=knb-lter-vcr.31,stem diameter and plant weight of sample,,1,
1003,knb-lter-vcr.31.16,VCR97023_extras.zip,VCR,Myrica distribution on Hog Island Transect 2 of the Virginia Coast Reserve 1989,VCR97023a,Cook,,,,,,,,,,,not_data,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.vcrlter.virginia.edu/cgi-bin/showDataset.cgi?docid=knb-lter-vcr.31,extra files ,,0,
1004,knb-lter-vcr.33.15,VCR97024_1,VCR,Myrica distribution using cuttings on Hog Island of the Virginia Coast Reserve 1989,VCR97024,Cook,1,0,1,8/1/1989,8/31/1989,,0,1,0,,other,,biomass,,obs,,,,,,,,,,,,,,,,,,,,,,http://www.vcrlter.virginia.edu/cgi-bin/showDataset.cgi?docid=knb-lter-vcr.33,biomass of plant cuttings,,1,
1005,knb-lter-vcr.33.15,cutregrs.txt,VCR,Myrica distribution using cuttings on Hog Island of the Virginia Coast Reserve 1989,VCR97024a,Cook,,,,,,,,,,,not_data,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.vcrlter.virginia.edu/cgi-bin/showDataset.cgi?docid=knb-lter-vcr.33,regression results,,0,
1006,knb-lter-vcr.34.14,VCR97025_1,VCR,Bacterial dynamics in tidal marsh creeks of the Eastern Shore of Virginia 1992-1993,VCR97025,MacMillin;MacMillin,0,0,0,6/1/1991,1/1/1992,,0,1,1,,other,bacteria,density,,obs,,,,,,,,,,,,,,,,,,,,,,http://www.vcrlter.virginia.edu/cgi-bin/showDataset.cgi?docid=knb-lter-vcr.34,density=cells/ml; temporal snapshot,,1,
1007,knb-lter-vcr.35.18,VCR97026_1,VCR,Distribution of overwash disturbance on Hog Island of the Virginia Coast Reserve 1974,VCR97026,Fahrig;Hayden;Dolan,1,0,1,1/1/1974,12/31/1974,,0,1,0,,other,plant,spatial,see site_metadata,obs,,,,,,,,,,,,,,,,,,,,,,http://www.vcrlter.virginia.edu/cgi-bin/showDataset.cgi?docid=knb-lter-vcr.35,location of vegetation types along a transect,,1,
1008,knb-lter-vcr.39.14,VCR97028_1,VCR,"Crab Burrows, Soil Nutrients, and Spartina alterniflora : nutrients in Brownsville, VA 1992",VCR97028,Lin,0,0,0,6/19/1992,8/11/1992,,0,1,0,,other,,env,resource,exp,,,,,,,,,,,,,,,,,,,,,,http://www.vcrlter.virginia.edu/cgi-bin/showDataset.cgi?docid=knb-lter-vcr.39,absorbance and concentration of nutrients,,1,
1009,knb-lter-vcr.40.16,VCR97029_1,VCR,"Crab Burrows, Soil Nutrients, and Spartina alterniflora : weekly nutrients in Brownsville, VA 1992",VCR97029,Lin,1,0,1,6/1/1992,8/30/1992,,0,1,0,,other,,env,resource,exp,,,,,,,,,,,,,,,,,,,,,,http://www.vcrlter.virginia.edu/cgi-bin/showDataset.cgi?docid=knb-lter-vcr.40,unclear metadata,,1,
1010,knb-lter-vcr.41.15,VCR97030_1,VCR,"Crab Burrows, Soil Nutrients, and Spartina alterniflora : organic content in Brownsville, VA 1992",VCR97030,Lin,1,0,1,6/1/1992,8/30/1992,,0,1,0,,other,,see notes,,exp,,,,,,,,,,,,,,,,,,,,,,http://www.vcrlter.virginia.edu/cgi-bin/showDataset.cgi?docid=knb-lter-vcr.41,organic carbon content,,1,
1011,knb-lter-vcr.42.16,VCR97031_1,VCR,Monte-Carlo Simulation Models of Animal Movement,VCR97031,Dooley;Porter,1,0,1,1/1/1993,1/1/1993,,0,1,0,,other,,other,,other,,,,,,,,,,,,,,,,,,,,,,http://www.vcrlter.virginia.edu/cgi-bin/showDataset.cgi?docid=knb-lter-vcr.42,this data entity is a set of code to run simulations with different animal movement models,,1,
1012,knb-lter-vcr.43.16,VCR97032_1,VCR,"Marsh Grass Production data from Brownsville Marsh, Nassawadox, VA 1992 ",VCR97032,Bellis,1,0,1,10/11/1992,10/11/1992,,0,1,0,,other,,biomass,see site_metadata,obs,,,,,,,,,,,,,,,,,,,,,,http://www.vcrlter.virginia.edu/cgi-bin/showDataset.cgi?docid=knb-lter-vcr.43,biomass of stems and leave from different plant species,,1,
1013,knb-lter-vcr.44.15,VCR97033_1,VCR,"NOAA Hourly Tidal Heights for Wachapreague, VA 1985-1989",VCR97033,NOAA,0,0,0,1/1/1985,12/31/1989,,0,1,0,,other,,env,tide,obs,,,,,,,,,,,,,,,,,,,,,,http://www.vcrlter.virginia.edu/cgi-bin/showDataset.cgi?docid=knb-lter-vcr.45,,,1,
1014,knb-lter-vcr.44.15,VCR97033_extras.zip,VCR,"NOAA Hourly Tidal Heights for Wachapreague, VA 1985-1989",VCR97033a,NOAA,,,,,,,,,,,not_data,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.vcrlter.virginia.edu/cgi-bin/showDataset.cgi?docid=knb-lter-vcr.44,copies of orginial files that were use to create large file,,0,
1015,knb-lter-vcr.45.15,VCR97034_1,VCR,"NOAA High and Low Tidal Heights for Wachapreague, VA 1985-1989",VCR97034,NOAA,0,0,0,1/1/1985,12/31/1989,,0,0,0,,other,,env,tide,obs,,,,,,,,,,,,,,,,,,,,,,http://www.vcrlter.virginia.edu/cgi-bin/showDataset.cgi?docid=knb-lter-vcr.45,,,1,
1016,knb-lter-vcr.45.15,VCR97034_extras.zip,VCR,"NOAA High and Low Tidal Heights for Wachapreague, VA 1985-1989",VCR97034a,NOAA,,,,,,,,,,,not_data,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.vcrlter.virginia.edu/cgi-bin/showDataset.cgi?docid=knb-lter-vcr.45,copies of orginial files that were use to create large file,,0,
1017,knb-lter-vcr.122.21,VCR97035_1,VCR,"Vegetation and Ground Cover of Permanent Plots for Upper Phillips Creek Marsh, Nassawadox, VA 1990-2014",VCR97035,Brinson;Christian,0,1,0,1/1/1990,1/1/2014,,0,1,1,yr,low,plant,per_cover,,obs,-999,yes,no,,,,,,,,,-999,0,habitat,none,see site_metadata,-999,-999,-999,-999,-999,http://www.vcrlter.virginia.edu/cgi-bin/showDataset.cgi?docid=knb-lter-vcr.122,not well documented metadata,,1,
1018,knb-lter-vcr.122.21,VCR97035_extras.zip,VCR,"Vegetation and Ground Cover of Permanent Plots for Upper Phillips Creek Marsh, Nassawadox, VA 1990-2014",VCR97035a,Brinson;Christian,,,,,,,,,,,not_data,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.vcrlter.virginia.edu/cgi-bin/showDataset.cgi?docid=knb-lter-vcr.122,previous version of data,,0,
1019,knb-lter-vcr.47.17,VCR97036_1,VCR,"Morphometry of Atlantic Ocean Barrier Islands, Lagoons and Marshes 1978",VCR97036,Hayden,1,0,1,10/10/1978,11/10/1978,,0,1,0,,other,,env,see site_metadata,obs,,,,,,,,,,,,,,,,,,,,,,http://www.vcrlter.virginia.edu/cgi-bin/showDataset.cgi?docid=knb-lter-vcr.47,metric of lagoon size and shapes,,1,
1020,knb-lter-vcr.48.21,VCR97037_1,VCR,"Shoreline and Upland/Marsh data for Hog Island, VA 1852-2001",VCR97037,Shao;Porter,1,1,0,12/31/1852,10/15/2007,,0,1,0,,other,,spatial,boundaries,obs,,,,,,,,,,,,,,,,,,,,,,http://www.vcrlter.virginia.edu/cgi-bin/showDataset.cgi?docid=knb-lter-vcr.48,,,1,
