year,season,date,site,plot,transect,quad,treatment,species,obs,cover,height,count,comment
2004,2,5/25/2004,P,2,S,3,C,BOHI2,2,0.25,5,4,NA
2004,2,5/25/2004,P,2,S,3,C,BOHI2,3,0.1,3,4,NA
2004,2,5/25/2004,P,2,S,3,C,BOHI2,4,0.05,2,3,NA
2004,2,5/25/2004,P,2,S,3,C,BOHI2,5,0.01,2,3,NA
2004,2,5/25/2004,P,2,S,3,C,OPPH,1,5,2,1,LXW
2004,2,5/25/2004,P,2,S,3,C,OPPH,2,11,10,2,LXW
2004,2,5/25/2004,P,2,S,3,C,OPPH,3,10,10,2,LXW
2004,2,5/25/2004,P,2,S,3,C,OPPH,4,11,11,2,LXW
2004,2,5/25/2004,P,2,S,3,C,OPPH,5,8,9,1,LXW
2004,2,5/25/2004,P,2,S,3,C,OPPH,6,9,13,1,LXW
2004,2,5/25/2004,P,2,S,3,C,OPPH,7,14,9,1,LXW
2004,2,5/25/2004,P,2,S,3,C,OPPH,8,10,12,1,LXW
2004,2,5/25/2004,P,2,S,3,C,OPPH,9,7,10,1,LXW
2004,2,5/26/2004,P,2,S,4,C,BADI,1,0.01,2,3,NA
2004,2,5/26/2004,P,2,S,4,C,BOGR2,1,0.5,4,1,NA
2004,2,5/26/2004,P,2,S,4,C,BOGR2,2,0.25,3,2,NA
2004,2,5/26/2004,P,2,S,4,C,BOGR2,3,0.1,2,7,NA
2004,2,5/26/2004,P,2,S,4,C,BOGR2,4,0.05,2,4,NA
2004,2,5/26/2004,P,2,S,4,C,CHFE3,1,0.1,2,2,NA
2004,2,5/26/2004,P,2,S,4,C,CHFE3,2,0.01,1,1,NA
2004,2,5/26/2004,P,2,S,4,C,GLBI2,1,0.25,15,2,NA
2004,2,5/26/2004,P,2,S,4,C,GLBI2,2,0.05,8,2,NA
2004,2,5/26/2004,P,2,S,5,C,LEPI3,1,0.05,5,1,NA
2004,2,5/26/2004,P,2,S,5,C,LEPI3,2,0.05,3,1,NA
2004,2,5/26/2004,P,2,S,5,C,LEPI3,3,0.01,1,1,NA
2004,2,5/26/2004,P,2,S,5,C,NOMI,1,80,112,1,NA
2004,2,5/26/2004,P,2,S,5,C,QUTU2,1,0.25,8,1,WAS_QUTU2
2004,2,5/26/2004,P,2,S,5,C,QUTU2,2,100,400,1,WAS_QUTU2
2004,2,5/26/2004,P,2,S,5,C,RHTR,1,20,130,1,NA
2004,2,5/26/2004,P,2,S,6,C,BOGR2,1,0.75,5,1,NA
2004,2,5/26/2004,P,2,S,6,C,BOGR2,2,0.5,4,1,NA
2004,2,5/26/2004,P,2,S,6,C,BOGR2,3,0.25,3,6,NA
2004,2,5/26/2004,P,2,S,6,C,BOGR2,4,0.1,3,4,NA
2004,2,5/26/2004,P,2,S,6,C,BOGR2,5,0.05,2,2,NA
2004,2,5/26/2004,P,2,S,6,C,CHFE3,1,0.5,3,1,NA
2004,2,5/26/2004,P,2,S,6,C,JUMO,1,15,132,1,NA
2004,2,5/26/2004,P,2,S,6,C,MUTO2,1,0.1,3,9,NA
2004,2,5/26/2004,P,2,S,6,C,MUTO2,2,0.05,2,3,NA
2004,2,5/26/2004,P,2,S,6,C,MUTO2,3,0.25,3,3,NA
2004,2,5/26/2004,P,2,S,7,C,BADI,1,1,6,1,NA
2004,2,5/26/2004,P,2,S,7,C,BOER4,1,1,11,1,NA
2004,2,5/26/2004,P,2,S,7,C,BOER4,2,0.75,10,1,NA
2004,2,5/26/2004,P,2,S,7,C,BOER4,3,0.5,7,2,NA
2004,2,5/26/2004,P,2,S,7,C,BOER4,4,0.25,6,8,NA
2004,2,5/26/2004,P,2,S,7,C,BOER4,5,0.1,5,2,NA
2004,2,5/26/2004,P,2,S,7,C,BOGR2,1,0.25,4,1,NA
2004,2,5/26/2004,P,2,S,7,C,BOGR2,2,0.1,2,3,NA
2004,2,5/26/2004,P,2,S,7,C,BOGR2,3,0.05,2,1,NA
2004,2,5/26/2004,P,2,S,7,C,CHFE3,1,0.75,4,1,NA
2004,2,5/26/2004,P,2,S,8,C,BADI,1,0.1,4,2,NA
2004,2,5/26/2004,P,2,S,8,C,BADI,2,0.05,2,4,NA
2004,2,5/26/2004,P,2,S,8,C,BOGR2,1,0.05,2,1,NA
2004,2,5/26/2004,P,2,S,8,C,CYIMI,1,21,3,1,LxW
2004,2,5/26/2004,P,2,S,8,C,CYIMI,2,5,3,1,NA
2004,2,5/26/2004,P,2,S,8,C,CYIMI,3,29,3,2,NA
2004,2,5/26/2004,P,2,S,8,C,CYIMI,4,18,3,1,NA
2004,2,5/26/2004,P,2,S,8,C,CYIMI,5,7,2,1,NA
2004,2,5/26/2004,P,2,S,8,C,CYIMI,6,10,3,1,NA
2004,2,5/26/2004,P,2,S,8,C,MILI3,1,0.1,8,1,NA
2004,2,5/26/2004,P,2,S,8,C,PIED,1,90,300,1,NA
2004,2,5/26/2004,P,2,S,8,C,QUGR3,1,40,87,1,WAS_QUTU2
2004,2,5/26/2004,P,2,S,8,C,SPPO6,1,0.05,3,1,NA
2004,2,5/26/2004,P,2,S,9,C,BADI,1,0.1,3,1,NA
2004,2,5/26/2004,P,2,S,9,C,BOGR2,1,0.1,3,3,NA
2004,2,5/26/2004,P,2,S,9,C,BOGR2,2,0.05,3,4,NA
2004,2,5/26/2004,P,2,S,9,C,BOHI2,1,0.25,4,2,NA
2004,2,5/26/2004,P,2,S,9,C,BOHI2,2,0.1,3,2,NA
2004,2,5/26/2004,P,2,S,9,C,BOHI2,3,0.05,3,3,NA
2004,2,5/26/2004,P,2,S,9,C,CHFE3,1,0.25,2,1,NA
2004,2,5/26/2004,P,2,S,9,C,ERFL,1,0.25,5,1,NA
2004,2,5/26/2004,P,2,S,9,C,ERFL,2,0.05,3,6,NA
2004,2,5/26/2004,P,2,S,9,C,ERFL,3,0.1,4,2,NA
2004,2,5/26/2004,P,2,S,9,C,ERFL,4,0.01,2,3,NA
2004,2,5/26/2004,P,2,S,9,C,LYPH,1,0.75,7,1,NA
2004,2,5/26/2004,P,2,S,9,C,LYPH,2,0.25,5,1,NA
2004,2,5/26/2004,P,2,S,9,C,PIED,1,5,76,1,NA
2004,2,5/26/2004,P,2,S,10,C,BADI,1,0.1,4,3,NA
2004,2,5/26/2004,P,2,S,10,C,BADI,2,0.05,3,2,NA
2004,2,5/26/2004,P,2,S,10,C,BAPT,1,0.5,16,1,NA
2004,2,5/26/2004,P,2,S,10,C,BOCU,1,0.75,13,1,NA
2004,2,5/26/2004,P,2,S,10,C,BOCU,2,0.5,9,3,NA
2004,2,5/26/2004,P,2,S,10,C,BOCU,3,0.25,7,4,NA
2004,2,5/26/2004,P,2,S,10,C,BOCU,4,0.05,5,3,NA
2004,2,5/26/2004,P,2,S,10,C,BOCU,5,0.1,6,2,NA
2004,2,5/26/2004,P,2,S,10,C,BOGR2,1,0.25,4,1,NA
2004,2,5/26/2004,P,2,S,10,C,BOGR2,2,0.1,3,2,NA
2004,2,5/26/2004,P,2,S,10,C,BOHI2,1,0.5,6,2,NA
2004,2,5/26/2004,P,2,S,10,C,BOHI2,2,0.25,4,2,NA
2004,2,5/26/2004,P,2,S,10,C,BOHI2,3,0.05,3,5,NA
2004,2,5/26/2004,P,2,S,10,C,CHFE3,1,0.25,2,3,NA
2004,2,5/26/2004,P,2,S,10,C,CHFE3,2,0.1,2,4,NA
2004,2,5/26/2004,P,2,S,10,C,CHFE3,3,0.05,1,3,NA
2004,2,5/26/2004,P,2,S,10,C,GLBI2,1,0.1,16,1,NA
2004,2,5/26/2004,P,2,S,10,C,LYPH,1,0.1,6,2,NA
2004,2,5/26/2004,P,2,V,1,C,ASNU4,1,0.5,10,1,NA
2004,2,5/26/2004,P,2,V,1,C,ASNU4,2,0.25,7,1,NA
2004,2,5/26/2004,P,2,V,1,C,BOGR2,1,2,8,1,NA
2004,2,5/26/2004,P,2,V,1,C,BOGR2,2,1,8,4,NA
2004,2,5/26/2004,P,2,V,1,C,BOGR2,3,0.75,7,1,NA
2004,2,5/26/2004,P,2,V,1,C,BOGR2,4,0.5,7,3,NA
2004,2,5/26/2004,P,2,V,1,C,BOGR2,5,0.25,6,15,NA
2004,2,5/26/2004,P,2,V,1,C,BOGR2,6,0.1,6,5,NA
2004,2,5/26/2004,P,2,V,1,C,BOGR2,7,0.05,5,11,NA
2004,2,5/26/2004,P,2,V,1,C,JUMO,1,100,350,1,NA
2004,2,5/26/2004,P,2,V,1,C,MUTO2,1,0.1,3,1,NA
2004,2,5/26/2004,P,2,V,1,C,MUTO2,2,0.05,3,2,NA
2004,2,5/26/2004,P,2,V,1,C,SPCR,1,1,17,1,WAS_SPCR
2004,2,5/26/2004,P,2,V,1,C,SPCR,2,0.5,14,5,WAS_SPCR
2004,2,5/26/2004,P,2,V,1,C,SPCR,3,0.25,10,5,WAS_SPCR
2004,2,5/26/2004,P,2,V,1,C,SPCR,4,0.1,6,3,WAS_SPCR
2004,2,5/26/2004,P,2,V,2,C,ASNU4,1,0.5,7,9,NA
2004,2,5/26/2004,P,2,V,2,C,ASNU4,2,1,9,2,NA
2004,2,5/26/2004,P,2,V,2,C,ASNU4,3,0.25,5,13,NA
2004,2,5/26/2004,P,2,V,2,C,ASNU4,4,0.1,4,10,NA
2004,2,5/26/2004,P,2,V,2,C,ASNU4,5,0.05,3,2,NA
2004,2,5/26/2004,P,2,V,2,C,BOER4,1,4.5,11,1,NA
2004,2,5/26/2004,P,2,V,2,C,BOER4,2,3,10,1,NA
2004,2,5/26/2004,P,2,V,2,C,BOER4,3,2,10,1,NA
2004,2,5/26/2004,P,2,V,2,C,BOER4,4,1,9,2,NA
2004,2,5/26/2004,P,2,V,2,C,BOER4,5,0.5,5,1,NA
2004,2,5/26/2004,P,2,V,2,C,BOER4,6,0.1,4,2,NA
2004,2,5/26/2004,P,2,V,2,C,BOER4,7,0.05,3,5,NA
2004,2,5/26/2004,P,2,V,2,C,BOER4,8,0.01,3,2,NA
2004,2,5/26/2004,P,2,V,2,C,GLBI2,1,0.05,4,1,NA
2004,2,5/26/2004,P,2,V,2,C,LYPH,1,0.75,9,1,NA
2004,2,5/26/2004,P,2,V,2,C,PLPA2,1,0.05,3,2,NA
2004,2,5/26/2004,P,2,V,2,C,PLPA2,2,0.1,4,3,NA
2004,2,5/26/2004,P,2,V,2,C,SPCR,1,0.25,7,1,WAS_SPCR
2004,2,5/26/2004,P,2,V,2,C,SPCR,2,0.5,7,1,WAS_SPCR
2004,2,5/26/2004,P,2,V,2,C,SPCR,3,0.1,4,1,WAS_SPCR
2004,2,5/26/2004,P,2,V,2,C,SPCR,4,1,9,1,WAS_SPCR
2004,2,5/26/2004,P,2,V,3,C,ASNU4,1,0.5,9,2,NA
2004,2,5/26/2004,P,2,V,3,C,ASNU4,2,0.25,9,1,NA
2004,2,5/26/2004,P,2,V,3,C,ASNU4,3,0.75,5,1,NA
2004,2,5/26/2004,P,2,V,3,C,ASNU4,4,0.25,5,2,NA
2004,2,5/26/2004,P,2,V,3,C,ASNU4,5,0.1,5,10,NA
2004,2,5/26/2004,P,2,V,3,C,ASNU4,6,1.5,13,1,NA
2004,2,5/26/2004,P,2,V,3,C,BOER4,1,12,18,1,NA
2004,2,5/26/2004,P,2,V,3,C,BOER4,2,9,15,1,NA
2004,2,5/26/2004,P,2,V,3,C,BOER4,3,4.5,16,1,NA
2004,2,5/26/2004,P,2,V,3,C,BOER4,4,2,14,1,NA
2004,2,5/26/2004,P,2,V,3,C,BOER4,5,1,12,1,NA
2004,2,5/26/2004,P,2,V,3,C,BOER4,6,2.5,12,1,NA
2004,2,5/26/2004,P,2,V,3,C,BOER4,7,1.5,10,1,NA
2004,2,5/26/2004,P,2,V,3,C,BOER4,8,0.5,6,3,NA
2004,2,5/26/2004,P,2,V,3,C,BOER4,9,0.25,7,1,NA
2004,2,5/26/2004,P,2,V,3,C,BOER4,10,0.1,3,2,NA
2004,2,5/26/2004,P,2,V,3,C,BOER4,11,0.05,2,5,NA
2004,2,5/26/2004,P,2,V,3,C,BOER4,12,0.01,3,2,NA
2004,2,5/26/2004,P,2,V,3,C,BOGR2,1,2,13,2,NA
2004,2,5/26/2004,P,2,V,3,C,BOGR2,2,1,8,5,NA
2004,2,5/26/2004,P,2,V,3,C,BOGR2,3,0.75,7,2,NA
2004,2,5/26/2004,P,2,V,3,C,BOGR2,4,0.25,4,3,NA
2004,2,5/26/2004,P,2,V,3,C,BOGR2,5,0.1,3,3,NA
2004,2,5/26/2004,P,2,V,3,C,BOGR2,6,1.5,7,1,NA
2004,2,5/26/2004,P,2,V,3,C,BOGR2,7,0.5,6,1,NA
2004,2,5/26/2004,P,2,V,3,C,CHCO2,1,0.05,2,3,NA
2004,2,5/26/2004,P,2,V,3,C,CHCO2,2,0.1,5,1,NA
2004,2,5/26/2004,P,2,V,3,C,ERCI,1,0.05,6,1,GRASS
2004,2,5/26/2004,P,2,V,3,C,LAOCO,1,0.1,8,1,NA
2004,2,5/26/2004,P,2,V,3,C,LYPH,1,1,13,1,NA
2004,2,5/26/2004,P,2,V,3,C,LYPH,2,0.1,4,2,NA
2004,2,5/26/2004,P,2,V,3,C,MUTO2,1,0.1,4,2,NA
2004,2,5/26/2004,P,2,V,3,C,MUTO2,2,0.05,3,14,NA
2004,2,5/26/2004,P,2,V,3,C,MUTO2,3,0.01,3,2,NA
2004,2,5/26/2004,P,2,V,3,C,OECA10,1,0.05,2,1,NA
2004,2,5/26/2004,P,2,V,4,C,ARDI5,1,0.25,5,2,NA
2004,2,5/26/2004,P,2,V,4,C,ARDI5,2,0.1,5,7,NA
2004,2,5/26/2004,P,2,V,4,C,ARDI5,3,0.05,4,3,NA
2004,2,5/26/2004,P,2,V,4,C,ASNU4,1,0.75,6,3,NA
2004,2,5/26/2004,P,2,V,4,C,ASNU4,2,0.5,5,6,NA
2004,2,5/26/2004,P,2,V,4,C,ASNU4,3,0.25,5,9,NA
2004,2,5/26/2004,P,2,V,4,C,ASNU4,4,0.1,4,12,NA
2004,2,5/26/2004,P,2,V,4,C,ASNU4,5,0.05,3,4,NA
2004,2,5/26/2004,P,2,V,4,C,BOER4,1,1.5,11,2,NA
2004,2,5/26/2004,P,2,V,4,C,BOER4,2,0.75,7,1,NA
2004,2,5/26/2004,P,2,V,4,C,BOER4,3,0.25,5,4,NA
2004,2,5/26/2004,P,2,V,4,C,BOER4,4,0.1,4,4,NA
2004,2,5/26/2004,P,2,V,4,C,BOGR2,1,1.5,9,3,NA
2004,2,5/26/2004,P,2,V,4,C,BOGR2,2,1,6,2,NA
2004,2,5/26/2004,P,2,V,4,C,BOGR2,3,0.75,5,5,NA
2004,2,5/26/2004,P,2,V,4,C,BOGR2,4,0.25,4,5,NA
2004,2,5/26/2004,P,2,V,4,C,BOGR2,5,0.1,4,7,NA
2004,2,5/26/2004,P,2,V,4,C,LAOCO,1,0.1,6,1,NA
2004,2,5/26/2004,P,2,V,4,C,LYPH,1,1,6,1,NA
2004,2,5/26/2004,P,2,V,4,C,LYPH,2,0.1,3,1,NA
2004,2,5/26/2004,P,2,V,4,C,MILI3,1,0.1,4,2,NA
2004,2,5/26/2004,P,2,V,4,C,MILI3,2,0.5,7,1,NA
2004,2,5/26/2004,P,2,V,4,C,MILI3,3,0.05,3,1,NA
2004,2,5/26/2004,P,2,V,4,C,OECA10,1,0.25,6,1,NA
2004,2,5/26/2004,P,2,V,4,C,PLPA2,1,0.25,12,1,NA
2004,2,5/26/2004,P,2,V,4,C,PLPA2,2,0.05,5,1,NA
2004,2,5/26/2004,P,2,V,4,C,SPPO6,1,0.01,1,5,NA
2004,2,5/26/2004,P,2,V,4,C,SPPO6,2,0.1,4,2,NA
2004,2,5/26/2004,P,2,V,4,C,SPPO6,3,0.25,4,1,NA
2004,2,5/26/2004,P,2,V,4,C,SPPO6,4,0.25,12,1,NA
2004,2,5/26/2004,P,2,V,5,C,ASNU4,1,1,8,2,NA
2004,2,5/26/2004,P,2,V,5,C,ASNU4,2,0.75,9,2,NA
2004,2,5/26/2004,P,2,V,5,C,ASNU4,3,0.5,7,6,NA
2004,2,5/26/2004,P,2,V,5,C,ASNU4,4,0.25,5,3,NA
2004,2,5/26/2004,P,2,V,5,C,ASNU4,5,0.05,3,5,NA
2004,2,5/26/2004,P,2,V,5,C,ASNU4,6,0.1,4,1,NA
2004,2,5/26/2004,P,2,V,5,C,BOER4,1,1.5,9,1,NA
2004,2,5/26/2004,P,2,V,5,C,BOER4,2,0.05,2,2,NA
2004,2,5/26/2004,P,2,V,5,C,BOER4,3,0.1,4,1,NA
2004,2,5/26/2004,P,2,V,5,C,CHCO2,1,0.05,1,1,NA
2004,2,5/26/2004,P,2,V,5,C,CHCO2,2,0.1,3,2,NA
2004,2,5/26/2004,P,2,V,5,C,CHCO2,3,0.01,1,1,NA
2004,2,5/26/2004,P,2,V,5,C,CRCR3,1,0.05,3,1,NA
2004,2,5/26/2004,P,2,V,5,C,ERCI6,1,1.5,13,3,STORK
2004,2,5/26/2004,P,2,V,5,C,ERCI6,2,1,10,1,NA
2004,2,5/26/2004,P,2,V,5,C,ERCI6,3,0.75,10,3,NA
2004,2,5/26/2004,P,2,V,5,C,ERCI6,4,0.5,6,6,NA
2004,2,5/26/2004,P,2,V,5,C,ERCI6,5,0.1,4,2,NA
2004,2,5/26/2004,P,2,V,5,C,LAOCO,1,0.25,7,1,NA
2004,2,5/26/2004,P,2,V,5,C,LAOCO,2,0.5,15,1,NA
2004,2,5/26/2004,P,2,V,5,C,LAOCO,3,0.75,20,1,NA
2004,2,5/26/2004,P,2,V,5,C,LAOCO,4,0.25,15,9,NA
2004,2,5/26/2004,P,2,V,5,C,LAOCO,5,0.1,9,3,NA
2004,2,5/26/2004,P,2,V,5,C,PLPA2,1,0.1,4,1,NA
2004,2,5/26/2004,P,2,V,5,C,PLPA2,2,0.05,3,1,NA
2004,2,5/26/2004,P,2,V,5,C,SOEL,1,0.1,6,1,NA
2004,2,5/26/2004,P,2,V,5,C,SOEL,2,0.5,12,2,NA
2004,2,5/26/2004,P,2,V,5,C,SPFL2,1,0.5,9,1,WAS_SPFL2
2004,2,5/26/2004,P,2,V,5,C,SPFL2,2,0.25,4,10,WAS_SPFL2
2004,2,5/26/2004,P,2,V,5,C,SPFL2,3,0.1,3,15,WAS_SPFL2
2004,2,5/26/2004,P,2,V,5,C,SPFL2,4,0.05,2,14,WAS_SPFL2
2004,2,5/26/2004,P,2,V,5,C,SPFL2,5,0.01,1,10,WAS_SPFL2
2004,2,5/26/2004,P,2,V,6,C,ARDI5,1,0.5,6,1,NA
2004,2,5/26/2004,P,2,V,6,C,ARDI5,2,0.05,3,1,NA
2004,2,5/26/2004,P,2,V,6,C,ASNU4,1,0.5,10,3,NA
2004,2,5/26/2004,P,2,V,6,C,ASNU4,2,0.25,6,7,NA
2004,2,5/26/2004,P,2,V,6,C,ASNU4,3,0.1,4,2,NA
2004,2,5/26/2004,P,2,V,6,C,BOER4,1,2.5,10,1,NA
2004,2,5/26/2004,P,2,V,6,C,BOER4,2,0.75,8,1,NA
2004,2,5/26/2004,P,2,V,6,C,BOER4,3,0.5,8,1,NA
2004,2,5/26/2004,P,2,V,6,C,BOER4,4,0.1,2,5,NA
2004,2,5/26/2004,P,2,V,6,C,BOER4,5,0.25,3,3,NA
2004,2,5/26/2004,P,2,V,6,C,BOER4,6,0.05,2,3,NA
2004,2,5/26/2004,P,2,V,6,C,ERCI6,1,1.5,10,1,STORK
2004,2,5/26/2004,P,2,V,6,C,ERCI6,2,0.75,6,4,NA
2004,2,5/26/2004,P,2,V,6,C,ERCI6,3,0.5,6,9,NA
2004,2,5/26/2004,P,2,V,6,C,ERCI6,4,0.25,5,13,NA
2004,2,5/26/2004,P,2,V,6,C,ERCI6,5,0.1,4,5,NA
2004,2,5/26/2004,P,2,V,6,C,GLBI2,1,0.1,10,1,NA
2004,2,5/26/2004,P,2,V,6,C,LAOCO,1,0.1,6,2,NA
2004,2,5/26/2004,P,2,V,6,C,LAOCO,2,0.25,9,2,NA
2004,2,5/26/2004,P,2,V,6,C,OECA10,1,0.5,9,1,NA
2004,2,5/26/2004,P,2,V,6,C,PLPA2,1,0.25,6,3,NA
2004,2,5/26/2004,P,2,V,6,C,PLPA2,2,0.5,13,1,NA
2004,2,5/26/2004,P,2,V,6,C,PLPA2,3,0.1,5,18,NA
2004,2,5/26/2004,P,2,V,6,C,PLPA2,4,0.05,3,3,NA
2004,2,5/26/2004,P,2,V,6,C,SPFL2,1,0.75,8,3,WAS_SPFL2
2004,2,5/26/2004,P,2,V,6,C,SPFL2,2,0.5,6,2,WAS_SPFL2
2004,2,5/26/2004,P,2,V,6,C,SPFL2,3,0.25,6,7,WAS_SPFL2
2004,2,5/26/2004,P,2,V,6,C,SPFL2,4,0.1,3,7,WAS_SPFL2
2004,2,5/26/2004,P,2,V,6,C,SPFL2,5,0.05,2,5,WAS_SPFL2
2004,2,5/26/2004,P,2,V,7,C,ARDI5,1,0.5,8,1,NA
2004,2,5/26/2004,P,2,V,7,C,ASNU4,1,0.25,5,1,NA
2004,2,5/26/2004,P,2,V,7,C,ASNU4,2,1,12,1,NA
2004,2,5/26/2004,P,2,V,7,C,ASNU4,3,0.5,10,1,NA
2004,2,5/26/2004,P,2,V,7,C,BOER4,1,1.5,9,1,NA
2004,2,5/26/2004,P,2,V,7,C,BOER4,2,1,8,5,NA
2004,2,5/26/2004,P,2,V,7,C,BOER4,3,0.1,3,1,NA
2004,2,5/26/2004,P,2,V,7,C,BOGR2,1,7,16,1,NA
2004,2,5/26/2004,P,2,V,7,C,BOGR2,2,3.5,10,1,NA
2004,2,5/26/2004,P,2,V,7,C,BOGR2,3,3,10,1,NA
2004,2,5/26/2004,P,2,V,7,C,BOGR2,4,2,10,1,NA
2004,2,5/26/2004,P,2,V,7,C,BOGR2,5,1.5,9,1,NA
2004,2,5/26/2004,P,2,V,7,C,BOGR2,6,1,11,1,NA
2004,2,5/26/2004,P,2,V,7,C,BOGR2,7,0.75,7,1,NA
2004,2,5/26/2004,P,2,V,7,C,CRCR3,1,0.1,4,3,NA
2004,2,5/26/2004,P,2,V,7,C,ERCI6,1,1,7,2,STORKBILL
2004,2,5/26/2004,P,2,V,7,C,GLBI2,1,0.25,13,1,NA
2004,2,5/26/2004,P,2,V,7,C,GLBI2,2,0.1,12,1,NA
2004,2,5/26/2004,P,2,V,7,C,GLBI2,3,0.25,5,1,NA
2004,2,5/26/2004,P,2,V,7,C,LYPH,1,0.5,13,1,NA
2004,2,5/26/2004,P,2,V,7,C,LYPH,2,0.25,5,1,NA
2004,2,5/26/2004,P,2,V,7,C,PHIN,1,0.25,8,1,NA
2004,2,5/26/2004,P,2,V,7,C,SPFL2,1,4.5,24,1,WAS_SPFL2
2004,2,5/26/2004,P,2,V,7,C,SPFL2,2,2.5,18,2,WAS_SPFL2
2004,2,5/26/2004,P,2,V,7,C,SPFL2,3,0.5,9,1,WAS_SPFL2
2004,2,5/26/2004,P,2,V,7,C,SPFL2,4,0.25,7,2,WAS_SPFL2
2004,2,5/26/2004,P,2,V,7,C,SPFL2,5,0.05,4,1,WAS_SPFL2
2004,2,5/26/2004,P,2,V,8,C,ASNU4,1,0.5,6,1,NA
2004,2,5/26/2004,P,2,V,8,C,BADI,1,2,15,1,NA
2004,2,5/26/2004,P,2,V,8,C,BADI,2,0.5,5,1,NA
2004,2,5/26/2004,P,2,V,8,C,BADI,3,0.1,4,1,NA
2004,2,5/26/2004,P,2,V,8,C,BOER4,1,3,13,1,NA
2004,2,5/26/2004,P,2,V,8,C,BOER4,2,2.5,10,1,NA
2004,2,5/26/2004,P,2,V,8,C,BOER4,3,2,8,1,NA
2004,2,5/26/2004,P,2,V,8,C,BOER4,4,1.5,10,1,NA
2004,2,5/26/2004,P,2,V,8,C,BOER4,5,0.5,9,5,NA
2004,2,5/26/2004,P,2,V,8,C,BOER4,6,0.25,4,2,NA
2004,2,5/26/2004,P,2,V,8,C,BOER4,7,0.1,3,1,NA
2004,2,5/26/2004,P,2,V,8,C,BOER4,8,0.05,2,1,NA
2004,2,5/26/2004,P,2,V,8,C,BOGR2,1,2.5,9,1,NA
2004,2,5/26/2004,P,2,V,8,C,BOGR2,2,1.5,9,2,NA
2004,2,5/26/2004,P,2,V,8,C,BOGR2,3,1,7,3,NA
2004,2,5/26/2004,P,2,V,8,C,BOGR2,4,0.75,6,3,NA
2004,2,5/26/2004,P,2,V,8,C,BOGR2,5,0.25,9,2,NA
2004,2,5/26/2004,P,2,V,8,C,BOGR2,6,0.05,4,2,NA
2004,2,5/26/2004,P,2,V,8,C,ERCI6,1,0.5,9,1,NA
2004,2,5/26/2004,P,2,V,8,C,ERCI6,2,0.05,5,1,NA
2004,2,5/26/2004,P,2,V,8,C,GLBI2,1,0.25,9,1,NA
2004,2,5/26/2004,P,2,V,8,C,LAOCO,1,1.5,23,2,NA
2004,2,5/26/2004,P,2,V,8,C,LAOCO,2,1,23,2,NA
2004,2,5/26/2004,P,2,V,8,C,LAOCO,3,0.25,14,2,NA
2004,2,5/26/2004,P,2,V,8,C,LAOCO,4,0.05,6,2,NA
2004,2,5/26/2004,P,2,V,8,C,LAOCO,5,0.1,9,2,NA
2004,2,5/26/2004,P,2,V,8,C,LAOCO,6,0.05,3,1,NA
2004,2,5/26/2004,P,2,V,8,C,OECA10,1,1.5,11,1,NA
2004,2,5/26/2004,P,2,V,8,C,SPCR,1,0.05,2,2,WAS_SPCR
2004,2,5/26/2004,P,2,V,9,C,ASNU4,1,0.1,3,1,NA
2004,2,5/26/2004,P,2,V,9,C,BOER4,1,10,15,1,NA
2004,2,5/26/2004,P,2,V,9,C,BOER4,2,4,14,1,NA
2004,2,5/26/2004,P,2,V,9,C,BOER4,3,9,11,1,NA
2004,2,5/26/2004,P,2,V,9,C,BOER4,4,3.5,13,3,NA
2004,2,5/26/2004,P,2,V,9,C,BOER4,5,2.5,14,1,NA
2004,2,5/26/2004,P,2,V,9,C,BOER4,6,1,12,5,NA
2004,2,5/26/2004,P,2,V,9,C,BOER4,7,0.75,12,1,NA
2004,2,5/26/2004,P,2,V,9,C,BOER4,8,0.5,7,2,NA
2004,2,5/26/2004,P,2,V,9,C,BOER4,9,0.25,8,3,NA
2004,2,5/26/2004,P,2,V,9,C,BOER4,10,0.1,4,5,NA
2004,2,5/26/2004,P,2,V,9,C,BOER4,11,0.05,3,8,NA
2004,2,5/26/2004,P,2,V,9,C,BOER4,12,0.01,2,4,NA
2004,2,5/26/2004,P,2,V,9,C,BOGR2,1,1,7,1,NA
2004,2,5/26/2004,P,2,V,9,C,BOGR2,2,0.5,7,3,NA
2004,2,5/26/2004,P,2,V,9,C,BOGR2,3,0.75,7,1,NA
2004,2,5/26/2004,P,2,V,9,C,BOGR2,4,0.25,6,7,NA
2004,2,5/26/2004,P,2,V,9,C,BOGR2,5,0.1,5,5,NA
2004,2,5/26/2004,P,2,V,9,C,BOGR2,6,0.05,4,4,NA
2004,2,5/26/2004,P,2,V,9,C,CYIMI,1,8,3,1,NA
2004,2,5/26/2004,P,2,V,9,C,CYIMI,2,3,1,1,NA
2004,2,5/26/2004,P,2,V,9,C,CYIMI,3,1,1,1,NA
2004,2,5/26/2004,P,2,V,10,C,ASNU4,1,0.1,6,3,NA
2004,2,5/26/2004,P,2,V,10,C,ASNU4,2,0.05,3,1,NA
2004,2,5/26/2004,P,2,V,10,C,ASNU4,3,0.25,7,1,NA
2004,2,5/26/2004,P,2,V,10,C,BOER4,1,1.5,9,11,NA
2004,2,5/26/2004,P,2,V,10,C,BOER4,2,1,9,5,NA
2004,2,5/26/2004,P,2,V,10,C,BOER4,3,0.5,8,1,NA
2004,2,5/26/2004,P,2,V,10,C,BOER4,4,0.25,5,6,NA
