Code,Growth,SppType,Season,Month,Year,Site,Plot,Quad,Cover
PLPA2,A,H,1,May,2005,S,1,6,1
SATR12,A,H,1,May,2005,S,1,6,1
HOGL2,P,H,1,May,2005,S,1,6,3
ERAB2,A,H,1,May,2005,S,1,6,4
CRCR3,A,H,1,May,2005,S,1,6,7
HOGL2,P,H,1,May,2005,S,1,8,2
CRCR3,A,H,1,May,2005,S,1,8,4
DEPI,A,H,1,May,2005,S,1,8,4
ERAB2,A,H,1,May,2005,S,1,8,4
SATR12,A,H,1,May,2005,S,1,8,10
HOGL2,P,H,1,May,2005,S,1,10,2
SATR12,A,H,1,May,2005,S,1,10,2
CRCR3,A,H,1,May,2005,S,1,10,3
DEPI,A,H,1,May,2005,S,1,10,8
HOGL2,P,H,1,May,2005,S,1,12,2
SPHA,P,H,1,May,2005,S,1,12,2
SATR12,A,H,1,May,2005,S,1,12,3
DEPI,A,H,1,May,2005,S,1,12,4
PLPA2,A,H,1,May,2005,S,1,12,5
CRCR3,A,H,1,May,2005,S,1,12,8
ERAB2,A,H,1,May,2005,S,1,18,1
PLPA2,A,H,1,May,2005,S,1,18,1
HOGL2,P,H,1,May,2005,S,1,18,4
SATR12,A,H,1,May,2005,S,1,18,4
MAPIP,P,H,1,May,2005,S,1,18,5
CRCR3,A,H,1,May,2005,S,1,18,10
ASNU4,A,H,1,May,2005,S,1,20,1
MAPIP,P,H,1,May,2005,S,1,20,2
PLPA2,A,H,1,May,2005,S,1,20,4
SATR12,A,H,1,May,2005,S,1,20,5
CRCR3,A,H,1,May,2005,S,1,20,9
CRCR3,A,H,1,May,2005,S,1,22,4
DEPI,A,H,1,May,2005,S,1,22,4
PLPA2,A,H,1,May,2005,S,1,22,10
PLPA2,A,H,1,May,2005,S,1,24,1
SPHA,P,H,1,May,2005,S,1,24,2
SATR12,A,H,1,May,2005,S,1,24,4
DEPI,A,H,1,May,2005,S,1,24,8
ERAB2,A,H,1,May,2005,S,1,24,10
ERRO2,A,H,1,May,2005,S,1,30,1
HOGL2,P,H,1,May,2005,S,1,30,2
CRCR3,A,H,1,May,2005,S,1,30,3
SATR12,A,H,1,May,2005,S,1,30,3
ERAB2,A,H,1,May,2005,S,1,30,5
DEPI,A,H,1,May,2005,S,1,30,8
CRCR3,A,H,1,May,2005,S,1,32,1
ERAB2,A,H,1,May,2005,S,1,32,1
LEDED,A,H,1,May,2005,S,1,32,1
PLPA2,A,H,1,May,2005,S,1,32,2
ERAB2,A,H,1,May,2005,S,1,34,1
DEPI,A,H,1,May,2005,S,1,34,5
CRCR3,A,H,1,May,2005,S,1,34,6
PLPA2,A,H,1,May,2005,S,1,34,10
HOGL2,P,H,1,May,2005,S,1,36,1
PLPA2,A,H,1,May,2005,S,1,36,1
SATR12,A,H,1,May,2005,S,1,36,2
DEPI,A,H,1,May,2005,S,1,36,4
CRCR3,A,H,1,May,2005,S,1,36,5
MAFE,A,H,1,May,2005,S,1,36,8
HOGL2,P,H,1,May,2005,S,1,42,1
PLPA2,A,H,1,May,2005,S,1,42,1
ERAB2,A,H,1,May,2005,S,1,42,2
SPHA,P,H,1,May,2005,S,1,42,4
MAFE,A,H,1,May,2005,S,1,42,5
CRCR3,A,H,1,May,2005,S,1,42,10
DEPI,A,H,1,May,2005,S,1,42,15
DEPI,A,H,1,May,2005,S,1,44,7
ERRO2,A,H,1,May,2005,S,1,44,9
CRCR3,A,H,1,May,2005,S,1,44,10
ERRO2,A,H,1,May,2005,S,1,46,2
HOGL2,P,H,1,May,2005,S,1,46,3
ASNU4,A,H,1,May,2005,S,1,48,1
HOGL2,P,H,1,May,2005,S,1,48,4
ERRO2,A,H,1,May,2005,S,1,48,6
CRCR3,A,H,1,May,2005,S,1,48,8
DEPI,A,H,1,May,2005,S,1,48,20
ERAB2,A,H,1,May,2005,S,1,54,1
HOGL2,P,H,1,May,2005,S,1,54,1
SATR12,A,H,1,May,2005,S,1,54,1
STPA4,P,H,1,May,2005,S,1,54,2
BREUC2,P,S,1,May,2005,S,1,56,1
HOGL2,P,H,1,May,2005,S,1,56,1
PLPA2,A,H,1,May,2005,S,1,56,1
SATR12,A,H,1,May,2005,S,1,56,1
SOEL,P,H,1,May,2005,S,1,56,1
DEPI,A,H,1,May,2005,S,1,58,1
ERAB2,A,H,1,May,2005,S,1,58,1
HOGL2,P,H,1,May,2005,S,1,58,1
SPHA,P,H,1,May,2005,S,1,58,2
HYFIC,P,H,1,May,2005,S,1,58,4
SATR12,A,H,1,May,2005,S,1,58,5
PLPA2,A,H,1,May,2005,S,1,60,1
ERAB2,A,H,1,May,2005,S,1,60,2
HYFIC,P,H,1,May,2005,S,1,60,2
DEPI,A,H,1,May,2005,S,1,60,3
CRCR3,A,H,1,May,2005,S,1,60,6
ERAB2,A,H,1,May,2005,S,1,66,1
HOGL2,P,H,1,May,2005,S,1,66,1
SATR12,A,H,1,May,2005,S,1,66,1
ASNU4,A,H,1,May,2005,S,1,68,1
DEPI,A,H,1,May,2005,S,1,68,1
ERAB2,A,H,1,May,2005,S,1,68,1
ERRO2,A,H,1,May,2005,S,1,68,1
PLPA2,A,H,1,May,2005,S,1,68,1
CRCR3,A,H,1,May,2005,S,1,68,2
SATR12,A,H,1,May,2005,S,1,68,2
ERRO2,A,H,1,May,2005,S,1,70,1
HOGL2,P,H,1,May,2005,S,1,70,1
SATR12,A,H,1,May,2005,S,1,70,1
CRCR3,A,H,1,May,2005,S,1,70,2
PLPA2,A,H,1,May,2005,S,1,70,4
APRAH,P,H,1,May,2005,S,1,72,1
PLPA2,A,H,1,May,2005,S,1,72,1
MAGR10,A,H,1,May,2005,S,1,72,2
ASNU4,A,H,1,May,2005,S,1,78,1
CRCR3,A,H,1,May,2005,S,1,78,1
SATR12,A,H,1,May,2005,S,1,78,1
MAPIP,P,H,1,May,2005,S,1,78,4
ASNU4,A,H,1,May,2005,S,1,80,1
ERAB2,A,H,1,May,2005,S,1,80,1
PLPA2,A,H,1,May,2005,S,1,80,1
CHLA10,A,H,1,May,2005,S,1,80,8
PLPA2,A,H,1,May,2005,S,1,82,1
ERAB2,A,H,1,May,2005,S,1,84,1
CRCR3,A,H,1,May,2005,S,1,84,2
SATR12,A,H,1,May,2005,S,1,84,2
DEPI,A,H,1,May,2005,S,1,84,10
PLPA2,A,H,1,May,2005,S,1,90,1
SOEL,P,H,1,May,2005,S,1,90,1
SATR12,A,H,1,May,2005,S,1,90,2
DEPI,A,H,1,May,2005,S,1,90,5
CRCR3,A,H,1,May,2005,S,1,90,10
MAPIP,P,H,1,May,2005,S,1,92,10
DEPI,A,H,1,May,2005,S,1,94,1
SOEL,P,H,1,May,2005,S,1,94,1
SATR12,A,H,1,May,2005,S,1,94,2
MAPIP,P,H,1,May,2005,S,1,94,15
SATR12,A,H,1,May,2005,S,1,96,1
MAPIP,P,H,1,May,2005,S,1,96,15
CRCR3,A,H,1,May,2005,S,1,102,1
LEDED,A,H,1,May,2005,S,1,102,1
PLPA2,A,H,1,May,2005,S,1,102,2
SATR12,A,H,1,May,2005,S,1,102,2
ASNU4,A,H,1,May,2005,S,1,104,2
MAFE,A,H,1,May,2005,S,1,104,3
SATR12,A,H,1,May,2005,S,1,104,4
DEPI,A,H,1,May,2005,S,1,104,5
CRCR3,A,H,1,May,2005,S,1,104,6
ASNU4,A,H,1,May,2005,S,1,106,1
CRCR3,A,H,1,May,2005,S,1,106,4
PLPA2,A,H,1,May,2005,S,1,106,4
SATR12,A,H,1,May,2005,S,1,106,6
PLPA2,A,H,1,May,2005,S,1,108,2
SATR12,A,H,1,May,2005,S,1,108,2
CRCR3,A,H,1,May,2005,S,1,108,3
DEPI,A,H,1,May,2005,S,1,108,4
PLPA2,A,H,1,May,2005,S,1,114,2
SATR12,A,H,1,May,2005,S,1,114,4
CRCR3,A,H,1,May,2005,S,1,114,6
DEPI,A,H,1,May,2005,S,1,114,20
SATR12,A,H,1,May,2005,S,1,116,3
PLPA2,A,H,1,May,2005,S,1,116,4
CRCR3,A,H,1,May,2005,S,1,116,8
DEPI,A,H,1,May,2005,S,1,118,2
SATR12,A,H,1,May,2005,S,1,118,2
CRCR3,A,H,1,May,2005,S,1,118,4
PLPA2,A,H,1,May,2005,S,1,118,8
HOGL2,P,H,1,May,2005,S,1,120,2
CRCR3,A,H,1,May,2005,S,1,120,4
DEPI,A,H,1,May,2005,S,1,120,4
PLPA2,A,H,1,May,2005,S,1,120,7
CRCR3,A,H,1,May,2005,S,1,126,1
SATR12,A,H,1,May,2005,S,1,126,2
DEPI,A,H,1,May,2005,S,1,126,6
PLPA2,A,H,1,May,2005,S,1,126,10
SOEL,P,H,1,May,2005,S,1,128,1
PLPA2,A,H,1,May,2005,S,1,128,2
SATR12,A,H,1,May,2005,S,1,128,2
CRCR3,A,H,1,May,2005,S,1,128,5
ERRO2,A,H,1,May,2005,S,1,128,5
ERRO2,A,H,1,May,2005,S,1,130,1
PLPA2,A,H,1,May,2005,S,1,130,1
SATR12,A,H,1,May,2005,S,1,130,2
DEPI,A,H,1,May,2005,S,1,130,3
CRCR3,A,H,1,May,2005,S,1,130,4
PLPA2,A,H,1,May,2005,S,1,132,1
MAFE,A,H,1,May,2005,S,1,132,2
SATR12,A,H,1,May,2005,S,1,132,3
HOGL2,P,H,1,May,2005,S,1,132,4
DEPI,A,H,1,May,2005,S,1,132,6
CRCR3,A,H,1,May,2005,S,1,132,10
SATR12,A,H,1,May,2005,S,1,138,1
ERRO2,A,H,1,May,2005,S,1,138,2
PLPA2,A,H,1,May,2005,S,1,138,3
HOGL2,P,H,1,May,2005,S,1,138,5
CRCR3,A,H,1,May,2005,S,1,138,10
DEPI,A,H,1,May,2005,S,1,138,15
PHIN,A,H,1,May,2005,S,1,140,1
CRCR3,A,H,1,May,2005,S,1,140,2
SATR12,A,H,1,May,2005,S,1,140,3
PLPA2,A,H,1,May,2005,S,1,140,5
HOGL2,P,H,1,May,2005,S,1,140,6
ERRO2,A,H,1,May,2005,S,1,142,1
SPHA,P,H,1,May,2005,S,1,142,2
HOGL2,P,H,1,May,2005,S,1,142,3
SATR12,A,H,1,May,2005,S,1,142,4
ERRO2,A,H,1,May,2005,S,1,144,1
SATR12,A,H,1,May,2005,S,1,144,1
DEPI,A,H,1,May,2005,S,1,144,3
HOGL2,P,H,1,May,2005,S,1,144,8
CRCR3,A,H,1,May,2005,S,1,144,10
CRCR3,A,H,1,May,2005,S,2,6,1
SATR12,A,H,1,May,2005,S,2,6,1
PLPA2,A,H,1,May,2005,S,2,6,2
CHLA10,A,H,1,May,2005,S,2,8,1
CRCR3,A,H,1,May,2005,S,2,8,1
SATR12,A,H,1,May,2005,S,2,8,1
CYACF,P,H,1,May,2005,S,2,8,2
PLPA2,A,H,1,May,2005,S,2,8,2
DEPI,A,H,1,May,2005,S,2,8,4
HOGL2,P,H,1,May,2005,S,2,10,1
OECAC2,P,H,1,May,2005,S,2,10,1
ASNU4,A,H,1,May,2005,S,2,10,2
CRCR3,A,H,1,May,2005,S,2,10,2
PLPA2,A,H,1,May,2005,S,2,10,2
MAFE,A,H,1,May,2005,S,2,10,3
ASNU4,A,H,1,May,2005,S,2,12,1
CRCR3,A,H,1,May,2005,S,2,12,1
MAFE,A,H,1,May,2005,S,2,12,1
PLPA2,A,H,1,May,2005,S,2,12,1
DEPI,A,H,1,May,2005,S,2,12,2
STPA4,P,H,1,May,2005,S,2,12,2
GACO5,P,H,1,May,2005,S,2,12,4
HOGL2,P,H,1,May,2005,S,2,12,5
ASMIM,P,H,1,May,2005,S,2,18,1
CRCR3,A,H,1,May,2005,S,2,18,1
DEPI,A,H,1,May,2005,S,2,18,1
PLPA2,A,H,1,May,2005,S,2,18,1
APRAH,P,H,1,May,2005,S,2,20,1
PHIN,A,H,1,May,2005,S,2,20,1
DEPI,A,H,1,May,2005,S,2,20,2
CRCR3,A,H,1,May,2005,S,2,20,3
SPLE,P,H,1,May,2005,S,2,20,3
CHLA10,A,H,1,May,2005,S,2,20,5
PLPA2,A,H,1,May,2005,S,2,20,5
MELE2,P,H,1,May,2005,S,2,22,1
SPHA,P,H,1,May,2005,S,2,22,1
ASMIM,P,H,1,May,2005,S,2,24,1
PLPA2,A,H,1,May,2005,S,2,24,1
CHER2,P,H,1,May,2005,S,2,24,2
CHLA10,A,H,1,May,2005,S,2,24,6
ASMIM,P,H,1,May,2005,S,2,30,2
CRCR3,A,H,1,May,2005,S,2,30,6
PLPA2,A,H,1,May,2005,S,2,30,10
CRCR3,A,H,1,May,2005,S,2,32,1
SEDI3,P,H,1,May,2005,S,2,32,1
SPLE,P,H,1,May,2005,S,2,32,2
SPLE,P,H,1,May,2005,S,2,34,2
ASMIM,P,H,1,May,2005,S,2,34,4
CHLA10,A,H,1,May,2005,S,2,36,1
CRCR3,A,H,1,May,2005,S,2,36,1
PLPA2,A,H,1,May,2005,S,2,36,10
CRCR3,A,H,1,May,2005,S,2,42,1
PLPA2,A,H,1,May,2005,S,2,42,2
CRCR3,A,H,1,May,2005,S,2,44,1
MAPIP,P,H,1,May,2005,S,2,44,1
PLPA2,A,H,1,May,2005,S,2,44,1
SPLE,P,H,1,May,2005,S,2,44,3
CRCR3,A,H,1,May,2005,S,2,46,2
PLPA2,A,H,1,May,2005,S,2,46,2
CYACF,P,H,1,May,2005,S,2,46,5
CHLA10,A,H,1,May,2005,S,2,46,6
SPLE,P,H,1,May,2005,S,2,46,6
SPHA,P,H,1,May,2005,S,2,48,1
PLPA2,A,H,1,May,2005,S,2,48,2
CHIN2,A,H,1,May,2005,S,2,54,1
PLPA2,A,H,1,May,2005,S,2,54,1
HYFIC,P,H,1,May,2005,S,2,54,2
CYACF,P,H,1,May,2005,S,2,54,4
TECO,P,H,1,May,2005,S,2,54,4
SPLE,P,H,1,May,2005,S,2,54,6
PLPA2,A,H,1,May,2005,S,2,56,1
ZIGR,P,H,1,May,2005,S,2,56,1
CYACF,P,H,1,May,2005,S,2,56,2
ASMIM,P,H,1,May,2005,S,2,56,4
CHLA10,A,H,1,May,2005,S,2,56,6
CRCR3,A,H,1,May,2005,S,2,58,1
GLBI2,B,H,1,May,2005,S,2,58,2
MAFE,A,H,1,May,2005,S,2,58,2
PLPA2,A,H,1,May,2005,S,2,58,4
MAPIP,P,H,1,May,2005,S,2,58,10
DEWO,P,H,1,May,2005,S,2,60,1
PLPA2,A,H,1,May,2005,S,2,60,2
SPCOC,P,H,1,May,2005,S,2,60,3
ASMIM,P,H,1,May,2005,S,2,66,2
SPLE,P,H,1,May,2005,S,2,66,4
MAPIP,P,H,1,May,2005,S,2,66,6
HOGL2,P,H,1,May,2005,S,2,68,1
MAPIP,P,H,1,May,2005,S,2,68,1
APRAH,P,H,1,May,2005,S,2,68,4
DEPI,A,H,1,May,2005,S,2,68,5
PLPA2,A,H,1,May,2005,S,2,68,20
CHIN2,A,H,1,May,2005,S,2,70,1
MAPIP,P,H,1,May,2005,S,2,70,1
SATR12,A,H,1,May,2005,S,2,70,1
TECO,P,H,1,May,2005,S,2,70,1
PLPA2,A,H,1,May,2005,S,2,70,2
CRCR3,A,H,1,May,2005,S,2,70,3
SPLE,P,H,1,May,2005,S,2,70,4
ZIGR,P,H,1,May,2005,S,2,70,4
ASMIM,P,H,1,May,2005,S,2,72,1
CRCR3,A,H,1,May,2005,S,2,72,2
CHLA10,A,H,1,May,2005,S,2,72,4
PLPA2,A,H,1,May,2005,S,2,72,5
SPLE,P,H,1,May,2005,S,2,72,15
DEPI,A,H,1,May,2005,S,2,78,1
MAPIP,P,H,1,May,2005,S,2,78,2
PLPA2,A,H,1,May,2005,S,2,78,2
CHLA10,A,H,1,May,2005,S,2,78,4
ASMIM,P,H,1,May,2005,S,2,78,5
CRCR3,A,H,1,May,2005,S,2,80,1
PLPA2,A,H,1,May,2005,S,2,80,2
DEPI,A,H,1,May,2005,S,2,80,3
MAPIP,P,H,1,May,2005,S,2,80,5
SPLE,P,H,1,May,2005,S,2,80,7
ASMIM,P,H,1,May,2005,S,2,80,10
PLPA2,A,H,1,May,2005,S,2,82,1
CHIN2,A,H,1,May,2005,S,2,82,2
ASMIM,P,H,1,May,2005,S,2,82,4
SPLE,P,H,1,May,2005,S,2,82,5
CHIN2,A,H,1,May,2005,S,2,84,1
CRCR3,A,H,1,May,2005,S,2,84,1
PLPA2,A,H,1,May,2005,S,2,84,1
SATR12,A,H,1,May,2005,S,2,84,1
DEPI,A,H,1,May,2005,S,2,84,2
SPLE,P,H,1,May,2005,S,2,84,6
CRCR3,A,H,1,May,2005,S,2,90,1
PLPA2,A,H,1,May,2005,S,2,90,2
CHLA10,A,H,1,May,2005,S,2,90,4
MELE2,P,H,1,May,2005,S,2,90,4
DEPI,A,H,1,May,2005,S,2,92,1
SATR12,A,H,1,May,2005,S,2,92,1
CRCR3,A,H,1,May,2005,S,2,92,2
MAPIP,P,H,1,May,2005,S,2,92,3
PLPA2,A,H,1,May,2005,S,2,92,3
CHLA10,A,H,1,May,2005,S,2,94,1
CRCR3,A,H,1,May,2005,S,2,94,1
MAPIP,P,H,1,May,2005,S,2,94,2
PLPA2,A,H,1,May,2005,S,2,94,2
APRAH,P,H,1,May,2005,S,2,94,3
ASMIM,P,H,1,May,2005,S,2,96,2
HOGL2,P,H,1,May,2005,S,2,96,2
PLPA2,A,H,1,May,2005,S,2,96,3
MAPIP,P,H,1,May,2005,S,2,96,7
CRCR3,A,H,1,May,2005,S,2,102,1
GIME,A,H,1,May,2005,S,2,102,1
MAFE,A,H,1,May,2005,S,2,102,1
PHIN,A,H,1,May,2005,S,2,102,1
CHLA10,A,H,1,May,2005,S,2,102,2
PLPA2,A,H,1,May,2005,S,2,102,2
SEDI3,P,H,1,May,2005,S,2,102,2
CRCR3,A,H,1,May,2005,S,2,104,2
HOGL2,P,H,1,May,2005,S,2,104,2
MAPIP,P,H,1,May,2005,S,2,104,15
CHIN2,A,H,1,May,2005,S,2,106,1
MAFE,A,H,1,May,2005,S,2,106,1
VUOC,A,G,1,May,2005,S,2,106,1
PLPA2,A,H,1,May,2005,S,2,106,2
DEPI,A,H,1,May,2005,S,2,108,1
VUOC,A,G,1,May,2005,S,2,108,1
IPPU4,A,H,1,May,2005,S,2,108,2
PLPA2,A,H,1,May,2005,S,2,108,2
SPSP,P,H,1,May,2005,S,2,108,6
HOGL2,P,H,1,May,2005,S,2,114,1
PLPA2,A,H,1,May,2005,S,2,114,1
SPWR,P,H,1,May,2005,S,2,114,1
DEPI,A,H,1,May,2005,S,2,116,1
SOEL,P,H,1,May,2005,S,2,116,1
PLPA2,A,H,1,May,2005,S,2,116,2
HOGL2,P,H,1,May,2005,S,2,118,1
PLPA2,A,H,1,May,2005,S,2,118,1
CRCR3,A,H,1,May,2005,S,2,120,1
LEFE,P,H,1,May,2005,S,2,120,1
PLPA2,A,H,1,May,2005,S,2,120,1
APRAH,P,H,1,May,2005,S,2,120,2
ASNU4,A,H,1,May,2005,S,2,120,2
MAPIP,P,H,1,May,2005,S,2,120,2
MIAL4,P,H,1,May,2005,S,2,120,2
HOGL2,P,H,1,May,2005,S,2,120,3
LEDED,A,H,1,May,2005,S,2,120,4
CRCR3,A,H,1,May,2005,S,2,126,2
MAFE,A,H,1,May,2005,S,2,126,2
SOEL,P,H,1,May,2005,S,2,126,2
PLPA2,A,H,1,May,2005,S,2,126,5
DEPI,A,H,1,May,2005,S,2,126,10
HOGL2,P,H,1,May,2005,S,2,126,15
SPWR,P,H,1,May,2005,S,2,126,20
SATR12,A,H,1,May,2005,S,2,128,1
ERAB2,A,H,1,May,2005,S,2,128,2
CRCR3,A,H,1,May,2005,S,2,128,3
DEPI,A,H,1,May,2005,S,2,128,4
PLPA2,A,H,1,May,2005,S,2,128,5
HOGL2,P,H,1,May,2005,S,2,128,6
CRCR3,A,H,1,May,2005,S,2,130,1
PLPA2,A,H,1,May,2005,S,2,130,1
SATR12,A,H,1,May,2005,S,2,130,1
ASNU4,A,H,1,May,2005,S,2,130,2
MAFE,A,H,1,May,2005,S,2,130,2
HOGL2,P,H,1,May,2005,S,2,130,3
APRAH,P,H,1,May,2005,S,2,132,1
OECAC2,P,H,1,May,2005,S,2,132,1
SOEL,P,H,1,May,2005,S,2,132,1
HOGL2,P,H,1,May,2005,S,2,132,3
PLPA2,A,H,1,May,2005,S,2,132,7
MAPIP,P,H,1,May,2005,S,2,132,10
PLPA2,A,H,1,May,2005,S,2,138,1
CHLA10,A,H,1,May,2005,S,2,138,4
MAPIP,P,H,1,May,2005,S,2,138,4
CRCR3,A,H,1,May,2005,S,2,140,1
EPTO,P,S,1,May,2005,S,2,140,1
PLPA2,A,H,1,May,2005,S,2,140,3
HOGL2,P,H,1,May,2005,S,2,140,4
MAFE,A,H,1,May,2005,S,2,142,4
CRCR3,A,H,1,May,2005,S,2,142,5
DEPI,A,H,1,May,2005,S,2,142,5
HOGL2,P,H,1,May,2005,S,2,142,10
PLPA2,A,H,1,May,2005,S,2,142,10
ASNU4,A,H,1,May,2005,S,2,144,1
CRCR3,A,H,1,May,2005,S,2,144,1
DEPI,A,H,1,May,2005,S,2,144,2
OECAC2,P,H,1,May,2005,S,2,144,2
SATR12,A,H,1,May,2005,S,2,144,3
HOGL2,P,H,1,May,2005,S,2,144,6
CRCR3,A,H,1,May,2005,S,3,6,1
CYACF,P,H,1,May,2005,S,3,6,2
PLPA2,A,H,1,May,2005,S,3,6,2
MAPIP,P,H,1,May,2005,S,3,6,10
CHLA10,A,H,1,May,2005,S,3,8,1
CRCR3,A,H,1,May,2005,S,3,8,1
SEDI3,P,H,1,May,2005,S,3,8,1
PLPA2,A,H,1,May,2005,S,3,8,15
MAPIP,P,H,1,May,2005,S,3,10,1
PLPA2,A,H,1,May,2005,S,3,10,1
APRAH,P,H,1,May,2005,S,3,12,1
ASMIM,P,H,1,May,2005,S,3,12,1
CRCR3,A,H,1,May,2005,S,3,12,1
MELE2,P,H,1,May,2005,S,3,12,3
SEBA3,P,H,1,May,2005,S,3,12,4
GIME,A,H,1,May,2005,S,3,12,5
PLPA2,A,H,1,May,2005,S,3,12,10
MAPIP,P,H,1,May,2005,S,3,18,1
SATR12,A,H,1,May,2005,S,3,18,1
PLPA2,A,H,1,May,2005,S,3,18,4
SPLE,P,H,1,May,2005,S,3,18,25
CHIN2,A,H,1,May,2005,S,3,20,1
MAPIP,P,H,1,May,2005,S,3,20,1
CHLA10,A,H,1,May,2005,S,3,20,2
PLPA2,A,H,1,May,2005,S,3,20,2
ZIGR,P,H,1,May,2005,S,3,20,2
ASMIM,P,H,1,May,2005,S,3,20,3
CRCR3,A,H,1,May,2005,S,3,20,3
PHIN,A,H,1,May,2005,S,3,20,8
CRCR3,A,H,1,May,2005,S,3,22,1
MAPIP,P,H,1,May,2005,S,3,22,1
MAFE,A,H,1,May,2005,S,3,22,1
PLPA2,A,H,1,May,2005,S,3,22,4
CRCR3,A,H,1,May,2005,S,3,24,1
SEBA3,P,H,1,May,2005,S,3,24,1
SEDI3,P,H,1,May,2005,S,3,24,2
PLPA2,A,H,1,May,2005,S,3,24,7
CRCR3,A,H,1,May,2005,S,3,30,1
PLPA2,A,H,1,May,2005,S,3,30,3
MELE2,P,H,1,May,2005,S,3,30,10
OECAC2,P,H,1,May,2005,S,3,32,1
GIME,A,H,1,May,2005,S,3,32,2
HOGL2,P,H,1,May,2005,S,3,32,2
MAPIP,P,H,1,May,2005,S,3,32,2
LEFE,P,H,1,May,2005,S,3,32,7
PLPA2,A,H,1,May,2005,S,3,32,10
MAPIP,P,H,1,May,2005,S,3,34,2
LEFE,P,H,1,May,2005,S,3,34,4
MELE2,P,H,1,May,2005,S,3,34,4
PLPA2,A,H,1,May,2005,S,3,34,15
ASMIM,P,H,1,May,2005,S,3,36,1
CRCR3,A,H,1,May,2005,S,3,36,1
STPA4,P,H,1,May,2005,S,3,36,1
PLPA2,A,H,1,May,2005,S,3,36,2
GIME,A,H,1,May,2005,S,3,36,3
LEDED,A,H,1,May,2005,S,3,36,3
APRAH,P,H,1,May,2005,S,3,42,1
CRCR3,A,H,1,May,2005,S,3,42,1
MAFE,A,H,1,May,2005,S,3,42,1
DEPI,A,H,1,May,2005,S,3,42,4
PLPA2,A,H,1,May,2005,S,3,42,5
MAPIP,P,H,1,May,2005,S,3,42,10
EVNU,P,H,1,May,2005,S,3,44,1
LEFE,P,H,1,May,2005,S,3,44,2
PLPA2,A,H,1,May,2005,S,3,44,2
CHLA10,A,H,1,May,2005,S,3,44,5
CRCR3,A,H,1,May,2005,S,3,46,1
MAFE,A,H,1,May,2005,S,3,46,1
STPA4,P,H,1,May,2005,S,3,46,1
SEDI3,P,H,1,May,2005,S,3,46,2
MAPIP,P,H,1,May,2005,S,3,46,3
MELE2,P,H,1,May,2005,S,3,46,4
PLPA2,A,H,1,May,2005,S,3,46,4
CRCR3,A,H,1,May,2005,S,3,48,1
CHLA10,A,H,1,May,2005,S,3,48,3
PLPA2,A,H,1,May,2005,S,3,48,4
GIME,A,H,1,May,2005,S,3,48,5
CRCR3,A,H,1,May,2005,S,3,54,1
HOGL2,P,H,1,May,2005,S,3,54,1
MAFE,A,H,1,May,2005,S,3,54,1
OECAC2,P,H,1,May,2005,S,3,54,1
PLPA2,A,H,1,May,2005,S,3,54,3
MELE2,P,H,1,May,2005,S,3,54,5
OECAC2,P,H,1,May,2005,S,3,56,1
MELE2,P,H,1,May,2005,S,3,56,2
PLPA2,A,H,1,May,2005,S,3,56,2
LEFE,P,H,1,May,2005,S,3,56,4
MAPIP,P,H,1,May,2005,S,3,56,4
CYACF,P,H,1,May,2005,S,3,58,2
ASMIM,P,H,1,May,2005,S,3,58,3
MELE2,P,H,1,May,2005,S,3,58,4
PLPA2,A,H,1,May,2005,S,3,58,4
MAPIP,P,H,1,May,2005,S,3,58,7
PLPA2,A,H,1,May,2005,S,3,60,1
MELE2,P,H,1,May,2005,S,3,60,2
SPLE,P,H,1,May,2005,S,3,60,3
MAPIP,P,H,1,May,2005,S,3,60,20
MAGR10,A,H,1,May,2005,S,3,66,1
OECAC2,P,H,1,May,2005,S,3,66,1
MAFE,A,H,1,May,2005,S,3,66,2
STPA4,P,H,1,May,2005,S,3,66,6
PLPA2,A,H,1,May,2005,S,3,66,10
CHLA10,A,H,1,May,2005,S,3,68,1
CRCR3,A,H,1,May,2005,S,3,68,1
SATR12,A,H,1,May,2005,S,3,68,1
ASMIM,P,H,1,May,2005,S,3,68,2
PLPA2,A,H,1,May,2005,S,3,68,2
SPLE,P,H,1,May,2005,S,3,68,4
CHLA10,A,H,1,May,2005,S,3,70,1
CRCR3,A,H,1,May,2005,S,3,70,1
MAPIP,P,H,1,May,2005,S,3,70,1
MELE2,P,H,1,May,2005,S,3,70,2
OECAC2,P,H,1,May,2005,S,3,70,2
PLPA2,A,H,1,May,2005,S,3,70,25
CHLA10,A,H,1,May,2005,S,3,72,3
MELE2,P,H,1,May,2005,S,3,72,4
MAPIP,P,H,1,May,2005,S,3,72,6
PLPA2,A,H,1,May,2005,S,3,72,15
MAFE,A,H,1,May,2005,S,3,78,1
PLPA2,A,H,1,May,2005,S,3,78,4
SPCOC,P,H,1,May,2005,S,3,78,6
CRCR3,A,H,1,May,2005,S,3,80,1
MELE2,P,H,1,May,2005,S,3,80,1
OECAC2,P,H,1,May,2005,S,3,80,1
MAFE,A,H,1,May,2005,S,3,80,2
SPLE,P,H,1,May,2005,S,3,80,2
ZIGR,P,H,1,May,2005,S,3,80,2
MAPIP,P,H,1,May,2005,S,3,80,3
PLPA2,A,H,1,May,2005,S,3,80,6
CRCR3,A,H,1,May,2005,S,3,82,1
MAPIP,P,H,1,May,2005,S,3,82,1
MAFE,A,H,1,May,2005,S,3,82,1
PLPA2,A,H,1,May,2005,S,3,82,2
