year,season,date,site,treatment,quad,species,obs,cover,height,count,comment
2006,1,2/14/2006,MG,B,11,BOER4,3,2,10,1,NA
2006,1,2/14/2006,MG,B,11,BOER4,4,0.25,6,2,NA
2006,1,2/14/2006,MG,B,11,BOER4,5,1,8,1,NA
2006,1,2/14/2006,MG,B,11,BOGR2,1,1.5,3,2,NA
2006,1,2/14/2006,MG,B,11,BOGR2,2,2,3,5,NA
2006,1,2/14/2006,MG,B,11,BOGR2,3,1,3,2,NA
2006,1,2/14/2006,MG,B,11,BOGR2,4,0.25,2,6,NA
2006,1,2/14/2006,MG,B,11,BOGR2,5,0.1,1,2,NA
2006,1,2/14/2006,MG,B,11,BOGR2,6,0.5,2,2,NA
2006,1,2/14/2006,MG,B,11,BOGR2,7,4,2,1,NA
2006,1,2/14/2006,MG,B,11,BOGR2,8,0.75,1,1,NA
2006,1,2/14/2006,MG,B,11,GUSA2,1,2.5,16,1,NA
2006,1,2/14/2006,MG,B,12,BOER4,1,0.5,8,2,NA
2006,1,2/14/2006,MG,B,12,BOER4,2,0.25,8,1,HO
2006,1,2/14/2006,MG,B,12,BOGR2,1,1,2,7,NA
2006,1,2/14/2006,MG,B,12,BOGR2,2,1.5,2,2,NA
2006,1,2/14/2006,MG,B,12,BOGR2,3,3,3,1,NA
2006,1,2/14/2006,MG,B,12,BOGR2,4,2,2,2,NA
2006,1,2/14/2006,MG,B,12,BOGR2,5,0.75,3,2,NA
2006,1,2/14/2006,MG,B,12,BOGR2,6,0.25,2,9,NA
2006,1,2/14/2006,MG,B,12,BOGR2,7,0.1,1,9,NA
2006,1,2/14/2006,MG,B,12,BOGR2,8,0.5,2,1,NA
2006,1,2/14/2006,MG,B,12,CRCR3,1,0.01,1,5,NA
2006,1,2/14/2006,MG,B,12,DANAN,1,0.05,2,4,NA
2006,1,2/14/2006,MG,B,12,LIPU4,1,0.05,2,1,NA
2006,1,2/14/2006,MG,B,12,PLJA,1,0.25,2,1,NA
2006,1,2/14/2006,MG,B,12,PLJA,2,1,2,1,NA
2006,1,2/14/2006,MG,B,12,PLPA2,1,0.01,1,25,NA
2006,1,2/14/2006,MG,B,12,SPCR,1,0.25,1,2,NA
2006,1,2/14/2006,MG,B,12,SPCR,2,0.1,1,1,NA
2006,1,2/14/2006,MG,B,13,BOER4,1,1,8,2,NA
2006,1,2/14/2006,MG,B,13,BOER4,2,0.5,7,3,NA
2006,1,2/14/2006,MG,B,13,BOER4,3,0.25,5,4,NA
2006,1,2/14/2006,MG,B,13,BOER4,4,0.1,1,2,NA
2006,1,2/14/2006,MG,B,13,BOGR2,1,0.75,3,4,NA
2006,1,2/14/2006,MG,B,13,BOGR2,2,0.1,2,7,NA
2006,1,2/14/2006,MG,B,13,BOGR2,3,0.5,3,2,NA
2006,1,2/14/2006,MG,B,13,BOGR2,4,0.25,2,2,NA
2006,1,2/14/2006,MG,B,13,PLPA2,1,0.01,1,15,NA
2006,1,2/14/2006,MG,B,13,SPCR,1,0.1,1,1,NA
2006,1,2/14/2006,MG,B,13,SPPO6,1,0.25,3,1,NA
2006,1,2/14/2006,MG,B,14,BOER4,1,2.5,8,1,NA
2006,1,2/14/2006,MG,B,14,BOER4,2,1,8,1,NA
2006,1,2/14/2006,MG,B,14,BOER4,3,0.75,7,1,NA
2006,1,2/14/2006,MG,B,14,BOER4,4,0.25,5,2,NA
2006,1,2/14/2006,MG,B,14,BOER4,5,0.5,5,2,NA
2006,1,2/14/2006,MG,B,14,BOER4,6,4,9,1,NA
2006,1,2/14/2006,MG,B,14,BOER4,7,1.5,6,2,NA
2006,1,2/14/2006,MG,B,14,DANAN,1,0.25,3,1,NA
2006,1,2/14/2006,MG,B,14,DANAN,2,0.05,2,2,NA
2006,1,2/14/2006,MG,B,14,DANAN,3,1,3,1,NA
2006,1,2/14/2006,MG,B,14,PLJA,1,4,4,1,NA
2006,1,2/14/2006,MG,B,14,PLJA,2,0.75,3,2,NA
2006,1,2/14/2006,MG,B,14,PLJA,3,0.1,1,2,NA
2006,1,2/14/2006,MG,B,14,PLJA,4,1.5,3,1,NA
2006,1,2/14/2006,MG,B,14,PLJA,5,0.25,1,3,NA
2006,1,2/14/2006,MG,B,14,PLPA2,1,0.01,1,100,NA
2006,1,2/14/2006,MG,B,14,SPCR,1,0.25,1,3,NA
2006,1,2/14/2006,MG,B,14,SPCR,2,0.1,1,2,NA
2006,1,2/14/2006,MG,B,15,BOER4,1,0.25,5,9,NA
2006,1,2/14/2006,MG,B,15,BOER4,2,0.1,4,5,NA
2006,1,2/14/2006,MG,B,15,BOER4,3,0.5,5,7,NA
2006,1,2/14/2006,MG,B,15,BOER4,4,0.75,6,1,NA
2006,1,2/14/2006,MG,B,15,BOER4,5,1,12,1,NA
2006,1,2/14/2006,MG,B,15,BOGR2,1,5,4,1,NA
2006,1,2/14/2006,MG,B,15,BOGR2,2,0.25,3,12,NA
2006,1,2/14/2006,MG,B,15,BOGR2,3,0.75,2,1,NA
2006,1,2/14/2006,MG,B,15,BOGR2,4,1,2,5,NA
2006,1,2/14/2006,MG,B,15,BOGR2,5,0.1,2,2,NA
2006,1,2/14/2006,MG,B,15,BOGR2,6,0.5,2,1,NA
2006,1,2/14/2006,MG,B,15,DANAN,1,0.01,1,3,NA
2006,1,2/14/2006,MG,B,15,DANAN,2,0.05,2,3,NA
2006,1,2/14/2006,MG,B,15,DANAN,3,0.1,2,2,NA
2006,1,2/14/2006,MG,B,15,PLPA2,1,0.01,1,40,NA
2006,1,2/14/2006,MG,B,16,BOER4,1,0.75,5,5,NA
2006,1,2/14/2006,MG,B,16,BOER4,2,0.25,5,6,NA
2006,1,2/14/2006,MG,B,16,BOER4,3,0.5,8,6,NA
2006,1,2/14/2006,MG,B,16,BOER4,4,1,9,1,NA
2006,1,2/14/2006,MG,B,16,BOER4,5,0.1,4,2,NA
2006,1,2/14/2006,MG,B,16,BOGR2,1,3,1,1,NA
2006,1,2/14/2006,MG,B,16,CRCR3,1,0.01,1,1,NA
2006,1,2/14/2006,MG,B,16,DANAN,1,0.1,2,1,NA
2006,1,2/14/2006,MG,B,16,DANAN,2,0.05,1,1,NA
2006,1,2/14/2006,MG,B,16,HYFIC,1,0.01,1,1,NA
2006,1,2/14/2006,MG,B,16,MAPIP,1,0.05,2,1,NA
2006,1,2/14/2006,MG,B,16,PLPA2,1,0.01,1,40,NA
2006,1,2/14/2006,MG,B,16,SPCR,1,0.25,1,1,NA
2006,1,2/14/2006,MG,B,16,SPCR,2,0.75,1,2,NA
2006,1,2/14/2006,MG,B,16,SPCR,3,0.5,1,1,NA
2006,1,2/14/2006,MG,B,17,BOER4,1,2.5,15,1,NA
2006,1,2/14/2006,MG,B,17,BOER4,2,0.75,12,1,NA
2006,1,2/14/2006,MG,B,17,CHER2,1,3,5,1,NA
2006,1,2/14/2006,MG,B,17,CHER2,2,1,4,5,NA
2006,1,2/14/2006,MG,B,17,CHER2,3,0.5,3,2,NA
2006,1,2/14/2006,MG,B,17,CHER2,4,0.1,4,5,NA
2006,1,2/14/2006,MG,B,17,CHER2,5,0.75,3,2,NA
2006,1,2/14/2006,MG,B,17,CHER2,6,0.25,3,3,NA
2006,1,2/14/2006,MG,B,17,CHER2,7,0.05,2,21,NA
2006,1,2/14/2006,MG,B,17,CHER2,8,0.05,4,4,NA
2006,1,2/14/2006,MG,B,17,CHER2,9,0.01,1,1,NA
2006,1,2/14/2006,MG,B,17,CRCR3,1,0.01,1,1,NA
2006,1,2/14/2006,MG,B,17,HYFIC,1,0.05,1,8,NA
2006,1,2/14/2006,MG,B,17,LIPU4,1,0.01,2,2,NA
2006,1,2/14/2006,MG,B,17,LIPU4,2,0.05,2,1,NA
2006,1,2/14/2006,MG,B,17,MAPIP,1,0.01,1,1,NA
2006,1,2/14/2006,MG,B,17,OECA10,1,0.05,1,1,NA
2006,1,2/14/2006,MG,B,17,OECA10,2,0.01,1,1,NA
2006,1,2/14/2006,MG,B,17,PLPA2,1,0.01,1,50,NA
2006,1,2/14/2006,MG,B,17,SPFL2,1,0.5,1,2,NA
2006,1,2/14/2006,MG,B,17,SPFL2,2,0.25,1,1,NA
2006,1,2/14/2006,MG,B,17,SPPO6,1,0.25,1,4,NA
2006,1,2/14/2006,MG,B,17,SPPO6,2,0.1,3,1,NA
2006,1,2/14/2006,MG,B,17,SPPO6,3,0.75,3,1,NA
2006,1,2/14/2006,MG,B,18,BOER4,1,1,8,1,NA
2006,1,2/14/2006,MG,B,18,BOER4,2,0.1,3,1,NA
2006,1,2/14/2006,MG,B,18,BOGR2,1,1,3,3,NA
2006,1,2/14/2006,MG,B,18,BOGR2,2,0.75,3,3,NA
2006,1,2/14/2006,MG,B,18,BOGR2,3,0.5,3,9,NA
2006,1,2/14/2006,MG,B,18,BOGR2,4,0.25,2,8,NA
2006,1,2/14/2006,MG,B,18,BOGR2,5,0.1,1,3,NA
2006,1,2/14/2006,MG,B,18,BOGR2,6,2,3,1,NA
2006,1,2/14/2006,MG,B,18,BOGR2,7,1.5,3,3,NA
2006,1,2/14/2006,MG,B,18,BOGR2,8,4,4,1,NA
2006,1,2/14/2006,MG,B,18,BOGR2,9,3,4,1,NA
2006,1,2/14/2006,MG,B,18,PLJA,1,0.25,2,1,NA
2006,1,2/14/2006,MG,B,18,PLJA,2,0.1,2,1,NA
2006,1,2/14/2006,MG,B,18,PLPA2,1,0.01,1,8,NA
2006,1,2/14/2006,MG,B,19,BOER4,1,0.5,8,1,NA
2006,1,2/14/2006,MG,B,19,BOGR2,1,0.5,3,9,NA
2006,1,2/14/2006,MG,B,19,BOGR2,2,1.5,3,4,NA
2006,1,2/14/2006,MG,B,19,BOGR2,3,1,3,3,NA
2006,1,2/14/2006,MG,B,19,BOGR2,4,2,4,1,NA
2006,1,2/14/2006,MG,B,19,BOGR2,5,0.25,2,4,NA
2006,1,2/14/2006,MG,B,19,DANAN,1,0.05,2,3,NA
2006,1,2/14/2006,MG,B,19,PLPA2,1,0.01,1,5,NA
2006,1,2/14/2006,MG,B,20,BOER4,1,0.5,13,1,NA
2006,1,2/14/2006,MG,B,20,BOER4,2,1,13,1,NA
2006,1,2/14/2006,MG,B,20,BOER4,3,0.25,10,1,NA
2006,1,2/14/2006,MG,B,20,BOGR2,1,0.5,2,1,NA
2006,1,2/14/2006,MG,B,20,BOGR2,2,1.5,4,7,NA
2006,1,2/14/2006,MG,B,20,BOGR2,3,0.75,4,3,NA
2006,1,2/14/2006,MG,B,20,BOGR2,4,0.5,3,4,NA
2006,1,2/14/2006,MG,B,20,BOGR2,5,0.25,2,10,NA
2006,1,2/14/2006,MG,B,20,BOGR2,6,1,4,1,NA
2006,1,2/14/2006,MG,B,20,BOGR2,7,0.1,1,3,NA
2006,1,2/14/2006,MG,B,20,PLPA2,1,0.01,1,25,NA
2006,1,2/14/2006,MG,B,21,BOGR2,1,0.05,1,6,NA
2006,1,2/14/2006,MG,B,21,BOGR2,2,0.1,1,15,NA
2006,1,2/14/2006,MG,B,21,BOGR2,3,0.25,1,42,NA
2006,1,2/14/2006,MG,B,21,BOGR2,4,1,2,2,NA
2006,1,2/14/2006,MG,B,21,BOGR2,5,1.5,2,1,NA
2006,1,2/14/2006,MG,B,21,BOGR2,6,0.5,2,13,NA
2006,1,2/14/2006,MG,B,21,BOGR2,7,0.75,2,3,NA
2006,1,2/14/2006,MG,B,21,DANAN,1,0.01,1,1,NA
2006,1,2/14/2006,MG,B,21,DANAN,2,0.1,2,1,NA
2006,1,2/14/2006,MG,B,21,GUSA2,1,1,10,1,NA
2006,1,2/14/2006,MG,B,22,BOER4,1,0.05,3,4,NA
2006,1,2/14/2006,MG,B,22,BOER4,2,0.25,6,5,NA
2006,1,2/14/2006,MG,B,22,BOER4,3,0.5,6,2,NA
2006,1,2/14/2006,MG,B,22,BOER4,4,2,9,1,NA
2006,1,2/14/2006,MG,B,22,BOER4,5,1,9,1,NA
2006,1,2/14/2006,MG,B,22,BOGR2,1,1,2,5,NA
2006,1,2/14/2006,MG,B,22,BOGR2,2,0.5,2,3,NA
2006,1,2/14/2006,MG,B,22,BOGR2,3,7,3,1,NA
2006,1,2/14/2006,MG,B,22,BOGR2,4,0.25,1,2,NA
2006,1,2/14/2006,MG,B,22,BOGR2,5,6,3,1,NA
2006,1,2/14/2006,MG,B,22,BOGR2,6,5,2,1,NA
2006,1,2/14/2006,MG,B,22,BOGR2,7,2.5,2,1,NA
2006,1,2/14/2006,MG,B,22,DANAN,1,0.05,1,1,NA
2006,1,2/14/2006,MG,B,22,PLPA2,1,0.01,1,5,NA
2006,1,2/14/2006,MG,B,22,SPCR,1,0.1,1,1,NA
2006,1,2/14/2006,MG,B,22,SPHA,1,0.05,1,1,NA
2006,1,2/14/2006,MG,B,23,BOER4,1,0.01,1,1,NA
2006,1,2/14/2006,MG,B,23,BOER4,2,0.1,3,6,NA
2006,1,2/14/2006,MG,B,23,BOER4,3,0.5,4,1,NA
2006,1,2/14/2006,MG,B,23,BOER4,4,0.05,2,2,NA
2006,1,2/14/2006,MG,B,23,BOER4,5,1.5,13,3,NA
2006,1,2/14/2006,MG,B,23,BOER4,6,0.5,6,1,NA
2006,1,2/14/2006,MG,B,23,BOER4,7,0.25,5,6,NA
2006,1,2/14/2006,MG,B,23,BOER4,8,3,9,1,NA
2006,1,2/14/2006,MG,B,23,BOGR2,1,0.5,1,1,NA
2006,1,2/14/2006,MG,B,23,BOGR2,2,1,3,2,NA
2006,1,2/14/2006,MG,B,23,BOGR2,3,3,2,1,NA
2006,1,2/14/2006,MG,B,23,BOGR2,4,0.1,2,1,NA
2006,1,2/14/2006,MG,B,23,BOGR2,5,0.25,1,6,NA
2006,1,2/14/2006,MG,B,23,BOGR2,6,2.5,2,4,NA
2006,1,2/14/2006,MG,B,23,BOGR2,7,2,2,1,NA
2006,1,2/14/2006,MG,B,23,BOGR2,8,0.75,2,1,NA
2006,1,2/14/2006,MG,B,23,DANAN,1,0.01,1,1,NA
2006,1,2/14/2006,MG,B,23,DANAN,2,0.1,2,1,NA
2006,1,2/14/2006,MG,B,23,PLPA2,1,0.01,1,50,NA
2006,1,2/14/2006,MG,B,24,BOER4,1,1,9,2,NA
2006,1,2/14/2006,MG,B,24,BOER4,2,0.1,6,2,NA
2006,1,2/14/2006,MG,B,24,BOER4,3,0.05,4,4,NA
2006,1,2/14/2006,MG,B,24,BOER4,4,0.25,5,5,NA
2006,1,2/14/2006,MG,B,24,DANAN,1,0.1,2,1,NA
2006,1,2/14/2006,MG,B,24,DANAN,2,0.01,1,1,NA
2006,1,2/14/2006,MG,B,24,GUSA2,1,13,21,1,NA
2006,1,2/14/2006,MG,B,24,GUSA2,2,4.5,24,1,NA
2006,1,2/14/2006,MG,B,24,PLJA,1,0.1,1,1,NA
2006,1,2/14/2006,MG,B,24,PLJA,2,0.01,1,1,NA
2006,1,2/14/2006,MG,B,24,PLJA,3,0.5,1,2,NA
2006,1,2/14/2006,MG,B,24,PLPA2,1,0.01,1,250,NA
2006,1,2/14/2006,MG,B,24,SPCR,1,0.75,1,1,NA
2006,1,2/14/2006,MG,B,24,SPCR,2,0.5,1,2,NA
2006,1,2/14/2006,MG,B,25,BOER4,1,7,14,1,NA
2006,1,2/14/2006,MG,B,25,BOER4,2,1.5,14,1,NA
2006,1,2/14/2006,MG,B,25,BOER4,3,0.25,7,7,NA
2006,1,2/14/2006,MG,B,25,BOER4,4,0.1,6,1,NA
2006,1,2/14/2006,MG,B,25,BOER4,5,0.05,4,1,NA
2006,1,2/14/2006,MG,B,25,BOER4,6,0.5,9,1,NA
2006,1,2/14/2006,MG,B,25,BOGR2,1,0.25,1,4,NA
2006,1,2/14/2006,MG,B,25,BOGR2,2,1.5,2,3,NA
2006,1,2/14/2006,MG,B,25,BOGR2,3,0.75,1,3,NA
2006,1,2/14/2006,MG,B,25,BOGR2,4,2.5,3,2,NA
2006,1,2/14/2006,MG,B,25,BOGR2,5,1,3,3,NA
2006,1,2/14/2006,MG,B,25,BOGR2,6,0.5,2,3,NA
2006,1,2/14/2006,MG,B,25,BOGR2,7,0.1,1,2,NA
2006,1,2/14/2006,MG,B,25,CRCR3,1,0.01,1,5,NA
2006,1,2/14/2006,MG,B,25,MAPIP,1,0.05,2,1,NA
2006,1,2/14/2006,MG,B,25,OPUN,1,1,1,1,LXW
2006,1,2/14/2006,MG,B,25,PLPA2,1,0.01,1,85,NA
2006,1,2/14/2006,MG,B,25,SPCR,1,0.5,1,1,NA
2006,1,2/14/2006,MG,B,25,SPCR,2,0.1,1,1,NA
2006,1,2/14/2006,MG,B,26,BOER4,1,0.05,3,2,NA
2006,1,2/14/2006,MG,B,26,BOER4,2,0.25,6,4,NA
2006,1,2/14/2006,MG,B,26,BOER4,3,0.5,5,2,NA
2006,1,2/14/2006,MG,B,26,BOER4,4,1,9,1,NA
2006,1,2/14/2006,MG,B,26,BOER4,5,1.5,7,1,NA
2006,1,2/14/2006,MG,B,26,BOER4,6,2,12,1,NA
2006,1,2/14/2006,MG,B,26,CHER2,1,0.05,1,1,NA
2006,1,2/14/2006,MG,B,26,DANAN,1,1,4,1,NA
2006,1,2/14/2006,MG,B,26,DANAN,2,0.05,1,1,NA
2006,1,2/14/2006,MG,B,26,DANAN,3,0.1,2,1,NA
2006,1,2/14/2006,MG,B,26,HYFIC,1,0.01,1,2,NA
2006,1,2/14/2006,MG,B,26,PLJA,1,0.05,1,1,NA
2006,1,2/14/2006,MG,B,26,PLPA2,1,0.01,1,25,NA
2006,1,2/14/2006,MG,B,26,SPCR,1,0.5,1,1,NA
2006,1,2/14/2006,MG,B,26,SPPO6,1,0.5,7,1,NA
2006,1,2/14/2006,MG,B,26,ZIGR,1,0.05,3,3,NA
2006,1,2/14/2006,MG,B,27,BOGR2,1,0.25,2,13,NA
2006,1,2/14/2006,MG,B,27,BOGR2,2,0.1,2,4,NA
2006,1,2/14/2006,MG,B,27,BOGR2,3,1,3,3,NA
2006,1,2/14/2006,MG,B,27,BOGR2,4,0.05,1,3,NA
2006,1,2/14/2006,MG,B,27,BOGR2,5,1.5,2,2,NA
2006,1,2/14/2006,MG,B,27,BOGR2,6,0.5,2,4,NA
2006,1,2/14/2006,MG,B,27,BOGR2,7,3,3,4,NA
2006,1,2/14/2006,MG,B,27,BOGR2,8,4,3,1,NA
2006,1,2/14/2006,MG,B,27,PLJA,1,0.1,1,1,NA
2006,1,2/14/2006,MG,B,27,PLPA2,1,0.01,1,85,NA
2006,1,2/14/2006,MG,B,28,BOER4,1,1.5,9,1,NA
2006,1,2/14/2006,MG,B,28,BOER4,2,2,12,1,NA
2006,1,2/14/2006,MG,B,28,BOER4,3,0.1,5,2,NA
2006,1,2/14/2006,MG,B,28,BOER4,4,0.25,9,2,NA
2006,1,2/14/2006,MG,B,28,BOER4,5,0.75,10,1,NA
2006,1,2/14/2006,MG,B,28,BOER4,6,0.05,3,2,NA
2006,1,2/14/2006,MG,B,28,BOGR2,1,2.5,3,1,NA
2006,1,2/14/2006,MG,B,28,BOGR2,2,0.75,2,4,NA
2006,1,2/14/2006,MG,B,28,BOGR2,3,1.5,2,1,NA
2006,1,2/14/2006,MG,B,28,BOGR2,4,0.5,1,3,NA
2006,1,2/14/2006,MG,B,28,BOGR2,5,0.25,1,3,NA
2006,1,2/14/2006,MG,B,28,BOGR2,6,0.1,1,1,NA
2006,1,2/14/2006,MG,B,28,BOGR2,7,1,1,1,NA
2006,1,2/14/2006,MG,B,28,BOGR2,8,2,3,2,NA
2006,1,2/14/2006,MG,B,28,PLPA2,1,0.01,1,60,NA
2006,1,2/14/2006,MG,B,28,SPHA,1,0.1,4,2,NA
2006,1,2/14/2006,MG,B,29,BOER4,1,1.5,10,1,NA
2006,1,2/14/2006,MG,B,29,BOER4,2,0.1,5,6,NA
2006,1,2/14/2006,MG,B,29,BOER4,3,0.05,3,5,NA
2006,1,2/14/2006,MG,B,29,BOER4,4,0.75,9,1,NA
2006,1,2/14/2006,MG,B,29,BOGR2,1,0.5,1,16,NA
2006,1,2/14/2006,MG,B,29,BOGR2,2,0.1,1,11,NA
2006,1,2/14/2006,MG,B,29,BOGR2,3,0.75,2,4,NA
2006,1,2/14/2006,MG,B,29,BOGR2,4,1,2,3,NA
2006,1,2/14/2006,MG,B,29,BOGR2,5,2.5,2,2,NA
2006,1,2/14/2006,MG,B,29,BOGR2,6,0.25,1,18,NA
2006,1,2/14/2006,MG,B,29,BOGR2,7,4.5,3,1,NA
2006,1,2/14/2006,MG,B,29,BOGR2,8,0.05,1,6,NA
2006,1,2/14/2006,MG,B,29,DANAN,1,0.25,9,1,NA
2006,1,2/14/2006,MG,B,29,SPHA,1,0.05,2,1,NA
2006,1,2/14/2006,MG,B,30,BOGR2,1,0.5,2,12,NA
2006,1,2/14/2006,MG,B,30,BOGR2,2,0.25,1,5,NA
2006,1,2/14/2006,MG,B,30,BOGR2,3,1,2,9,NA
2006,1,2/14/2006,MG,B,30,BOGR2,4,2,3,3,NA
2006,1,2/14/2006,MG,B,30,BOGR2,5,5,2,1,NA
2006,1,2/14/2006,MG,B,30,BOGR2,6,3,2,1,NA
2006,1,2/14/2006,MG,B,30,BOGR2,7,1.5,3,1,NA
2006,1,2/14/2006,MG,B,30,BOGR2,8,0.1,2,1,NA
2006,1,2/14/2006,MG,B,30,DANAN,1,0.05,2,1,NA
2006,1,2/14/2006,MG,B,30,GUSA2,1,4,15,1,NA
2006,1,2/14/2006,MG,B,30,GUSA2,2,3,15,1,NA
2006,1,2/14/2006,MG,B,30,PLJA,1,0.25,1,2,NA
2006,1,2/14/2006,MG,B,30,PLPA2,1,0.01,1,22,NA
2006,1,2/14/2006,MG,B,30,SPHA,1,0.1,4,1,NA
2006,1,2/14/2006,MG,B,31,BOER4,1,1,15,2,NA
2006,1,2/14/2006,MG,B,31,BOER4,2,0.05,3,1,NA
2006,1,2/14/2006,MG,B,31,BOGR2,1,0.5,2,4,NA
2006,1,2/14/2006,MG,B,31,BOGR2,2,1,3,4,NA
2006,1,2/14/2006,MG,B,31,BOGR2,3,0.25,1,1,NA
2006,1,2/14/2006,MG,B,31,BOGR2,4,3,1,1,NA
2006,1,2/14/2006,MG,B,31,BOGR2,5,1.5,2,1,NA
2006,1,2/14/2006,MG,B,31,BOGR2,6,2,2,4,NA
2006,1,2/14/2006,MG,B,31,BOGR2,7,2.5,2,1,NA
2006,1,2/14/2006,MG,B,31,BOGR2,8,0.1,1,1,NA
2006,1,2/14/2006,MG,B,31,BOGR2,9,4,1,1,NA
2006,1,2/14/2006,MG,B,31,DANAN,1,0.05,2,2,NA
2006,1,2/14/2006,MG,B,31,GUSA2,1,1,14,1,NA
2006,1,2/14/2006,MG,B,31,PLJA,1,1,1,2,NA
2006,1,2/14/2006,MG,B,31,PLJA,2,0.1,1,1,NA
2006,1,2/14/2006,MG,B,31,PLJA,3,0.01,1,2,NA
2006,1,2/14/2006,MG,B,31,PLPA2,1,0.01,1,34,NA
2006,1,2/14/2006,MG,B,31,SPCR,1,1,1,1,NA
2006,1,2/14/2006,MG,B,31,SPCR,2,0.1,1,1,NA
2006,1,2/14/2006,MG,B,32,BOER4,1,0.75,9,1,NA
2006,1,2/14/2006,MG,B,32,BOER4,2,0.25,9,1,NA
2006,1,2/14/2006,MG,B,32,BOER4,3,0.05,5,3,NA
2006,1,2/14/2006,MG,B,32,BOGR2,1,4.5,4,1,NA
2006,1,2/14/2006,MG,B,32,BOGR2,2,0.5,3,6,NA
2006,1,2/14/2006,MG,B,32,BOGR2,3,0.25,2,8,NA
2006,1,2/14/2006,MG,B,32,BOGR2,4,1.5,3,3,NA
2006,1,2/14/2006,MG,B,32,BOGR2,5,1,3,4,NA
2006,1,2/14/2006,MG,B,32,BOGR2,6,4,3,1,NA
2006,1,2/14/2006,MG,B,32,BOGR2,7,0.75,2,1,NA
2006,1,2/14/2006,MG,B,32,CRCR3,1,0.01,1,1,NA
2006,1,2/14/2006,MG,B,32,DANAN,1,0.01,1,2,NA
2006,1,2/14/2006,MG,B,32,PLPA2,1,0.01,1,20,NA
2006,1,2/14/2006,MG,B,32,SPHA,1,0.25,4,1,NA
2006,1,2/14/2006,MG,B,33,BOER4,1,0.25,7,7,NA
2006,1,2/14/2006,MG,B,33,BOER4,2,0.05,3,9,NA
2006,1,2/14/2006,MG,B,33,BOER4,3,0.1,5,3,NA
2006,1,2/14/2006,MG,B,33,BOER4,4,0.5,6,7,NA
2006,1,2/14/2006,MG,B,33,BOER4,5,1,10,1,NA
2006,1,2/14/2006,MG,B,33,BOGR2,1,0.25,2,7,NA
2006,1,2/14/2006,MG,B,33,BOGR2,2,0.5,2,8,NA
2006,1,2/14/2006,MG,B,33,BOGR2,3,0.75,2,4,NA
2006,1,2/14/2006,MG,B,33,BOGR2,4,1,3,2,NA
2006,1,2/14/2006,MG,B,33,BOGR2,5,4,3,1,NA
2006,1,2/14/2006,MG,B,33,BOGR2,6,3,2,1,NA
2006,1,2/14/2006,MG,B,33,CRCR3,1,0.01,1,1,NA
2006,1,2/14/2006,MG,B,33,DANAN,1,0.05,2,2,NA
2006,1,2/14/2006,MG,B,33,PLPA2,1,0.01,1,5,NA
2006,1,2/14/2006,MG,B,33,SPHA,1,0.1,2,1,NA
2006,1,2/14/2006,MG,B,34,BOER4,1,0.75,9,1,NA
2006,1,2/14/2006,MG,B,34,BOER4,2,0.05,6,1,NA
2006,1,2/14/2006,MG,B,34,BOER4,3,1.5,6,1,NA
2006,1,2/14/2006,MG,B,34,BOGR2,1,0.1,1,3,NA
2006,1,2/14/2006,MG,B,34,BOGR2,2,0.5,3,5,NA
2006,1,2/14/2006,MG,B,34,BOGR2,3,0.25,3,5,NA
2006,1,2/14/2006,MG,B,34,BOGR2,4,1.5,2,4,NA
2006,1,2/14/2006,MG,B,34,BOGR2,5,2.5,3,1,NA
2006,1,2/14/2006,MG,B,34,BOGR2,6,0.75,2,1,NA
2006,1,2/14/2006,MG,B,34,BOGR2,7,1,3,4,NA
2006,1,2/14/2006,MG,B,34,BOGR2,8,2,2,1,NA
2006,1,2/14/2006,MG,B,34,PLJA,1,1,1,1,NA
2006,1,2/14/2006,MG,B,34,PLPA2,1,0.01,1,1,NA
2006,1,2/14/2006,MG,B,34,ZIGR,1,0.01,1,2,NA
2006,1,2/14/2006,MG,B,35,BOER4,1,2,15,1,NA
2006,1,2/14/2006,MG,B,35,BOER4,2,0.5,9,1,NA
2006,1,2/14/2006,MG,B,35,BOER4,3,0.75,9,1,NA
2006,1,2/14/2006,MG,B,35,BOER4,4,3,12,1,NA
2006,1,2/14/2006,MG,B,35,BOER4,5,0.1,3,3,NA
2006,1,2/14/2006,MG,B,35,BOER4,6,0.05,3,1,NA
2006,1,2/14/2006,MG,B,35,BOGR2,1,1.5,2,1,NA
2006,1,2/14/2006,MG,B,35,CHER2,1,0.01,2,13,NA
2006,1,2/14/2006,MG,B,35,CRCR3,1,0.01,1,1,NA
2006,1,2/14/2006,MG,B,35,DANAN,1,0.1,2,1,NA
2006,1,2/14/2006,MG,B,35,GUSA2,1,1.5,18,1,NA
2006,1,2/14/2006,MG,B,35,PLJA,1,1,1,2,NA
2006,1,2/14/2006,MG,B,35,PLJA,2,0.25,1,1,NA
2006,1,2/14/2006,MG,B,35,PLPA2,1,0.01,1,2,NA
2006,1,2/14/2006,MG,B,35,PSTAT,1,0.01,1,1,NA
2006,1,2/14/2006,MG,B,35,SPCR,1,0.25,1,3,NA
2006,1,2/14/2006,MG,B,35,SPCR,2,0.5,1,1,NA
2006,1,2/14/2006,MG,B,35,SPCR,3,0.05,1,1,NA
2006,1,2/14/2006,MG,B,35,SPCR,4,0.1,1,1,NA
2006,1,2/14/2006,MG,B,35,SPFL2,1,1,1,1,NA
