Year,Month,Day,Site,Line,Trap,Order,Family,Genus,Species,Count,Comments
1992,10,26,G,C,2,OR,GRY,CYC,COM,12,na
1992,10,26,G,C,2,OR,RHA,1,NYM,4,na
1992,10,26,G,C,3,AR,COR,CAS,OCC,1,na
1992,10,26,G,C,3,AR,GNA,DRD,SAC,1,na
1992,10,26,G,C,3,AR,THE,LAT,HES,1,na
1992,10,26,G,C,3,HE,MIR,EUS,1,1,na
1992,10,26,G,C,3,OR,ACR,AUL,ELL,2,na
1992,10,26,G,C,3,OR,ACR,PSO,TEX,3,na
1992,10,26,G,C,3,OR,GRY,CYC,COM,12,na
1992,10,26,G,C,3,OR,RHA,1,NYM,1,na
1992,10,26,G,C,4,AR,GNA,1,NYM,2,na
1992,10,26,G,C,4,AR,GNA,HAP,CHA,1,na
1992,10,26,G,C,4,CO,CAR,PAS,OBS,2,na
1992,10,26,G,C,4,CO,TEN,ELE,GRA,1,na
1992,10,26,G,C,4,CO,TEN,ELE,LON,2,na
1992,10,26,G,C,4,CO,TEN,STR,COS,5,na
1992,10,26,G,C,4,OR,ACR,AUL,ELL,2,na
1992,10,26,G,C,4,OR,ACR,MEL,BOW,5,na
1992,10,26,G,C,4,OR,ACR,MEL,GLA,1,na
1992,10,26,G,C,4,OR,ACR,PSO,TEX,2,na
1992,10,26,G,C,4,OR,GRY,CYC,COM,36,na
1992,10,26,G,C,4,SO,ERE,1,NYM,1,na
1992,10,26,G,C,5,AR,GNA,1,NYM,2,na
1992,10,26,G,C,5,AR,GNA,DRD,SAC,1,na
1992,10,26,G,C,5,BL,POL,ARE,ERR,1,na
1992,10,26,G,C,5,CO,TEN,ELE,GRA,1,na
1992,10,26,G,C,5,MI,MEI,MAC,AUR,1,na
1992,10,26,G,C,5,OR,ACR,AUL,ELL,3,na
1992,10,26,G,C,5,OR,ACR,MEL,GLA,1,na
1992,10,26,G,C,5,OR,ACR,PSO,TEX,4,na
1992,10,26,G,C,5,OR,GRY,CYC,COM,34,na
1992,10,26,G,C,6,AR,GNA,1,NYM,1,na
1992,10,26,G,C,6,AR,LYC,1,NYM,1,na
1992,10,26,G,C,6,CO,CAR,PAS,OBS,2,na
1992,10,26,G,C,6,CO,TEN,ELE,EXT,1,na
1992,10,26,G,C,6,CO,TEN,ELE,LON,1,na
1992,10,26,G,C,6,MI,MEI,MAC,AUR,1,na
1992,10,26,G,C,6,OR,ACR,AUL,ELL,6,na
1992,10,26,G,C,6,OR,ACR,PSO,TEX,11,na
1992,10,26,G,C,6,OR,GRY,CYC,COM,11,na
1992,10,26,G,C,6,SR,VAE,VAE,COA,1,na
1992,10,26,G,D,1,CO,CAR,CYM,PUN,1,na
1992,10,26,G,D,1,CO,CAR,PAS,OBS,1,na
1992,10,26,G,D,1,CO,ELA,LAN,SCH,1,na
1992,10,26,G,D,1,CO,TEN,ARA,DEC,1,na
1992,10,26,G,D,1,CO,TEN,ELE,EXT,1,na
1992,10,26,G,D,1,CO,TEN,ELE,LON,1,na
1992,10,26,G,D,1,CO,TEN,STR,COS,1,na
1992,10,26,G,D,1,MI,MEI,MAC,AUR,1,na
1992,10,26,G,D,1,OR,ACR,AUL,ELL,1,na
1992,10,26,G,D,1,OR,ACR,MEL,GLA,1,na
1992,10,26,G,D,1,OR,ACR,PSO,TEX,6,na
1992,10,26,G,D,1,OR,GRY,CYC,COM,67,na
1992,10,26,G,D,1,UR,THE,MAS,GIG,1,na
1992,10,26,G,D,2,AR,GNA,1,NYM,2,na
1992,10,26,G,D,2,AR,LYC,1,NYM,1,na
1992,10,26,G,D,2,AR,LYC,HOG,CAR,2,na
1992,10,26,G,D,2,CO,CAR,PAS,OBS,1,na
1992,10,26,G,D,2,CO,ELA,LAN,SCH,1,na
1992,10,26,G,D,2,CO,LAT,1,1,1,na
1992,10,26,G,D,2,CO,TEN,ELE,EXT,1,na
1992,10,26,G,D,2,CO,TEN,ELE,EXT,1,na
1992,10,26,G,D,2,CO,TEN,ELE,GRA,1,na
1992,10,26,G,D,2,CO,TEN,ELE,LON,2,na
1992,10,26,G,D,2,OR,ACR,AUL,ELL,6,na
1992,10,26,G,D,2,OR,ACR,PSO,TEX,2,na
1992,10,26,G,D,2,OR,GRY,CYC,COM,26,na
1992,10,26,G,D,3,AR,GNA,1,NYM,4,na
1992,10,26,G,D,3,CO,CAR,PAS,OBS,1,na
1992,10,26,G,D,3,CO,TEN,ELE,LON,2,na
1992,10,26,G,D,3,CO,TEN,MEG,TEN,2,na
1992,10,26,G,D,3,CO,TEN,STR,COS,1,na
1992,10,26,G,D,3,MI,MEI,MAC,AUR,1,na
1992,10,26,G,D,3,OR,ACR,AUL,ELL,4,na
1992,10,26,G,D,3,OR,ACR,HEL,RUF,1,na
1992,10,26,G,D,3,OR,ACR,PSO,TEX,1,na
1992,10,26,G,D,3,OR,GRY,CYC,COM,30,na
1992,10,26,G,D,3,OR,RHA,1,NYM,1,na
1992,10,26,G,D,4,AR,GNA,ZEL,TUO,2,na
1992,10,26,G,D,4,BL,POL,ARE,ERR,1,na
1992,10,26,G,D,4,CO,TEN,ARA,DEC,1,na
1992,10,26,G,D,4,CO,TEN,ELE,GRA,1,na
1992,10,26,G,D,4,CO,TEN,STR,COS,1,na
1992,10,26,G,D,4,MI,MEI,MAC,AUR,3,na
1992,10,26,G,D,4,OR,ACR,AUL,ELL,4,na
1992,10,26,G,D,4,OR,ACR,MEL,GLA,1,na
1992,10,26,G,D,4,OR,GRY,CYC,COM,43,na
1992,10,26,G,D,5,AR,GNA,1,NYM,1,na
1992,10,26,G,D,5,AR,GNA,ZEL,TUO,2,na
1992,10,26,G,D,5,AR,LYC,HOG,CAR,1,na
1992,10,26,G,D,5,AR,PHI,EBO,PAR,1,na
1992,10,26,G,D,5,CO,CAR,AMA,DIS,1,na
1992,10,26,G,D,5,CO,TEN,ELE,CAU,1,na
1992,10,26,G,D,5,CO,TEN,ELE,EXT,1,na
1992,10,26,G,D,5,CO,TEN,ELE,LON,1,na
1992,10,26,G,D,5,CO,TEN,STR,COS,1,na
1992,10,26,G,D,5,MI,MEI,MAC,AUR,2,na
1992,10,26,G,D,5,OR,ACR,MEL,BOW,1,na
1992,10,26,G,D,5,OR,ACR,PSO,TEX,1,na
1992,10,26,G,D,5,OR,GRY,CYC,COM,27,na
1992,10,26,G,D,6,AR,GNA,1,NYM,1,na
1992,10,26,G,D,6,AR,GNA,ZEL,TUO,3,na
1992,10,26,G,D,6,AR,PHO,PSI,1,1,na
1992,10,26,G,D,6,AR,THE,LAT,HES,1,na
1992,10,26,G,D,6,CO,TEN,ARA,DEC,1,na
1992,10,26,G,D,6,CO,TEN,ELE,CAU,1,na
1992,10,26,G,D,6,CO,TEN,ELE,LON,1,na
1992,10,26,G,D,6,CO,TEN,STR,COS,1,na
1992,10,26,G,D,6,HE,LYG,EMB,VIC,4,na
1992,10,26,G,D,6,OR,ACR,MEL,BOW,1,na
1992,10,26,G,D,6,OR,ACR,PSO,TEX,1,na
1992,10,26,G,D,6,OR,GRY,CYC,COM,25,na
1992,10,26,G,D,6,OR,RHA,1,NYM,2,na
1992,10,26,G,D,6,SR,VAE,VAE,COA,1,na
1992,10,26,G,E,1,AR,THE,LAT,HES,1,na
1992,10,26,G,E,1,MI,MEI,MAC,AUR,11,na
1992,10,26,G,E,1,OR,GRY,CYC,COM,1,na
1992,10,26,G,E,1,SO,ERE,1,NYM,1,na
1992,10,26,G,E,2,AR,GNA,DRD,SAC,1,na
1992,10,26,G,E,2,AR,GNA,MIC,GOS,3,na
1992,10,26,G,E,2,AR,LYC,SCH,MCC,1,na
1992,10,26,G,E,2,CO,TEN,ARA,DEC,2,na
1992,10,26,G,E,2,CO,TEN,ELE,GRA,1,na
1992,10,26,G,E,2,MI,MEI,MAC,AUR,4,na
1992,10,26,G,E,2,OR,GRY,CYC,COM,5,na
1992,10,26,G,E,3,AR,GNA,1,NYM,2,na
1992,10,26,G,E,3,AR,GNA,DRD,SAC,2,na
1992,10,26,G,E,3,CO,CUR,OPH,SUL,1,na
1992,10,26,G,E,3,CO,TEN,ELE,GRA,1,na
1992,10,26,G,E,3,CO,TEN,ELE,LON,2,na
1992,10,26,G,E,3,MI,MEI,MAC,AUR,28,na
1992,10,26,G,E,3,OR,ACR,AUL,ELL,4,na
1992,10,26,G,E,3,OR,ACR,MEL,GLA,1,na
1992,10,26,G,E,3,OR,ACR,PSO,TEX,1,na
1992,10,26,G,E,3,OR,GRY,CYC,COM,11,na
1992,10,26,G,E,3,OR,RHA,1,NYM,1,na
1992,10,26,G,E,4,AR,GNA,1,NYM,5,na
1992,10,26,G,E,4,CO,TEN,ELE,GRA,2,na
1992,10,26,G,E,4,CO,TEN,ELE,LON,1,na
1992,10,26,G,E,4,MI,MEI,MAC,AUR,9,na
1992,10,26,G,E,4,OR,GRY,CYC,COM,16,na
1992,10,26,G,E,4,OR,TET,ERE,BIL,1,na
1992,10,26,G,E,5,AR,GNA,DRD,SAC,2,na
1992,10,26,G,E,5,AR,LYC,1,NYM,1,na
1992,10,26,G,E,5,AR,THE,LAT,HES,1,na
1992,10,26,G,E,5,MI,MEI,MAC,AUR,23,na
1992,10,26,G,E,5,OR,GRY,CYC,COM,12,na
1992,10,26,G,E,5,OR,RHA,DAI,HAS,1,na
1992,10,26,G,E,6,AR,GNA,1,NYM,9,na
1992,10,26,G,E,6,AR,GNA,DRD,SAC,1,na
1992,10,26,G,E,6,AR,SAL,1,NYM,1,na
1992,10,26,G,E,6,CO,CAR,AMA,IDA,1,na
1992,10,26,G,E,6,CO,TEN,ARA,DEC,1,na
1992,10,26,G,E,6,CO,TEN,ELE,LON,6,na
1992,10,26,G,E,6,HE,LYG,EMB,VIC,1,na
1992,10,26,G,E,6,MI,MEI,MAC,AUR,17,na
1992,10,26,G,E,6,OR,ACR,MEL,BOW,3,na
1992,10,26,G,E,6,OR,GRY,1,NYM,1,na
1992,10,26,G,E,6,OR,GRY,CYC,COM,16,na
1992,10,26,G,E,6,OR,RHA,1,NYM,4,na
1992,10,26,G,E,6,OR,RHA,DAI,HAS,1,na
1992,10,26,P,A,1,AR,LYC,1,NYM,1,na
1992,10,26,P,A,1,AR,LYC,PAR,ORO,1,na
1992,10,26,P,A,1,AR,SAL,1,NYM,1,na
1992,10,26,P,A,1,CO,TEN,ELE,LON,1,na
1992,10,26,P,A,1,CO,TEN,STR,COS,1,na
1992,10,26,P,A,1,MI,MEI,MAC,AUR,1,na
1992,10,26,P,A,1,OP,GAG,1,1,1,na
1992,10,26,P,A,1,OR,ACR,1,NYM,1,na
1992,10,26,P,A,1,OR,ACR,TRI,PAL,1,na
1992,10,26,P,A,1,OR,GRY,1,NYM,3,na
1992,10,26,P,A,1,OR,STE,STE,1,1,na
1992,10,26,P,A,2,AR,DIC,CIC,1,5,na
1992,10,26,P,A,2,AR,LYC,VAR,GOS,1,na
1992,10,26,P,A,2,CO,CRY,1,1,3,na
1992,10,26,P,A,2,HE,CYD,PAN,BIL,1,na
1992,10,26,P,A,2,OR,ACR,TRI,PAL,1,na
1992,10,26,P,A,3,AR,AGE,1,NYM,1,na
1992,10,26,P,A,3,AR,ANY,ANY,DIX,1,na
1992,10,26,P,A,3,AR,COR,MER,1,1,na
1992,10,26,P,A,3,AR,THO,XYS,CUN,1,na
1992,10,26,P,A,3,CO,CRY,1,1,41,na
1992,10,26,P,A,3,CO,STA,OMA,1,1,na
1992,10,26,P,A,3,HE,CYD,PAN,BIL,1,na
1992,10,26,P,A,3,MI,MEI,MAC,AUR,1,na
1992,10,26,P,A,3,OR,GRY,1,NYM,3,na
1992,10,26,P,A,3,OR,RHA,1,NYM,2,na
1992,10,26,P,A,3,OR,STE,STE,1,2,na
1992,10,26,P,A,3,SC,SCO,SCO,POL,1,na
1992,10,26,P,A,4,AR,CLU,CLU,1,1,na
1992,10,26,P,A,4,AR,GNA,1,NYM,4,na
1992,10,26,P,A,4,AR,LYC,1,NYM,1,na
1992,10,26,P,A,4,AR,LYC,PAR,ORO,1,na
1992,10,26,P,A,4,CO,CRY,1,1,1,na
1992,10,26,P,A,4,CO,STA,OMA,1,1,na
1992,10,26,P,A,4,CO,TEN,ELE,LON,1,na
1992,10,26,P,A,4,MI,MEI,MAC,AUR,1,na
1992,10,26,P,A,4,OP,GAG,1,1,1,na
1992,10,26,P,A,4,OR,GRY,1,NYM,1,na
1992,10,26,P,A,5,AR,GNA,1,NYM,1,na
1992,10,26,P,A,5,AR,LYC,PAR,ORO,1,na
1992,10,26,P,A,5,CO,CRY,1,1,10,na
1992,10,26,P,A,5,CO,TEN,ELE,EXT,2,na
1992,10,26,P,A,5,HE,CYD,PAN,BIL,3,na
1992,10,26,P,A,5,MI,MEI,MAC,AUR,2,na
1992,10,26,P,A,5,OR,GRY,1,NYM,1,na
1992,10,26,P,A,5,OR,RHA,1,NYM,1,na
1992,10,26,P,A,6,NS,NS,NS,NS,-888,na
1992,10,26,P,B,1,NS,NS,NS,NS,-888,na
1992,10,26,P,B,2,AR,GNA,1,NYM,1,na
1992,10,26,P,B,3,AR,GNA,1,NYM,1,na
1992,10,26,P,B,3,AR,LYC,PAR,ORO,2,na
1992,10,26,P,B,3,CO,CAR,CYM,PUN,1,na
1992,10,26,P,B,3,CO,CRY,1,1,2,na
1992,10,26,P,B,3,CO,TEN,ELE,LON,2,na
1992,10,26,P,B,3,HE,CYD,PAN,BIL,1,na
1992,10,26,P,B,3,HE,LYG,EMB,VIC,1,na
1992,10,26,P,B,3,OR,ACR,MEL,LAK,1,na
1992,10,26,P,B,3,OR,GRY,1,NYM,8,na
1992,10,26,P,B,3,OR,STE,STE,1,3,na
1992,10,26,P,B,3,OR,TET,ERE,SCU,1,na
1992,10,26,P,B,4,AR,AGE,1,NYM,1,na
1992,10,26,P,B,4,AR,CLU,CLU,1,1,na
1992,10,26,P,B,4,AR,LYC,1,NYM,1,na
1992,10,26,P,B,4,AR,LYC,SCH,MCC,1,na
1992,10,26,P,B,4,CO,CRY,1,1,1,na
1992,10,26,P,B,4,CO,TEN,ELE,LON,1,na
1992,10,26,P,B,4,OP,GAG,1,1,1,na
1992,10,26,P,B,4,OR,GRY,1,NYM,4,na
1992,10,26,P,B,4,OR,STE,STE,1,2,na
1992,10,26,P,B,4,SO,ERE,1,NYM,1,na
1992,10,26,P,B,5,AR,GNA,1,NYM,1,na
1992,10,26,P,B,5,AR,PHO,PSI,1,1,na
1992,10,26,P,B,5,CO,TEN,ARG,RUF,1,na
1992,10,26,P,B,5,CO,TEN,ELE,LON,1,na
1992,10,26,P,B,5,OR,ACR,MEL,SPL,1,na
1992,10,26,P,B,5,OR,ACR,TRI,PAL,1,na
1992,10,26,P,B,5,OR,GRY,1,NYM,8,na
1992,10,26,P,B,5,OR,STE,STE,1,1,na
1992,10,26,P,B,6,AR,GNA,1,NYM,1,na
1992,10,26,P,B,6,AR,SAL,1,NYM,1,na
1992,10,26,P,B,6,AR,SAL,THI,1,1,na
1992,10,26,P,B,6,CO,TEN,ARG,RUF,1,na
1992,10,26,P,B,6,CO,TEN,ELE,LON,1,na
1992,10,26,P,B,6,MI,MEI,MAC,AUR,4,na
1992,10,26,P,B,6,OR,ACR,MEL,LAK,1,na
1992,10,26,P,B,6,OR,ACR,OPE,OBS,1,na
1992,10,26,P,B,6,OR,ACR,TRI,PAL,1,na
1992,10,26,P,B,6,OR,GRY,1,NYM,19,na
1992,10,26,P,B,6,OR,GRY,CYC,COM,2,na
1992,10,26,P,C,1,AR,DIC,CIC,1,1,na
1992,10,26,P,C,1,AR,GNA,DRA,1,1,na
1992,10,26,P,C,1,AR,LYC,1,NYM,1,na
1992,10,26,P,C,1,AR,SAL,1,NYM,1,na
1992,10,26,P,C,1,CO,TEN,ELE,LON,1,na
1992,10,26,P,C,1,OR,ACR,TRI,PAL,4,na
1992,10,26,P,C,1,OR,GRY,1,NYM,23,na
1992,10,26,P,C,1,OR,RHA,1,NYM,6,na
1992,10,26,P,C,1,OR,STE,STE,1,1,na
1992,10,26,P,C,1,OR,TET,ERE,SCU,2,na
1992,10,26,P,C,1,SR,VAE,VAE,COA,1,na
1992,10,26,P,C,2,AR,GNA,1,NYM,3,na
1992,10,26,P,C,2,AR,LYC,1,NYM,1,na
1992,10,26,P,C,2,AR,PHO,1,NYM,1,na
1992,10,26,P,C,2,AR,SAL,HAB,CLY,4,na
1992,10,26,P,C,2,MI,MEI,MAC,AUR,1,na
1992,10,26,P,C,2,OP,GAG,1,1,1,na
1992,10,26,P,C,2,OR,ACR,CIB,PAR,1,na
1992,10,26,P,C,2,OR,ACR,MEL,SPL,1,na
1992,10,26,P,C,2,OR,ACR,OPE,OBS,1,na
1992,10,26,P,C,2,OR,GRY,1,NYM,36,na
1992,10,26,P,C,2,OR,GRY,CYC,COM,1,na
1992,10,26,P,C,2,OR,RHA,1,NYM,5,na
1992,10,26,P,C,2,SR,VAE,VAE,COA,1,na
1992,10,26,P,C,3,AR,GNA,1,NYM,7,na
1992,10,26,P,C,3,AR,LYC,1,NYM,1,na
1992,10,26,P,C,3,AR,LYC,PAR,ORO,1,na
1992,10,26,P,C,3,AR,SAL,1,NYM,1,na
1992,10,26,P,C,3,AR,SAL,HAB,CON,1,na
1992,10,26,P,C,3,HE,CYD,PAN,BIL,1,na
1992,10,26,P,C,3,MI,MEI,MAC,AUR,1,na
1992,10,26,P,C,3,MI,MEI,MAC,AUR,10,na
1992,10,26,P,C,3,OP,GAG,1,1,1,na
1992,10,26,P,C,3,OR,ACR,TRI,PAL,5,na
1992,10,26,P,C,3,OR,GRY,1,NYM,18,na
1992,10,26,P,C,3,OR,GRY,CYC,COM,1,na
1992,10,26,P,C,3,OR,TET,ERE,SCU,1,na
1992,10,26,P,C,4,AR,PHI,1,NYM,1,na
1992,10,26,P,C,4,AR,SAL,1,NYM,3,na
1992,10,26,P,C,4,AR,THE,EUR,SCR,1,na
1992,10,26,P,C,4,CO,CAR,CYM,PUN,1,na
1992,10,26,P,C,4,MI,MEI,MAC,AUR,5,na
1992,10,26,P,C,4,OR,ACR,TRI,PAL,3,na
1992,10,26,P,C,4,OR,GRY,1,NYM,11,na
1992,10,26,P,C,5,CO,TEN,ELE,EXT,1,na
1992,10,26,P,C,5,CO,TEN,ELE,LON,1,na
1992,10,26,P,C,5,OR,GRY,1,NYM,1,na
1992,10,26,P,C,5,OR,GRY,GRY,PEN,1,na
1992,10,26,P,C,6,AR,CLU,CLU,1,1,na
1992,10,26,P,C,6,AR,GNA,1,NYM,1,na
1992,10,26,P,C,6,AR,LYC,SCH,MCC,1,na
1992,10,26,P,C,6,MI,MEI,MAC,AUR,4,na
1992,10,26,P,C,6,OR,GRY,1,NYM,14,na
1992,10,26,P,C,6,OR,GRY,CYC,COM,3,na
1992,10,26,P,D,1,AR,GNA,1,NYM,2,na
1992,10,26,P,D,1,AR,LYC,1,NYM,1,na
1992,10,26,P,D,1,AR,PHO,PSI,1,1,na
1992,10,26,P,D,1,AR,SAL,1,NYM,1,na
1992,10,26,P,D,1,CO,TEN,ELE,EXT,3,na
1992,10,26,P,D,1,MI,MEI,MAC,AUR,7,na
1992,10,26,P,D,1,OR,ACR,1,NYM,1,na
1992,10,26,P,D,1,OR,ACR,MEL,LAK,1,na
1992,10,26,P,D,1,OR,ACR,OPE,OBS,1,na
1992,10,26,P,D,1,OR,ACR,PSO,TEX,1,na
1992,10,26,P,D,1,OR,GRY,1,NYM,4,na
1992,10,26,P,D,1,OR,GRY,CYC,COM,5,na
1992,10,26,P,D,2,AR,GNA,1,NYM,1,na
1992,10,26,P,D,2,AR,SAL,1,NYM,2,na
1992,10,26,P,D,2,AR,THO,BAS,1,1,na
1992,10,26,P,D,2,CO,TEN,ELE,GRA,3,na
1992,10,26,P,D,2,MI,MEI,MAC,AUR,1,na
1992,10,26,P,D,2,OR,ACR,1,NYM,1,na
1992,10,26,P,D,2,OR,ACR,COR,CRE,1,na
1992,10,26,P,D,2,OR,ACR,TRI,PAL,5,na
1992,10,26,P,D,2,OR,GRY,1,NYM,7,na
1992,10,26,P,D,2,OR,GRY,CYC,COM,2,na
1992,10,26,P,D,2,OR,RHA,1,NYM,2,na
1992,10,26,P,D,2,OR,STE,STE,1,1,na
1992,10,26,P,D,2,SC,SCO,SCO,POL,1,na
1992,10,26,P,D,3,AR,CLU,CLU,1,5,na
1992,10,26,P,D,3,AR,SAL,1,NYM,1,na
1992,10,26,P,D,3,CO,TEN,ELE,LON,1,na
1992,10,26,P,D,3,MI,MEI,MAC,AUR,9,na
1992,10,26,P,D,3,OP,GAG,1,1,1,na
1992,10,26,P,D,3,OR,ACR,TRI,PAL,4,na
1992,10,26,P,D,3,OR,GRY,1,NYM,10,na
1992,10,26,P,D,3,OR,GRY,CYC,COM,5,na
1992,10,26,P,D,3,OR,RHA,1,NYM,2,na
1992,10,26,P,D,3,OR,STE,STE,1,1,na
1992,10,26,P,D,4,AR,CLU,1,NYM,1,na
1992,10,26,P,D,4,AR,CLU,CLU,1,1,na
1992,10,26,P,D,4,AR,LYC,PAR,ORO,1,na
1992,10,26,P,D,4,CO,CAR,CYM,PUN,1,na
1992,10,26,P,D,4,CO,TEN,ELE,GRA,1,na
1992,10,26,P,D,4,MI,MEI,MAC,AUR,6,na
1992,10,26,P,D,4,OR,ACR,TRI,PAL,1,na
1992,10,26,P,D,4,OR,GRY,1,NYM,5,na
1992,10,26,P,D,4,OR,STE,STE,1,1,na
1992,10,26,P,D,4,OR,TET,ERE,SCU,1,na
1992,10,26,P,D,5,CO,CAR,CYM,PUN,1,na
1992,10,26,P,D,5,CO,TEN,ELE,LON,1,na
1992,10,26,P,D,5,CO,TEN,STR,COS,1,na
1992,10,26,P,D,5,SO,ERE,1,NYM,1,na
1992,10,26,P,D,6,CO,TEN,ARG,RUF,1,na
1992,10,26,P,D,6,CO,TEN,ELE,LON,3,na
1992,10,26,P,D,6,MI,MEI,MAC,AUR,3,na
1992,10,26,P,D,6,OR,ACR,TRI,PAL,9,na
1992,10,26,P,D,6,OR,GRY,1,NYM,11,na
1992,10,26,P,D,6,OR,GRY,CYC,COM,1,na
1992,10,26,P,D,6,SR,VAE,VAE,COA,1,na
1992,10,26,P,E,1,HE,CYD,PAN,BIL,1,na
1992,10,26,P,E,1,MI,MEI,MAC,AUR,1,na
1992,10,26,P,E,1,OP,GAG,1,1,3,na
1992,10,26,P,E,1,OR,ACR,1,NYM,1,na
1992,10,26,P,E,1,OR,ACR,1,NYM,2,na
1992,10,26,P,E,1,OR,ACR,MEL,LAK,1,na
1992,10,26,P,E,1,OR,ACR,TRI,PAL,1,na
1992,10,26,P,E,1,OR,GRY,1,NYM,1,na
1992,10,26,P,E,1,OR,STE,STE,1,1,na
1992,10,26,P,E,1,OR,TET,ERE,SCU,1,na
1992,10,26,P,E,2,HE,CYD,PAN,BIL,1,na
1992,10,26,P,E,3,AR,LYC,1,NYM,1,na
1992,10,26,P,E,3,AR,LYC,HOG,CAR,2,na
1992,10,26,P,E,3,AR,SAL,1,NYM,2,na
1992,10,26,P,E,3,CO,TEN,STR,COS,1,na
1992,10,26,P,E,3,MI,MEI,MAC,AUR,17,na
1992,10,26,P,E,3,OR,ACR,ARP,CON,3,na
1992,10,26,P,E,3,OR,ACR,OPE,OBS,1,na
1992,10,26,P,E,3,OR,ACR,PSO,TEX,1,na
1992,10,26,P,E,3,OR,ACR,TRI,PAL,1,na
1992,10,26,P,E,3,OR,GRY,1,NYM,8,na
1992,10,26,P,E,3,OR,GRY,CYC,COM,12,na
1992,10,26,P,E,3,OR,RHA,1,NYM,1,na
1992,10,26,P,E,3,SC,SCO,SCO,POL,1,na
1992,10,26,P,E,3,SO,ERE,1,NYM,1,na
1992,10,26,P,E,4,AR,LYC,PAR,ORO,1,na
1992,10,26,P,E,4,AR,SAL,1,NYM,2,na
1992,10,26,P,E,4,CO,TEN,ELE,LON,1,na
1992,10,26,P,E,4,MI,MEI,MAC,AUR,2,na
1992,10,26,P,E,4,OR,ACR,COR,CRE,1,na
1992,10,26,P,E,4,OR,ACR,TRI,PAL,1,na
1992,10,26,P,E,4,OR,TET,ERE,SCU,3,na
1992,10,26,P,E,5,AR,CLU,CLU,1,1,na
1992,10,26,P,E,5,AR,SAL,1,NYM,1,na
1992,10,26,P,E,5,CO,HIS,XER,1,1,na
1992,10,26,P,E,5,HE,CYD,PAN,BIL,1,na
1992,10,26,P,E,5,OR,ACR,TRI,PAL,1,na
1992,10,26,P,E,5,OR,GRY,1,NYM,6,na
1992,10,26,P,E,5,OR,TET,ERE,SCU,2,na
1992,10,26,P,E,6,AR,GNA,1,NYM,1,na
1992,10,26,P,E,6,AR,SAL,1,NYM,1,na
1992,10,26,P,E,6,CO,CAR,CYM,PUN,1,na
1992,10,26,P,E,6,CO,TEN,STR,COS,1,na
1992,10,26,P,E,6,HE,CYD,PAN,BIL,1,na
1992,10,26,P,E,6,MI,MEI,MAC,AUR,1,na
1992,10,26,P,E,6,OR,ACR,1,NYM,2,na
1992,10,26,P,E,6,OR,GRY,1,NYM,4,na
1992,10,26,P,E,6,OR,STE,STE,1,1,na
1992,10,26,P,E,6,SO,ERE,1,NYM,1,na
1993,2,23,C,A,1,AR,GNA,1,NYM,1,na
1993,2,23,C,A,1,AR,GNA,ZEL,1,1,na
1993,2,23,C,B,3,AR,GNA,1,NYM,1,na
1993,2,23,C,B,3,AR,GNA,HAP,CHA,1,na
1993,2,23,C,B,3,OR,RHA,1,NYM,1,na
1993,2,23,C,B,5,SO,ERE,1,NYM,1,na
1993,2,23,C,C,1,AR,GNA,1,NYM,1,na
1993,2,23,C,C,1,AR,GNA,HER,HES,1,na
1993,2,23,C,C,1,CO,TEN,ELE,GRA,1,na
1993,2,23,C,C,1,OR,RHA,1,NYM,1,na
1993,2,23,C,C,3,AR,GNA,1,NYM,1,na
1993,2,23,C,C,5,OR,GRY,CYC,COM,1,na
1993,2,23,C,C,5,SO,ERE,1,NYM,1,na
1993,2,23,C,D,1,NS,NS,NS,NS,-888,na
1993,2,23,C,D,3,AR,GNA,1,NYM,1,na
1993,2,23,C,D,5,AR,GNA,HER,HES,1,na
1993,2,23,C,D,5,SO,ERE,1,NYM,1,na
1993,2,23,C,E,1,AR,GNA,1,NYM,1,na
1993,2,23,C,E,1,CO,TEN,ELE,GRA,1,na
1993,2,23,C,E,3,AR,GNA,HER,HES,1,na
1993,2,23,C,E,3,OR,RHA,1,NYM,1,na
1993,2,23,C,E,5,AR,GNA,1,NYM,2,na
1993,2,23,C,E,5,AR,GNA,DRD,SAC,1,na
1993,2,23,G,A,1,AR,GNA,DRD,SAC,1,na
1993,2,23,G,A,1,AR,GNA,ZEL,1,1,na
1993,2,23,G,A,1,CO,TEN,ELE,GRA,1,na
1993,2,23,G,A,1,OR,GRY,CYC,COM,1,na
1993,2,23,G,A,3,AR,GNA,1,NYM,2,na
1993,2,23,G,A,3,CO,TEN,ELE,GRA,1,na
1993,2,23,G,A,5,AR,GNA,1,NYM,1,na
1993,2,23,G,B,1,AR,GNA,1,NYM,3,na
1993,2,23,G,B,1,CO,TEN,STR,COS,2,na
1993,2,23,G,B,3,AR,GNA,DRD,SAC,1,na
1993,2,23,G,B,3,CO,TEN,STR,COS,1,na
1993,2,23,G,B,5,CO,TEN,STR,COS,1,na
1993,2,23,G,C,1,CO,TEN,STR,COS,1,na
1993,2,23,G,C,3,AR,GNA,1,NYM,1,na
1993,2,23,G,C,3,CO,TEN,STR,COS,3,na
1993,2,23,G,C,5,AR,GNA,1,NYM,1,na
1993,2,23,G,C,5,CO,TEN,STR,COS,1,na
1993,2,23,G,D,1,CO,TEN,STR,COS,1,na
1993,2,23,G,D,3,AR,GNA,1,NYM,2,na
1993,2,23,G,D,3,CO,TEN,STR,COS,2,na
