year,season,date,site,quad,treatment,species,obs,cover,height,count,comment
2010,2,5/26/2010,N,3,P,HYFIC,1,0.5,40,1,NA
2010,2,5/26/2010,N,3,P,HYFIC,2,0.1,24,1,NA
2010,2,5/26/2010,N,3,P,HYFIC,3,0.5,53,1,NA
2010,2,5/26/2010,N,3,P,HYFIC,4,0.25,7,2,NA
2010,2,5/26/2010,N,3,P,MAPIP,1,0.05,4,5,NA
2010,2,5/26/2010,N,3,P,MAPIP,2,0.1,13,1,NA
2010,2,5/26/2010,N,3,P,OECA10,1,0.75,5,1,NA
2010,2,5/26/2010,N,3,P,OECA10,2,3.5,9,1,NA
2010,2,5/26/2010,N,3,P,OECA10,3,0.5,8,2,NA
2010,2,5/26/2010,N,3,P,OECA10,4,1,7,1,NA
2010,2,5/26/2010,N,3,P,OECA10,5,0.25,6,1,NA
2010,2,5/26/2010,N,3,P,PLPA2,1,0.05,9,1,NA
2010,2,5/26/2010,N,3,P,PLPA2,2,0.05,6,1,NA
2010,2,5/26/2010,N,3,P,PLPA2,3,0.1,8,2,NA
2010,2,5/26/2010,N,3,P,PSTAT,1,0.5,15,1,NA
2010,2,5/26/2010,N,3,P,PSTAT,1,0.05,8,1,NA
2010,2,5/26/2010,N,3,P,PSTAT,2,0.05,7,1,NA
2010,2,5/26/2010,N,3,P,SPPO6,1,0.1,8,1,NA
2010,2,5/26/2010,N,4,PK,BOER4,1,0.1,5,6,NA
2010,2,5/26/2010,N,4,PK,BOER4,2,0.05,4,8,NA
2010,2,5/26/2010,N,4,PK,BOER4,3,0.25,6,9,NA
2010,2,5/26/2010,N,4,PK,BOER4,4,0.5,8,2,NA
2010,2,5/26/2010,N,4,PK,BOGR2,1,0.5,8,1,NA
2010,2,5/26/2010,N,4,PK,BOGR2,2,0.05,4,2,NA
2010,2,5/26/2010,N,4,PK,BOGR2,3,0.1,7,2,NA
2010,2,5/26/2010,N,4,PK,BOGR2,4,0.25,7,2,NA
2010,2,5/26/2010,N,4,PK,CYACF,1,0.05,8,1,NA
2010,2,5/26/2010,N,4,PK,GACO5,1,0.5,10,1,NA
2010,2,5/26/2010,N,4,PK,GACO5,2,1.5,12,1,NA
2010,2,5/26/2010,N,4,PK,GACO5,3,1,16,1,NA
2010,2,5/26/2010,N,4,PK,GACO5,4,0.25,12,1,NA
2010,2,5/26/2010,N,4,PK,GACO5,5,0.75,13,2,NA
2010,2,5/26/2010,N,4,PK,GACO5,6,0.5,8,1,NA
2010,2,5/26/2010,N,4,PK,GACO5,7,0.25,10,1,NA
2010,2,5/26/2010,N,4,PK,GACO5,8,0.75,10,2,NA
2010,2,5/26/2010,N,4,PK,GACO5,9,0.25,8,1,NA
2010,2,5/26/2010,N,4,PK,GACO5,10,1,12,1,NA
2010,2,5/26/2010,N,4,PK,GACO5,11,0.5,12,4,NA
2010,2,5/26/2010,N,4,PK,GACO5,12,1,18,1,NA
2010,2,5/26/2010,N,4,PK,GACO5,13,1.5,10,1,NA
2010,2,5/26/2010,N,4,PK,GACO5,14,0.1,7,1,NA
2010,2,5/26/2010,N,4,PK,HODR,1,1,7,1,NA
2010,2,5/26/2010,N,4,PK,HODR,2,0.5,7,1,NA
2010,2,5/26/2010,N,4,PK,HODR,3,0.25,5,1,NA
2010,2,5/26/2010,N,4,PK,HYFIC,1,0.05,5,2,NA
2010,2,5/26/2010,N,4,PK,HYFIC,2,0.25,42,1,NA
2010,2,5/26/2010,N,4,PK,HYFIC,3,0.5,35,1,NA
2010,2,5/26/2010,N,4,PK,HYFIC,4,0.5,45,2,NA
2010,2,5/26/2010,N,4,PK,HYFIC,5,0.75,33,1,NA
2010,2,5/26/2010,N,4,PK,HYFIC,6,0.75,22,1,NA
2010,2,5/26/2010,N,4,PK,HYFIC,7,0.1,26,1,NA
2010,2,5/26/2010,N,4,PK,MAPIP,1,0.05,6,3,NA
2010,2,5/26/2010,N,4,PK,PLPA2,1,0.25,10,1,NA
2010,2,5/26/2010,N,4,PK,PLPA2,2,0.05,10,1,NA
2010,2,5/26/2010,N,4,PK,PLPA2,3,0.1,7,2,NA
2010,2,5/26/2010,N,4,PK,PLPA2,4,0.05,7,1,NA
2010,2,5/26/2010,N,4,PK,POJA5,1,1.5,9,1,NA
2010,2,5/26/2010,N,5,P,BOER4,1,0.25,7,9,NA
2010,2,5/26/2010,N,5,P,BOER4,2,0.1,7,8,NA
2010,2,5/26/2010,N,5,P,BOER4,3,0.05,4,10,NA
2010,2,5/26/2010,N,5,P,BOER4,4,0.1,4,2,NA
2010,2,5/26/2010,N,5,P,BOER4,5,0.5,6,2,NA
2010,2,5/26/2010,N,5,P,CRCR3,1,1,10,1,HO
2010,2,5/26/2010,N,5,P,CYACF,1,0.75,8,1,NA
2010,2,5/26/2010,N,5,P,GACO5,1,1.5,12,2,NA
2010,2,5/26/2010,N,5,P,GACO5,2,0.05,9,1,NA
2010,2,5/26/2010,N,5,P,GACO5,3,0.25,12,1,NA
2010,2,5/26/2010,N,5,P,HYFIC,1,1,48,1,NA
2010,2,5/26/2010,N,5,P,HYFIC,2,0.75,53,1,NA
2010,2,5/26/2010,N,5,P,HYFIC,3,0.5,44,1,NA
2010,2,5/26/2010,N,5,P,HYFIC,4,1,41,1,NA
2010,2,5/26/2010,N,5,P,HYFIC,5,0.75,37,1,NA
2010,2,5/26/2010,N,5,P,HYFIC,6,0.1,5,1,NA
2010,2,5/26/2010,N,5,P,MAPIP,1,0.1,6,1,NA
2010,2,5/26/2010,N,5,P,MAPIP,2,0.05,6,1,NA
2010,2,5/26/2010,N,5,P,MAPIP,3,0.05,9,1,NA
2010,2,5/26/2010,N,5,P,PLPA2,1,0.5,10,1,NA
2010,2,5/26/2010,N,6,NPK,BOER4,1,0.25,8,3,NA
2010,2,5/26/2010,N,6,NPK,BOER4,2,0.1,5,2,NA
2010,2,5/26/2010,N,6,NPK,BOER4,3,0.01,5,1,NA
2010,2,5/26/2010,N,6,NPK,BOER4,4,0.01,8,1,NA
2010,2,5/26/2010,N,6,NPK,BOER4,5,0.05,5,1,NA
2010,2,5/26/2010,N,6,NPK,DEPI,1,0.75,23,1,HO
2010,2,5/26/2010,N,6,NPK,HODR,1,0.5,5,1,NA
2010,2,5/26/2010,N,6,NPK,HYFIC,1,0.5,37,1,NA
2010,2,5/26/2010,N,6,NPK,HYFIC,2,1,40,1,NA
2010,2,5/26/2010,N,6,NPK,HYFIC,3,0.1,18,1,NA
2010,2,5/26/2010,N,6,NPK,LIPU4,1,1,13,1,NA
2010,2,5/26/2010,N,6,NPK,LIPU4,2,0.5,11,1,NA
2010,2,5/26/2010,N,6,NPK,OECA10,1,1.5,15,3,NA
2010,2,5/26/2010,N,6,NPK,OECA10,2,2,15,2,NA
2010,2,5/26/2010,N,6,NPK,OECA10,3,1,6,1,NA
2010,2,5/26/2010,N,6,NPK,OECA10,4,1.5,10,2,NA
2010,2,5/26/2010,N,6,NPK,OECA10,5,4,11,1,NA
2010,2,5/26/2010,N,6,NPK,OECA10,6,3.5,9,1,NA
2010,2,5/26/2010,N,6,NPK,OECA10,7,2,5,1,NA
2010,2,5/26/2010,N,6,NPK,PSTAT,1,0.05,9,2,NA
2010,2,5/26/2010,N,7,PK,BOER4,1,0.5,14,1,NA
2010,2,5/26/2010,N,7,PK,BOER4,2,0.01,2,3,NA
2010,2,5/26/2010,N,7,PK,BOER4,3,0.01,5,8,NA
2010,2,5/26/2010,N,7,PK,BOER4,4,1,17,1,NA
2010,2,5/26/2010,N,7,PK,BOER4,5,0.5,9,1,NA
2010,2,5/26/2010,N,7,PK,BOER4,6,0.25,14,1,NA
2010,2,5/26/2010,N,7,PK,BOER4,7,0.25,7,8,NA
2010,2,5/26/2010,N,7,PK,BOER4,8,0.05,6,3,NA
2010,2,5/26/2010,N,7,PK,BOER4,9,0.1,5,3,NA
2010,2,5/26/2010,N,7,PK,CRCR3,1,4,14,1,NA
2010,2,5/26/2010,N,7,PK,GAPI,1,0.25,21,1,HO
2010,2,5/26/2010,N,7,PK,HODR,1,1,5,2,NA
2010,2,5/26/2010,N,7,PK,HODR,2,0.01,3,1,NA
2010,2,5/26/2010,N,7,PK,HODR,3,0.5,7,1,NA
2010,2,5/26/2010,N,7,PK,HYFIC,1,0.1,16,1,NA
2010,2,5/26/2010,N,7,PK,HYFIC,2,0.1,5,1,NA
2010,2,5/26/2010,N,7,PK,HYFIC,3,0.1,25,1,NA
2010,2,5/26/2010,N,7,PK,HYFIC,4,0.25,9,1,NA
2010,2,5/26/2010,N,7,PK,HYFIC,5,1,43,1,NA
2010,2,5/26/2010,N,7,PK,HYFIC,6,0.5,42,1,NA
2010,2,5/26/2010,N,7,PK,HYFIC,7,0.5,35,1,NA
2010,2,5/26/2010,N,7,PK,HYFIC,8,1,58,1,NA
2010,2,5/26/2010,N,7,PK,HYFIC,9,0.01,3,1,NA
2010,2,5/26/2010,N,7,PK,HYFIC,10,0.25,4,1,NA
2010,2,5/26/2010,N,7,PK,MAPIP,1,0.25,20,1,NA
2010,2,5/26/2010,N,7,PK,MAPIP,2,0.1,5,1,NA
2010,2,5/26/2010,N,7,PK,NAHI,1,0.25,6,2,NA
2010,2,5/26/2010,N,7,PK,OECA10,1,2,13,1,NA
2010,2,5/26/2010,N,7,PK,OECA10,2,8,3,1,NA
2010,2,5/26/2010,N,7,PK,PLPA2,1,0.5,11,1,NA
2010,2,5/26/2010,N,7,PK,PLPA2,2,0.1,7,1,NA
2010,2,5/26/2010,N,7,PK,PLPA2,3,0.01,7,1,NA
2010,2,5/26/2010,N,7,PK,PLPA2,4,0.25,4,1,NA
2010,2,5/26/2010,N,7,PK,PLPA2,5,0.01,6,1,NA
2010,2,5/26/2010,N,7,PK,PLPA2,6,0.1,10,2,NA
2010,2,5/26/2010,N,7,PK,SPPO6,1,0.1,6,1,NA
2010,2,5/26/2010,N,7,PK,SPPO6,2,0.5,8,1,NA
2010,2,5/26/2010,N,8,C,BOER4,1,0.1,17,1,NA
2010,2,5/26/2010,N,8,C,BOER4,2,0.25,19,2,NA
2010,2,5/26/2010,N,8,C,BOER4,3,0.25,13,9,NA
2010,2,5/26/2010,N,8,C,BOER4,4,0.05,7,14,NA
2010,2,5/26/2010,N,8,C,BOER4,5,0.25,9,19,NA
2010,2,5/26/2010,N,8,C,BOER4,6,0.1,9,5,NA
2010,2,5/26/2010,N,8,C,BOER4,7,0.5,15,1,NA
2010,2,5/26/2010,N,8,C,BOER4,8,0.01,3,4,NA
2010,2,5/26/2010,N,8,C,BOER4,9,0.25,8,2,NA
2010,2,5/26/2010,N,8,C,BOER4,10,0.01,7,9,NA
2010,2,5/26/2010,N,8,C,BOER4,11,0.25,11,6,NA
2010,2,5/26/2010,N,8,C,BOER4,12,0.05,10,1,NA
2010,2,5/26/2010,N,8,C,BOER4,13,0.1,6,2,NA
2010,2,5/26/2010,N,8,C,BOER4,14,0.5,10,2,NA
2010,2,5/26/2010,N,8,C,BOER4,15,0.5,7,1,NA
2010,2,5/26/2010,N,8,C,BOER4,16,0.05,3,1,NA
2010,2,5/26/2010,N,8,C,CRCR3,1,0.25,8,1,NA
2010,2,5/26/2010,N,8,C,CRCR3,2,0.75,13,1,NA
2010,2,5/26/2010,N,8,C,GAPI,1,1.5,23,1,NA
2010,2,5/26/2010,N,8,C,GAPI,2,0.01,4,1,NA
2010,2,5/26/2010,N,8,C,HODR,1,0.25,8,1,NA
2010,2,5/26/2010,N,8,C,HYFIC,1,0.25,7,1,NA
2010,2,5/26/2010,N,8,C,HYFIC,2,0.5,34,1,NA
2010,2,5/26/2010,N,8,C,HYFIC,3,0.5,33,1,NA
2010,2,5/26/2010,N,8,C,LIPU4,1,0.75,13,1,NA
2010,2,5/26/2010,N,8,C,MAPIP,1,0.25,19,1,NA
2010,2,5/26/2010,N,8,C,MAPIP,2,0.25,24,1,NA
2010,2,5/26/2010,N,8,C,MAPIP,3,0.1,10,1,NA
2010,2,5/26/2010,N,8,C,MAPIP,4,0.05,8,2,NA
2010,2,5/26/2010,N,8,C,MAPIP,5,0.25,12,1,NA
2010,2,5/26/2010,N,8,C,PLPA2,1,0.05,6,2,NA
2010,2,5/26/2010,N,8,C,PLPA2,2,0.01,3,1,NA
2010,2,5/26/2010,N,8,C,PLPA2,3,0.01,5,1,NA
2010,2,5/26/2010,N,8,C,PLPA2,4,0.1,7,1,NA
2010,2,5/26/2010,N,8,C,PSTAT,1,1,16,1,NA
2010,2,5/26/2010,N,9,PK,BOER4,1,0.1,7,4,NA
2010,2,5/26/2010,N,9,PK,BOER4,2,0.25,12,4,NA
2010,2,5/26/2010,N,9,PK,BOER4,3,0.25,9,2,NA
2010,2,5/26/2010,N,9,PK,BOER4,4,0.01,7,5,NA
2010,2,5/26/2010,N,9,PK,BOER4,5,0.5,10,5,NA
2010,2,5/26/2010,N,9,PK,BOER4,6,0.25,16,1,NA
2010,2,5/26/2010,N,9,PK,BOER4,7,0.05,5,3,NA
2010,2,5/26/2010,N,9,PK,BOER4,8,0.75,9,1,NA
2010,2,5/26/2010,N,9,PK,BOER4,9,0.01,10,1,HO
2010,2,5/26/2010,N,9,PK,CRCR3,1,1.5,12,1,NA
2010,2,5/26/2010,N,9,PK,CRCR3,2,2.5,15,1,NA
2010,2,5/26/2010,N,9,PK,GACO5,1,0.05,11,3,NA
2010,2,5/26/2010,N,9,PK,GACO5,2,0.01,10,1,NA
2010,2,5/26/2010,N,9,PK,GUSA2,1,0.1,9,1,NA
2010,2,5/26/2010,N,9,PK,GUSA2,2,0.05,5,1,NA
2010,2,5/26/2010,N,9,PK,HODR,1,1,9,2,NA
2010,2,5/26/2010,N,9,PK,HODR,2,0.25,6,1,NA
2010,2,5/26/2010,N,9,PK,HYFIC,1,2,66,1,NA
2010,2,5/26/2010,N,9,PK,HYFIC,2,0.75,53,1,NA
2010,2,5/26/2010,N,9,PK,HYFIC,3,1,44,1,NA
2010,2,5/26/2010,N,9,PK,HYFIC,4,0.25,45,1,NA
2010,2,5/26/2010,N,9,PK,HYFIC,5,0.5,7,1,NA
2010,2,5/26/2010,N,9,PK,HYFIC,6,0.5,46,1,NA
2010,2,5/26/2010,N,9,PK,HYFIC,7,0.05,7,1,NA
2010,2,5/26/2010,N,9,PK,LIPU4,1,0.1,9,1,NA
2010,2,5/26/2010,N,9,PK,MAPIP,1,0.05,7,6,NA
2010,2,5/26/2010,N,9,PK,MAPIP,2,0.25,13,2,NA
2010,2,5/26/2010,N,9,PK,MAPIP,3,0.25,7,1,NA
2010,2,5/26/2010,N,9,PK,OECA10,1,1,7,1,NA
2010,2,5/26/2010,N,9,PK,OECA10,2,2,8,1,NA
2010,2,5/26/2010,N,9,PK,OECA10,3,0.05,4,1,NA
2010,2,5/26/2010,N,9,PK,SPCR,1,0.05,7,2,NA
2010,2,5/26/2010,N,9,PK,SPCR,2,0.5,12,1,NA
2010,2,5/26/2010,N,10,K,BOER4,1,0.5,9,1,NA
2010,2,5/26/2010,N,10,K,BOER4,2,0.1,5,5,NA
2010,2,5/26/2010,N,10,K,BOER4,3,0.25,11,5,NA
2010,2,5/26/2010,N,10,K,BOER4,4,0.01,5,6,NA
2010,2,5/26/2010,N,10,K,BOER4,5,0.05,3,1,NA
2010,2,5/26/2010,N,10,K,BOER4,6,0.05,7,1,NA
2010,2,5/26/2010,N,10,K,BOER4,7,0.25,14,2,NA
2010,2,5/26/2010,N,10,K,BOER4,8,0.01,9,2,NA
2010,2,5/26/2010,N,10,K,BOER4,9,0.25,7,2,NA
2010,2,5/26/2010,N,10,K,CRCR3,1,2,8,1,NA
2010,2,5/26/2010,N,10,K,DEPI,1,3,44,1,NA
2010,2,5/26/2010,N,10,K,DEPI,2,0.25,21,1,NA
2010,2,5/26/2010,N,10,K,DEPI,3,1.5,42,1,NA
2010,2,5/26/2010,N,10,K,GUSA2,1,0.05,10,1,NA
2010,2,5/26/2010,N,10,K,GUSA2,2,0.1,7,1,NA
2010,2,5/26/2010,N,10,K,HODR,1,1,2,1,NA
2010,2,5/26/2010,N,10,K,HODR,2,0.25,3,1,NA
2010,2,5/26/2010,N,10,K,HODR,3,0.05,2,1,NA
2010,2,5/26/2010,N,10,K,HODR,4,0.75,4,1,NA
2010,2,5/26/2010,N,10,K,HODR,5,1,7,1,NA
2010,2,5/26/2010,N,10,K,HYFIC,1,0.05,5,1,HO
2010,2,5/26/2010,N,10,K,HYFIC,2,0.5,45,1,NA
2010,2,5/26/2010,N,10,K,HYFIC,3,0.5,50,1,NA
2010,2,5/26/2010,N,10,K,HYFIC,4,0.75,40,1,NA
2010,2,5/26/2010,N,10,K,HYFIC,5,1,40,1,NA
2010,2,5/26/2010,N,10,K,LIPU4,1,0.1,13,1,NA
2010,2,5/26/2010,N,10,K,OECA10,1,1.5,7,1,NA
2010,2,5/26/2010,N,10,K,PLJA,1,0.25,9,3,NA
2010,2,5/26/2010,N,10,K,PLJA,2,0.01,12,1,NA
2010,2,5/26/2010,N,10,K,PLJA,3,0.1,10,1,NA
2010,2,5/26/2010,N,10,K,PLJA,4,0.05,7,2,NA
2010,2,5/26/2010,N,11,P,BOER4,1,0.5,5,1,NA
2010,2,5/26/2010,N,11,P,BOER4,2,0.1,3,10,NA
2010,2,5/26/2010,N,11,P,BOER4,3,0.5,3,6,NA
2010,2,5/26/2010,N,11,P,BOER4,4,0.25,3,9,NA
2010,2,5/26/2010,N,11,P,BOER4,5,1,4,2,NA
2010,2,5/26/2010,N,11,P,BOER4,6,0.05,3,5,NA
2010,2,5/26/2010,N,11,P,BOER4,7,0.75,4,1,NA
2010,2,5/26/2010,N,11,P,GACO5,1,0.5,15,1,NA
2010,2,5/26/2010,N,11,P,GACO5,2,4,16,1,NA
2010,2,5/26/2010,N,11,P,GACO5,3,0.01,9,1,NA
2010,2,5/26/2010,N,11,P,GACO5,4,0.25,13,1,NA
2010,2,5/26/2010,N,11,P,GACO5,5,1,12,1,NA
2010,2,5/26/2010,N,11,P,GACO5,6,0.5,10,1,NA
2010,2,5/26/2010,N,11,P,GACO5,7,1.5,9,1,NA
2010,2,5/26/2010,N,11,P,GACO5,8,0.25,11,1,NA
2010,2,5/26/2010,N,11,P,GACO5,9,1,14,1,NA
2010,2,5/26/2010,N,11,P,GACO5,10,1.5,11,1,NA
2010,2,5/26/2010,N,11,P,GACO5,11,0.25,7,1,NA
2010,2,5/26/2010,N,11,P,HODR,1,0.25,3,1,NA
2010,2,5/26/2010,N,11,P,HODR,2,0.5,3,2,NA
2010,2,5/26/2010,N,11,P,HYFIC,1,0.01,3,1,HO
2010,2,5/26/2010,N,11,P,HYFIC,2,0.1,3,1,HO
2010,2,5/26/2010,N,11,P,LIPU4,1,0.1,14,1,NA
2010,2,5/26/2010,N,11,P,MAPIP,1,0.1,12,1,NA
2010,2,5/26/2010,N,11,P,MAPIP,2,0.1,4,1,NA
2010,2,5/26/2010,N,11,P,MAPIP,3,0.05,3,1,NA
2010,2,5/26/2010,N,12,C,BOER4,1,0.05,3,6,NA
2010,2,5/26/2010,N,12,C,BOER4,2,0.75,10,1,NA
2010,2,5/26/2010,N,12,C,BOER4,3,1,17,1,NA
2010,2,5/26/2010,N,12,C,BOER4,4,0.25,4,5,NA
2010,2,5/26/2010,N,12,C,BOER4,5,0.1,2,1,NA
2010,2,5/26/2010,N,12,C,BOER4,6,0.01,3,5,NA
2010,2,5/26/2010,N,12,C,BOER4,7,0.1,3,7,NA
2010,2,5/26/2010,N,12,C,CRCR3,1,1,9,2,NA
2010,2,5/26/2010,N,12,C,CRCR3,2,0.1,5,1,NA
2010,2,5/26/2010,N,12,C,CRCR3,3,0.25,6,1,NA
2010,2,5/26/2010,N,12,C,CYACF,1,0.25,8,1,HO
2010,2,5/26/2010,N,12,C,DEPI,1,5,40,1,NA
2010,2,5/26/2010,N,12,C,GACO5,1,0.01,5,1,NA
2010,2,5/26/2010,N,12,C,GACO5,2,0.05,14,1,NA
2010,2,5/26/2010,N,12,C,GACO5,3,1.5,13,1,NA
2010,2,5/26/2010,N,12,C,HODR,1,0.5,5,1,NA
2010,2,5/26/2010,N,12,C,HODR,2,0.25,3,1,NA
2010,2,5/26/2010,N,12,C,HODR,3,0.75,5,2,NA
2010,2,5/26/2010,N,12,C,HYFIC,1,1,40,1,NA
2010,2,5/26/2010,N,12,C,HYFIC,2,0.25,32,2,NA
2010,2,5/26/2010,N,12,C,HYFIC,3,0.05,3,1,NA
2010,2,5/26/2010,N,12,C,HYFIC,4,0.25,6,1,NA
2010,2,5/26/2010,N,12,C,HYFIC,5,0.5,7,2,NA
2010,2,5/26/2010,N,12,C,HYFIC,6,0.1,6,1,NA
2010,2,5/26/2010,N,12,C,HYFIC,7,1,46,1,NA
2010,2,5/26/2010,N,12,C,HYFIC,8,0.25,36,1,NA
2010,2,5/26/2010,N,12,C,HYFIC,9,0.25,10,1,NA
2010,2,5/26/2010,N,12,C,HYFIC,10,0.05,8,1,NA
2010,2,5/26/2010,N,12,C,OECA10,1,2,8,1,NA
2010,2,5/26/2010,N,12,C,OECA10,2,0.5,6,3,1HO
2010,2,5/26/2010,N,12,C,OECA10,3,1,7,1,NA
2010,2,5/26/2010,N,12,C,OECA10,4,0.75,10,1,HO
2010,2,5/26/2010,N,12,C,OECA10,5,0.25,6,1,NA
2010,2,5/26/2010,N,12,C,OECA10,6,0.25,4,1,NA
2010,2,5/26/2010,N,12,C,PLPA2,1,0.1,6,3,NA
2010,2,5/26/2010,N,12,C,PLPA2,2,0.05,4,1,NA
2010,2,5/26/2010,N,12,C,PLPA2,3,0.01,4,1,NA
2010,2,5/26/2010,N,12,C,PLPA2,4,0.05,6,1,NA
2010,2,5/26/2010,N,12,C,PSTAT,1,0.5,13,1,NA
2010,2,5/26/2010,N,13,N,ALMA4,1,0.1,7,1,NA
2010,2,5/26/2010,N,13,N,BOER4,1,0.25,4,3,NA
2010,2,5/26/2010,N,13,N,BOER4,2,0.1,3,3,NA
2010,2,5/26/2010,N,13,N,BOER4,3,0.05,2,1,NA
2010,2,5/26/2010,N,13,N,BOER4,4,0.75,3,1,NA
2010,2,5/26/2010,N,13,N,GAPI,1,0.5,15,1,NA
2010,2,5/26/2010,N,13,N,GAPI,2,0.05,5,1,HO
2010,2,5/26/2010,N,13,N,GUSA2,1,0.1,6,1,HO
2010,2,5/26/2010,N,13,N,GUSA2,2,0.5,12,1,NA
2010,2,5/26/2010,N,13,N,HODR,1,0.5,4,1,NA
2010,2,5/26/2010,N,13,N,HYFIC,1,1,39,1,NA
2010,2,5/26/2010,N,13,N,HYFIC,2,1,54,1,NA
2010,2,5/26/2010,N,13,N,HYFIC,3,0.25,5,1,NA
2010,2,5/26/2010,N,13,N,HYFIC,4,0.1,4,1,NA
2010,2,5/26/2010,N,13,N,PLPA2,1,0.25,7,3,1HO
2010,2,5/26/2010,N,13,N,PLPA2,2,0.25,9,1,HO
2010,2,5/26/2010,N,13,N,PLPA2,3,0.5,8,1,NA
2010,2,5/26/2010,N,13,N,PLPA2,4,0.5,10,1,NA
2010,2,5/26/2010,N,13,N,POJA5,1,2,11,1,NA
2010,2,5/26/2010,N,13,N,POJA5,2,2,8,1,NA
2010,2,5/26/2010,N,14,PK,ALMA4,1,0.1,8,1,HO
2010,2,5/26/2010,N,14,PK,BOER4,1,0.5,4,1,NA
2010,2,5/26/2010,N,14,PK,BOER4,2,0.25,3,7,NA
2010,2,5/26/2010,N,14,PK,BOER4,3,0.1,3,8,NA
2010,2,5/26/2010,N,14,PK,BOER4,4,0.05,3,7,NA
2010,2,5/26/2010,N,14,PK,BOER4,5,0.01,2,3,NA
2010,2,5/26/2010,N,14,PK,BOER4,6,0.75,3,1,NA
2010,2,5/26/2010,N,14,PK,CRCR3,1,0.25,7,1,NA
2010,2,5/26/2010,N,14,PK,CRCR3,2,5,7,1,NA
2010,2,5/26/2010,N,14,PK,HODR,1,0.1,5,1,NA
2010,2,5/26/2010,N,14,PK,HYFIC,1,1,58,1,NA
2010,2,5/26/2010,N,14,PK,HYFIC,2,0.25,48,1,NA
2010,2,5/26/2010,N,14,PK,MAPIP,1,0.1,5,1,NA
2010,2,5/26/2010,N,14,PK,MAPIP,2,0.25,18,1,NA
2010,2,5/26/2010,N,14,PK,MAPIP,3,0.05,8,1,NA
2010,2,5/26/2010,N,14,PK,OECA10,1,3,7,1,NA
2010,2,5/26/2010,N,14,PK,OECA10,2,1,6,1,NA
2010,2,5/26/2010,N,14,PK,TOAN,1,0.5,7,1,NA
2010,2,5/26/2010,N,15,NPK,BOER4,1,0.05,2,13,NA
2010,2,5/26/2010,N,15,NPK,BOER4,2,0.1,3,11,NA
2010,2,5/26/2010,N,15,NPK,BOER4,3,0.01,2,2,NA
2010,2,5/26/2010,N,15,NPK,BOER4,4,0.25,3,4,NA
2010,2,5/26/2010,N,15,NPK,BOGR2,1,0.25,5,1,NA
2010,2,5/26/2010,N,15,NPK,CRCR3,1,1.5,14,1,NA
2010,2,5/26/2010,N,15,NPK,CRCR3,2,0.5,8,1,NA
2010,2,5/26/2010,N,15,NPK,CRCR3,3,0.25,5,1,NA
2010,2,5/26/2010,N,15,NPK,CRCR3,4,1,9,1,NA
2010,2,5/26/2010,N,15,NPK,CRCR3,5,1,8,1,NA
2010,2,5/26/2010,N,15,NPK,CRCR3,6,2,12,1,NA
2010,2,5/26/2010,N,15,NPK,CRCR3,7,3,15,1,NA
2010,2,5/26/2010,N,15,NPK,CRCR3,8,2,17,1,NA
2010,2,5/26/2010,N,15,NPK,CRCR3,9,0.05,6,1,NA
2010,2,5/26/2010,N,15,NPK,HYFIC,1,1,31,1,NA
2010,2,5/26/2010,N,15,NPK,HYFIC,2,0.75,36,1,NA
2010,2,5/26/2010,N,15,NPK,HYFIC,3,0.1,5,1,HO
2010,2,5/26/2010,N,15,NPK,HYFIC,4,1,35,1,NA
2010,2,5/26/2010,N,15,NPK,HYFIC,5,0.1,7,1,HO
2010,2,5/26/2010,N,15,NPK,OECA10,1,1,12,1,NA
2010,2,5/26/2010,N,15,NPK,OECA10,2,0.5,11,1,NA
2010,2,5/26/2010,N,15,NPK,OECA10,3,2,11,1,NA
2010,2,5/26/2010,N,15,NPK,PSTAT,1,2,19,1,NA
2010,2,5/26/2010,N,16,NP,BOER4,1,0.25,7,5,NA
2010,2,5/26/2010,N,16,NP,BOER4,2,0.5,6,4,NA
2010,2,5/26/2010,N,16,NP,BOER4,3,0.1,3,6,NA
2010,2,5/26/2010,N,16,NP,BOER4,4,1,8,1,NA
2010,2,5/26/2010,N,16,NP,BOER4,5,0.1,5,4,NA
2010,2,5/26/2010,N,16,NP,CRCR3,1,1,8,1,NA
2010,2,5/26/2010,N,16,NP,CRCR3,2,0.01,8,1,HO
2010,2,5/26/2010,N,16,NP,DEPI,1,10,40,1,NA
2010,2,5/26/2010,N,16,NP,DEPI,2,1,17,1,HO
2010,2,5/26/2010,N,16,NP,DEPI,3,0.05,14,1,NA
2010,2,5/26/2010,N,16,NP,GACO5,1,0.1,10,3,NA
2010,2,5/26/2010,N,16,NP,GACO5,2,0.05,13,1,NA
2010,2,5/26/2010,N,16,NP,GACO5,3,0.5,12,1,NA
2010,2,5/26/2010,N,16,NP,GACO5,4,1,14,3,NA
2010,2,5/26/2010,N,16,NP,GACO5,5,2,14,1,NA
2010,2,5/26/2010,N,16,NP,GACO5,6,0.25,5,1,NA
2010,2,5/26/2010,N,16,NP,GACO5,7,0.1,5,1,NA
2010,2,5/26/2010,N,16,NP,GACO5,8,0.01,6,1,NA
2010,2,5/26/2010,N,16,NP,HODR,1,1,5,1,NA
2010,2,5/26/2010,N,16,NP,HYFIC,1,0.05,16,1,NA
2010,2,5/26/2010,N,16,NP,HYFIC,2,0.1,15,1,NA
2010,2,5/26/2010,N,16,NP,HYFIC,3,0.5,22,1,NA
