PERIOD,DATE,PLOT,LN,QUAD,PSPP,PCOV,PHT,PF,KRF,RBF,SDUNK,SDP,SDKR,SDRD,SDAN,BY
S00,04/28/00,PK,4,7,NONE,0.0,0,5,0,12,0.0,0.0,0.0,0.0,0.0,NA
S00,04/28/00,PK,4,5,NONE,0.0,0,6,0,8,0.0,0.0,0.0,0.0,0.0,NA
S00,04/28/00,PK,4,4,NONE,0.0,0,8,0,6,0.0,0.0,0.0,0.0,0.0,NA
S00,04/28/00,PK,4,3,NONE,0.0,0,11,0,4,0.0,0.0,0.0,0.5,0.0,NA
S00,04/28/00,PK,4,2,NONE,0.0,0,0,0,0,0.0,0.0,0.0,0.3,0.0,NA
S00,04/28/00,PK,4,1,NONE,0.0,0,4,0,7,0.0,0.0,0.0,0.3,0.0,NA
S00,04/28/00,PK,5,1,NONE,0.0,0,3,0,8,0.0,0.0,0.0,0.0,0.0,NA
S00,04/28/00,PK,5,2,NONE,0.0,0,18,0,5,0.0,0.0,0.5,0.0,0.0,NA
S00,04/28/00,PK,5,3,NONE,0.0,0,13,0,8,0.0,0.0,0.0,0.0,0.0,NA
S00,04/28/00,PK,5,4,NONE,0.0,0,4,0,0,0.0,0.0,0.0,1.0,0.0,NA
S00,04/28/00,PK,5,5,NONE,0.0,0,7,0,18,0.0,5.0,0.0,0.0,0.0,NA
S00,04/28/00,PK,5,6,NONE,0.0,0,13,0,22,0.0,0.0,0.0,0.0,0.0,NA
S00,04/28/00,PK,5,7,NONE,0.0,0,5,0,19,0.0,0.0,0.0,0.0,0.0,NA
S00,04/28/00,PK,6,7,NONE,0.0,0,0,0,26,0.0,0.0,0.0,0.5,0.0,NA
S00,04/28/00,PK,6,5,NONE,0.0,0,5,0,5,0.0,0.0,0.0,1.0,0.0,NA
S00,04/28/00,PK,6,4,NONE,0.0,0,6,0,11,0.0,0.0,0.0,0.0,0.0,NA
S00,04/28/00,PK,6,3,NONE,0.0,0,16,0,15,0.0,0.0,0.0,0.0,0.0,NA
S00,04/28/00,PK,6,2,NONE,0.0,0,9,0,8,0.0,0.0,0.0,0.0,0.5,NA
S00,04/28/00,PK,6,1,NONE,0.0,0,0,0,7,0.0,0.0,0.0,0.0,0.0,NA
S00,04/28/00,PK,7,1,NONE,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S00,04/28/00,PK,7,2,NONE,0.0,0,2,0,6,0.0,0.0,0.0,1.5,0.0,NA
S00,04/28/00,PK,7,3,NONE,0.0,0,3,0,7,0.0,0.0,0.0,0.0,0.0,NA
S00,04/28/00,PK,7,4,NONE,0.0,0,12,0,8,0.0,0.0,0.0,0.0,0.0,NA
S00,04/28/00,PK,7,5,NONE,0.0,0,2,0,6,0.0,0.0,0.0,0.0,0.0,NA
S00,04/28/00,PK,3,7,SAKA,0.3,4,8,0,4,0.0,2.5,0.0,0.0,0.0,NA
S00,04/28/00,PK,4,6,SAKA,0.1,2,0,0,0,0.0,0.0,0.0,0.5,0.8,NA
S00,04/28/00,PK,7,6,SAKA,0.3,4,19,0,6,0.0,0.0,0.0,0.3,0.0,NA
S00,04/28/00,PK,7,7,SAKA,0.5,5,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S00,04/28/00,PK,7,6,TILA2,0.3,2,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S00,04/28/00,T,2,5,ASNU4,0.1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S00,04/28/00,T,1,6,CHIN2,1.0,3,1,4,17,0.0,0.0,15.0,0.0,0.0,NA
S00,04/28/00,T,1,7,CHIN2,0.1,5,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S00,04/28/00,T,2,5,CHIN2,0.1,4,0,0,0,98.0,0.0,0.0,0.0,0.0,NA
S00,04/28/00,T,1,3,CHLA10,0.3,1,0,0,3,0.3,0.0,0.0,0.0,0.0,NA
S00,04/28/00,T,2,4,CHLA10,1.0,3,0,0,27,0.0,0.0,0.0,0.0,0.0,NA
S00,04/28/00,T,2,2,CHLA10,0.3,1,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S00,04/28/00,T,3,1,CHLA10,0.1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S00,04/28/00,T,3,4,CHLA10,0.3,3,0,0,15,0.0,0.0,0.0,0.0,0.0,NA
S00,04/28/00,T,4,1,CHLA10,1.0,4,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S00,04/28/00,T,1,6,CRCR3,1.5,2,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S00,04/28/00,T,1,7,CRCR3,0.1,2,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S00,04/28/00,T,2,5,CRCR3,0.1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S00,04/28/00,T,3,5,CRCR3,0.1,1,0,0,16,0.0,0.0,0.0,0.0,0.0,NA
S00,04/28/00,T,1,7,DEPI,0.1,3,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S00,04/28/00,T,3,5,DEPI,0.1,2,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S00,04/28/00,T,1,1,NONE,0.0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,NA
S00,04/28/00,T,1,2,NONE,0.0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,NA
S00,04/28/00,T,1,4,NONE,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S00,04/28/00,T,1,5,NONE,0.0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,NA
S00,04/28/00,T,2,7,NONE,0.0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,NA
S00,04/28/00,T,2,3,NONE,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S00,04/28/00,T,2,1,NONE,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S00,04/28/00,T,3,2,NONE,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S00,04/28/00,T,3,3,NONE,0.0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,NA
S00,04/28/00,T,3,6,NONE,0.0,0,0,0,13,0.0,0.0,0.0,0.0,0.0,NA
S00,04/28/00,T,3,7,NONE,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,NA
S00,04/28/00,T,4,7,NONE,0.0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,NA
S00,04/28/00,T,4,6,NONE,0.0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,NA
S00,04/28/00,T,4,4,NONE,0.0,0,0,0,15,0.0,0.0,0.0,0.0,0.0,NA
S00,04/28/00,T,4,2,NONE,0.0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,NA
S00,04/28/00,T,5,7,NONE,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S00,04/28/00,T,5,6,NONE,0.0,0,0,0,4,0.0,0.0,0.0,0.8,0.0,NA
S00,04/28/00,T,5,5,NONE,0.0,0,0,0,4,0.0,0.0,1.5,0.0,0.0,NA
S00,04/28/00,T,5,1,NONE,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S00,04/28/00,T,5,3,NONE,0.0,0,0,0,12,0.0,0.0,0.0,0.0,0.0,NA
S00,04/28/00,T,5,4,NONE,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S00,04/28/00,T,6,1,NONE,0.0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,NA
S00,04/28/00,T,6,2,NONE,0.0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,NA
S00,04/28/00,T,6,3,NONE,0.0,0,0,0,6,0.0,0.0,0.0,0.0,0.0,NA
S00,04/28/00,T,6,4,NONE,0.0,0,0,0,2,0.0,0.0,0.0,0.5,0.0,NA
S00,04/28/00,T,6,5,NONE,0.0,0,0,0,0,0.0,0.0,0.0,0.0,95.0,NA
S00,04/28/00,T,6,6,NONE,0.0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,NA
S00,04/28/00,T,6,7,NONE,0.0,0,0,0,10,0.0,0.0,0.0,0.5,0.0,NA
S00,04/28/00,T,7,7,NONE,0.0,0,0,0,0,0.0,0.0,0.0,0.1,0.0,NA
S00,04/28/00,T,7,6,NONE,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S00,04/28/00,T,7,5,NONE,0.0,0,0,0,10,0.0,0.0,0.0,0.0,0.0,NA
S00,04/28/00,T,7,4,NONE,0.0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,NA
S00,04/28/00,T,7,3,NONE,0.0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,NA
S00,04/28/00,T,7,2,NONE,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S00,04/28/00,T,7,1,NONE,0.0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,NA
S00,04/28/00,T,4,5,PLPA2,0.1,3,0,0,15,0.0,0.0,0.0,0.0,0.0,NA
S00,04/28/00,T,1,6,SAKA,1.0,9,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S00,04/28/00,T,1,7,SAKA,0.3,9,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S00,04/28/00,T,2,6,SAKA,0.3,4,0,0,6,0.0,0.0,0.0,0.0,0.0,NA
S00,04/28/00,T,2,5,SAKA,0.1,2,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S00,04/28/00,T,3,5,SAKA,0.3,5,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S00,04/28/00,T,4,5,SAKA,1.0,5,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
S00,04/28/00,T,4,3,SAKA,0.1,3,0,0,8,0.0,0.0,0.0,0.0,0.0,NA
S00,04/28/00,T,5,2,SAKA,0.1,5,0,0,1,0.0,0.0,0.0,0.0,0.0,NA
S00,04/28/00,T,1,7,TILA2,0.1,1,0,0,43,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,1,1,ARHA3,2.5,21,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,1,7,ARHA3,2.0,12,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,2,3,ARHA3,0.8,14,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,3,5,ARHA3,1.0,11,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,4,5,ARHA3,30.0,26,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,4,4,ARHA3,4.0,22,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,6,5,ARHA3,5.0,14,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,1,1,ARPU6,4.0,12,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,1,3,ARPU6,1.0,12,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,1,4,ARPU6,1.5,12,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,1,5,ARPU6,6.0,11,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,1,6,ARPU6,0.3,10,18,2,0,0.0,0.0,2.0,0.0,0.0,NA
F00,09/18/00,PK,1,7,ARPU6,5.0,20,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,2,7,ARPU6,0.5,6,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,2,4,ARPU6,4.0,12,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,2,3,ARPU6,2.0,16,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,3,4,ARPU6,4.0,20,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,3,5,ARPU6,12.0,18,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,3,7,ARPU6,7.0,14,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,4,7,ARPU6,2.0,12,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,4,6,ARPU6,0.3,5,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,4,5,ARPU6,5.0,19,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,4,4,ARPU6,12.0,14,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,4,3,ARPU6,2.0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,4,1,ARPU6,9.0,14,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,5,1,ARPU6,1.0,10,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,5,3,ARPU6,0.5,7,8,0,2,0.0,4.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,5,4,ARPU6,1.0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,5,5,ARPU6,0.5,7,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,5,6,ARPU6,1.0,10,4,0,7,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,6,5,ARPU6,26.0,15,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,6,4,ARPU6,1.0,6,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,6,2,ARPU6,5.0,14,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,6,1,ARPU6,4.0,14,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,7,6,ARPU6,2.0,14,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,1,1,BAWR,4.0,36,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,4,4,CHLA10,0.5,8,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,2,3,CHSE7,0.3,5,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,2,1,CHSE7,0.3,6,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,3,1,CHSE7,0.3,7,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,4,4,CHSE7,0.1,6,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,5,1,CHSE7,0.5,6,1,0,2,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,5,3,CHSE7,0.1,4,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,6,6,CHSE7,0.1,4,3,0,10,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,2,4,CHSES,0.5,6,0,1,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,3,3,CHSES,0.3,4,6,3,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,1,4,DAPU7,0.5,7,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,2,5,DAPU7,1.0,4,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,2,3,DAPU7,0.5,3,6,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,3,1,DAPU7,0.5,3,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,3,2,DAPU7,0.5,4,2,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,3,5,DAPU7,2.0,8,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,4,4,DAPU7,1.0,8,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,6,3,DAPU7,2.5,4,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,6,3,ERRO2,1.0,10,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,1,7,GUSA2,0.2,4,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,3,1,GUSA2,3.0,22,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,4,5,GUSA2,4.0,23,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,3,6,HIJA,5.0,7,0,0,0,0.0,9.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,1,1,HOGL2,0.5,10,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,1,3,HOGL2,0.5,4,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,1,6,HOGL2,0.3,8,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,1,7,HOGL2,0.5,6,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,2,7,HOGL2,3.0,9,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,2,6,HOGL2,0.2,4,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,2,5,HOGL2,1.3,10,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,2,4,HOGL2,0.1,4,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,3,3,HOGL2,0.5,10,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,3,4,HOGL2,5.0,10,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,3,5,HOGL2,3.0,12,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,3,6,HOGL2,3.0,8,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,3,7,HOGL2,0.5,13,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,4,7,HOGL2,0.5,7,3,0,4,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,4,6,HOGL2,0.5,6,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,4,5,HOGL2,1.0,10,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,4,4,HOGL2,0.5,7,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,4,3,HOGL2,1.0,11,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,4,2,HOGL2,1.5,12,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,4,1,HOGL2,0.5,12,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,5,3,HOGL2,2.5,9,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,5,4,HOGL2,0.5,6,2,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,5,5,HOGL2,0.5,8,4,0,6,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,5,6,HOGL2,2.0,10,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,5,7,HOGL2,1.0,8,2,0,3,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,6,7,HOGL2,0.3,6,3,0,5,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,6,5,HOGL2,1.0,13,0,0,3,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,7,2,HOGL2,0.5,8,4,0,2,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,7,3,HOGL2,0.5,6,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,1,2,KAPA,0.1,6,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,1,6,KAPA,0.5,8,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,2,4,KAPA,3.0,13,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,2,3,KAPA,6.0,23,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,2,2,KAPA,0.5,10,4,0,6,0.0,1.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,3,1,KAPA,0.5,5,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,3,2,KAPA,0.5,7,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,3,4,KAPA,0.5,6,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,4,3,KAPA,0.3,4,12,0,4,0.0,4.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,4,1,KAPA,0.1,7,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,6,2,KAPA,0.1,4,5,0,4,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,1,4,MUAR,4.0,5,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,1,5,MUAR,1.5,8,3,0,2,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,4,5,MUAR,1.0,8,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,4,1,MUAR,3.0,8,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,5,2,MUAR,5.0,8,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,5,5,MUAR,4.0,6,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,5,6,MUAR,6.0,8,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,5,7,MUAR,5.0,6,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,6,7,MUAR,2.0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,6,6,MUAR,2.0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,6,2,MUAR,12.0,8,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,6,1,MUAR,1.0,8,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,7,1,MUAR,5.0,10,4,0,6,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,7,2,MUAR,3.0,6,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,7,3,MUAR,1.0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,7,4,MUAR,11.0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,7,5,MUAR,1.0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,7,6,MUAR,1.0,6,4,0,3,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,7,7,MUAR,1.0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,1,1,MUAR ,1.5,8,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,1,1,MUAR2,1.5,11,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,1,7,MUAR2,2.5,12,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,7,7,OPIM,12.0,50,0,0,6,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,1,1,SAKA,0.2,13,0,0,3,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,1,2,SAKA,0.5,8,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,1,3,SAKA,3.5,15,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,1,6,SAKA,3.5,13,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,2,7,SAKA,2.0,12,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,2,5,SAKA,3.0,11,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,2,4,SAKA,6.0,41,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,2,1,SAKA,6.0,32,1,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,3,2,SAKA,3.0,18,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,3,7,SAKA,6.0,26,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,4,7,SAKA,1.0,15,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,5,1,SAKA,6.0,35,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,5,2,SAKA,1.5,12,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,5,4,SAKA,1.0,8,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,5,5,SAKA,1.5,12,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,5,6,SAKA,1.0,15,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,6,7,SAKA,4.0,15,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,6,6,SAKA,2.0,14,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,6,4,SAKA,4.0,15,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,6,3,SAKA,12.0,30,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,7,4,SAKA,5.0,22,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,7,5,SAKA,1.0,11,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,7,6,SAKA,13.0,30,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,7,7,SAKA,4.0,15,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,1,1,SCBR2,3.0,10,0,0,1,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,1,1,SCBR2,14.0,11,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,1,1,SCBR2,2.0,10,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,1,2,SCBR2,6.0,10,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,1,3,SCBR2,1.0,8,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,1,4,SCBR2,2.0,8,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,1,5,SCBR2,2.0,10,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,1,6,SCBR2,7.0,8,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,2,7,SCBR2,8.0,10,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,2,5,SCBR2,0.5,4,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,2,4,SCBR2,1.0,8,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
F00,09/18/00,PK,2,3,SCBR2,3.0,9,0,0,0,0.0,0.0,0.0,0.0,0.0,NA
