year,season,date,site,plot,subplot,quad,treatment,species,obs,cover,height,count,comment
2008,2,5/7/2008,M,9,A,1,SF,BOER4,3,0.05,0,2,W
2008,2,5/7/2008,M,9,A,1,SF,BOER4,4,0.5,0,3,W
2008,2,5/7/2008,M,9,A,1,SF,BOER4,5,4,0,1,W
2008,2,5/7/2008,M,9,A,1,SF,BOER4,6,2,0,1,W
2008,2,5/7/2008,M,9,A,1,SF,SPCO4,1,3,4,1,NA
2008,2,5/7/2008,M,9,A,2,SF,BOER4,1,0.05,0,8,W
2008,2,5/7/2008,M,9,A,2,SF,BOER4,2,0.1,0,2,W
2008,2,5/7/2008,M,9,A,2,SF,BOER4,3,8,0,1,W
2008,2,5/7/2008,M,9,A,2,SF,BOER4,4,0.75,0,1,W
2008,2,5/7/2008,M,9,A,2,SF,BOER4,5,3,0,1,W
2008,2,5/7/2008,M,9,A,2,SF,BOER4,6,0.5,0,2,W
2008,2,5/7/2008,M,9,A,2,SF,GUSA2,1,9,34,1,NA
2008,2,5/7/2008,M,9,A,2,SF,SPCO4,1,4,4,1,NA
2008,2,5/7/2008,M,9,B,1,S,BOER4,1,3,0,1,W
2008,2,5/7/2008,M,9,B,1,S,BOER4,2,1,0,1,W
2008,2,5/7/2008,M,9,B,1,S,BOER4,3,0.75,0,2,W
2008,2,5/7/2008,M,9,B,1,S,BOER4,4,0.25,0,1,W
2008,2,5/7/2008,M,9,B,1,S,BOER4,5,0.1,0,3,W
2008,2,5/7/2008,M,9,B,1,S,BOER4,6,1.5,0,1,W
2008,2,5/7/2008,M,9,B,1,S,BOER4,7,4,0,1,W
2008,2,5/7/2008,M,9,B,1,S,BOER4,8,0.5,0,1,W
2008,2,5/7/2008,M,9,B,1,S,BOER4,9,0.05,0,4,W
2008,2,5/7/2008,M,9,B,1,S,GUSA2,1,0.25,6,1,NA
2008,2,5/7/2008,M,9,B,1,S,MUAR2,1,1.5,4,2,NA
2008,2,5/7/2008,M,9,B,1,S,MUAR2,2,0.1,3,1,NA
2008,2,5/7/2008,M,9,B,1,S,MUAR2,3,0.05,3,1,NA
2008,2,5/7/2008,M,9,B,1,S,SPCR,1,0.75,5,1,NA
2008,2,5/7/2008,M,9,B,2,S,BOER4,1,0.05,0,1,W
2008,2,5/7/2008,M,9,B,2,S,BOER4,2,0.1,0,2,W
2008,2,5/7/2008,M,9,B,2,S,BOER4,3,0.25,0,2,W
2008,2,5/7/2008,M,9,B,2,S,BOER4,4,0.75,0,2,W
2008,2,5/7/2008,M,9,B,2,S,BOER4,5,9,0,2,W
2008,2,5/7/2008,M,9,B,2,S,BOER4,6,0.5,0,3,W
2008,2,5/7/2008,M,9,B,2,S,GUSA2,1,6,23,1,NA
2008,2,5/7/2008,M,9,B,2,S,GUSA2,2,3,21,1,NA
2008,2,5/7/2008,M,10,A,1,LF,BOER4,1,11,0,1,W
2008,2,5/7/2008,M,10,A,1,LF,BOER4,2,5,0,2,W
2008,2,5/7/2008,M,10,A,1,LF,BOER4,3,0.5,0,4,W
2008,2,5/7/2008,M,10,A,1,LF,BOER4,4,0.25,0,2,W
2008,2,5/7/2008,M,10,A,1,LF,BOER4,5,0.1,0,5,W
2008,2,5/7/2008,M,10,A,2,LF,BOER4,1,15,0,1,W
2008,2,5/7/2008,M,10,A,2,LF,BOER4,2,3,0,2,W
2008,2,5/7/2008,M,10,A,2,LF,BOER4,3,2.5,0,2,W
2008,2,5/7/2008,M,10,A,2,LF,BOER4,4,4,0,1,W
2008,2,5/7/2008,M,10,A,2,LF,BOER4,5,10,0,1,W
2008,2,5/7/2008,M,10,A,2,LF,BOER4,6,0.1,0,1,W
2008,2,5/7/2008,M,10,A,2,LF,BOER4,7,0.05,0,2,W
2008,2,5/7/2008,M,10,A,2,LF,BOER4,8,0.25,0,1,W
2008,2,5/7/2008,M,10,A,2,LF,CHLA10,1,0.1,5,2,NA
2008,2,5/7/2008,M,10,A,2,LF,CHLA10,2,0.25,5,1,NA
2008,2,5/7/2008,M,10,A,2,LF,CHLA10,3,0.05,3,1,NA
2008,2,5/7/2008,M,10,A,2,LF,CHLA10,4,0.01,1,1,NA
2008,2,5/7/2008,M,10,A,2,LF,SPCR,1,1.5,3,1,NA
2008,2,5/7/2008,M,10,B,1,L,BOER4,1,2,0,1,W
2008,2,5/7/2008,M,10,B,1,L,BOER4,2,3.5,0,2,W
2008,2,5/7/2008,M,10,B,1,L,BOER4,3,6,0,1,W
2008,2,5/7/2008,M,10,B,1,L,BOER4,4,5,0,2,W
2008,2,5/7/2008,M,10,B,1,L,BOER4,5,2.5,0,2,W
2008,2,5/7/2008,M,10,B,1,L,BOER4,6,0.75,0,1,W
2008,2,5/7/2008,M,10,B,1,L,BOER4,7,0.25,0,3,W
2008,2,5/7/2008,M,10,B,1,L,BOER4,8,0.1,0,1,W
2008,2,5/7/2008,M,10,B,1,L,BOER4,9,0.05,0,1,W
2008,2,5/7/2008,M,10,B,1,L,CHLA10,1,0.25,4,1,NA
2008,2,5/7/2008,M,10,B,1,L,CHLA10,2,0.05,3,1,NA
2008,2,5/7/2008,M,10,B,2,L,BOER4,1,7,0,2,W
2008,2,5/7/2008,M,10,B,2,L,BOER4,2,15,0,1,W
2008,2,5/7/2008,M,10,B,2,L,BOER4,3,3.5,0,2,W
2008,2,5/7/2008,M,10,B,2,L,BOER4,4,4,0,1,W
2008,2,5/7/2008,M,10,B,2,L,BOER4,5,1.5,0,2,W
2008,2,5/7/2008,M,10,B,2,L,BOER4,6,0.75,0,1,W
2008,2,5/7/2008,M,10,B,2,L,BOER4,7,0.25,0,2,W
2008,2,5/7/2008,M,10,B,2,L,BOER4,8,0.1,0,1,W
2008,2,5/7/2008,M,10,B,2,L,CHLA10,1,0.1,2,2,NA
2008,2,5/7/2008,M,10,B,2,L,CHLA10,2,0.01,2,2,NA
2008,2,5/7/2008,M,11,A,1,CF,BOER4,1,10,2,1,NA
2008,2,5/7/2008,M,11,A,1,CF,BOER4,2,5,0,2,W
2008,2,5/7/2008,M,11,A,1,CF,BOER4,3,2.5,2,1,NA
2008,2,5/7/2008,M,11,A,1,CF,BOER4,4,1,0,1,W
2008,2,5/7/2008,M,11,A,1,CF,BOER4,5,4,0,2,W
2008,2,5/7/2008,M,11,A,1,CF,BOER4,6,0.5,0,2,W
2008,2,5/7/2008,M,11,A,1,CF,BOER4,7,0.25,0,1,W
2008,2,5/7/2008,M,11,A,1,CF,BOER4,8,0.05,0,1,W
2008,2,5/7/2008,M,11,A,1,CF,MUAR2,1,0.25,6,1,NA
2008,2,5/7/2008,M,11,A,1,CF,SPFL2,1,6,2,1,NA
2008,2,5/7/2008,M,11,A,2,CF,BOER4,1,6,0,2,W
2008,2,5/7/2008,M,11,A,2,CF,BOER4,2,2,0,1,W
2008,2,5/7/2008,M,11,A,2,CF,BOER4,3,1,0,1,W
2008,2,5/7/2008,M,11,A,2,CF,BOER4,4,0.75,0,1,W
2008,2,5/7/2008,M,11,A,2,CF,BOER4,5,3,0,1,W
2008,2,5/7/2008,M,11,A,2,CF,BOER4,6,9,0,1,W
2008,2,5/7/2008,M,11,A,2,CF,BOER4,7,3.5,0,2,W
2008,2,5/7/2008,M,11,A,2,CF,BOER4,8,0.25,0,2,W
2008,2,5/7/2008,M,11,A,2,CF,BOER4,9,0.1,0,2,W
2008,2,5/7/2008,M,11,B,1,C,BOER4,1,4.5,0,1,W
2008,2,5/7/2008,M,11,B,1,C,BOER4,2,1,0,3,W
2008,2,5/7/2008,M,11,B,1,C,BOER4,3,11,0,1,W
2008,2,5/7/2008,M,11,B,1,C,BOER4,4,2.5,0,1,W
2008,2,5/7/2008,M,11,B,1,C,BOER4,5,0.75,0,2,W
2008,2,5/7/2008,M,11,B,1,C,BOER4,6,0.5,0,1,W
2008,2,5/7/2008,M,11,B,1,C,BOER4,7,0.1,0,3,W
2008,2,5/7/2008,M,11,B,1,C,BOER4,8,0.05,0,2,W
2008,2,5/7/2008,M,11,B,2,C,BOER4,1,4,0,2,W
2008,2,5/7/2008,M,11,B,2,C,BOER4,2,1.5,0,3,W
2008,2,5/7/2008,M,11,B,2,C,BOER4,3,2.5,0,1,W
2008,2,5/7/2008,M,11,B,2,C,BOER4,4,8,0,2,W
2008,2,5/7/2008,M,11,B,2,C,BOER4,5,0.5,0,1,W
2008,2,5/7/2008,M,11,B,2,C,BOER4,6,0.1,0,1,W
2008,2,5/7/2008,M,11,B,2,C,BOER4,7,0.05,0,1,W
2008,2,5/7/2008,M,11,B,2,C,EPTO,1,6,37,1,NA
2008,2,5/7/2008,M,11,B,2,C,MUAR2,1,0.5,5,1,NA
2008,2,5/7/2008,M,11,B,2,C,MUAR2,2,0.25,3,1,NA
2008,2,5/7/2008,M,12,A,1,LF,ARPU9,1,2.5,6,1,NA
2008,2,5/7/2008,M,12,A,1,LF,BOER4,1,2,0,2,W
2008,2,5/7/2008,M,12,A,1,LF,BOER4,2,1.5,0,2,W
2008,2,5/7/2008,M,12,A,1,LF,BOER4,3,2.5,0,1,W
2008,2,5/7/2008,M,12,A,1,LF,BOER4,4,1,0,2,W
2008,2,5/7/2008,M,12,A,1,LF,BOER4,5,0.1,0,2,W
2008,2,5/7/2008,M,12,A,1,LF,GUSA2,1,1.5,20,1,NA
2008,2,5/7/2008,M,12,A,1,LF,GUSA2,2,1,14,1,NA
2008,2,5/7/2008,M,12,A,1,LF,MUAR2,1,0.5,2,5,NA
2008,2,5/7/2008,M,12,A,1,LF,MUAR2,2,0.25,2,2,NA
2008,2,5/7/2008,M,12,A,1,LF,MUAR2,3,1.5,4,1,NA
2008,2,5/7/2008,M,12,A,1,LF,MUAR2,4,1,2,3,NA
2008,2,5/7/2008,M,12,A,2,LF,ARPU9,1,1.5,6,1,NA
2008,2,5/7/2008,M,12,A,2,LF,BOER4,1,2,0,1,W
2008,2,5/7/2008,M,12,A,2,LF,BOER4,2,4,0,2,W
2008,2,5/7/2008,M,12,A,2,LF,BOER4,3,6,0,1,W
2008,2,5/7/2008,M,12,A,2,LF,BOER4,4,3,0,2,W
2008,2,5/7/2008,M,12,A,2,LF,BOER4,5,0.5,0,1,W
2008,2,5/7/2008,M,12,A,2,LF,BOER4,6,0.25,0,2,W
2008,2,5/7/2008,M,12,A,2,LF,BOER4,7,0.1,0,3,W
2008,2,5/7/2008,M,12,A,2,LF,GUSA2,1,1.5,8,1,NA
2008,2,5/7/2008,M,12,A,2,LF,GUSA2,2,0.5,7,1,NA
2008,2,5/7/2008,M,12,A,2,LF,GUSA2,3,1,6,1,NA
2008,2,5/7/2008,M,12,A,2,LF,MUAR2,1,0.25,2,1,NA
2008,2,5/7/2008,M,12,B,1,L,BOER4,1,2,0,3,W
2008,2,5/7/2008,M,12,B,1,L,BOER4,2,3,0,2,W
2008,2,5/7/2008,M,12,B,1,L,BOER4,3,0.75,1,14,NA
2008,2,5/7/2008,M,12,B,1,L,BOER4,4,1,0,2,W
2008,2,5/7/2008,M,12,B,1,L,BOER4,5,0.25,1,4,NA
2008,2,5/7/2008,M,12,B,1,L,BOER4,6,4,1,1,NA
2008,2,5/7/2008,M,12,B,1,L,CRCI3,1,0.25,6,1,NA
2008,2,5/7/2008,M,12,B,1,L,GUSA2,1,0.01,10,2,NA
2008,2,5/7/2008,M,12,B,2,L,BOER4,1,1.5,0,2,W
2008,2,5/7/2008,M,12,B,2,L,BOER4,2,0.25,0,4,W
2008,2,5/7/2008,M,12,B,2,L,BOER4,3,0.5,0,3,W
2008,2,5/7/2008,M,12,B,2,L,BOER4,4,1,0,1,W
2008,2,5/7/2008,M,12,B,2,L,BOER4,5,4,2,1,NA
2008,2,5/7/2008,M,12,B,2,L,BOER4,6,2,0,1,W
2008,2,5/7/2008,M,12,B,2,L,BOER4,7,0.1,0,3,W
2008,2,5/7/2008,M,12,B,2,L,BOER4,8,0.05,0,2,W
2008,2,5/7/2008,M,12,B,2,L,GUSA2,1,2.5,16,1,NA
2008,2,5/7/2008,M,12,B,2,L,GUSA2,2,0.1,6,1,NA
2008,2,5/7/2008,M,12,B,2,L,GUSA2,3,0.1,11,1,NA
2008,2,5/7/2008,M,12,B,2,L,GUSA2,4,0.05,3,1,NA
2008,2,5/7/2008,M,12,B,2,L,SPCR,1,0.1,4,1,NA
2008,2,5/7/2008,M,13,A,1,C,BOER4,1,0.25,0,2,W
2008,2,5/7/2008,M,13,A,1,C,BOER4,2,0.5,0,2,W
2008,2,5/7/2008,M,13,A,1,C,BOER4,3,8,0,1,W
2008,2,5/7/2008,M,13,A,1,C,GUSA2,1,7,21,1,NA
2008,2,5/7/2008,M,13,A,1,C,GUSA2,2,0.5,17,2,NA
2008,2,5/7/2008,M,13,A,2,C,BOER4,1,4.5,0,1,W
2008,2,5/7/2008,M,13,A,2,C,BOER4,2,1,0,1,W
2008,2,5/7/2008,M,13,A,2,C,BOER4,3,0.5,0,4,W
2008,2,5/7/2008,M,13,A,2,C,BOER4,4,3,0,1,W
2008,2,5/7/2008,M,13,A,2,C,BOER4,5,7,0,1,W
2008,2,5/7/2008,M,13,A,2,C,BOER4,6,0.1,0,2,W
2008,2,5/7/2008,M,13,A,2,C,EPTO,1,10,30,1,HIGHEST HEIGHT 40
2008,2,5/7/2008,M,13,B,1,CF,BOER4,1,11,0,1,W
2008,2,5/7/2008,M,13,B,1,CF,BOER4,2,2.5,0,3,W
2008,2,5/7/2008,M,13,B,1,CF,BOER4,3,0.1,0,1,W
2008,2,5/7/2008,M,13,B,1,CF,BOER4,4,1,0,3,W
2008,2,5/7/2008,M,13,B,1,CF,BOER4,5,6,0,2,W
2008,2,5/7/2008,M,13,B,2,CF,BOER4,1,9,0,1,W
2008,2,5/7/2008,M,13,B,2,CF,BOER4,2,13,0,1,W
2008,2,5/7/2008,M,13,B,2,CF,BOER4,3,2.5,0,1,W
2008,2,5/7/2008,M,13,B,2,CF,BOER4,4,0.5,0,1,W
2008,2,5/7/2008,M,13,B,2,CF,BOER4,5,3,0,1,W
2008,2,5/7/2008,M,13,B,2,CF,BOER4,6,1,0,1,W
2008,2,5/7/2008,M,13,B,2,CF,GUSA2,1,0.1,12,1,NA
2008,2,5/7/2008,M,13,B,2,CF,MUAR2,1,0.1,2,8,NA
2008,2,5/7/2008,M,13,B,2,CF,MUAR2,2,0.25,1,1,NA
2008,2,5/7/2008,M,13,B,2,CF,MUAR2,3,0.25,2,1,NA
2008,2,5/7/2008,M,13,B,2,CF,MUAR2,4,0.5,2,1,NA
2008,3,9/22/2008,M,1,A,1,SF,BOER4,1,13,30,5,NA
2008,3,9/22/2008,M,1,A,1,SF,BOER4,2,10,31,1,NA
2008,3,9/22/2008,M,1,A,1,SF,BOER4,3,5,29,1,NA
2008,3,9/22/2008,M,1,A,1,SF,BOER4,4,3,27,2,NA
2008,3,9/22/2008,M,1,A,2,SF,ARPU9,1,4.5,25,1,NA
2008,3,9/22/2008,M,1,A,2,SF,BOER4,1,6,25,1,NA
2008,3,9/22/2008,M,1,A,2,SF,BOER4,2,3.5,24,1,NA
2008,3,9/22/2008,M,1,A,2,SF,BOER4,3,12,28,1,NA
2008,3,9/22/2008,M,1,A,2,SF,BOER4,4,2.5,23,1,NA
2008,3,9/22/2008,M,1,A,2,SF,BOER4,5,1,20,2,NA
2008,3,9/22/2008,M,1,A,2,SF,BOER4,6,0.5,16,1,NA
2008,3,9/22/2008,M,1,A,2,SF,EUEX4,1,0.25,14,1,NA
2008,3,9/22/2008,M,1,A,2,SF,GUSA2,1,5,33,1,NA
2008,3,9/22/2008,M,1,A,2,SF,GUSA2,2,2,20,1,NA
2008,3,9/22/2008,M,1,A,2,SF,LIPU4,1,0.05,1,2,NA
2008,3,9/22/2008,M,1,A,2,SF,MUAR2,1,1.5,13,2,NA
2008,3,9/22/2008,M,1,A,2,SF,MUAR2,2,2.5,12,2,NA
2008,3,9/22/2008,M,1,A,2,SF,SPCO4,1,5,52,1,NA
2008,3,9/22/2008,M,1,A,2,SF,SPCR,1,2.5,30,1,NA
2008,3,9/22/2008,M,1,B,1,S,BOER4,1,11,29,1,NA
2008,3,9/22/2008,M,1,B,1,S,BOER4,2,2.5,18,1,NA
2008,3,9/22/2008,M,1,B,1,S,BOER4,3,3.5,24,1,NA
2008,3,9/22/2008,M,1,B,1,S,BOER4,4,2,23,1,NA
2008,3,9/22/2008,M,1,B,1,S,BOER4,5,4,24,1,NA
2008,3,9/22/2008,M,1,B,1,S,BOER4,6,7,22,1,NA
2008,3,9/22/2008,M,1,B,1,S,BOER4,7,0.1,8,5,NA
2008,3,9/22/2008,M,1,B,1,S,BOER4,8,0.25,7,1,NA
2008,3,9/22/2008,M,1,B,1,S,BOER4,9,1,15,2,NA
2008,3,9/22/2008,M,1,B,1,S,CHRE4,1,0.25,14,1,NA
2008,3,9/22/2008,M,1,B,1,S,CHSE7,1,0.5,11,1,NA
2008,3,9/22/2008,M,1,B,1,S,CHSE7,2,0.25,7,1,NA
2008,3,9/22/2008,M,1,B,1,S,CHSES,1,0.5,13,1,NA
2008,3,9/22/2008,M,1,B,1,S,CHSES,2,0.25,8,1,NA
2008,3,9/22/2008,M,1,B,1,S,CHSES,3,0.1,4,2,NA
2008,3,9/22/2008,M,1,B,1,S,GUSA2,1,1.5,26,1,NA
2008,3,9/22/2008,M,1,B,1,S,SPCO4,1,3,40,1,NA
2008,3,9/22/2008,M,1,B,1,S,SPCO4,2,2.5,38,1,NA
2008,3,9/22/2008,M,1,B,2,S,BOER4,1,4,20,1,NA
2008,3,9/22/2008,M,1,B,2,S,BOER4,2,2.5,18,2,NA
2008,3,9/22/2008,M,1,B,2,S,BOER4,3,5.5,22,2,NA
2008,3,9/22/2008,M,1,B,2,S,BOER4,4,1.5,15,2,NA
2008,3,9/22/2008,M,1,B,2,S,BOER4,5,1,12,1,NA
2008,3,9/22/2008,M,1,B,2,S,BOER4,6,3,20,1,NA
2008,3,9/22/2008,M,1,B,2,S,BOER4,7,0.25,7,3,NA
2008,3,9/22/2008,M,1,B,2,S,BOER4,8,0.1,5,4,NA
2008,3,9/22/2008,M,1,B,2,S,BOER4,9,0.05,5,1,NA
2008,3,9/22/2008,M,1,B,2,S,CHSES,1,0.1,5,1,NA
2008,3,9/22/2008,M,1,B,2,S,EUEX4,1,0.5,17,1,NA
2008,3,9/22/2008,M,1,B,2,S,EUEX4,2,0.1,11,1,NA
2008,3,9/22/2008,M,1,B,2,S,GUSA2,1,2.5,22,1,NA
2008,3,9/22/2008,M,1,B,2,S,GUSA2,2,1.5,26,1,NA
2008,3,9/22/2008,M,1,B,2,S,GUSA2,3,0.75,15,1,NA
2008,3,9/22/2008,M,1,B,2,S,GUSA2,4,0.25,13,2,NA
2008,3,9/22/2008,M,1,B,2,S,SPCO4,1,0.75,30,1,NA
2008,3,9/22/2008,M,1,B,2,S,SPCO4,2,1,32,1,NA
2008,3,9/22/2008,M,1,B,2,S,SPCO4,3,1.5,33,1,NA
2008,3,9/22/2008,M,1,B,2,S,SPCO4,4,0.1,6,1,NA
2008,3,9/22/2008,M,2,A,1,LF,BOER4,1,14,21,1,NA
2008,3,9/22/2008,M,2,A,1,LF,BOER4,2,12,19,1,NA
2008,3,9/22/2008,M,2,A,1,LF,BOER4,3,6,18,1,NA
2008,3,9/22/2008,M,2,A,1,LF,BOER4,4,3,21,2,NA
2008,3,9/22/2008,M,2,A,1,LF,BOER4,5,8,23,1,NA
2008,3,9/22/2008,M,2,A,1,LF,BOER4,6,1.5,19,1,NA
2008,3,9/22/2008,M,2,A,1,LF,BOER4,7,0.75,20,2,NA
2008,3,9/22/2008,M,2,A,1,LF,BOER4,8,0.25,12,2,NA
2008,3,9/22/2008,M,2,A,1,LF,BOER4,9,0.1,8,4,NA
2008,3,9/22/2008,M,2,A,1,LF,CHSE7,1,0.25,7,1,NA
2008,3,9/22/2008,M,2,A,1,LF,KAPA,1,8,13,1,NA
2008,3,9/22/2008,M,2,A,1,LF,KAPA,2,5,15,2,NA
2008,3,9/22/2008,M,2,A,1,LF,SPCO4,1,5,38,1,NA
2008,3,9/22/2008,M,2,A,1,LF,SPCO4,2,1,19,1,NA
2008,3,9/22/2008,M,2,A,1,LF,TILA2,1,2.5,22,1,NA
2008,3,9/22/2008,M,2,A,1,LF,TILA2,2,2,22,1,NA
2008,3,9/22/2008,M,2,A,1,LF,TILA2,3,11,25,1,NA
2008,3,9/22/2008,M,2,A,2,LF,BOER4,1,6,18,1,NA
2008,3,9/22/2008,M,2,A,2,LF,BOER4,2,3,15,1,NA
2008,3,9/22/2008,M,2,A,2,LF,BOER4,3,8,24,1,NA
2008,3,9/22/2008,M,2,A,2,LF,BOER4,4,13,23,3,NA
2008,3,9/22/2008,M,2,A,2,LF,BOER4,5,10,22,1,NA
2008,3,9/22/2008,M,2,A,2,LF,BOER4,6,0.25,8,6,NA
2008,3,9/22/2008,M,2,A,2,LF,BOER4,7,0.1,4,5,NA
2008,3,9/22/2008,M,2,A,2,LF,CHRE4,1,0.25,8,1,NA
2008,3,9/22/2008,M,2,A,2,LF,CHSES,1,0.25,8,1,NA
2008,3,9/22/2008,M,2,A,2,LF,CHSES,2,0.1,5,1,NA
2008,3,9/22/2008,M,2,A,2,LF,EUEX4,1,0.5,24,2,NA
2008,3,9/22/2008,M,2,A,2,LF,EUEX4,2,0.1,6,1,NA
2008,3,9/22/2008,M,2,A,2,LF,HODR,1,1,12,1,NA
2008,3,9/22/2008,M,2,A,2,LF,HODR,2,0.25,5,1,NA
2008,3,9/22/2008,M,2,A,2,LF,KAPA,1,3,15,1,NA
2008,3,9/22/2008,M,2,A,2,LF,SPCO4,1,3,40,1,NA
2008,3,9/22/2008,M,2,A,2,LF,SPCO4,2,3.5,35,1,NA
2008,3,9/22/2008,M,2,A,2,LF,TILA2,1,4,23,1,NA
2008,3,9/22/2008,M,2,B,1,L,BOER4,1,2,13,2,NA
2008,3,9/22/2008,M,2,B,1,L,BOER4,2,12,26,1,NA
2008,3,9/22/2008,M,2,B,1,L,BOER4,3,10,22,2,NA
2008,3,9/22/2008,M,2,B,1,L,BOER4,4,1.5,14,2,NA
2008,3,9/22/2008,M,2,B,1,L,BOER4,5,8,20,1,NA
2008,3,9/22/2008,M,2,B,1,L,BOER4,6,0.25,8,4,NA
2008,3,9/22/2008,M,2,B,1,L,BOER4,7,0.1,5,5,NA
2008,3,9/22/2008,M,2,B,1,L,CHRE4,1,0.25,15,1,NA
2008,3,9/22/2008,M,2,B,1,L,CHRE4,2,0.1,8,2,NA
2008,3,9/22/2008,M,2,B,1,L,SPCO4,1,2.5,35,1,NA
2008,3,9/22/2008,M,2,B,1,L,SPCO4,2,6,38,1,NA
2008,3,9/22/2008,M,2,B,1,L,SPFL2,1,2,36,1,NA
2008,3,9/22/2008,M,2,B,2,L,BOER4,1,4.5,25,2,NA
2008,3,9/22/2008,M,2,B,2,L,BOER4,2,1.5,13,2,NA
2008,3,9/22/2008,M,2,B,2,L,BOER4,3,0.75,16,1,NA
2008,3,9/22/2008,M,2,B,2,L,BOER4,4,1,17,1,NA
2008,3,9/22/2008,M,2,B,2,L,BOER4,5,12,27,1,NA
2008,3,9/22/2008,M,2,B,2,L,BOER4,6,7,24,1,NA
2008,3,9/22/2008,M,2,B,2,L,BOER4,7,0.5,13,2,NA
2008,3,9/22/2008,M,2,B,2,L,BOER4,8,0.25,7,3,NA
2008,3,9/22/2008,M,2,B,2,L,CHRE4,1,0.5,12,1,NA
2008,3,9/22/2008,M,2,B,2,L,CHRE4,2,0.25,8,2,NA
2008,3,9/22/2008,M,2,B,2,L,CHRE4,3,0.1,6,2,NA
2008,3,9/22/2008,M,2,B,2,L,EUEX4,1,0.25,11,1,NA
2008,3,9/22/2008,M,2,B,2,L,EUEX4,2,0.25,19,1,NA
2008,3,9/22/2008,M,2,B,2,L,SPCO4,1,2.5,42,1,NA
2008,3,9/22/2008,M,2,B,2,L,SPCO4,2,2,40,1,NA
2008,3,9/22/2008,M,2,B,2,L,SPCO4,3,3,43,1,NA
2008,3,9/22/2008,M,3,A,1,S,BOER4,1,1.5,20,4,NA
2008,3,9/22/2008,M,3,A,1,S,BOER4,2,2.5,25,2,NA
2008,3,9/22/2008,M,3,A,1,S,BOER4,3,5,25,2,NA
2008,3,9/22/2008,M,3,A,1,S,BOER4,4,6,26,1,NA
2008,3,9/22/2008,M,3,A,1,S,BOER4,5,8,25,1,NA
2008,3,9/22/2008,M,3,A,1,S,BOER4,6,0.75,16,2,NA
2008,3,9/22/2008,M,3,A,1,S,BOER4,7,0.25,11,3,NA
2008,3,9/22/2008,M,3,A,1,S,CHLA10,1,0.05,3,1,NA
2008,3,9/22/2008,M,3,A,1,S,CHRE4,1,2,21,1,NA
2008,3,9/22/2008,M,3,A,1,S,CHRE4,2,1.5,19,2,NA
2008,3,9/22/2008,M,3,A,1,S,CHRE4,3,0.75,17,2,NA
2008,3,9/22/2008,M,3,A,1,S,CHRE4,4,0.5,15,1,NA
2008,3,9/22/2008,M,3,A,1,S,CHRE4,5,1,14,2,NA
2008,3,9/22/2008,M,3,A,1,S,CHRE4,6,0.25,9,1,NA
2008,3,9/22/2008,M,3,A,1,S,CHSE7,1,0.25,10,1,NA
2008,3,9/22/2008,M,3,A,1,S,CHSES,1,0.5,11,1,NA
2008,3,9/22/2008,M,3,A,1,S,CHSES,2,0.25,13,3,NA
2008,3,9/22/2008,M,3,A,1,S,CHSES,3,0.75,14,1,NA
2008,3,9/22/2008,M,3,A,1,S,CHSES,4,0.5,11,1,NA
2008,3,9/22/2008,M,3,A,1,S,EUEX4,1,0.1,12,1,NA
2008,3,9/22/2008,M,3,A,1,S,EUEX4,2,0.05,8,1,NA
2008,3,9/22/2008,M,3,A,1,S,EUEX4,3,0.25,15,1,NA
2008,3,9/22/2008,M,3,A,1,S,GUSA2,1,1,12,2,NA
2008,3,9/22/2008,M,3,A,1,S,GUSA2,2,0.75,15,2,NA
2008,3,9/22/2008,M,3,A,1,S,GUSA2,3,0.5,15,2,NA
2008,3,9/22/2008,M,3,A,1,S,GUSA2,4,1.5,15,1,NA
2008,3,9/22/2008,M,3,A,1,S,GUSA2,5,0.25,10,1,NA
2008,3,9/22/2008,M,3,A,1,S,HODR,1,1.5,9,1,NA
2008,3,9/22/2008,M,3,A,2,S,ARPU9,1,0.1,8,1,NA
2008,3,9/22/2008,M,3,A,2,S,BOER4,1,4,16,2,NA
2008,3,9/22/2008,M,3,A,2,S,BOER4,2,6,21,1,NA
2008,3,9/22/2008,M,3,A,2,S,BOER4,3,2.5,22,1,NA
2008,3,9/22/2008,M,3,A,2,S,BOER4,4,3,20,1,NA
2008,3,9/22/2008,M,3,A,2,S,BOER4,5,5,24,1,NA
2008,3,9/22/2008,M,3,A,2,S,BOER4,6,0.25,8,2,NA
2008,3,9/22/2008,M,3,A,2,S,CHSE7,1,0.25,6,1,NA
2008,3,9/22/2008,M,3,A,2,S,CHSE7,2,0.1,8,1,NA
2008,3,9/22/2008,M,3,A,2,S,EUEX4,1,0.1,13,1,NA
2008,3,9/22/2008,M,3,A,2,S,GUSA2,1,2.5,28,1,NA
2008,3,9/22/2008,M,3,A,2,S,SPCO4,1,8,45,1,NA
2008,3,9/22/2008,M,3,B,1,SF,BOER4,1,2,18,2,NA
2008,3,9/22/2008,M,3,B,1,SF,BOER4,2,1.5,15,1,NA
2008,3,9/22/2008,M,3,B,1,SF,BOER4,3,2.5,20,1,NA
2008,3,9/22/2008,M,3,B,1,SF,BOER4,4,1,19,2,NA
2008,3,9/22/2008,M,3,B,1,SF,BOER4,5,12,26,1,NA
2008,3,9/22/2008,M,3,B,1,SF,BOER4,6,7,24,1,NA
2008,3,9/22/2008,M,3,B,1,SF,BOER4,7,0.1,6,5,NA
2008,3,9/22/2008,M,3,B,1,SF,BOER4,8,0.25,8,3,NA
