YEAR,MONTH,DATE,SITE,TRANSECT,TREATMENT,QUAD,SIDE,FRONDS,AREA,OBS_CODE,NOTES
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,20,I,1,20,68,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,20,I,1,20,68,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,20,I,1,20,68,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,20,I,1,20,68,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,20,I,2,20,68,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,20,I,2,20,68,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,20,I,2,20,68,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,20,I,11,20,68,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,20,I,3,20,68,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,20,I,3,20,68,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,20,I,4,20,68,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,20,I,4,20,68,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,20,I,4,20,68,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,20,I,2,20,68,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,20,I,2,20,68,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,20,I,23,20,68,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,20,I,1,20,68,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,20,I,1,20,68,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,20,I,1,20,68,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,20,I,1,20,68,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,20,I,1,20,68,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,20,I,1,20,68,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,20,I,1,20,68,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,20,I,1,20,68,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,20,I,1,20,68,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,20,I,1,20,68,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,20,I,1,20,68,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,20,I,2,20,68,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,20,I,2,20,68,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,20,I,2,20,68,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,20,I,2,20,68,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,20,I,2,20,68,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,20,I,2,20,68,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,20,I,2,20,68,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,20,I,2,20,68,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,20,I,2,20,68,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,20,I,2,20,68,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,20,I,2,20,68,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,20,I,2,20,68,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,20,I,12,20,68,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,20,I,12,20,68,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,20,I,8,20,68,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,20,I,5,20,68,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,20,I,5,20,68,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,20,O,8,20,36,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,20,O,9,20,36,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,20,O,6,20,36,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,20,O,6,20,36,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,20,O,6,20,36,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,20,O,6,20,36,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,20,O,4,20,36,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,20,O,4,20,36,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,20,O,4,20,36,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,20,O,4,20,36,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,20,O,4,20,36,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,20,O,4,20,36,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,20,O,4,20,36,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,20,O,4,20,36,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,20,O,4,20,36,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,20,O,4,20,36,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,20,O,4,20,36,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,20,O,2,20,36,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,20,O,2,20,36,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,20,O,2,20,36,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,20,O,2,20,36,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,20,O,2,20,36,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,20,O,2,20,36,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,20,O,2,20,36,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,20,O,2,20,36,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,20,O,2,20,36,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,20,O,2,20,36,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,20,O,2,20,36,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,20,O,2,20,36,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,20,O,2,20,36,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,20,O,2,20,36,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,20,O,2,20,36,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,20,O,2,20,36,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,20,O,2,20,36,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,20,O,2,20,36,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,20,O,2,20,36,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,20,O,2,20,36,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,20,O,2,20,36,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,20,O,2,20,36,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,20,O,2,20,36,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,20,O,2,20,36,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,20,O,3,20,36,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,20,O,3,20,36,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,20,O,3,20,36,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,20,O,1,20,36,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,20,O,1,20,36,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,20,O,1,20,36,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,20,O,1,20,36,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,20,O,1,20,36,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,20,O,1,20,36,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,20,O,1,20,36,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,20,O,1,20,36,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,20,O,1,20,36,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,20,O,1,20,36,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,20,O,1,20,36,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,20,O,1,20,36,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,20,O,5,20,36,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,20,O,5,20,36,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,20,O,5,20,36,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,20,O,5,20,36,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,20,O,8,20,36,M3
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,20,O,7,20,36,M2
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,40,I,7,20,68,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,40,I,7,20,68,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,40,I,2,20,68,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,40,I,2,20,68,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,40,I,2,20,68,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,40,I,2,20,68,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,40,I,2,20,68,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,40,I,2,20,68,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,40,I,2,20,68,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,40,I,2,20,68,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,40,I,2,20,68,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,40,I,2,20,68,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,40,I,22,20,68,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,40,I,10,20,68,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,40,I,4,20,68,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,40,I,4,20,68,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,40,I,4,20,68,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,40,I,1,20,68,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,40,I,1,20,68,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,40,I,1,20,68,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,40,I,18,20,68,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,40,I,3,20,68,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,40,I,5,20,68,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,40,I,2,20,68,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,40,I,2,20,68,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,40,I,2,20,68,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,40,I,7,20,68,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,40,O,1,20,36,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,40,O,1,20,36,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,40,O,1,20,36,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,40,O,1,20,36,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,40,O,1,20,36,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,40,O,1,20,36,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,40,O,2,20,36,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,40,O,2,20,36,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,40,O,2,20,36,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,40,O,2,20,36,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,40,O,2,20,36,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,40,O,2,20,36,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,40,O,2,20,36,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,40,O,2,20,36,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,40,O,2,20,36,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,40,O,2,20,36,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,40,O,2,20,36,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,40,O,2,20,36,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,40,O,2,20,36,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,40,O,2,20,36,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,40,O,2,20,36,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,40,O,2,20,36,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,40,O,2,20,36,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,40,O,2,20,36,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,40,O,4,20,36,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,40,O,4,20,36,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,40,O,14,20,36,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,40,O,14,20,36,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,40,O,14,20,36,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,40,O,8,20,36,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,40,O,6,20,36,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,40,O,6,20,36,-99999
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,40,O,6,20,36,M3
2009,9,2009-09-01,MOHK,3,ANNUAL REMOVAL,40,O,26,20,36,-99999
2009,9,2009-09-04,CARP,7,CONTROL,20,I,6,20,77,-99999
2009,9,2009-09-04,CARP,7,CONTROL,20,I,6,20,77,-99999
2009,9,2009-09-04,CARP,7,CONTROL,20,I,7,20,77,-99999
2009,9,2009-09-04,CARP,7,CONTROL,20,I,7,20,77,-99999
2009,9,2009-09-04,CARP,7,CONTROL,20,I,15,20,77,-99999
2009,9,2009-09-04,CARP,7,CONTROL,20,I,8,20,77,-99999
2009,9,2009-09-04,CARP,7,CONTROL,20,I,8,20,77,-99999
2009,9,2009-09-04,CARP,7,CONTROL,20,I,3,20,77,-99999
2009,9,2009-09-04,CARP,7,CONTROL,20,I,1,20,77,-99999
2009,9,2009-09-04,CARP,7,CONTROL,20,I,1,20,77,-99999
2009,9,2009-09-04,CARP,7,CONTROL,20,I,4,20,77,-99999
2009,9,2009-09-04,CARP,7,CONTROL,20,I,4,20,77,-99999
2009,9,2009-09-04,CARP,7,CONTROL,20,I,2,20,77,-99999
2009,9,2009-09-04,CARP,7,CONTROL,20,I,2,20,77,-99999
2009,9,2009-09-04,CARP,7,CONTROL,20,O,2,20,77,-99999
2009,9,2009-09-04,CARP,7,CONTROL,20,O,2,20,77,-99999
2009,9,2009-09-04,CARP,7,CONTROL,20,O,15,20,77,-99999
2009,9,2009-09-04,CARP,7,CONTROL,20,O,50,20,77,-99999
2009,9,2009-09-04,CARP,7,CONTROL,20,O,42,20,77,-99999
2009,9,2009-09-04,CARP,7,CONTROL,20,O,6,20,77,-99999
2009,9,2009-09-04,CARP,7,CONTROL,20,O,6,20,77,-99999
2009,9,2009-09-04,CARP,7,CONTROL,20,O,1,20,77,-99999
2009,9,2009-09-04,CARP,7,CONTROL,20,O,3,20,77,-99999
2009,9,2009-09-04,CARP,7,CONTROL,40,I,2,20,77,-99999
2009,9,2009-09-04,CARP,7,CONTROL,40,I,2,20,77,-99999
2009,9,2009-09-04,CARP,7,CONTROL,40,I,2,20,77,-99999
2009,9,2009-09-04,CARP,7,CONTROL,40,I,2,20,77,-99999
2009,9,2009-09-04,CARP,7,CONTROL,40,I,2,20,77,-99999
2009,9,2009-09-04,CARP,7,CONTROL,40,I,2,20,77,-99999
2009,9,2009-09-04,CARP,7,CONTROL,40,I,8,20,77,-99999
2009,9,2009-09-04,CARP,7,CONTROL,40,I,1,20,77,-99999
2009,9,2009-09-04,CARP,7,CONTROL,40,I,1,20,77,-99999
2009,9,2009-09-04,CARP,7,CONTROL,40,I,1,20,77,-99999
2009,9,2009-09-04,CARP,7,CONTROL,40,I,1,20,77,-99999
2009,9,2009-09-04,CARP,7,CONTROL,40,I,3,20,77,-99999
2009,9,2009-09-04,CARP,7,CONTROL,40,I,6,20,77,-99999
2009,9,2009-09-04,CARP,7,CONTROL,40,I,6,20,77,-99999
2009,9,2009-09-04,CARP,7,CONTROL,40,I,4,20,77,-99999
2009,9,2009-09-04,CARP,7,CONTROL,40,I,10,20,77,-99999
2009,9,2009-09-04,CARP,7,CONTROL,40,I,9,20,77,-99999
2009,9,2009-09-04,CARP,7,CONTROL,40,I,7,20,77,-99999
2009,9,2009-09-04,CARP,7,CONTROL,40,O,1,20,77,-99999
2009,9,2009-09-04,CARP,7,CONTROL,40,O,1,20,77,-99999
2009,9,2009-09-04,CARP,7,CONTROL,40,O,1,20,77,-99999
2009,9,2009-09-04,CARP,7,CONTROL,40,O,1,20,77,-99999
2009,9,2009-09-04,CARP,7,CONTROL,40,O,1,20,77,-99999
2009,9,2009-09-04,CARP,7,CONTROL,40,O,4,20,77,-99999
2009,9,2009-09-04,CARP,7,CONTROL,40,O,4,20,77,-99999
2009,9,2009-09-04,CARP,7,CONTROL,40,O,4,20,77,-99999
2009,9,2009-09-04,CARP,7,CONTROL,40,O,2,20,77,-99999
2009,9,2009-09-04,CARP,7,CONTROL,40,O,2,20,77,-99999
2009,9,2009-09-04,CARP,7,CONTROL,40,O,2,20,77,-99999
2009,9,2009-09-04,CARP,7,CONTROL,40,O,2,20,77,-99999
2009,9,2009-09-04,CARP,7,CONTROL,40,O,5,20,77,-99999
2009,9,2009-09-04,CARP,7,CONTROL,40,O,5,20,77,-99999
2009,9,2009-09-04,CARP,7,CONTROL,40,O,11,20,77,-99999
2009,9,2009-09-04,CARP,7,CONTROL,40,O,11,20,77,-99999
2009,9,2009-09-04,CARP,7,CONTROL,40,O,10,20,77,-99999
2009,9,2009-09-04,CARP,7,CONTROL,40,O,7,20,77,-99999
2009,9,2009-09-04,CARP,7,CONTROL,40,O,6,20,77,-99999
2009,9,2009-09-04,CARP,7,CONTROL,40,O,3,20,77,-99999
2009,9,2009-09-04,CARP,9,ANNUAL REMOVAL,20,I,2,20,77,-99999
2009,9,2009-09-04,CARP,9,ANNUAL REMOVAL,20,I,9,20,77,-99999
2009,9,2009-09-04,CARP,9,ANNUAL REMOVAL,20,I,9,20,77,-99999
2009,9,2009-09-04,CARP,9,ANNUAL REMOVAL,20,I,12,20,77,-99999
2009,9,2009-09-04,CARP,9,ANNUAL REMOVAL,20,I,4,20,77,-99999
2009,9,2009-09-04,CARP,9,ANNUAL REMOVAL,20,I,2,20,77,-99999
2009,9,2009-09-04,CARP,9,ANNUAL REMOVAL,20,I,2,20,77,-99999
2009,9,2009-09-04,CARP,9,ANNUAL REMOVAL,20,I,3,20,77,-99999
2009,9,2009-09-04,CARP,9,ANNUAL REMOVAL,20,I,4,20,77,-99999
2009,9,2009-09-04,CARP,9,ANNUAL REMOVAL,20,I,4,20,77,-99999
2009,9,2009-09-04,CARP,9,ANNUAL REMOVAL,20,I,1,20,77,-99999
2009,9,2009-09-04,CARP,9,ANNUAL REMOVAL,20,I,11,20,77,-99999
2009,9,2009-09-04,CARP,9,ANNUAL REMOVAL,20,I,6,20,77,-99999
2009,9,2009-09-04,CARP,9,ANNUAL REMOVAL,20,I,6,20,77,-99999
2009,9,2009-09-04,CARP,9,ANNUAL REMOVAL,20,I,2,20,77,-99999
2009,9,2009-09-04,CARP,9,ANNUAL REMOVAL,20,I,2,20,77,-99999
2009,9,2009-09-04,CARP,9,ANNUAL REMOVAL,20,I,2,20,77,-99999
2009,9,2009-09-04,CARP,9,ANNUAL REMOVAL,20,I,8,20,77,-99999
2009,9,2009-09-04,CARP,9,ANNUAL REMOVAL,20,I,5,20,77,-99999
2009,9,2009-09-04,CARP,9,ANNUAL REMOVAL,20,O,2,20,77,-99999
2009,9,2009-09-04,CARP,9,ANNUAL REMOVAL,20,O,2,20,77,-99999
2009,9,2009-09-04,CARP,9,ANNUAL REMOVAL,20,O,2,20,77,-99999
2009,9,2009-09-04,CARP,9,ANNUAL REMOVAL,20,O,2,20,77,-99999
2009,9,2009-09-04,CARP,9,ANNUAL REMOVAL,20,O,2,20,77,-99999
2009,9,2009-09-04,CARP,9,ANNUAL REMOVAL,20,O,2,20,77,-99999
2009,9,2009-09-04,CARP,9,ANNUAL REMOVAL,20,O,2,20,77,-99999
2009,9,2009-09-04,CARP,9,ANNUAL REMOVAL,20,O,2,20,77,-99999
2009,9,2009-09-04,CARP,9,ANNUAL REMOVAL,20,O,2,20,77,-99999
2009,9,2009-09-04,CARP,9,ANNUAL REMOVAL,20,O,2,20,77,-99999
2009,9,2009-09-04,CARP,9,ANNUAL REMOVAL,20,O,1,20,77,-99999
2009,9,2009-09-04,CARP,9,ANNUAL REMOVAL,20,O,1,20,77,-99999
2009,9,2009-09-04,CARP,9,ANNUAL REMOVAL,20,O,1,20,77,-99999
2009,9,2009-09-04,CARP,9,ANNUAL REMOVAL,20,O,1,20,77,-99999
2009,9,2009-09-04,CARP,9,ANNUAL REMOVAL,20,O,1,20,77,-99999
2009,9,2009-09-04,CARP,9,ANNUAL REMOVAL,20,O,4,20,77,-99999
2009,9,2009-09-04,CARP,9,ANNUAL REMOVAL,20,O,4,20,77,-99999
2009,9,2009-09-04,CARP,9,ANNUAL REMOVAL,20,O,10,20,77,-99999
2009,9,2009-09-04,CARP,9,ANNUAL REMOVAL,20,O,3,20,77,-99999
2009,9,2009-09-04,CARP,9,ANNUAL REMOVAL,20,O,3,20,77,-99999
2009,9,2009-09-04,CARP,9,ANNUAL REMOVAL,20,O,3,20,77,-99999
2009,9,2009-09-04,CARP,9,ANNUAL REMOVAL,20,O,5,20,77,-99999
2009,9,2009-09-04,CARP,9,ANNUAL REMOVAL,20,O,5,20,77,-99999
2009,9,2009-09-04,CARP,9,ANNUAL REMOVAL,40,I,2,20,77,-99999
2009,9,2009-09-04,CARP,9,ANNUAL REMOVAL,40,I,2,20,77,-99999
2009,9,2009-09-04,CARP,9,ANNUAL REMOVAL,40,I,2,20,77,-99999
2009,9,2009-09-04,CARP,9,ANNUAL REMOVAL,40,I,2,20,77,-99999
2009,9,2009-09-04,CARP,9,ANNUAL REMOVAL,40,I,2,20,77,-99999
2009,9,2009-09-04,CARP,9,ANNUAL REMOVAL,40,I,2,20,77,-99999
2009,9,2009-09-04,CARP,9,ANNUAL REMOVAL,40,I,2,20,77,-99999
2009,9,2009-09-04,CARP,9,ANNUAL REMOVAL,40,I,2,20,77,-99999
2009,9,2009-09-04,CARP,9,ANNUAL REMOVAL,40,I,6,20,77,-99999
2009,9,2009-09-04,CARP,9,ANNUAL REMOVAL,40,I,4,20,77,-99999
2009,9,2009-09-04,CARP,9,ANNUAL REMOVAL,40,I,4,20,77,-99999
2009,9,2009-09-04,CARP,9,ANNUAL REMOVAL,40,I,4,20,77,-99999
2009,9,2009-09-04,CARP,9,ANNUAL REMOVAL,40,I,4,20,77,-99999
2009,9,2009-09-04,CARP,9,ANNUAL REMOVAL,40,I,4,20,77,-99999
2009,9,2009-09-04,CARP,9,ANNUAL REMOVAL,40,I,5,20,77,-99999
2009,9,2009-09-04,CARP,9,ANNUAL REMOVAL,40,I,5,20,77,-99999
2009,9,2009-09-04,CARP,9,ANNUAL REMOVAL,40,I,8,20,77,-99999
2009,9,2009-09-04,CARP,9,ANNUAL REMOVAL,40,I,8,20,77,-99999
2009,9,2009-09-04,CARP,9,ANNUAL REMOVAL,40,I,8,20,77,-99999
2009,9,2009-09-04,CARP,9,ANNUAL REMOVAL,40,I,3,20,77,-99999
2009,9,2009-09-04,CARP,9,ANNUAL REMOVAL,40,I,1,20,77,-99999
2009,9,2009-09-04,CARP,9,ANNUAL REMOVAL,40,I,1,20,77,-99999
2009,9,2009-09-04,CARP,9,ANNUAL REMOVAL,40,O,5,20,77,-99999
2009,9,2009-09-04,CARP,9,ANNUAL REMOVAL,40,O,5,20,77,-99999
2009,9,2009-09-04,CARP,9,ANNUAL REMOVAL,40,O,5,20,77,-99999
2009,9,2009-09-04,CARP,9,ANNUAL REMOVAL,40,O,5,20,77,-99999
2009,9,2009-09-04,CARP,9,ANNUAL REMOVAL,40,O,1,20,77,-99999
2009,9,2009-09-04,CARP,9,ANNUAL REMOVAL,40,O,1,20,77,-99999
2009,9,2009-09-04,CARP,9,ANNUAL REMOVAL,40,O,1,20,77,-99999
2009,9,2009-09-04,CARP,9,ANNUAL REMOVAL,40,O,1,20,77,-99999
2009,9,2009-09-04,CARP,9,ANNUAL REMOVAL,40,O,2,20,77,-99999
2009,9,2009-09-04,CARP,9,ANNUAL REMOVAL,40,O,2,20,77,-99999
2009,9,2009-09-04,CARP,9,ANNUAL REMOVAL,40,O,2,20,77,-99999
2009,9,2009-09-04,CARP,9,ANNUAL REMOVAL,40,O,2,20,77,-99999
2009,9,2009-09-04,CARP,9,ANNUAL REMOVAL,40,O,2,20,77,-99999
2009,9,2009-09-04,CARP,9,ANNUAL REMOVAL,40,O,2,20,77,-99999
2009,9,2009-09-04,CARP,9,ANNUAL REMOVAL,40,O,2,20,77,-99999
2009,9,2009-09-04,CARP,9,ANNUAL REMOVAL,40,O,6,20,77,-99999
2009,9,2009-09-04,CARP,9,ANNUAL REMOVAL,40,O,6,20,77,-99999
2009,9,2009-09-04,CARP,9,ANNUAL REMOVAL,40,O,6,20,77,-99999
2009,9,2009-09-04,CARP,9,ANNUAL REMOVAL,40,O,6,20,77,-99999
2009,9,2009-09-04,CARP,9,ANNUAL REMOVAL,40,O,4,20,77,-99999
2009,9,2009-09-04,CARP,9,ANNUAL REMOVAL,40,O,4,20,77,-99999
2009,9,2009-09-04,CARP,9,ANNUAL REMOVAL,40,O,4,20,77,-99999
2009,9,2009-09-04,CARP,9,ANNUAL REMOVAL,40,O,4,20,77,-99999
