Bee_Species,SiteRepSeason,bees
APMESTHEF,S3FA08,2
APMESTRIF,S3FA08,7
APMESTRIM,S3FA08,0
APMESVERF,S3FA08,0
APNEOVIGF,S3FA08,0
APNOM001F,S3FA08,0
APPEPPRU,S3FA08,0
APSVAHELF,S3FA08,0
APSVAMACF,S3FA08,0
APSVAOBLF,S3FA08,0
APTETALBF,S3FA08,0
APTETSPIF,S3FA08,0
APXYLCALF,S3FA08,0
COHYLMESF,S3FA08,0
HAHALTRIF,S3SP09,108
HAAGAANGF,S3SP09,25
HAAGAFEMF,S3SP09,24
HAAGAMELF,S3SP09,10
HAAGASPLF,S3SP09,0
HAAUGAURF,S3SP09,0
HADUFMARF,S3SP09,0
HADUF001F,S3SP09,0
HAHALCONF,S3SP09,0
HAHALLIGF,S3SP09,0
HAHALPARF,S3SP09,2
HALASPRUF,S3SP09,49
HALASCOAF,S3SP09,0
HALASHUDF,S3SP09,0
HALASPARF,S3SP09,0
HALASPERF,S3SP09,11
HALASPOTF,S3SP09,0
HALASSISF,S3SP09,4
HALAS00CF,S3SP09,0
HALAS007F,S3SP09,0
HALAS012F,S3SP09,0
HALAS015F,S3SP09,15
HALAS017F,S3SP09,0
HALAS018F,S3SP09,0
HALAS019F,S3SP09,2
HALAS020F,S3SP09,0
HALAS021F,S3SP09,0
HALASODDF,S3SP09,0
HALASEV1F,S3SP09,1
HALASEV2F,S3SP09,0
HALASEV3F,S3SP09,0
HALASEV4F,S3SP09,0
HALASEV5F,S3SP09,5
HALASEV6F,S3SP09,0
HALASNOCF,S3SP09,0
HANOMTRIF,S3SP09,0
HASPH001F,S3SP09,0
HASPH002F,S3SP09,0
MEANTEMAF,S3SP09,0
MEANTPORF,S3SP09,0
MEASHBIGF,S3SP09,0
MEASHMELF,S3SP09,0
MEDIACURF,S3SP09,0
MEDIAIMPF,S3SP09,0
MEDIOPACF,S3SP09,0
MEDIOPOMF,S3SP09,0
MEHOP003F,S3SP09,0
MELITAPIF,S3SP09,0
MEMEGSIDF,S3SP09,0
MEMEGUMAF,S3SP09,0
MEOSMCERF,S3SP09,2
MEOSMLATF,S3SP09,0
MEOSMLIOF,S3SP09,0
MEOSMPRUF,S3SP09,0
MEOSMTITF,S3SP09,0
MEOSMWATF,S3SP09,0
ANANDCAPF,S3SP09,0
ANANDCREF,S3SP09,0
ANANDHELF,S3SP09,0
ANANDILLF,S3SP09,0
ANANDMON,S3SP09,0
ANANDPRFF,S3SP09,0
ANANDPRIF,S3SP09,0
ANHETPERF,S3SP09,0
ANHET002F,S3SP09,0
ANCAL001F,S3SP09,0
ANPER001F,S3SP09,0
ANPER002F,S3SP09,0
ANPER003F,S3SP09,0
ANPER005F,S3SP09,0
ANPER006F,S3SP09,0
ANPER009F,S3SP09,0
ANPER012F,S3SP09,0
ANPER014F,S3SP09,0
ANPER015F,S3SP09,0
ANPER016F,S3SP09,0
ANPER018F,S3SP09,0
ANPERALBF,S3SP09,0
ANPERAST,S3SP09,0
ANPERCALF,S3SP09,7
ANPERCORF,S3SP09,0
ANPERDOLF,S3SP09,0
ANPERFALF,S3SP09,0
ANPERIGNF,S3SP09,0
ANPERMENF,S3SP09,0
ANPERPULF,S3SP09,0
ANPERVERF,S3SP09,0
APANDCOMF,S3SP09,0
APANPCOMF,S3SP09,0
APANTAFFF,S3SP09,0
APANTCALF,S3SP09,0
APANTLESF,S3SP09,0
APANTMONF,S3SP09,0
APANTPHEF,S3SP09,0
APANTPORF,S3SP09,1
APAPIMELF,S3SP09,0
APBOMHUNF,S3SP09,0
APBOMPENF,S3SP09,0
APCERACAF,S3SP09,0
APCERNANF,S3SP09,0
APDIAAUSF,S3SP09,1
APDIADIMF,S3SP09,0
APDIAENAF,S3SP09,0
APDIAMEGF,S3SP09,0
APDIAOCHF,S3SP09,1
APDIARINF,S3SP09,16
APDIASPHF,S3SP09,0
APDIAVALF,S3SP09,0
APEUCLYCF,S3SP09,0
APEUCTERF,S3SP09,0
APEXOSOLF,S3SP09,0
APHABMORF,S3SP09,2
APHABNS1F,S3SP09,0
APHOLCALF,S3SP09,0
APMELBOHF,S3SP09,0
APMELPACF,S3SP09,0
APMESAGIF,S3SP09,0
APMESCOLF,S3SP09,0
APMESCOMF,S3SP09,1
APMESHUMF,S3SP09,0
APMESMENF,S3SP09,0
APMESPARF,S3SP09,1
APMESSUBF,S3SP09,0
APMESTHEF,S3SP09,0
APMESTRIF,S3SP09,15
APMESTRIM,S3SP09,0
APMESVERF,S3SP09,0
APNEOVIGF,S3SP09,0
APNOM001F,S3SP09,0
APPEPPRU,S3SP09,0
APSVAHELF,S3SP09,0
APSVAMACF,S3SP09,0
APSVAOBLF,S3SP09,0
APTETALBF,S3SP09,0
APTETSPIF,S3SP09,0
APXYLCALF,S3SP09,0
COHYLMESF,S3SP09,1
HAHALTRIF,S3FA09,3
HAAGAANGF,S3FA09,12
HAAGAFEMF,S3FA09,5
HAAGAMELF,S3FA09,6
HAAGASPLF,S3FA09,0
HAAUGAURF,S3FA09,0
HADUFMARF,S3FA09,0
HADUF001F,S3FA09,0
HAHALCONF,S3FA09,0
HAHALLIGF,S3FA09,5
HAHALPARF,S3FA09,5
HALASPRUF,S3FA09,4
HALASCOAF,S3FA09,0
HALASHUDF,S3FA09,0
HALASPARF,S3FA09,0
HALASPERF,S3FA09,0
HALASPOTF,S3FA09,0
HALASSISF,S3FA09,0
HALAS00CF,S3FA09,0
HALAS007F,S3FA09,0
HALAS012F,S3FA09,0
HALAS015F,S3FA09,2
HALAS017F,S3FA09,0
HALAS018F,S3FA09,2
HALAS019F,S3FA09,0
HALAS020F,S3FA09,0
HALAS021F,S3FA09,0
HALASODDF,S3FA09,1
HALASEV1F,S3FA09,0
HALASEV2F,S3FA09,0
HALASEV3F,S3FA09,0
HALASEV4F,S3FA09,0
HALASEV5F,S3FA09,1
HALASEV6F,S3FA09,0
HALASNOCF,S3FA09,0
HANOMTRIF,S3FA09,0
HASPH001F,S3FA09,0
HASPH002F,S3FA09,0
MEANTEMAF,S3FA09,0
MEANTPORF,S3FA09,0
MEASHBIGF,S3FA09,0
MEASHMELF,S3FA09,0
MEDIACURF,S3FA09,0
MEDIAIMPF,S3FA09,0
MEDIOPACF,S3FA09,0
MEDIOPOMF,S3FA09,0
MEHOP003F,S3FA09,0
MELITAPIF,S3FA09,0
MEMEGSIDF,S3FA09,0
MEMEGUMAF,S3FA09,1
MEOSMCERF,S3FA09,0
MEOSMLATF,S3FA09,0
MEOSMLIOF,S3FA09,0
MEOSMPRUF,S3FA09,0
MEOSMTITF,S3FA09,0
MEOSMWATF,S3FA09,0
ANANDCAPF,S3FA09,0
ANANDCREF,S3FA09,0
ANANDHELF,S3FA09,0
ANANDILLF,S3FA09,0
ANANDMON,S3FA09,0
ANANDPRFF,S3FA09,0
ANANDPRIF,S3FA09,0
ANHETPERF,S3FA09,0
ANHET002F,S3FA09,0
ANCAL001F,S3FA09,0
ANPER001F,S3FA09,0
ANPER002F,S3FA09,0
ANPER003F,S3FA09,0
ANPER005F,S3FA09,0
ANPER006F,S3FA09,1
ANPER009F,S3FA09,0
ANPER012F,S3FA09,0
ANPER014F,S3FA09,1
ANPER015F,S3FA09,0
ANPER016F,S3FA09,0
ANPER018F,S3FA09,0
ANPERALBF,S3FA09,0
ANPERAST,S3FA09,0
ANPERCALF,S3FA09,81
ANPERCORF,S3FA09,1
ANPERDOLF,S3FA09,0
ANPERFALF,S3FA09,0
ANPERIGNF,S3FA09,0
ANPERMENF,S3FA09,0
ANPERPULF,S3FA09,6
ANPERVERF,S3FA09,0
APANDCOMF,S3FA09,1
APANPCOMF,S3FA09,0
APANTAFFF,S3FA09,0
APANTCALF,S3FA09,0
APANTLESF,S3FA09,0
APANTMONF,S3FA09,0
APANTPHEF,S3FA09,0
APANTPORF,S3FA09,0
APAPIMELF,S3FA09,1
APBOMHUNF,S3FA09,0
APBOMPENF,S3FA09,0
APCERACAF,S3FA09,1
APCERNANF,S3FA09,0
APDIAAUSF,S3FA09,1
APDIADIMF,S3FA09,0
APDIAENAF,S3FA09,0
APDIAMEGF,S3FA09,0
APDIAOCHF,S3FA09,0
APDIARINF,S3FA09,9
APDIASPHF,S3FA09,0
APDIAVALF,S3FA09,0
APEUCLYCF,S3FA09,0
APEUCTERF,S3FA09,0
APEXOSOLF,S3FA09,1
APHABMORF,S3FA09,0
APHABNS1F,S3FA09,0
APHOLCALF,S3FA09,0
APMELBOHF,S3FA09,0
APMELPACF,S3FA09,0
APMESAGIF,S3FA09,5
APMESCOLF,S3FA09,3
APMESCOMF,S3FA09,3
APMESHUMF,S3FA09,1
APMESMENF,S3FA09,1
APMESPARF,S3FA09,0
APMESSUBF,S3FA09,0
APMESTHEF,S3FA09,7
APMESTRIF,S3FA09,24
APMESTRIM,S3FA09,1
APMESVERF,S3FA09,1
APNEOVIGF,S3FA09,0
APNOM001F,S3FA09,0
APPEPPRU,S3FA09,0
APSVAHELF,S3FA09,0
APSVAMACF,S3FA09,0
APSVAOBLF,S3FA09,0
APTETALBF,S3FA09,0
APTETSPIF,S3FA09,0
APXYLCALF,S3FA09,0
COHYLMESF,S3FA09,0
HAHALTRIF,S3SP10,3
HAAGAANGF,S3SP10,1
HAAGAFEMF,S3SP10,3
HAAGAMELF,S3SP10,0
HAAGASPLF,S3SP10,0
HAAUGAURF,S3SP10,0
HADUFMARF,S3SP10,0
HADUF001F,S3SP10,0
HAHALCONF,S3SP10,0
HAHALLIGF,S3SP10,4
HAHALPARF,S3SP10,0
HALASPRUF,S3SP10,12
HALASCOAF,S3SP10,1
HALASHUDF,S3SP10,0
HALASPARF,S3SP10,0
HALASPERF,S3SP10,1
HALASPOTF,S3SP10,0
HALASSISF,S3SP10,2
HALAS00CF,S3SP10,0
HALAS007F,S3SP10,0
HALAS012F,S3SP10,0
HALAS015F,S3SP10,6
HALAS017F,S3SP10,0
HALAS018F,S3SP10,1
HALAS019F,S3SP10,0
HALAS020F,S3SP10,0
HALAS021F,S3SP10,0
HALASODDF,S3SP10,0
HALASEV1F,S3SP10,0
HALASEV2F,S3SP10,0
HALASEV3F,S3SP10,0
HALASEV4F,S3SP10,0
HALASEV5F,S3SP10,2
HALASEV6F,S3SP10,0
HALASNOCF,S3SP10,0
HANOMTRIF,S3SP10,0
HASPH001F,S3SP10,0
HASPH002F,S3SP10,0
MEANTEMAF,S3SP10,0
MEANTPORF,S3SP10,0
MEASHBIGF,S3SP10,0
MEASHMELF,S3SP10,0
MEDIACURF,S3SP10,0
MEDIAIMPF,S3SP10,0
MEDIOPACF,S3SP10,0
MEDIOPOMF,S3SP10,0
MEHOP003F,S3SP10,0
MELITAPIF,S3SP10,0
MEMEGSIDF,S3SP10,0
MEMEGUMAF,S3SP10,0
MEOSMCERF,S3SP10,0
MEOSMLATF,S3SP10,0
MEOSMLIOF,S3SP10,0
MEOSMPRUF,S3SP10,0
MEOSMTITF,S3SP10,0
MEOSMWATF,S3SP10,0
ANANDCAPF,S3SP10,0
ANANDCREF,S3SP10,0
ANANDHELF,S3SP10,0
ANANDILLF,S3SP10,0
ANANDMON,S3SP10,0
ANANDPRFF,S3SP10,0
ANANDPRIF,S3SP10,0
ANHETPERF,S3SP10,0
ANHET002F,S3SP10,0
ANCAL001F,S3SP10,0
ANPER001F,S3SP10,0
ANPER002F,S3SP10,0
ANPER003F,S3SP10,0
ANPER005F,S3SP10,0
ANPER006F,S3SP10,0
ANPER009F,S3SP10,0
ANPER012F,S3SP10,0
ANPER014F,S3SP10,0
ANPER015F,S3SP10,0
ANPER016F,S3SP10,0
ANPER018F,S3SP10,0
ANPERALBF,S3SP10,0
ANPERAST,S3SP10,0
ANPERCALF,S3SP10,1
ANPERCORF,S3SP10,0
ANPERDOLF,S3SP10,0
ANPERFALF,S3SP10,0
ANPERIGNF,S3SP10,0
ANPERMENF,S3SP10,0
ANPERPULF,S3SP10,0
ANPERVERF,S3SP10,0
APANDCOMF,S3SP10,0
APANPCOMF,S3SP10,0
APANTAFFF,S3SP10,0
APANTCALF,S3SP10,0
APANTLESF,S3SP10,0
APANTMONF,S3SP10,0
APANTPHEF,S3SP10,0
APANTPORF,S3SP10,1
APAPIMELF,S3SP10,0
APBOMHUNF,S3SP10,1
APBOMPENF,S3SP10,1
APCERACAF,S3SP10,0
APCERNANF,S3SP10,0
APDIAAUSF,S3SP10,3
APDIADIMF,S3SP10,0
APDIAENAF,S3SP10,0
APDIAMEGF,S3SP10,0
APDIAOCHF,S3SP10,0
APDIARINF,S3SP10,38
APDIASPHF,S3SP10,0
APDIAVALF,S3SP10,0
APEUCLYCF,S3SP10,0
APEUCTERF,S3SP10,0
APEXOSOLF,S3SP10,0
APHABMORF,S3SP10,0
APHABNS1F,S3SP10,0
APHOLCALF,S3SP10,0
APMELBOHF,S3SP10,0
APMELPACF,S3SP10,0
APMESAGIF,S3SP10,0
APMESCOLF,S3SP10,0
APMESCOMF,S3SP10,1
APMESHUMF,S3SP10,0
APMESMENF,S3SP10,0
APMESPARF,S3SP10,3
APMESSUBF,S3SP10,0
APMESTHEF,S3SP10,0
APMESTRIF,S3SP10,11
APMESTRIM,S3SP10,0
APMESVERF,S3SP10,0
APNEOVIGF,S3SP10,0
APNOM001F,S3SP10,0
APPEPPRU,S3SP10,0
APSVAHELF,S3SP10,0
APSVAMACF,S3SP10,0
APSVAOBLF,S3SP10,0
APTETALBF,S3SP10,0
APTETSPIF,S3SP10,0
APXYLCALF,S3SP10,0
COHYLMESF,S3SP10,0
HAHALTRIF,S3FA10,0
HAAGAANGF,S3FA10,2
HAAGAFEMF,S3FA10,2
HAAGAMELF,S3FA10,1
HAAGASPLF,S3FA10,0
HAAUGAURF,S3FA10,0
HADUFMARF,S3FA10,0
HADUF001F,S3FA10,0
HAHALCONF,S3FA10,0
HAHALLIGF,S3FA10,0
HAHALPARF,S3FA10,0
HALASPRUF,S3FA10,3
HALASCOAF,S3FA10,0
HALASHUDF,S3FA10,0
HALASPARF,S3FA10,0
HALASPERF,S3FA10,0
HALASPOTF,S3FA10,0
HALASSISF,S3FA10,0
HALAS00CF,S3FA10,0
HALAS007F,S3FA10,0
HALAS012F,S3FA10,0
HALAS015F,S3FA10,0
HALAS017F,S3FA10,1
HALAS018F,S3FA10,0
HALAS019F,S3FA10,0
HALAS020F,S3FA10,0
HALAS021F,S3FA10,0
HALASODDF,S3FA10,0
HALASEV1F,S3FA10,0
HALASEV2F,S3FA10,0
HALASEV3F,S3FA10,0
HALASEV4F,S3FA10,0
HALASEV5F,S3FA10,1
HALASEV6F,S3FA10,0
HALASNOCF,S3FA10,0
HANOMTRIF,S3FA10,0
HASPH001F,S3FA10,0
HASPH002F,S3FA10,0
MEANTEMAF,S3FA10,0
MEANTPORF,S3FA10,0
MEASHBIGF,S3FA10,0
MEASHMELF,S3FA10,0
MEDIACURF,S3FA10,0
MEDIAIMPF,S3FA10,0
MEDIOPACF,S3FA10,0
MEDIOPOMF,S3FA10,0
MEHOP003F,S3FA10,0
MELITAPIF,S3FA10,0
MEMEGSIDF,S3FA10,0
MEMEGUMAF,S3FA10,0
MEOSMCERF,S3FA10,0
MEOSMLATF,S3FA10,0
MEOSMLIOF,S3FA10,0
MEOSMPRUF,S3FA10,0
MEOSMTITF,S3FA10,0
MEOSMWATF,S3FA10,0
ANANDCAPF,S3FA10,0
ANANDCREF,S3FA10,0
ANANDHELF,S3FA10,0
ANANDILLF,S3FA10,0
ANANDMON,S3FA10,0
ANANDPRFF,S3FA10,0
ANANDPRIF,S3FA10,0
ANHETPERF,S3FA10,0
ANHET002F,S3FA10,0
ANCAL001F,S3FA10,0
ANPER001F,S3FA10,0
ANPER002F,S3FA10,0
ANPER003F,S3FA10,0
ANPER005F,S3FA10,0
ANPER006F,S3FA10,0
ANPER009F,S3FA10,0
ANPER012F,S3FA10,0
ANPER014F,S3FA10,0
ANPER015F,S3FA10,0
ANPER016F,S3FA10,0
ANPER018F,S3FA10,0
ANPERALBF,S3FA10,0
ANPERAST,S3FA10,0
ANPERCALF,S3FA10,0
ANPERCORF,S3FA10,0
ANPERDOLF,S3FA10,0
ANPERFALF,S3FA10,0
ANPERIGNF,S3FA10,0
ANPERMENF,S3FA10,0
ANPERPULF,S3FA10,0
ANPERVERF,S3FA10,0
APANDCOMF,S3FA10,0
APANPCOMF,S3FA10,0
APANTAFFF,S3FA10,0
APANTCALF,S3FA10,0
APANTLESF,S3FA10,0
APANTMONF,S3FA10,0
APANTPHEF,S3FA10,0
APANTPORF,S3FA10,0
APAPIMELF,S3FA10,0
APBOMHUNF,S3FA10,0
APBOMPENF,S3FA10,0
APCERACAF,S3FA10,0
APCERNANF,S3FA10,0
APDIAAUSF,S3FA10,0
APDIADIMF,S3FA10,0
APDIAENAF,S3FA10,0
APDIAMEGF,S3FA10,0
APDIAOCHF,S3FA10,0
APDIARINF,S3FA10,3
APDIASPHF,S3FA10,0
APDIAVALF,S3FA10,0
APEUCLYCF,S3FA10,0
APEUCTERF,S3FA10,0
APEXOSOLF,S3FA10,0
APHABMORF,S3FA10,0
APHABNS1F,S3FA10,0
APHOLCALF,S3FA10,0
APMELBOHF,S3FA10,0
APMELPACF,S3FA10,0
APMESAGIF,S3FA10,0
APMESCOLF,S3FA10,0
APMESCOMF,S3FA10,0
APMESHUMF,S3FA10,1
APMESMENF,S3FA10,1
APMESPARF,S3FA10,1
APMESSUBF,S3FA10,0
APMESTHEF,S3FA10,3
APMESTRIF,S3FA10,4
APMESTRIM,S3FA10,0
APMESVERF,S3FA10,0
APNEOVIGF,S3FA10,1
APNOM001F,S3FA10,0
APPEPPRU,S3FA10,0
APSVAHELF,S3FA10,0
APSVAMACF,S3FA10,0
APSVAOBLF,S3FA10,0
APTETALBF,S3FA10,0
APTETSPIF,S3FA10,0
APXYLCALF,S3FA10,0
COHYLMESF,S3FA10,0
HAHALTRIF,T1SP08,3478
HAAGAANGF,T1SP08,21
HAAGAFEMF,T1SP08,1
HAAGAMELF,T1SP08,0
HAAGASPLF,T1SP08,0
HAAUGAURF,T1SP08,0
HADUFMARF,T1SP08,0
HADUF001F,T1SP08,0
HAHALCONF,T1SP08,0
HAHALLIGF,T1SP08,2
HAHALPARF,T1SP08,0
HALASPRUF,T1SP08,4
HALASCOAF,T1SP08,0
HALASHUDF,T1SP08,7
HALASPARF,T1SP08,0
HALASPERF,T1SP08,0
HALASPOTF,T1SP08,0
HALASSISF,T1SP08,1
HALAS00CF,T1SP08,0
HALAS007F,T1SP08,0
HALAS012F,T1SP08,1
HALAS015F,T1SP08,0
HALAS017F,T1SP08,8
HALAS018F,T1SP08,0
HALAS019F,T1SP08,0
HALAS020F,T1SP08,0
HALAS021F,T1SP08,0
HALASODDF,T1SP08,2
HALASEV1F,T1SP08,0
HALASEV2F,T1SP08,0
HALASEV3F,T1SP08,0
HALASEV4F,T1SP08,0
HALASEV5F,T1SP08,5
HALASEV6F,T1SP08,0
HALASNOCF,T1SP08,0
HANOMTRIF,T1SP08,0
HASPH001F,T1SP08,0
HASPH002F,T1SP08,0
MEANTEMAF,T1SP08,0
MEANTPORF,T1SP08,0
MEASHBIGF,T1SP08,0
MEASHMELF,T1SP08,0
MEDIACURF,T1SP08,0
MEDIAIMPF,T1SP08,0
MEDIOPACF,T1SP08,0
MEDIOPOMF,T1SP08,0
MEHOP003F,T1SP08,0
MELITAPIF,T1SP08,0
MEMEGSIDF,T1SP08,0
MEMEGUMAF,T1SP08,0
MEOSMCERF,T1SP08,1
MEOSMLATF,T1SP08,0
MEOSMLIOF,T1SP08,2
MEOSMPRUF,T1SP08,0
MEOSMTITF,T1SP08,1
MEOSMWATF,T1SP08,0
ANANDCAPF,T1SP08,0
ANANDCREF,T1SP08,0
ANANDHELF,T1SP08,0
ANANDILLF,T1SP08,0
ANANDMON,T1SP08,0
ANANDPRFF,T1SP08,0
ANANDPRIF,T1SP08,0
ANHETPERF,T1SP08,0
ANHET002F,T1SP08,0
ANCAL001F,T1SP08,0
ANPER001F,T1SP08,0
ANPER002F,T1SP08,0
ANPER003F,T1SP08,0
ANPER005F,T1SP08,0
ANPER006F,T1SP08,0
ANPER009F,T1SP08,0
ANPER012F,T1SP08,0
ANPER014F,T1SP08,0
ANPER015F,T1SP08,0
ANPER016F,T1SP08,0
ANPER018F,T1SP08,0
ANPERALBF,T1SP08,0
ANPERAST,T1SP08,0
ANPERCALF,T1SP08,0
ANPERCORF,T1SP08,1
ANPERDOLF,T1SP08,0
ANPERFALF,T1SP08,0
ANPERIGNF,T1SP08,0
ANPERMENF,T1SP08,0
ANPERPULF,T1SP08,0
ANPERVERF,T1SP08,0
APANDCOMF,T1SP08,0
APANPCOMF,T1SP08,0
APANTAFFF,T1SP08,1
APANTCALF,T1SP08,0
APANTLESF,T1SP08,1
APANTMONF,T1SP08,0
APANTPHEF,T1SP08,0
APANTPORF,T1SP08,0
APAPIMELF,T1SP08,5
APBOMHUNF,T1SP08,0
APBOMPENF,T1SP08,0
APCERACAF,T1SP08,0
APCERNANF,T1SP08,0
APDIAAUSF,T1SP08,2
APDIADIMF,T1SP08,0
APDIAENAF,T1SP08,0
APDIAMEGF,T1SP08,0
APDIAOCHF,T1SP08,0
APDIARINF,T1SP08,8
APDIASPHF,T1SP08,0
APDIAVALF,T1SP08,0
APEUCLYCF,T1SP08,0
APEUCTERF,T1SP08,0
APEXOSOLF,T1SP08,0
APHABMORF,T1SP08,0
APHABNS1F,T1SP08,0
APHOLCALF,T1SP08,0
APMELBOHF,T1SP08,0
APMELPACF,T1SP08,1
APMESAGIF,T1SP08,0
APMESCOLF,T1SP08,0
APMESCOMF,T1SP08,0
APMESHUMF,T1SP08,0
APMESMENF,T1SP08,0
APMESPARF,T1SP08,1
APMESSUBF,T1SP08,0
APMESTHEF,T1SP08,0
APMESTRIF,T1SP08,3
APMESTRIM,T1SP08,0
APMESVERF,T1SP08,0
APNEOVIGF,T1SP08,0
APNOM001F,T1SP08,0
APPEPPRU,T1SP08,0
APSVAHELF,T1SP08,0
APSVAMACF,T1SP08,0
APSVAOBLF,T1SP08,0
APTETALBF,T1SP08,0
APTETSPIF,T1SP08,0
APXYLCALF,T1SP08,0
COHYLMESF,T1SP08,0
HAHALTRIF,T1FA08,678
HAAGAANGF,T1FA08,1
HAAGAFEMF,T1FA08,0
HAAGAMELF,T1FA08,0
HAAGASPLF,T1FA08,0
HAAUGAURF,T1FA08,0
HADUFMARF,T1FA08,0
HADUF001F,T1FA08,0
HAHALCONF,T1FA08,0
HAHALLIGF,T1FA08,0
HAHALPARF,T1FA08,0
HALASPRUF,T1FA08,0
HALASCOAF,T1FA08,0
HALASHUDF,T1FA08,1
HALASPARF,T1FA08,0
HALASPERF,T1FA08,0
HALASPOTF,T1FA08,0
HALASSISF,T1FA08,0
HALAS00CF,T1FA08,0
HALAS007F,T1FA08,0
HALAS012F,T1FA08,0
HALAS015F,T1FA08,0
HALAS017F,T1FA08,0
HALAS018F,T1FA08,0
HALAS019F,T1FA08,0
HALAS020F,T1FA08,0
HALAS021F,T1FA08,0
HALASODDF,T1FA08,0
HALASEV1F,T1FA08,0
HALASEV2F,T1FA08,0
HALASEV3F,T1FA08,0
HALASEV4F,T1FA08,0
HALASEV5F,T1FA08,1
HALASEV6F,T1FA08,0
HALASNOCF,T1FA08,0
HANOMTRIF,T1FA08,0
HASPH001F,T1FA08,0
HASPH002F,T1FA08,0
MEANTEMAF,T1FA08,0
MEANTPORF,T1FA08,0
MEASHBIGF,T1FA08,0
MEASHMELF,T1FA08,0
MEDIACURF,T1FA08,0
MEDIAIMPF,T1FA08,0
MEDIOPACF,T1FA08,0
MEDIOPOMF,T1FA08,0
MEHOP003F,T1FA08,0
MELITAPIF,T1FA08,0
MEMEGSIDF,T1FA08,0
MEMEGUMAF,T1FA08,0
MEOSMCERF,T1FA08,0
MEOSMLATF,T1FA08,0
MEOSMLIOF,T1FA08,0
MEOSMPRUF,T1FA08,0
MEOSMTITF,T1FA08,0
MEOSMWATF,T1FA08,0
ANANDCAPF,T1FA08,0
ANANDCREF,T1FA08,0
ANANDHELF,T1FA08,1
ANANDILLF,T1FA08,0
ANANDMON,T1FA08,0
ANANDPRFF,T1FA08,0
ANANDPRIF,T1FA08,0
ANHETPERF,T1FA08,1
ANHET002F,T1FA08,0
ANCAL001F,T1FA08,0
ANPER001F,T1FA08,0
ANPER002F,T1FA08,0
ANPER003F,T1FA08,1
ANPER005F,T1FA08,0
ANPER006F,T1FA08,0
ANPER009F,T1FA08,0
ANPER012F,T1FA08,0
ANPER014F,T1FA08,0
ANPER015F,T1FA08,0
ANPER016F,T1FA08,0
ANPER018F,T1FA08,0
ANPERALBF,T1FA08,0
ANPERAST,T1FA08,1
ANPERCALF,T1FA08,1
ANPERCORF,T1FA08,0
ANPERDOLF,T1FA08,0
ANPERFALF,T1FA08,1
ANPERIGNF,T1FA08,0
ANPERMENF,T1FA08,1
ANPERPULF,T1FA08,2
ANPERVERF,T1FA08,0
APANDCOMF,T1FA08,0
APANPCOMF,T1FA08,0
APANTAFFF,T1FA08,0
APANTCALF,T1FA08,0
APANTLESF,T1FA08,0
APANTMONF,T1FA08,0
APANTPHEF,T1FA08,0
APANTPORF,T1FA08,0
APAPIMELF,T1FA08,10
APBOMHUNF,T1FA08,0
APBOMPENF,T1FA08,0
APCERACAF,T1FA08,0
APCERNANF,T1FA08,0
APDIAAUSF,T1FA08,1
APDIADIMF,T1FA08,1
APDIAENAF,T1FA08,0
APDIAMEGF,T1FA08,0
APDIAOCHF,T1FA08,0
APDIARINF,T1FA08,25
APDIASPHF,T1FA08,0
APDIAVALF,T1FA08,0
APEUCLYCF,T1FA08,0
APEUCTERF,T1FA08,0
APEXOSOLF,T1FA08,0
APHABMORF,T1FA08,0
APHABNS1F,T1FA08,0
APHOLCALF,T1FA08,0
APMELBOHF,T1FA08,0
APMELPACF,T1FA08,0
APMESAGIF,T1FA08,1
APMESCOLF,T1FA08,1
APMESCOMF,T1FA08,0
APMESHUMF,T1FA08,0
APMESMENF,T1FA08,0
APMESPARF,T1FA08,0
APMESSUBF,T1FA08,0
APMESTHEF,T1FA08,0
APMESTRIF,T1FA08,5
APMESTRIM,T1FA08,1
APMESVERF,T1FA08,0
APNEOVIGF,T1FA08,0
APNOM001F,T1FA08,0
APPEPPRU,T1FA08,0
APSVAHELF,T1FA08,0
APSVAMACF,T1FA08,0
APSVAOBLF,T1FA08,0
APTETALBF,T1FA08,0
APTETSPIF,T1FA08,0
APXYLCALF,T1FA08,0
COHYLMESF,T1FA08,0
HAHALTRIF,T1SP09,3885
HAAGAANGF,T1SP09,5
HAAGAFEMF,T1SP09,0
HAAGAMELF,T1SP09,1
HAAGASPLF,T1SP09,0
HAAUGAURF,T1SP09,0
HADUFMARF,T1SP09,0
HADUF001F,T1SP09,0
HAHALCONF,T1SP09,0
HAHALLIGF,T1SP09,2
HAHALPARF,T1SP09,0
HALASPRUF,T1SP09,0
HALASCOAF,T1SP09,0
HALASHUDF,T1SP09,2
HALASPARF,T1SP09,0
HALASPERF,T1SP09,0
HALASPOTF,T1SP09,0
HALASSISF,T1SP09,0
HALAS00CF,T1SP09,0
HALAS007F,T1SP09,1
HALAS012F,T1SP09,0
HALAS015F,T1SP09,0
HALAS017F,T1SP09,0
HALAS018F,T1SP09,0
HALAS019F,T1SP09,0
HALAS020F,T1SP09,0
HALAS021F,T1SP09,0
HALASODDF,T1SP09,1
HALASEV1F,T1SP09,0
HALASEV2F,T1SP09,0
HALASEV3F,T1SP09,0
HALASEV4F,T1SP09,0
HALASEV5F,T1SP09,14
HALASEV6F,T1SP09,0
HALASNOCF,T1SP09,0
HANOMTRIF,T1SP09,0
HASPH001F,T1SP09,0
HASPH002F,T1SP09,0
