global_id,portal_id,file_id,lter,title,alt_id,owner,metadata_date,year_only,no_temporal_info,start_date,end_date,duration,current,conv_access,pop_data,temp_int,quality,taxa,data_type,descriptor,study_type,num_spp,comm_data,multi_trophic,env_data_file,habitat_data_file,space_data_file,coor_sys,projection,lat,long,summarized,num_sites,num_treatment_levels,treatment_type,exp_maintainence,spatial_replication,num_levels_of_replication,rep_lev1,rep_lev2,rep_lev3,rep_lev4,site_metadata,notes,linked,data_obj_count,api_file
,,29_BNZ_BeetleCounts_2001-2009.txt,BNZ,Bonanza Creek Experimental Forest Beetle Population Counts ,NA,"Johnstone,Jill",0,0,0,6/10/2001,8/20/2009,,0,1,1,month:yr,high,arthropod,count,,obs,8,1,0,,,,,,,,0,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=29,,1,This data set is a more detailed version of one listed earlier in the LTER. Bonanza Creek Experimental Forest Defoliating Insect Population Levels Per Trap: 1975 - 2002,
,,33_ChugachBeetleCollections_1996-2009.txt,BNZ,Chugach National Forest Beetle Population Counts ,NA,"Johnstone,Jill",0,0,0,6/7/1999,8/17/2009,,0,1,1,month:yr,low,arthropod,count,,obs,10,1,0,,,,,,,,0,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=33,,1,,
,,198_1641_CPCRW_vegcov.txt,BNZ,"Tree regeneration after fire: Effects of burn severity, CPCRW vegetative cover analysis ",NA,"Johnstone,Jill",0,1,0,1/1/2000,1/1/2002,,0,0,1,yr,low,plant,per_cover,,exp,19,1,0,,,,,,,,0,,4,fire,pulse,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=41,,1,Treatment = the different species that were introduced at different burn severity levels,
,,198_1642_Delta_vegcov.txt,BNZ,"Tree regeneration after fire: Effects of burn severity, Delta vegetative cover analysis ",NA,"Johnstone,Jill",0,1,0,1/1/2000,1/1/2002,,0,0,1,yr,low,plant,per_cover,,exp,19,1,0,,,,,,,,0,,4,fire,pulse,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=43,,1,"""",
,,198_1643_seedlings.txt,BNZ,"Tree regeneration after fire: Effects of burn severity, seedling germination analysis ",NA,"Johnstone,Jill",1,0,1,8/1/1999,10/31/2001,,0,0,1,yr,low,plant,count,,exp,4,1,0,,,,,,,,0,,4,fire,pulse,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=44,,1,Not really sure what to categorize this data as … presence/absence data? I'm thinking we may need some types and descriptors. Decided to go with count. ,
,,162_1551_Morel_productivity.txt,BNZ,Morel Productivity and numbers from post fire analysis ,NA,"Johnstone,Jill",0,0,0,6/18/2002,7/9/2005,,0,0,1,season:yr,low,fungi,count,,obs,1,0,0,,,,,,,,0,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=77,,1,,
,,91_ReserveWest2009.txt,BNZ,Reserve West Seedling Establishment and Growth after Fire 1988 - 2009 ,NA,"Johnstone,Jill",0,1,0,1/1/1983,1/1/2003,,0,1,1,yr,low,plant,count,,obs,1,0,0,,,,,,,,0,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=91,,1,"I believe that these tree regeneration studies should be classified as population dynamics data sets, but because they are not arthropod data, I'm classifying them as low quality",
,,177_1578_Seedl_counts.txt,BNZ,"Tree regeneration after fire: Delta 1994 burn surveys, live seedling counts, by species ",NA,"Kasischke,Eric",1,0,1,1/1/1978,12/31/2002,,0,0,1,,low,plant,count,,obs,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=98,,1,Need to come back and check this one out; it is population data but I'm having some trouble looking through the file,
,,551_YRB_Fire_PF_Vegetation_Data.txt,BNZ,Yukon River Basin Fire and Permafrost Study: Plant species cover in burned and unburned evergreen stands (2012) ,NA,"Yarie,John",1,0,1,8/1/2012,9/15/2012,,0,1,1,,low,plant,per_cover,,obs,"86, plus other measurements (pure soil, litter, etc)",1,0,,,,,,,,0,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=551,,1,I believe that this is population data (of low quality) because it consists of percent cover measurements. Need to come back and record temporal int,
,,556_Alexander_DenGrad_CanopyCover_Siberia_12_17_13.txt,BNZ,Far northeastern Siberia boreal forest data: Canopy cover across a larch forest density gradient ,NA,"McGuire,A.",1,0,1,6/1/2012,8/1/2013,,0,0,1,,low,,canopy_cover,,obs,,1,0,,,,,,,,1,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=556,,1,,
,,77_root_allsites.txt,BNZ,Fine root and coarse root biomass in Bonaza Creek Experimental Forest: 1990-1991 ,NA,"Ruess,Roger",0,0,0,6/1/1990,9/1/1991,,0,0,1,,low,,root_biomass,,obs,NA,1,0,,,,,,,,1,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=57,,1,,
,,211_SeedlingCountData.txt,BNZ,White Spruce Seedling Counts at Bonanza Creek Experimental Forest Vegetation Plots (4-sq meters) ,NA,"Ruess,Roger",0,0,0,6/9/1975,6/16/2004,,0,1,1,season:yr,low,plant,count; demo; per_cover,height,exp,2,1,0,,,,,,,,1,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=211,,1,Low quality because is not classified as arthropod… Not quite sure how to describe the treatments in the experiment; highlighted those in red,
,,400_WhiteSpruceDensityAndBasalArea.txt,BNZ,White Spruce NPP: Tree density and basal area by diameter sizeclass in upland and floodplain mid- and late-successional stands: 1989-2008 ,NA,"Verbyla,Dave",0,1,0,1/1/1989,1/1/2008,,0,1,1,,low ,plant,density,,obs,1,0,0,,,,,,,,1,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=400,,1,"Density units are trees/ha… In regards to the number of treatments, etc … I'm wondering if there even is a treatment. The metadata didn't give much information in regards to this. Can come back later and try to find the data set that this data set is summarized from",
,,418_BirchDensityAndBasalArea.txt,BNZ,Birch NPP: Tree density and basal area by diameter sizeclass in upland and flooplain mid- and late-successional stands: 1989-2008 ,NA,"Kane,Evan",0,1,0,1/1/1993,1/1/2008,,0,1,1,4 yrs ?,low,plant,density,,obs,1,0,0,,,,,,,,1,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=418,,1,Not sure what temporal interval to list; is looks like the data are collected every 4 years,
,,422_PoplarDensityAndBasalArea.txt,BNZ,Balsam Poplar NPP: Tree density and basal area by diameter sizeclass in upland and flooplain mid- and late-successional stands: 1989-2008 ,NA,"Kane,Evan",0,1,0,1/1/1993,1/1/2008,,0,1,1,,low ,plant,density,,obs,1,0,0,,,,,,,,1,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=422,,1,,
,,15_treesum.txt,BNZ,Tree stand structure summary at Bonanza Creek Experimental Forest LTER sites ,NA,"Alexander,Heather",0,1,0,1/1/1989,1/1/1997,,0,1,1,,low,plant,density,,obs,6,1,0,,,,,,,,0,,0,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=15,,1,,
,,158_1972_spruce_chronologies.csv,BNZ,"Standardized ring-width chronologies for white and black spruce at three sites in the southern Brooks Range, Alaska ",NA,"Jones,Jeremy",0,1,0,1/1/1809,1/1/2001,,0,1,1,,low,plant,density,,obs,2,1,0,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=85,,1,"I'm pretty sure that this is population data, but should check up on it; classified as low because not an arthropod as high quality is",
,,158_2051_tree_recruitment_2005.txt,BNZ,"Recruitment of black and white spruce in the Brooks Range, Alaska ",NA,"Chapin,F.S.",0,1,0,1/1/1800,1/1/2010,,0,0,1,,low,plant,density,,obs,2,1,0,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=86,,1,"This data set is linked to the one right before it. I believe that since they are taking recruitment data of the spruce, that would be population data … but want to verify ",
,,158_1734_tree_density_2002.txt,BNZ,"Tree densities of black and white spruce in the Brooks Range, Alaska ",NA,"Myers-Smith,Isla",1,0,1,6/1/2003,9/30/2003,,0,0,1,,low,plant,density,,obs,2,1,0,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=87,,1,"Again, part of the study described in the two previous data sets",
,,158_1732_latitudinal_composition_trends.txt,BNZ,"Population dynamics across latitudes of black spruce at its northern limit in the Brooks Range, Alaska ",NA,"Hollingsworth,Jamie",1,0,1,6/1/2003,9/30/2003,,0,1,1,,low,plant,per_cover,,obs,2,1,0,,,,,,,,0,,0,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=88,,1,"I believe this is per_cover, may want to examine just to be sure. Haven't worked on this project for a long time. ",
,,157_1569_tree_density_1600_2000.csv,BNZ,Estimates of White Spruce density at two elevations from 1600-present ,NA,"Ruess,Roger",0,1,0,1/1/1600,1/1/2000,,0,1,1,,low,plant,density,,obs,1,0,0,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=90,,1,The units of density were given as NA in the metadata,
,,138_pcqbs_ht_diam.txt,BNZ,"Point-center quarter method black spruce heights, diameter, and location for 150 mature black spruce sites in interior Alaska ",NA,"Johnstone,Jill",1,0,1,4/1/2004,10/1/2004,,0,0,1,,low,plant,density; demo,height; diameter,obs,1,0,0,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=138,,1,,
,,542_CoarseWoodyDebris_IntMat.txt,BNZ,Coarse Woody Debris (CWD) biomass across a compositional gradient of intermediate-aged and mature forest stands within Interior Alaska collected 2008-2011. ,NA,"Kielland,Knut",1,0,1,6/1/2008,6/1/2011,,0,1,1,,low,,above_biomass,,obs,7,1,0,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=542,,1,I'm going to count woody biomass (what this set measures as above ground biomass),
,,543_FineWoodyDebris_IntMat.txt,BNZ,Fine Woody Debris (FWD) biomass across a compositional gradient of intermediate-aged and mature forest stands within Interior Alaska collected 2008-2011. ,NA,"Kielland,Knut",1,0,1,6/1/2008,6/1/2011,,0,1,1,,low,,above_biomass,,obs,NA,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=543,,1,"Although this is biomass, I'm not sure that this is population data bc species is not specified",
,,545_Snags_IntMat.txt,BNZ,Snag size and composition across a compositional gradient of intermediate-aged and mature forest stands within Interior Alaska collected 2008-2011. ,NA,"Kielland,Knut",1,0,1,6/1/2008,6/1/2011,,0,1,1,,low,,above_biomass,,obs,8,1,0,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=545,,1,,
,,23_invabund.txt,BNZ,Abundance of stream macroinvertebrates and benthic organic material in CPCRW ,NA,"Wagner,Diane",0,0,0,6/19/1995,6/6/1996,,0,1,1,,high,arthropod,biomass,,obs,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=23,,1,"Had to calculate dates from the Julian dates given in the dataset; classified this as high quality because they are arthropods, it follows a span of ~1 year (enough life cycles I hope?) and there seem to be quite a few species to look at here",
,,bugs.txt,BNZ,Riparian clearing in CPCRW: Macroinvertebrate and CPOM data; 1982 - 1986 ,NA,"Wagner,Diane",0,0,0,7/14/1982,10/10/1986,,0,0,1,,high,arthropod,biomass,,obs,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=145,,1,,
,,398_JFSP_seedlings_2008.txt,BNZ,Post-fire recovery in the 2004 burns of interior Alaska: Densities of tree seedlings measured in 2008 by Joint Fire Science Program ,NA,"Hollingsworth,Teresa",1,0,1,6/9/2008,6/15/2008,,0,0,1,,low,plant,density,,obs,3,1,0,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=398,,1,,
,,590_Walker_XJ_AlaskaYukon_postfire_environment_2012.txt,BNZ,"Environmental and stand data for 88 sites located in the 2004 burns off the Steese, Taylor, and Dalton Highways, and for the 2005 burn near Eagle Plains, Yukon. ",NA,"Bernhardt,Emily",1,0,1,6/1/2012,7/20/2013,,0,0,1,,low,plant,density; env,soil_char,obs,3,1,0,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=590,,1,,
,,55_Hare_Data_2012.txt,BNZ,Snowshoe hare physical data in Bonanza Creek Experimental Forest: 1999-Present ,NA,"Brown,Dana",0,0,0,11/26/1998,9/14/2012,,0,1,1,,low,mammal,density,,obs,1,0,0,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=55,,1,,
,,133_1445_Hare_densities_1999_2002.txt,BNZ,Densities of snowshoe hares at Bonanza Creek Experimental Forest ,NA,"Euskirchen,Eugenie",0,0,0,3/1/1999,3/1/2002,,0,0,1,,low ,mammal,density,,obs,1,0,0,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=54,,1,,
,,148_ectomyco.txt,BNZ,"Effects of mammal browsing on salicaceous fine root biomass, and mycorrhizal colonization ",NA,"Euskirchen,Eugenie",1,0,1,8/20/1992,8/21/1992,,0,1,1,,low,plant,biomass,,exp,1,0,0,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=148,,1,"Isn't REALLY population data but is still an experiment on effects that other animals have on plant biomass, so I'm going to count it as low quality population data because I figure that biomass data could potentially be used for a population dynamics study",
,,136_veg_spec_adund.txt,BNZ,Vegetation and plant community composition for 150 extensive mature black spruce sites in interior Alaska ,NA,"Churchill,Amber",0,1,0,1/1/2000,1/1/2002,,0,0,1,,low,plant,ground_cover,,obs,R,1,0,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=136,,1,,
,,137_Braun_Blanquet_tables.pdf,BNZ,Braun-Blanquet sorted vegetation tables for 150 extensive mature black spruce sites in interior Alaska ,NA,"Churchill,Amber",1,0,1,4/1/2004,10/1/2004,,0,1,1,,low,plant,count,,obs,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=137,,1,,
,,174_VegplotPercentCover_2009.csv,BNZ,Vegetation Plots of the Bonanza Creek LTER Control Plots: Species Percent Cover (1975 - 2009) ,NA,"Churchill,Amber",0,0,0,6/9/1975,7/23/2009,,0,1,1,,low,plant,per_cover,,obs,R,1,0,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=174,,1,,
,,220_2041_vegplot_count_94_04.txt,BNZ,Vegetation Plots of the Bonanza Creek LTER Control Plots: Species Count (1975 - 2004) ,NA,"Churchill,Amber",1,0,0,6/9/1975,8/13/2003,,0,0,1,,low,plant,"per_cover, count, demo",height,obs,R,1,0,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=175,,1,Couldn't get the data set in a workable form to be able to pull the dates. ,
,,219_WickVegCoverLAVplots.csv,BNZ,"Vegetation cover: Wickersham fire sites (at the Viereck thaw probe locations), 1977-2004 ",NA,"Churchill,Amber",0,0,0,7/7/1977,8/24/2004,,0,1,1,,low,plant,per_cover,,obs,R,1,0,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=219,,1,,
,,343_BernhardtSpeciesAbundance.txt,BNZ,Pre-fire and Post-re species abundance (Braun-blaunquet abundance methods) for 14 sites from 2001-2006. ,NA,"McConnell,Nicole",0,1,0,1/1/2001,1/1/2006,,0,1,1,,low,plant,per_cover,,obs,R,1,0,,,,,,,,1,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=343,,1,"These data come from percent cover data, so I am going to label them as percent cover and we can fix it later",
,,353_Panarctic-vegetation-map.txt,BNZ,Energy feedbacks of northern high-latitude ecosystems to the climate system due to reduced snow cover during 20th century warming-III ,NA,"McConnell,Nicole",1,0,1,7/1/2007,7/31/2007,,0,1,1,,low,plant,per_cover,,obs,R,1,0,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=353,,1,,
,,370_alder_community_summary.txt,BNZ,Summary of plant community structure of thinleaf alder sites along the Tanana River floodplains from 2006. ,NA,"McConnell,Nicole",1,0,1,6/1/2006,9/15/2006,,0,1,1,,low,plant,count,,obs,R,1,0,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=370,,1,,
,,468_ChurchillAPEX_SpeciesAbundance.txt,BNZ,Alaskan Peatland Experiment: Community structure and productivity data for 2007-2010 II - Species Abundance ,NA,"Mack,Michelle",0,1,0,1/1/2007,1/1/2009,,0,1,1,,low,plant,above_biomass,,exp,R,1,0,,,,,,,,1,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=468,,1,,
,,469_ChurchillAPEX_UnderstoryBiomass.txt,BNZ,Alaskan Peatland Experiment: Community structure and productivity data for 2007-2010 III - Understory Biomass ,NA,"Hollingsworth,Teresa",0,1,0,1/1/2009,1/1/2009,,0,1,1,,low,plant,above_biomass,,exp,R,1,0,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=469,,1,,
,,472_ChurchillAPEX_TreeBiomassAndNPP.txt,BNZ,Alaskan Peatland Experiment: Community structure and productivity data for 2007-2010 VI - Tree Biomass and NPP ,NA,"Alexander,Heather",0,0,0,10/7/2010,10/7/2010,,0,1,1,,low,,above_biomass; NPP,,exp,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=472,,1,,
,,474_ChurchillAPEX_VGA.txt,BNZ,Alaskan Peatland Experiment: Community structure and productivity data for 2007-2010 VIII - VGA ,NA,"Schuur,Edward",0,0,0,6/9/2009,8/26/2010,,0,1,1,,low,,basal_cover,,exp,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=474,,1,this is a data set about vascular green area; am categorizing it at basal_cover,
,,475_ChurchillAPEX_StemDensity.txt,BNZ,Alaskan Peatland Experiment: Community structure and productivity data for 2007-2010 IX - Stem Density ,NA,"Schuur,Edward",0,0,0,6/23/2008,8/25/2010,,0,1,1,,low,,density,,exp,R,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=475,,1,Units are m-2,
,,485_Root_Biomass_2009_NicoleMcConnell.csv,BNZ,Alaska Peatland Experiment: 2009 All sites Root Biomass data taken during peak biomass (late July) ,NA,"Harms,Tamara",0,1,0,1/1/2009,1/1/2009,,0,1,1,,low,plant,root_biomass,,exp,R,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=485,,1,,
,,486_Root_Biomass_2010_NicoleMcConnell.csv,BNZ,Alaska Peatland Experiment: 2010 Alpha Root Biomass data taken during peak biomass (late July) ,NA,"Jones,Jeremy",0,0,0,7/21/2010,7/21/2010,,0,1,1,,low,plant,root_biomass,,exp,R,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=486,,1,,
,,487_Root_Biomass_2011_Gradient_NicoleMcConnell.csv,BNZ,Alaska Peatland Experiment: 2011 Gradient Root Biomass data taken during peak biomass (late July) ,NA,"Jones,Jeremy",0,0,0,7/27/2011,7/27/2011,,0,1,1,,low,plant,root_biomass,,exp,R,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=487,,1,,
,,488_Root_Biomass_2011_BetaGamma_NicoleMcConnell.csv,BNZ,Alaska Peatland Experiment: 2011 Beta Root Biomass data taken during peak biomass (late July) ,NA,"Fjare,Dana",0,0,0,3/11/2008,3/11/2008,,0,1,1,,low,plant,root_biomass,,exp,R,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=488,,1,,
,,489_Root_Respiration_experiment_rootfluxes_2010-2011_NicoleMcConnell.csv,BNZ,Alaska Peatland Experiment: 2010-2011 Root Respiration Experiment Root Fluxes ,NA,"McConnell,Nicole",0,1,0,1/1/2010,1/1/2011,,0,1,1,,low,plant,root_biomass; env,soil_char,exp,R,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=489,,1,Need a descriptor to relate that the data set includes root respiration data,
,,490_Root_Respiration_experiment_Aboveground_Biomass_2010-2011_NicoleMcConnell.csv,BNZ,Alaska Peatland Experiment: 2010-2011 Root Respiration Experiment Aboveground biomass ,NA,"McConnell,Nicole",0,0,0,7/21/2010,7/27/2011,,0,1,1,,low,plant,above_biomass,,exp,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=490,,1,,
,,492_Root_Respiration_experiment_Percent_Cover_2010-2011_NicoleMcConnell.csv,BNZ,Alaska Peatland Experiment: 2010-2011 Root Respiration Experiment Percent Cover ,NA,"McConnell,Nicole",0,0,0,7/1/2010,7/22/2011,,0,1,1,,low,plant,per_cover,,exp,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=492,,1,,
,,494_Root_Respiration_experiment_VGA_2010-2011_NicoleMcConnell.csv,BNZ,Alaska Peatland Experiment: 2010-2011 Root Respiration Experiment Vascular Green Area ,NA,"McConnell,Nicole",0,0,0,1/1/2010,1/1/2011,,0,1,1,,low,,basal_cover,,exp,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=494,,1,,
,,530_ShrubSeedlingSaplingDensity_2015.txt,BNZ,"Shrub, Seedling and Sapling Density at Bonanza Creek LTER Research Sites (1975-Present) ",NA,"Hollingsworth, Teresa",0,0,0,6/9/1975,8/13/2015,,1,1,1,,low,plant,density,,obs,R,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=530,,1,density in #/ha,
,,531_BNZ_Veg_PointFrameData_2007-2015.txt,BNZ,Point Bar Vegetation Survey of Bonanza Creek LTER Research Plots (2007-Present) ,NA,"Hollingsworth, Teresa",0,0,0,7/25/2007,7/31/2015,,1,1,1,,low,plant,per_cover,,obs,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_meta.cfm?datafile_pkey=531,,1,"This method of ocular vegetation density is meant to replace percent cover, so therefore I'm assuming they measure the same thing and I'm listing it as per_cover",
,,600_Trapping_Grid_Canopy_Cover_BNZ.txt,BNZ,"Canopy cover in mature black spruce forest, mature mixed forest, and early successional forest in Bonanza Creek Experimental Forest.",NA,"Feierabend, Dashiell",0,0,0,7/28/2010,4/17/2012,,0,1,1,,low,plant,canopy_cover,,obs,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_detail.cfm?datafile_pkey=600,,1,Note: not present on the scrape (maybe because it was published on the site on Nov 8th 2015),
,,601_Snowshoe_Hare_Radio_Collar_History_BNZ.txt,BNZ,Fates and morphometrics of snowshoe hares collared in Bonanza Creek Experimental Forest from 2008 to present,NA,"Feierabend, Dashiell",0,0,0,6/11/2008,4/15/2014,,1,1,1,,low,mammal,count,,obs,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_detail.cfm?datafile_pkey=601,,1,Note: not present on scrape (because uploaded on 11/8/15?) … also not sure if dates are accurate because some are censored in the data set (went with date fate known) … counting it as population data because hares were tagged and watched ,
,,603_Snowshoe_Hare_Predation_Sites_BNZ.txt,BNZ,Structural cover at snowshoe hare predation sites in Bonanza Creek Experimental Forest from 2008 to 2012.,NA,"Feierabend, Dashiell",0,0,0,7/1/2010,4/17/2012,,0,1,1,,low,plant,canopy_cover,,obs,,,,,,,,,,,,,,,,,,,,,,http://www.lter.uaf.edu/data_detail.cfm?datafile_pkey=603,,1,Note: not present on scrape (added on 11/9/15) ,
,,604_RSN_Releve.txt,BNZ,"Vegetation composition for 84 sites in the Regional Site Network, compilation from previous surveys.",NA,"Ruess,Roger",0,1,0,1/1/2000,1/1/2015,,1,1,1,,low,plant,canopy_cover,,obs,R,1,0,,,,,,,,1,,,,,,,,,,,http://www.lter.uaf.edu/data_detail.cfm?datafile_pkey=604,,1,Note: not present on scrape (added on 12/15/15),
