"year","fire","ws","block","trt","plot","spnum","Taxa_genus","Taxa_species","cover","Taxa_kingdom","Taxa_family"
2007,4,"n4d","A",2,3,114,"plantago","rhodosperma",1,"Plantae",NA
2007,4,"n4d","A",2,3,120,"ruellia","humilis",0.5,"Plantae","Loasaceae"
2007,4,"n4d","A",2,3,121,"salvia","azurea",1.5,"Plantae",NA
2007,4,"n4d","A",2,3,124,"silene","antirrhina",0.25,"Plantae","Caryophyllaceae"
2007,4,"n4d","A",2,3,125,"sisyrinchium","campestre",0.5,"Plantae",NA
2007,4,"n4d","A",2,3,127,"solidago","canadensis",4,"Plantae","Asteraceae"
2007,4,"n4d","A",2,3,130,"solidago","rigida",0.5,"Plantae",NA
2007,4,"n4d","A",2,3,132,"spermolepis","inermis",1.5,"Plantae",NA
2007,4,"n4d","A",2,3,139,"verbena","stricta",2,"Plantae",NA
2007,4,"n4d","A",2,3,140,"vernonia","baldwinii",1.5,"Plantae",NA
2007,4,"n4d","A",2,3,150,"agrostis","hyemalis",3.25,"Plantae",NA
2007,4,"n4d","A",2,3,216,"euphorbia","serpens",0.25,"Plantae",NA
2007,4,"n4d","A",2,3,338,"plantago","patagonica",8.75,"Plantae","Plantaginaceae"
2007,4,"n4d","A",2,4,2,"andropogon","gerardii",14.5,"Plantae",NA
2007,4,"n4d","A",2,4,3,"andropogon","scoparius",0.25,"Plantae","Fabaceae"
2007,4,"n4d","A",2,4,4,"bouteloua","curtipendula",16.25,"Plantae","Poaceae"
2007,4,"n4d","A",2,4,5,"bouteloua","gracilis",40.5,"Plantae","Poaceae"
2007,4,"n4d","A",2,4,11,"eragrostis","spectabilis",0.25,"Plantae",NA
2007,4,"n4d","A",2,4,12,"koeleria","pyramidata",2.25,"Plantae",NA
2007,4,"n4d","A",2,4,14,"dichanthelium","oligosanthes",3.5,"Plantae",NA
2007,4,"n4d","A",2,4,17,"poa","pratensis",5.25,"Plantae",NA
2007,4,"n4d","A",2,4,18,"sorghastrum","nutans",5.25,"Plantae",NA
2007,4,"n4d","A",2,4,21,"sporobolus","asper",1.75,"Plantae","Lamiaceae"
2007,4,"n4d","A",2,4,25,"bromus","japonicus",1,"Plantae",NA
2007,4,"n4d","A",2,4,27,"festuca","octoflora",0.5,"Plantae","Poaceae"
2007,4,"n4d","A",2,4,28,"hordeum","pusillum",1.75,"Plantae",NA
2007,4,"n4d","A",2,4,30,"schedonnardus","paniculatus",1.5,"Plantae",NA
2007,4,"n4d","A",2,4,31,"carex","brevior",1.5,"Plantae",NA
2007,4,"n4d","A",2,4,33,"carex","heliophila",3.75,"Plantae",NA
2007,4,"n4d","A",2,4,34,"carex","meadii",5.75,"Plantae",NA
2007,4,"n4d","A",2,4,36,"cyperus","lupulinus",1.75,"Plantae",NA
2007,4,"n4d","A",2,4,44,"achillea","millefolium",0.5,"Plantae",NA
2007,4,"n4d","A",2,4,46,"ambrosia","psilostachya",3.25,"Plantae",NA
2007,4,"n4d","A",2,4,47,"androsace","occidentalis",1.5,"Plantae","Chenopodiaceae"
2007,4,"n4d","A",2,4,49,"antennaria","neglecta",0.25,"Plantae",NA
2007,4,"n4d","A",2,4,52,"artemisia","ludoviciana",14.25,"Plantae","Orobanchaceae"
2007,4,"n4d","A",2,4,55,"asclepias","verticillata",0.25,"Plantae","Apiaceae"
2007,4,"n4d","A",2,4,58,"aster","ericoides",4,"Plantae","Asteraceae"
2007,4,"n4d","A",2,4,69,"callirhoe","involucrata",0.25,"Plantae",NA
2007,4,"n4d","A",2,4,77,"erigeron","strigosus",0.25,"Plantae",NA
2007,4,"n4d","A",2,4,79,"euphorbia","spathulata",0.75,"Plantae",NA
2007,4,"n4d","A",2,4,82,"hedeoma","hispidum",1,"Plantae","Hydrophyllaceae"
2007,4,"n4d","A",2,4,85,"hymenopappus","scabiosaeus",0.25,"Plantae",NA
2007,4,"n4d","A",2,4,86,"kuhnia","eupatorioides",0.5,"Plantae","Asteraceae"
2007,4,"n4d","A",2,4,90,"lespedeza","capitata",0.25,"Plantae",NA
2007,4,"n4d","A",2,4,92,"linum","sulcatum",0.75,"Plantae",NA
2007,4,"n4d","A",2,4,102,"oxalis","stricta",1.75,"Plantae",NA
2007,4,"n4d","A",2,4,106,"dalea","candida",0.5,"Plantae","Fabaceae"
2007,4,"n4d","A",2,4,107,"dalea","multiflora",0.5,"Plantae","Polemoniaceae"
2007,4,"n4d","A",2,4,111,"physalis","pumila",0.25,"Plantae","Polemoniaceae"
2007,4,"n4d","A",2,4,114,"plantago","rhodosperma",2,"Plantae",NA
2007,4,"n4d","A",2,4,117,"psoralea","tenuiflora",0.25,"Plantae",NA
2007,4,"n4d","A",2,4,118,"ratibida","columnifera",1,"Plantae","Asteraceae"
2007,4,"n4d","A",2,4,120,"ruellia","humilis",0.5,"Plantae","Loasaceae"
2007,4,"n4d","A",2,4,121,"salvia","azurea",13.75,"Plantae",NA
2007,4,"n4d","A",2,4,125,"sisyrinchium","campestre",0.5,"Plantae",NA
2007,4,"n4d","A",2,4,128,"solidago","missouriensis",0.25,"Plantae","Fabaceae"
2007,4,"n4d","A",2,4,132,"spermolepis","inermis",0.5,"Plantae",NA
2007,4,"n4d","A",2,4,139,"verbena","stricta",0.75,"Plantae",NA
2007,4,"n4d","A",2,4,140,"vernonia","baldwinii",1.25,"Plantae",NA
2007,4,"n4d","A",2,4,141,"viola","rafinesquii",0.25,"Plantae",NA
2007,4,"n4d","A",2,4,150,"agrostis","hyemalis",0.5,"Plantae",NA
2007,4,"n4d","A",2,4,216,"euphorbia","serpens",1,"Plantae",NA
2007,4,"n4d","A",2,4,338,"plantago","patagonica",0.5,"Plantae","Plantaginaceae"
2007,4,"n4d","A",2,5,2,"andropogon","gerardii",5.75,"Plantae",NA
2007,4,"n4d","A",2,5,3,"andropogon","scoparius",1,"Plantae","Fabaceae"
2007,4,"n4d","A",2,5,4,"bouteloua","curtipendula",56.25,"Plantae","Poaceae"
2007,4,"n4d","A",2,5,12,"koeleria","pyramidata",0.25,"Plantae",NA
2007,4,"n4d","A",2,5,14,"dichanthelium","oligosanthes",2.25,"Plantae",NA
2007,4,"n4d","A",2,5,18,"sorghastrum","nutans",24.25,"Plantae",NA
2007,4,"n4d","A",2,5,21,"sporobolus","asper",12.5,"Plantae","Lamiaceae"
2007,4,"n4d","A",2,5,25,"bromus","japonicus",1,"Plantae",NA
2007,4,"n4d","A",2,5,27,"festuca","octoflora",2,"Plantae","Poaceae"
2007,4,"n4d","A",2,5,28,"hordeum","pusillum",6.75,"Plantae",NA
2007,4,"n4d","A",2,5,31,"carex","brevior",0.75,"Plantae",NA
2007,4,"n4d","A",2,5,33,"carex","heliophila",2,"Plantae",NA
2007,4,"n4d","A",2,5,34,"carex","meadii",6.25,"Plantae",NA
2007,4,"n4d","A",2,5,36,"cyperus","lupulinus",0.25,"Plantae",NA
2007,4,"n4d","A",2,5,46,"ambrosia","psilostachya",13,"Plantae",NA
2007,4,"n4d","A",2,5,52,"artemisia","ludoviciana",2.75,"Plantae","Orobanchaceae"
2007,4,"n4d","A",2,5,58,"aster","ericoides",14.25,"Plantae","Asteraceae"
2007,4,"n4d","A",2,5,61,"astragalus","crassicarpus",1.5,"Plantae",NA
2007,4,"n4d","A",2,5,66,"baptisia","bracteata",0.25,"Plantae","Verbenaceae"
2007,4,"n4d","A",2,5,69,"callirhoe","involucrata",0.25,"Plantae",NA
2007,4,"n4d","A",2,5,75,"draba","reptans",0.25,"Plantae",NA
2007,4,"n4d","A",2,5,77,"erigeron","strigosus",0.25,"Plantae",NA
2007,4,"n4d","A",2,5,79,"euphorbia","spathulata",2,"Plantae",NA
2007,4,"n4d","A",2,5,82,"hedeoma","hispidum",1,"Plantae","Hydrophyllaceae"
2007,4,"n4d","A",2,5,89,"lepidium","densiflorum",1,"Plantae","Brassicaceae"
2007,4,"n4d","A",2,5,92,"linum","sulcatum",0.75,"Plantae",NA
2007,4,"n4d","A",2,5,102,"oxalis","stricta",1.25,"Plantae",NA
2007,4,"n4d","A",2,5,107,"dalea","multiflora",1,"Plantae","Polemoniaceae"
2007,4,"n4d","A",2,5,111,"physalis","pumila",2.75,"Plantae","Polemoniaceae"
2007,4,"n4d","A",2,5,114,"plantago","rhodosperma",1.25,"Plantae",NA
2007,4,"n4d","A",2,5,116,"psoralea","esculenta",1.5,"Plantae",NA
2007,4,"n4d","A",2,5,118,"ratibida","columnifera",10.5,"Plantae","Asteraceae"
2007,4,"n4d","A",2,5,124,"silene","antirrhina",0.75,"Plantae","Caryophyllaceae"
2007,4,"n4d","A",2,5,125,"sisyrinchium","campestre",1.75,"Plantae",NA
2007,4,"n4d","A",2,5,127,"solidago","canadensis",0.5,"Plantae","Asteraceae"
2007,4,"n4d","A",2,5,128,"solidago","missouriensis",1.5,"Plantae","Fabaceae"
2007,4,"n4d","A",2,5,130,"solidago","rigida",0.75,"Plantae",NA
2007,4,"n4d","A",2,5,132,"spermolepis","inermis",0.75,"Plantae",NA
2007,4,"n4d","A",2,5,139,"verbena","stricta",1.75,"Plantae",NA
2007,4,"n4d","A",2,5,141,"viola","rafinesquii",1.5,"Plantae",NA
2007,4,"n4d","A",2,5,180,"teucrium","canadense",0.25,"Plantae",NA
2007,4,"n4d","A",2,5,216,"euphorbia","serpens",0.5,"Plantae",NA
2007,4,"n4d","A",2,5,338,"plantago","patagonica",0.75,"Plantae","Plantaginaceae"
2007,4,"n4d","A",2,6,2,"andropogon","gerardii",20.75,"Plantae",NA
2007,4,"n4d","A",2,6,3,"andropogon","scoparius",1.25,"Plantae","Fabaceae"
2007,4,"n4d","A",2,6,4,"bouteloua","curtipendula",52.5,"Plantae","Poaceae"
2007,4,"n4d","A",2,6,5,"bouteloua","gracilis",3,"Plantae","Poaceae"
2007,4,"n4d","A",2,6,12,"koeleria","pyramidata",0.75,"Plantae",NA
2007,4,"n4d","A",2,6,14,"dichanthelium","oligosanthes",3.25,"Plantae",NA
2007,4,"n4d","A",2,6,18,"sorghastrum","nutans",2,"Plantae",NA
2007,4,"n4d","A",2,6,21,"sporobolus","asper",3,"Plantae","Lamiaceae"
2007,4,"n4d","A",2,6,25,"bromus","japonicus",5.5,"Plantae",NA
2007,4,"n4d","A",2,6,27,"festuca","octoflora",3,"Plantae","Poaceae"
2007,4,"n4d","A",2,6,28,"hordeum","pusillum",0.75,"Plantae",NA
2007,4,"n4d","A",2,6,30,"schedonnardus","paniculatus",1.5,"Plantae",NA
2007,4,"n4d","A",2,6,33,"carex","heliophila",4.75,"Plantae",NA
2007,4,"n4d","A",2,6,34,"carex","meadii",7,"Plantae",NA
2007,4,"n4d","A",2,6,40,"amorpha","canescens",7.5,"Plantae","Chenopodiaceae"
2007,4,"n4d","A",2,6,46,"ambrosia","psilostachya",16.5,"Plantae",NA
2007,4,"n4d","A",2,6,49,"antennaria","neglecta",2,"Plantae",NA
2007,4,"n4d","A",2,6,52,"artemisia","ludoviciana",2,"Plantae","Orobanchaceae"
2007,4,"n4d","A",2,6,58,"aster","ericoides",12.25,"Plantae","Asteraceae"
2007,4,"n4d","A",2,6,59,"aster","oblongifolius",3.5,"Plantae",NA
2007,4,"n4d","A",2,6,61,"astragalus","crassicarpus",2.5,"Plantae",NA
2007,4,"n4d","A",2,6,71,"conyza","canadensis",0.25,"Plantae","Asteraceae"
2007,4,"n4d","A",2,6,77,"erigeron","strigosus",0.5,"Plantae",NA
2007,4,"n4d","A",2,6,79,"euphorbia","spathulata",1,"Plantae",NA
2007,4,"n4d","A",2,6,82,"hedeoma","hispidum",1,"Plantae","Hydrophyllaceae"
2007,4,"n4d","A",2,6,89,"lepidium","densiflorum",1,"Plantae","Brassicaceae"
2007,4,"n4d","A",2,6,92,"linum","sulcatum",0.75,"Plantae",NA
2007,4,"n4d","A",2,6,102,"oxalis","stricta",2.25,"Plantae",NA
2007,4,"n4d","A",2,6,114,"plantago","rhodosperma",2.25,"Plantae",NA
2007,4,"n4d","A",2,6,118,"ratibida","columnifera",6.25,"Plantae","Asteraceae"
2007,4,"n4d","A",2,6,121,"salvia","azurea",0.25,"Plantae",NA
2007,4,"n4d","A",2,6,124,"silene","antirrhina",0.75,"Plantae","Caryophyllaceae"
2007,4,"n4d","A",2,6,125,"sisyrinchium","campestre",1.25,"Plantae",NA
2007,4,"n4d","A",2,6,128,"solidago","missouriensis",3,"Plantae","Fabaceae"
2007,4,"n4d","A",2,6,130,"solidago","rigida",3.75,"Plantae",NA
2007,4,"n4d","A",2,6,132,"spermolepis","inermis",0.5,"Plantae",NA
2007,4,"n4d","A",2,6,141,"viola","rafinesquii",1,"Plantae",NA
2007,4,"n4d","A",2,6,216,"euphorbia","serpens",1,"Plantae",NA
2007,4,"n4d","A",2,7,2,"andropogon","gerardii",35,"Plantae",NA
2007,4,"n4d","A",2,7,4,"bouteloua","curtipendula",12.75,"Plantae","Poaceae"
2007,4,"n4d","A",2,7,11,"eragrostis","spectabilis",1.25,"Plantae",NA
2007,4,"n4d","A",2,7,12,"koeleria","pyramidata",1,"Plantae",NA
2007,4,"n4d","A",2,7,14,"dichanthelium","oligosanthes",5.25,"Plantae",NA
2007,4,"n4d","A",2,7,17,"poa","pratensis",5.5,"Plantae",NA
2007,4,"n4d","A",2,7,18,"sorghastrum","nutans",2.25,"Plantae",NA
2007,4,"n4d","A",2,7,21,"sporobolus","asper",6.25,"Plantae","Lamiaceae"
2007,4,"n4d","A",2,7,25,"bromus","japonicus",1.25,"Plantae",NA
2007,4,"n4d","A",2,7,27,"festuca","octoflora",2,"Plantae","Poaceae"
2007,4,"n4d","A",2,7,28,"hordeum","pusillum",11.75,"Plantae",NA
2007,4,"n4d","A",2,7,31,"carex","brevior",6.25,"Plantae",NA
2007,4,"n4d","A",2,7,33,"carex","heliophila",3.75,"Plantae",NA
2007,4,"n4d","A",2,7,34,"carex","meadii",5,"Plantae",NA
2007,4,"n4d","A",2,7,36,"cyperus","lupulinus",1,"Plantae",NA
2007,4,"n4d","A",2,7,42,"rosa","arkansana",1.25,"Plantae",NA
2007,4,"n4d","A",2,7,46,"ambrosia","psilostachya",21,"Plantae",NA
2007,4,"n4d","A",2,7,52,"artemisia","ludoviciana",1.75,"Plantae","Orobanchaceae"
2007,4,"n4d","A",2,7,54,"asclepias","stenophylla",0.25,"Plantae",NA
2007,4,"n4d","A",2,7,58,"aster","ericoides",12.25,"Plantae","Asteraceae"
2007,4,"n4d","A",2,7,69,"callirhoe","involucrata",0.25,"Plantae",NA
2007,4,"n4d","A",2,7,77,"erigeron","strigosus",0.25,"Plantae",NA
2007,4,"n4d","A",2,7,79,"euphorbia","spathulata",0.25,"Plantae",NA
2007,4,"n4d","A",2,7,82,"hedeoma","hispidum",1,"Plantae","Hydrophyllaceae"
2007,4,"n4d","A",2,7,86,"kuhnia","eupatorioides",2.75,"Plantae","Asteraceae"
2007,4,"n4d","A",2,7,89,"lepidium","densiflorum",1.75,"Plantae","Brassicaceae"
2007,4,"n4d","A",2,7,92,"linum","sulcatum",0.5,"Plantae",NA
2007,4,"n4d","A",2,7,102,"oxalis","stricta",3.25,"Plantae",NA
2007,4,"n4d","A",2,7,114,"plantago","rhodosperma",4.5,"Plantae",NA
2007,4,"n4d","A",2,7,118,"ratibida","columnifera",3.5,"Plantae","Asteraceae"
2007,4,"n4d","A",2,7,120,"ruellia","humilis",0.5,"Plantae","Loasaceae"
2007,4,"n4d","A",2,7,123,"senecio","plattensis",0.25,"Plantae",NA
2007,4,"n4d","A",2,7,124,"silene","antirrhina",0.5,"Plantae","Caryophyllaceae"
2007,4,"n4d","A",2,7,125,"sisyrinchium","campestre",0.25,"Plantae",NA
2007,4,"n4d","A",2,7,128,"solidago","missouriensis",3.75,"Plantae","Fabaceae"
2007,4,"n4d","A",2,7,130,"solidago","rigida",0.5,"Plantae",NA
2007,4,"n4d","A",2,7,132,"spermolepis","inermis",2,"Plantae",NA
2007,4,"n4d","A",2,7,140,"vernonia","baldwinii",1.25,"Plantae",NA
2007,4,"n4d","A",2,7,141,"viola","rafinesquii",0.25,"Plantae",NA
2007,4,"n4d","A",2,7,143,"lespedeza","violacea",5.75,"Plantae","Oxalidaceae"
2007,4,"n4d","A",2,7,212,"amaranthus","rudis",0.25,"Plantae",NA
2007,4,"n4d","A",2,7,216,"euphorbia","serpens",1,"Plantae",NA
2007,4,"n4d","A",2,7,338,"plantago","patagonica",0.75,"Plantae","Plantaginaceae"
2007,20,"n20b","A",1,1,2,"andropogon","gerardii",80,"Plantae",NA
2007,20,"n20b","A",1,1,12,"koeleria","pyramidata",3.75,"Plantae",NA
2007,20,"n20b","A",1,1,14,"dichanthelium","oligosanthes",5.75,"Plantae",NA
2007,20,"n20b","A",1,1,17,"poa","pratensis",31.75,"Plantae",NA
2007,20,"n20b","A",1,1,18,"sorghastrum","nutans",10,"Plantae",NA
2007,20,"n20b","A",1,1,21,"sporobolus","asper",36.25,"Plantae","Lamiaceae"
2007,20,"n20b","A",1,1,25,"bromus","japonicus",1.75,"Plantae",NA
2007,20,"n20b","A",1,1,27,"festuca","octoflora",0.25,"Plantae","Poaceae"
2007,20,"n20b","A",1,1,28,"hordeum","pusillum",0.75,"Plantae",NA
2007,20,"n20b","A",1,1,31,"carex","brevior",2.25,"Plantae",NA
2007,20,"n20b","A",1,1,33,"carex","heliophila",3,"Plantae",NA
2007,20,"n20b","A",1,1,36,"cyperus","lupulinus",0.75,"Plantae",NA
2007,20,"n20b","A",1,1,46,"ambrosia","psilostachya",1.5,"Plantae",NA
2007,20,"n20b","A",1,1,50,"apocynum","cannabinum",1.75,"Plantae",NA
2007,20,"n20b","A",1,1,52,"artemisia","ludoviciana",2.75,"Plantae","Orobanchaceae"
2007,20,"n20b","A",1,1,55,"asclepias","verticillata",0.25,"Plantae","Apiaceae"
2007,20,"n20b","A",1,1,58,"aster","ericoides",30.5,"Plantae","Asteraceae"
2007,20,"n20b","A",1,1,77,"erigeron","strigosus",0.25,"Plantae",NA
2007,20,"n20b","A",1,1,82,"hedeoma","hispidum",0.75,"Plantae","Hydrophyllaceae"
2007,20,"n20b","A",1,1,86,"kuhnia","eupatorioides",1.75,"Plantae","Asteraceae"
2007,20,"n20b","A",1,1,102,"oxalis","stricta",0.5,"Plantae",NA
2007,20,"n20b","A",1,1,111,"physalis","pumila",0.75,"Plantae","Polemoniaceae"
2007,20,"n20b","A",1,1,114,"plantago","rhodosperma",0.25,"Plantae",NA
2007,20,"n20b","A",1,1,118,"ratibida","columnifera",0.25,"Plantae","Asteraceae"
2007,20,"n20b","A",1,1,124,"silene","antirrhina",0.25,"Plantae","Caryophyllaceae"
2007,20,"n20b","A",1,1,125,"sisyrinchium","campestre",0.5,"Plantae",NA
2007,20,"n20b","A",1,1,128,"solidago","missouriensis",0.25,"Plantae","Fabaceae"
2007,20,"n20b","A",1,1,130,"solidago","rigida",3,"Plantae",NA
2007,20,"n20b","A",1,1,132,"spermolepis","inermis",0.75,"Plantae",NA
2007,20,"n20b","A",1,1,139,"verbena","stricta",0.25,"Plantae",NA
2007,20,"n20b","A",1,1,140,"vernonia","baldwinii",1,"Plantae",NA
2007,20,"n20b","A",1,1,216,"euphorbia","serpens",0.25,"Plantae",NA
2007,20,"n20b","A",1,1,338,"plantago","patagonica",0.25,"Plantae","Plantaginaceae"
2007,20,"n20b","A",1,2,2,"andropogon","gerardii",66.25,"Plantae",NA
2007,20,"n20b","A",1,2,4,"bouteloua","curtipendula",7,"Plantae","Poaceae"
2007,20,"n20b","A",1,2,12,"koeleria","pyramidata",2.25,"Plantae",NA
2007,20,"n20b","A",1,2,14,"dichanthelium","oligosanthes",10.75,"Plantae",NA
2007,20,"n20b","A",1,2,17,"poa","pratensis",10.5,"Plantae",NA
2007,20,"n20b","A",1,2,18,"sorghastrum","nutans",45.5,"Plantae",NA
2007,20,"n20b","A",1,2,21,"sporobolus","asper",2.5,"Plantae","Lamiaceae"
2007,20,"n20b","A",1,2,25,"bromus","japonicus",15.75,"Plantae",NA
2007,20,"n20b","A",1,2,27,"festuca","octoflora",0.25,"Plantae","Poaceae"
2007,20,"n20b","A",1,2,28,"hordeum","pusillum",1.5,"Plantae",NA
2007,20,"n20b","A",1,2,31,"carex","brevior",4.5,"Plantae",NA
2007,20,"n20b","A",1,2,33,"carex","heliophila",2.25,"Plantae",NA
2007,20,"n20b","A",1,2,34,"carex","meadii",0.75,"Plantae",NA
2007,20,"n20b","A",1,2,46,"ambrosia","psilostachya",0.75,"Plantae",NA
2007,20,"n20b","A",1,2,52,"artemisia","ludoviciana",1.5,"Plantae","Orobanchaceae"
2007,20,"n20b","A",1,2,58,"aster","ericoides",8.75,"Plantae","Asteraceae"
2007,20,"n20b","A",1,2,77,"erigeron","strigosus",0.25,"Plantae",NA
2007,20,"n20b","A",1,2,86,"kuhnia","eupatorioides",1.25,"Plantae","Asteraceae"
2007,20,"n20b","A",1,2,102,"oxalis","stricta",0.5,"Plantae",NA
2007,20,"n20b","A",1,2,103,"oxalis","violacea",0.25,"Plantae","Oxalidaceae"
2007,20,"n20b","A",1,2,128,"solidago","missouriensis",0.25,"Plantae","Fabaceae"
2007,20,"n20b","A",1,2,140,"vernonia","baldwinii",2,"Plantae",NA
2007,20,"n20b","A",1,3,2,"andropogon","gerardii",76.25,"Plantae",NA
2007,20,"n20b","A",1,3,12,"koeleria","pyramidata",3.75,"Plantae",NA
2007,20,"n20b","A",1,3,14,"dichanthelium","oligosanthes",7.75,"Plantae",NA
2007,20,"n20b","A",1,3,17,"poa","pratensis",19.75,"Plantae",NA
2007,20,"n20b","A",1,3,18,"sorghastrum","nutans",20.5,"Plantae",NA
2007,20,"n20b","A",1,3,21,"sporobolus","asper",8.75,"Plantae","Lamiaceae"
2007,20,"n20b","A",1,3,25,"bromus","japonicus",4.75,"Plantae",NA
2007,20,"n20b","A",1,3,27,"festuca","octoflora",0.5,"Plantae","Poaceae"
2007,20,"n20b","A",1,3,28,"hordeum","pusillum",0.25,"Plantae",NA
2007,20,"n20b","A",1,3,31,"carex","brevior",0.75,"Plantae",NA
2007,20,"n20b","A",1,3,33,"carex","heliophila",1,"Plantae",NA
2007,20,"n20b","A",1,3,36,"cyperus","lupulinus",0.25,"Plantae",NA
2007,20,"n20b","A",1,3,44,"achillea","millefolium",1,"Plantae",NA
2007,20,"n20b","A",1,3,46,"ambrosia","psilostachya",1,"Plantae",NA
2007,20,"n20b","A",1,3,52,"artemisia","ludoviciana",3,"Plantae","Orobanchaceae"
2007,20,"n20b","A",1,3,55,"asclepias","verticillata",0.75,"Plantae","Apiaceae"
2007,20,"n20b","A",1,3,58,"aster","ericoides",36.5,"Plantae","Asteraceae"
2007,20,"n20b","A",1,3,69,"callirhoe","involucrata",4,"Plantae",NA
2007,20,"n20b","A",1,3,77,"erigeron","strigosus",2,"Plantae",NA
2007,20,"n20b","A",1,3,82,"hedeoma","hispidum",1.25,"Plantae","Hydrophyllaceae"
2007,20,"n20b","A",1,3,86,"kuhnia","eupatorioides",1,"Plantae","Asteraceae"
2007,20,"n20b","A",1,3,102,"oxalis","stricta",0.25,"Plantae",NA
2007,20,"n20b","A",1,3,106,"dalea","candida",0.25,"Plantae","Fabaceae"
2007,20,"n20b","A",1,3,114,"plantago","rhodosperma",1,"Plantae",NA
2007,20,"n20b","A",1,3,118,"ratibida","columnifera",1,"Plantae","Asteraceae"
2007,20,"n20b","A",1,3,120,"ruellia","humilis",0.25,"Plantae","Loasaceae"
2007,20,"n20b","A",1,3,128,"solidago","missouriensis",1.75,"Plantae","Fabaceae"
2007,20,"n20b","A",1,3,130,"solidago","rigida",30,"Plantae",NA
2007,20,"n20b","A",1,3,132,"spermolepis","inermis",0.5,"Plantae",NA
2007,20,"n20b","A",1,3,199,"gleditsia","triacanthos",0.25,"Plantae",NA
2007,20,"n20b","A",1,3,338,"plantago","patagonica",0.25,"Plantae","Plantaginaceae"
2007,20,"n20b","A",1,4,2,"andropogon","gerardii",68.75,"Plantae",NA
2007,20,"n20b","A",1,4,3,"andropogon","scoparius",0.5,"Plantae","Fabaceae"
2007,20,"n20b","A",1,4,14,"dichanthelium","oligosanthes",8.25,"Plantae",NA
2007,20,"n20b","A",1,4,15,"panicum","virgatum",6.5,"Plantae",NA
2007,20,"n20b","A",1,4,17,"poa","pratensis",54.25,"Plantae",NA
2007,20,"n20b","A",1,4,18,"sorghastrum","nutans",33,"Plantae",NA
2007,20,"n20b","A",1,4,20,"sphenopholis","obtusata",0.25,"Plantae",NA
2007,20,"n20b","A",1,4,21,"sporobolus","asper",7.5,"Plantae","Lamiaceae"
2007,20,"n20b","A",1,4,25,"bromus","japonicus",3.75,"Plantae",NA
2007,20,"n20b","A",1,4,28,"hordeum","pusillum",0.75,"Plantae",NA
2007,20,"n20b","A",1,4,31,"carex","brevior",1.75,"Plantae",NA
2007,20,"n20b","A",1,4,33,"carex","heliophila",1.25,"Plantae",NA
2007,20,"n20b","A",1,4,34,"carex","meadii",1.75,"Plantae",NA
2007,20,"n20b","A",1,4,43,"symphoricarpos","orbiculatus",0.75,"Plantae",NA
2007,20,"n20b","A",1,4,44,"achillea","millefolium",0.25,"Plantae",NA
2007,20,"n20b","A",1,4,46,"ambrosia","psilostachya",1.25,"Plantae",NA
2007,20,"n20b","A",1,4,52,"artemisia","ludoviciana",4,"Plantae","Orobanchaceae"
2007,20,"n20b","A",1,4,55,"asclepias","verticillata",0.25,"Plantae","Apiaceae"
2007,20,"n20b","A",1,4,57,"asclepias","tuberosa",0.75,"Plantae",NA
2007,20,"n20b","A",1,4,58,"aster","ericoides",9.25,"Plantae","Asteraceae"
2007,20,"n20b","A",1,4,69,"callirhoe","involucrata",0.5,"Plantae",NA
2007,20,"n20b","A",1,4,77,"erigeron","strigosus",0.25,"Plantae",NA
2007,20,"n20b","A",1,4,82,"hedeoma","hispidum",0.25,"Plantae","Hydrophyllaceae"
2007,20,"n20b","A",1,4,86,"kuhnia","eupatorioides",0.25,"Plantae","Asteraceae"
2007,20,"n20b","A",1,4,102,"oxalis","stricta",0.25,"Plantae",NA
2007,20,"n20b","A",1,4,111,"physalis","pumila",1,"Plantae","Polemoniaceae"
2007,20,"n20b","A",1,4,114,"plantago","rhodosperma",0.25,"Plantae",NA
2007,20,"n20b","A",1,4,118,"ratibida","columnifera",0.75,"Plantae","Asteraceae"
2007,20,"n20b","A",1,4,120,"ruellia","humilis",0.5,"Plantae","Loasaceae"
2007,20,"n20b","A",1,4,130,"solidago","rigida",10.75,"Plantae",NA
2007,20,"n20b","A",1,4,132,"spermolepis","inermis",0.25,"Plantae",NA
2007,20,"n20b","A",1,4,139,"verbena","stricta",0.25,"Plantae",NA
2007,20,"n20b","A",1,4,140,"vernonia","baldwinii",1.25,"Plantae",NA
2007,20,"n20b","A",1,5,2,"andropogon","gerardii",88.75,"Plantae",NA
2007,20,"n20b","A",1,5,14,"dichanthelium","oligosanthes",7.5,"Plantae",NA
2007,20,"n20b","A",1,5,17,"poa","pratensis",48.75,"Plantae",NA
2007,20,"n20b","A",1,5,18,"sorghastrum","nutans",7.25,"Plantae",NA
2007,20,"n20b","A",1,5,21,"sporobolus","asper",6,"Plantae","Lamiaceae"
2007,20,"n20b","A",1,5,25,"bromus","japonicus",5,"Plantae",NA
2007,20,"n20b","A",1,5,28,"hordeum","pusillum",0.25,"Plantae",NA
2007,20,"n20b","A",1,5,31,"carex","brevior",3.5,"Plantae",NA
2007,20,"n20b","A",1,5,33,"carex","heliophila",0.5,"Plantae",NA
2007,20,"n20b","A",1,5,34,"carex","meadii",0.5,"Plantae",NA
2007,20,"n20b","A",1,5,36,"cyperus","lupulinus",0.5,"Plantae",NA
2007,20,"n20b","A",1,5,43,"symphoricarpos","orbiculatus",1.25,"Plantae",NA
