"DATE","YEAR","SEASON","PLOT","QUAD","SPECIES_CODE","COVER","HEIGHT","COMMENTS","Taxa_kingdom","Taxa_family","Taxa_genus","Taxa_species","treatment","plot_name"
"5/27/2008",2008,"S","ST",18,"DIST","-999",-99999,"not recorded_but probably 0",NA,NA,NA,NA,"T","S"
"5/27/2008",2008,"S","ST",19,"BOGR2","30",6,NA,"Plantae","Poaceae","Bouteloua","gracilis","T","S"
"5/27/2008",2008,"S","ST",19,"PDOG","-999",-99999,"not recorded_but probably 0",NA,NA,NA,NA,"T","S"
"5/27/2008",2008,"S","ST",19,"DIST","-999",-99999,"not recorded_but probably 0",NA,NA,NA,NA,"T","S"
"5/27/2008",2008,"S","ST",20,"PDOG","1",-99999,NA,NA,NA,NA,NA,"T","S"
"5/27/2008",2008,"S","ST",20,"BOGR2","10",6,NA,"Plantae","Poaceae","Bouteloua","gracilis","T","S"
"5/27/2008",2008,"S","ST",20,"DIST","-999",-99999,"not recorded_but probably 0",NA,NA,NA,NA,"T","S"
"5/27/2008",2008,"S","ST",21,"PDOG","2",-99999,NA,NA,NA,NA,NA,"T","S"
"5/27/2008",2008,"S","ST",21,"BOGR2","25",9,NA,"Plantae","Poaceae","Bouteloua","gracilis","T","S"
"5/27/2008",2008,"S","ST",21,"DIST","-999",-99999,"not recorded_but probably 0",NA,NA,NA,NA,"T","S"
"5/27/2008",2008,"S","ST",22,"BOGR2","12",6,NA,"Plantae","Poaceae","Bouteloua","gracilis","T","S"
"5/27/2008",2008,"S","ST",22,"PDOG","-999",-99999,"not recorded_but probably 0",NA,NA,NA,NA,"T","S"
"5/27/2008",2008,"S","ST",22,"DIST","-999",-99999,"not recorded_but probably 0",NA,NA,NA,NA,"T","S"
"5/27/2008",2008,"S","ST",23,"BOGR2","4",4,NA,"Plantae","Poaceae","Bouteloua","gracilis","T","S"
"5/27/2008",2008,"S","ST",23,"PDOG","-999",-99999,"not recorded_but probably 0",NA,NA,NA,NA,"T","S"
"5/27/2008",2008,"S","ST",23,"DIST","-999",-99999,"not recorded_but probably 0",NA,NA,NA,NA,"T","S"
"5/27/2008",2008,"S","ST",24,"PDOG","0",-99999,NA,NA,NA,NA,NA,"T","S"
"5/27/2008",2008,"S","ST",24,"BOGR2","20",7,NA,"Plantae","Poaceae","Bouteloua","gracilis","T","S"
"5/27/2008",2008,"S","ST",24,"DIST","-999",-99999,"not recorded_but probably 0",NA,NA,NA,NA,"T","S"
"5/27/2008",2008,"S","ST",25,"PDOG","3",-99999,NA,NA,NA,NA,NA,"T","S"
"5/27/2008",2008,"S","ST",25,"BOGR2","10",6,NA,"Plantae","Poaceae","Bouteloua","gracilis","T","S"
"5/27/2008",2008,"S","ST",25,"DIST","-999",-99999,"not recorded_but probably 0",NA,NA,NA,NA,"T","S"
"5/27/2008",2008,"S","ST",26,"PDOG","4",-99999,NA,NA,NA,NA,NA,"T","S"
"5/27/2008",2008,"S","ST",26,"BOGR2","20",8,NA,"Plantae","Poaceae","Bouteloua","gracilis","T","S"
"5/27/2008",2008,"S","ST",26,"DIST","-999",-99999,"not recorded_but probably 0",NA,NA,NA,NA,"T","S"
"5/27/2008",2008,"S","ST",27,"PDOG","3",-99999,NA,NA,NA,NA,NA,"T","S"
"5/27/2008",2008,"S","ST",27,"BOGR2","10",5,NA,"Plantae","Poaceae","Bouteloua","gracilis","T","S"
"5/27/2008",2008,"S","ST",27,"DIST","-999",-99999,"not recorded_but probably 0",NA,NA,NA,NA,"T","S"
"5/27/2008",2008,"S","ST",28,"BOGR2","4",4,NA,"Plantae","Poaceae","Bouteloua","gracilis","T","S"
"5/27/2008",2008,"S","ST",28,"PDOG","-999",-99999,"not recorded_but probably 0",NA,NA,NA,NA,"T","S"
"5/27/2008",2008,"S","ST",28,"DIST","-999",-99999,"not recorded_but probably 0",NA,NA,NA,NA,"T","S"
"5/27/2008",2008,"S","ST",29,"PDOG","1",-99999,NA,NA,NA,NA,NA,"T","S"
"5/27/2008",2008,"S","ST",29,"BOGR2","2",5,NA,"Plantae","Poaceae","Bouteloua","gracilis","T","S"
"5/27/2008",2008,"S","ST",29,"DIST","30",-99999,NA,NA,NA,NA,NA,"T","S"
"5/27/2008",2008,"S","ST",30,"BOER4","7",7,NA,"Plantae","Poaceae","Bouteloua","eriopoda","T","S"
"5/27/2008",2008,"S","ST",30,"BOGR2","12",5,NA,"Plantae","Poaceae","Bouteloua","gracilis","T","S"
"5/27/2008",2008,"S","ST",30,"SCBR2","1",4,NA,"Plantae","Poaceae","Scleropogon","brevifolius","T","S"
"5/27/2008",2008,"S","ST",30,"PDOG","-999",-99999,"not recorded_but probably 0",NA,NA,NA,NA,"T","S"
"5/27/2008",2008,"S","ST",30,"DIST","-999",-99999,"not recorded_but probably 0",NA,NA,NA,NA,"T","S"
"5/27/2008",2008,"S","ST",31,"PDOG","2",-99999,NA,NA,NA,NA,NA,"T","S"
"5/27/2008",2008,"S","ST",31,"BOGR2","15",7,NA,"Plantae","Poaceae","Bouteloua","gracilis","T","S"
"5/27/2008",2008,"S","ST",31,"DIST","-999",-99999,"not recorded_but probably 0",NA,NA,NA,NA,"T","S"
"5/27/2008",2008,"S","ST",32,"BOGR2","4",6,NA,"Plantae","Poaceae","Bouteloua","gracilis","T","S"
"5/27/2008",2008,"S","ST",32,"PDOG","-999",-99999,"not recorded_but probably 0",NA,NA,NA,NA,"T","S"
"5/27/2008",2008,"S","ST",32,"DIST","-999",-99999,"not recorded_but probably 0",NA,NA,NA,NA,"T","S"
"5/27/2008",2008,"S","ST",33,"BOGR2","3",4,NA,"Plantae","Poaceae","Bouteloua","gracilis","T","S"
"5/27/2008",2008,"S","ST",33,"PDOG","-999",-99999,"not recorded_but probably 0",NA,NA,NA,NA,"T","S"
"5/27/2008",2008,"S","ST",33,"DIST","-999",-99999,"not recorded_but probably 0",NA,NA,NA,NA,"T","S"
"5/27/2008",2008,"S","ST",34,"PDOG","4",-99999,NA,NA,NA,NA,NA,"T","S"
"5/27/2008",2008,"S","ST",34,"BOGR2","35",12,NA,"Plantae","Poaceae","Bouteloua","gracilis","T","S"
"5/27/2008",2008,"S","ST",34,"DIST","30",-99999,NA,NA,NA,NA,NA,"T","S"
"5/27/2008",2008,"S","ST",35,"PDOG","1",-99999,NA,NA,NA,NA,NA,"T","S"
"5/27/2008",2008,"S","ST",35,"BOGR2","12",7,NA,"Plantae","Poaceae","Bouteloua","gracilis","T","S"
"5/27/2008",2008,"S","ST",35,"DIST","-999",-99999,"not recorded_but probably 0",NA,NA,NA,NA,"T","S"
"5/27/2008",2008,"S","ST",36,"BOER4","2",6,NA,"Plantae","Poaceae","Bouteloua","eriopoda","T","S"
"5/27/2008",2008,"S","ST",36,"BOGR2","10",5,NA,"Plantae","Poaceae","Bouteloua","gracilis","T","S"
"5/27/2008",2008,"S","ST",36,"PDOG","-999",-99999,"not recorded_but probably 0",NA,NA,NA,NA,"T","S"
"5/27/2008",2008,"S","ST",36,"DIST","-999",-99999,"not recorded_but probably 0",NA,NA,NA,NA,"T","S"
"10/7/2008",2008,"F","MC",1,"BOER4","7",-99999,NA,"Plantae","Poaceae","Bouteloua","eriopoda","C","M"
"10/7/2008",2008,"F","MC",1,"BOGR2","10",-99999,NA,"Plantae","Poaceae","Bouteloua","gracilis","C","M"
"10/7/2008",2008,"F","MC",1,"PDOG","-999",-99999,"not recorded_but probably 0",NA,NA,NA,NA,"C","M"
"10/7/2008",2008,"F","MC",2,"BOER4","16",-99999,NA,"Plantae","Poaceae","Bouteloua","eriopoda","C","M"
"10/7/2008",2008,"F","MC",2,"BOGR2","8",-99999,NA,"Plantae","Poaceae","Bouteloua","gracilis","C","M"
"10/7/2008",2008,"F","MC",2,"CYIMI","9",-99999,NA,"Plantae","Cactaceae","Cylindropuntia","imbricata","C","M"
"10/7/2008",2008,"F","MC",2,"MUPO2","1",-99999,NA,"Plantae","Poaceae","Muhlenbergia","porteri","C","M"
"10/7/2008",2008,"F","MC",2,"PLJA","16",-99999,NA,"Plantae","Poaceae","Pleuraphis","jamesii","C","M"
"10/7/2008",2008,"F","MC",2,"SOEL","2",-99999,NA,"Plantae","Solanaceae","Solanum","elaeagnifolium","C","M"
"10/7/2008",2008,"F","MC",2,"PDOG","-999",-99999,"not recorded_but probably 0",NA,NA,NA,NA,"C","M"
"10/7/2008",2008,"F","MC",3,"BOGR2","24",-99999,NA,"Plantae","Poaceae","Bouteloua","gracilis","C","M"
"10/7/2008",2008,"F","MC",3,"CHSES","1",-99999,NA,"Plantae","Euphorbiaceae","Chamaesyce","serpyllifolia","C","M"
"10/7/2008",2008,"F","MC",3,"PDOG","-999",-99999,"not recorded_but probably 0",NA,NA,NA,NA,"C","M"
"10/7/2008",2008,"F","MC",4,"BOER4","2",-99999,"HO","Plantae","Poaceae","Bouteloua","eriopoda","C","M"
"10/7/2008",2008,"F","MC",4,"BOGR2","36",-99999,NA,"Plantae","Poaceae","Bouteloua","gracilis","C","M"
"10/7/2008",2008,"F","MC",4,"PDOG","-999",-99999,"not recorded_but probably 0",NA,NA,NA,NA,"C","M"
"10/7/2008",2008,"F","MC",5,"BOER4","12",-99999,NA,"Plantae","Poaceae","Bouteloua","eriopoda","C","M"
"10/7/2008",2008,"F","MC",5,"BOGR2","2",-99999,NA,"Plantae","Poaceae","Bouteloua","gracilis","C","M"
"10/7/2008",2008,"F","MC",5,"PDOG","-999",-99999,"not recorded_but probably 0",NA,NA,NA,NA,"C","M"
"10/7/2008",2008,"F","MC",6,"BOGR2","20",-99999,NA,"Plantae","Poaceae","Bouteloua","gracilis","C","M"
"10/7/2008",2008,"F","MC",6,"PDOG","-999",-99999,"not recorded_but probably 0",NA,NA,NA,NA,"C","M"
"10/7/2008",2008,"F","MC",7,"BOGR2","12",-99999,NA,"Plantae","Poaceae","Bouteloua","gracilis","C","M"
"10/7/2008",2008,"F","MC",7,"CHSES","3",-99999,NA,"Plantae","Euphorbiaceae","Chamaesyce","serpyllifolia","C","M"
"10/7/2008",2008,"F","MC",7,"PEAN","1",-99999,NA,"Plantae","Asteraceae","Pectis","angustifolia","C","M"
"10/7/2008",2008,"F","MC",7,"PDOG","-999",-99999,"not recorded_but probably 0",NA,NA,NA,NA,"C","M"
"10/7/2008",2008,"F","MC",8,"BOBA2","3",-99999,NA,"Plantae","Poaceae","Bouteloua","barbata","C","M"
"10/7/2008",2008,"F","MC",8,"BOGR2","14",-99999,NA,"Plantae","Poaceae","Bouteloua","gracilis","C","M"
"10/7/2008",2008,"F","MC",8,"CHSES","2",-99999,NA,"Plantae","Euphorbiaceae","Chamaesyce","serpyllifolia","C","M"
"10/7/2008",2008,"F","MC",8,"ENDE","2",-99999,NA,"Plantae","Poaceae","Enneapogon","desvauxii","C","M"
"10/7/2008",2008,"F","MC",8,"PEAN","1",-99999,NA,"Plantae","Asteraceae","Pectis","angustifolia","C","M"
"10/7/2008",2008,"F","MC",8,"PDOG","-999",-99999,"not recorded_but probably 0",NA,NA,NA,NA,"C","M"
"10/7/2008",2008,"F","MC",9,"BOER4","1",-99999,NA,"Plantae","Poaceae","Bouteloua","eriopoda","C","M"
"10/7/2008",2008,"F","MC",9,"BOGR2","20",-99999,NA,"Plantae","Poaceae","Bouteloua","gracilis","C","M"
"10/7/2008",2008,"F","MC",9,"CHSES","1",-99999,NA,"Plantae","Euphorbiaceae","Chamaesyce","serpyllifolia","C","M"
"10/7/2008",2008,"F","MC",9,"PDOG","-999",-99999,"not recorded_but probably 0",NA,NA,NA,NA,"C","M"
"10/7/2008",2008,"F","MC",10,"BOGR2","14",-99999,"PDOG MND S OF QUAD","Plantae","Poaceae","Bouteloua","gracilis","C","M"
"10/7/2008",2008,"F","MC",10,"BOER4","8",-99999,NA,"Plantae","Poaceae","Bouteloua","eriopoda","C","M"
"10/7/2008",2008,"F","MC",10,"CHSES","1",-99999,NA,"Plantae","Euphorbiaceae","Chamaesyce","serpyllifolia","C","M"
"10/7/2008",2008,"F","MC",10,"PDOG","-999",-99999,"not recorded_but probably 0",NA,NA,NA,NA,"C","M"
"10/7/2008",2008,"F","MC",11,"BOGR2","16",-99999,NA,"Plantae","Poaceae","Bouteloua","gracilis","C","M"
"10/7/2008",2008,"F","MC",11,"PDOG","-999",-99999,"not recorded_but probably 0",NA,NA,NA,NA,"C","M"
"10/7/2008",2008,"F","MC",12,"BOER4","15",-99999,NA,"Plantae","Poaceae","Bouteloua","eriopoda","C","M"
"10/7/2008",2008,"F","MC",12,"BOGR2","1",-99999,NA,"Plantae","Poaceae","Bouteloua","gracilis","C","M"
"10/7/2008",2008,"F","MC",12,"PDOG","-999",-99999,"not recorded_but probably 0",NA,NA,NA,NA,"C","M"
"10/7/2008",2008,"F","MC",13,"BOER4","7",-99999,NA,"Plantae","Poaceae","Bouteloua","eriopoda","C","M"
"10/7/2008",2008,"F","MC",13,"BOGR2","7",-99999,NA,"Plantae","Poaceae","Bouteloua","gracilis","C","M"
"10/7/2008",2008,"F","MC",13,"PDOG","-999",-99999,"not recorded_but probably 0",NA,NA,NA,NA,"C","M"
"10/7/2008",2008,"F","MC",14,"BOER4","10",-99999,NA,"Plantae","Poaceae","Bouteloua","eriopoda","C","M"
"10/7/2008",2008,"F","MC",14,"BOGR2","8",-99999,NA,"Plantae","Poaceae","Bouteloua","gracilis","C","M"
"10/7/2008",2008,"F","MC",14,"PDOG","-999",-99999,"not recorded_but probably 0",NA,NA,NA,NA,"C","M"
"10/7/2008",2008,"F","MC",15,"BOGR2","14",-99999,NA,"Plantae","Poaceae","Bouteloua","gracilis","C","M"
"10/7/2008",2008,"F","MC",15,"PDOG","-999",-99999,"not recorded_but probably 0",NA,NA,NA,NA,"C","M"
"10/7/2008",2008,"F","MC",16,"PDOG","-999",-99999,"not recorded_but probably 0",NA,NA,NA,NA,"C","M"
"10/7/2008",2008,"F","MC",17,"BOGR2","25",-99999,NA,"Plantae","Poaceae","Bouteloua","gracilis","C","M"
"10/7/2008",2008,"F","MC",17,"PDOG","-999",-99999,"not recorded_but probably 0",NA,NA,NA,NA,"C","M"
"10/7/2008",2008,"F","MC",18,"BOGR2","30",-99999,NA,"Plantae","Poaceae","Bouteloua","gracilis","C","M"
"10/7/2008",2008,"F","MC",18,"PDOG","-999",-99999,"not recorded_but probably 0",NA,NA,NA,NA,"C","M"
"10/7/2008",2008,"F","MC",19,"BOGR2","10",-99999,NA,"Plantae","Poaceae","Bouteloua","gracilis","C","M"
"10/7/2008",2008,"F","MC",19,"CHAL11","1",-99999,NA,"Plantae","Euphorbiaceae","Chamaesyce","albomarginata","C","M"
"10/7/2008",2008,"F","MC",19,"CHSES","2",-99999,NA,"Plantae","Euphorbiaceae","Chamaesyce","serpyllifolia","C","M"
"10/7/2008",2008,"F","MC",19,"ENDE","1",-99999,NA,"Plantae","Poaceae","Enneapogon","desvauxii","C","M"
"10/7/2008",2008,"F","MC",19,"SOEL","1",-99999,NA,"Plantae","Solanaceae","Solanum","elaeagnifolium","C","M"
"10/7/2008",2008,"F","MC",19,"PDOG","-999",-99999,"not recorded_but probably 0",NA,NA,NA,NA,"C","M"
"10/7/2008",2008,"F","MC",20,"BOBA2","4",-99999,NA,"Plantae","Poaceae","Bouteloua","barbata","C","M"
"10/7/2008",2008,"F","MC",20,"CHER2","3",-99999,NA,"Plantae","Asteraceae","Chaetopappa","ericoides","C","M"
"10/7/2008",2008,"F","MC",20,"PLJA","2",-99999,NA,"Plantae","Poaceae","Pleuraphis","jamesii","C","M"
"10/7/2008",2008,"F","MC",20,"SOEL","1",-99999,NA,"Plantae","Solanaceae","Solanum","elaeagnifolium","C","M"
"10/7/2008",2008,"F","MC",20,"PDOG","-999",-99999,"not recorded_but probably 0",NA,NA,NA,NA,"C","M"
"10/7/2008",2008,"F","MC",21,"BOER4","5",-99999,NA,"Plantae","Poaceae","Bouteloua","eriopoda","C","M"
"10/7/2008",2008,"F","MC",21,"BOGR2","25",-99999,NA,"Plantae","Poaceae","Bouteloua","gracilis","C","M"
"10/7/2008",2008,"F","MC",21,"PDOG","-999",-99999,"not recorded_but probably 0",NA,NA,NA,NA,"C","M"
"10/7/2008",2008,"F","MC",22,"BOGR2","11",-99999,NA,"Plantae","Poaceae","Bouteloua","gracilis","C","M"
"10/7/2008",2008,"F","MC",22,"CHAL11","4",-99999,NA,"Plantae","Euphorbiaceae","Chamaesyce","albomarginata","C","M"
"10/7/2008",2008,"F","MC",22,"PDOG","-999",-99999,"not recorded_but probably 0",NA,NA,NA,NA,"C","M"
"10/7/2008",2008,"F","MC",23,"BOER4","12",-99999,NA,"Plantae","Poaceae","Bouteloua","eriopoda","C","M"
"10/7/2008",2008,"F","MC",23,"BOGR2","25",-99999,NA,"Plantae","Poaceae","Bouteloua","gracilis","C","M"
"10/7/2008",2008,"F","MC",23,"PDOG","-999",-99999,"not recorded_but probably 0",NA,NA,NA,NA,"C","M"
"10/7/2008",2008,"F","MC",24,"BOER4","17",-99999,NA,"Plantae","Poaceae","Bouteloua","eriopoda","C","M"
"10/7/2008",2008,"F","MC",24,"BOGR2","15",-99999,NA,"Plantae","Poaceae","Bouteloua","gracilis","C","M"
"10/7/2008",2008,"F","MC",24,"PDOG","-999",-99999,"not recorded_but probably 0",NA,NA,NA,NA,"C","M"
"10/7/2008",2008,"F","MC",25,"BOER4","5",-99999,NA,"Plantae","Poaceae","Bouteloua","eriopoda","C","M"
"10/7/2008",2008,"F","MC",25,"BOGR2","25",-99999,NA,"Plantae","Poaceae","Bouteloua","gracilis","C","M"
"10/7/2008",2008,"F","MC",25,"CHSES","2",-99999,NA,"Plantae","Euphorbiaceae","Chamaesyce","serpyllifolia","C","M"
"10/7/2008",2008,"F","MC",25,"PDOG","-999",-99999,"not recorded_but probably 0",NA,NA,NA,NA,"C","M"
"10/7/2008",2008,"F","MC",26,"BOER4","32",-99999,NA,"Plantae","Poaceae","Bouteloua","eriopoda","C","M"
"10/7/2008",2008,"F","MC",26,"BOGR2","2",-99999,NA,"Plantae","Poaceae","Bouteloua","gracilis","C","M"
"10/7/2008",2008,"F","MC",26,"CHSES","2",-99999,NA,"Plantae","Euphorbiaceae","Chamaesyce","serpyllifolia","C","M"
"10/7/2008",2008,"F","MC",26,"PDOG","-999",-99999,"not recorded_but probably 0",NA,NA,NA,NA,"C","M"
"10/7/2008",2008,"F","MC",27,"BOGR2","25",-99999,NA,"Plantae","Poaceae","Bouteloua","gracilis","C","M"
"10/7/2008",2008,"F","MC",27,"PDOG","-999",-99999,"not recorded_but probably 0",NA,NA,NA,NA,"C","M"
"10/7/2008",2008,"F","MC",28,"BOGR2","30",-99999,NA,"Plantae","Poaceae","Bouteloua","gracilis","C","M"
"10/7/2008",2008,"F","MC",28,"PDOG","-999",-99999,"not recorded_but probably 0",NA,NA,NA,NA,"C","M"
"10/7/2008",2008,"F","MC",29,"BOGR2","15",-99999,NA,"Plantae","Poaceae","Bouteloua","gracilis","C","M"
"10/7/2008",2008,"F","MC",29,"CHSES","1",-99999,NA,"Plantae","Euphorbiaceae","Chamaesyce","serpyllifolia","C","M"
"10/7/2008",2008,"F","MC",29,"PDOG","-999",-99999,"not recorded_but probably 0",NA,NA,NA,NA,"C","M"
"10/7/2008",2008,"F","MC",30,"BOGR2","30",-99999,NA,"Plantae","Poaceae","Bouteloua","gracilis","C","M"
"10/7/2008",2008,"F","MC",30,"PDOG","-999",-99999,"not recorded_but probably 0",NA,NA,NA,NA,"C","M"
"10/7/2008",2008,"F","MC",31,"BOGR2","25",-99999,NA,"Plantae","Poaceae","Bouteloua","gracilis","C","M"
"10/7/2008",2008,"F","MC",31,"CHAL11","2",-99999,NA,"Plantae","Euphorbiaceae","Chamaesyce","albomarginata","C","M"
"10/7/2008",2008,"F","MC",31,"PDOG","-999",-99999,"not recorded_but probably 0",NA,NA,NA,NA,"C","M"
"10/7/2008",2008,"F","MC",32,"BOER4","2",-99999,NA,"Plantae","Poaceae","Bouteloua","eriopoda","C","M"
"10/7/2008",2008,"F","MC",32,"BOGR2","20",-99999,NA,"Plantae","Poaceae","Bouteloua","gracilis","C","M"
"10/7/2008",2008,"F","MC",32,"EPTO","2",-99999,NA,"Plantae","Ephedraceae","Ephedra","torreyana","C","M"
"10/7/2008",2008,"F","MC",32,"PDOG","-999",-99999,"not recorded_but probably 0",NA,NA,NA,NA,"C","M"
"10/7/2008",2008,"F","MC",33,"BOGR2","25",-99999,NA,"Plantae","Poaceae","Bouteloua","gracilis","C","M"
"10/7/2008",2008,"F","MC",33,"SCBR2","1",-99999,NA,"Plantae","Poaceae","Scleropogon","brevifolius","C","M"
"10/7/2008",2008,"F","MC",33,"PDOG","-999",-99999,"not recorded_but probably 0",NA,NA,NA,NA,"C","M"
"10/7/2008",2008,"F","MC",34,"BOER4","4",-99999,NA,"Plantae","Poaceae","Bouteloua","eriopoda","C","M"
"10/7/2008",2008,"F","MC",34,"BOGR2","8",-99999,NA,"Plantae","Poaceae","Bouteloua","gracilis","C","M"
"10/7/2008",2008,"F","MC",34,"ENDE","3",-99999,NA,"Plantae","Poaceae","Enneapogon","desvauxii","C","M"
"10/7/2008",2008,"F","MC",34,"PLJA","8",-99999,NA,"Plantae","Poaceae","Pleuraphis","jamesii","C","M"
"10/7/2008",2008,"F","MC",34,"SEBA3","1",-99999,NA,"Plantae","Fabaceae","Senna","bauhinioides","C","M"
"10/7/2008",2008,"F","MC",34,"PDOG","-999",-99999,"not recorded_but probably 0",NA,NA,NA,NA,"C","M"
"10/7/2008",2008,"F","MC",35,"BOER4","20",-99999,NA,"Plantae","Poaceae","Bouteloua","eriopoda","C","M"
"10/7/2008",2008,"F","MC",35,"BOGR2","15",-99999,NA,"Plantae","Poaceae","Bouteloua","gracilis","C","M"
"10/7/2008",2008,"F","MC",35,"ENDE","5",-99999,NA,"Plantae","Poaceae","Enneapogon","desvauxii","C","M"
"10/7/2008",2008,"F","MC",35,"PLJA","5",-99999,NA,"Plantae","Poaceae","Pleuraphis","jamesii","C","M"
"10/7/2008",2008,"F","MC",35,"PDOG","-999",-99999,"not recorded_but probably 0",NA,NA,NA,NA,"C","M"
"10/7/2008",2008,"F","MC",36,"BOGR2","21",-99999,NA,"Plantae","Poaceae","Bouteloua","gracilis","C","M"
"10/7/2008",2008,"F","MC",36,"CHSES","3",-99999,NA,"Plantae","Euphorbiaceae","Chamaesyce","serpyllifolia","C","M"
"10/7/2008",2008,"F","MC",36,"PDOG","-999",-99999,"not recorded_but probably 0",NA,NA,NA,NA,"C","M"
"10/7/2008",2008,"F","MT",1,"BOER4","1",-99999,NA,"Plantae","Poaceae","Bouteloua","eriopoda","T","M"
"10/7/2008",2008,"F","MT",1,"BOGR2","25",-99999,NA,"Plantae","Poaceae","Bouteloua","gracilis","T","M"
"10/7/2008",2008,"F","MT",1,"ENDE","1",-99999,NA,"Plantae","Poaceae","Enneapogon","desvauxii","T","M"
"10/7/2008",2008,"F","MT",1,"SOEL","1",-99999,NA,"Plantae","Solanaceae","Solanum","elaeagnifolium","T","M"
"10/7/2008",2008,"F","MT",1,"PDOG","-999",-99999,NA,NA,NA,NA,NA,"T","M"
"10/7/2008",2008,"F","MT",2,"ARAD","1",-99999,NA,"Plantae","Poaceae","Aristida","adscensionis","T","M"
"10/7/2008",2008,"F","MT",2,"ARDI5","2",-99999,NA,"Plantae","Poaceae","Aristida","divaricata","T","M"
"10/7/2008",2008,"F","MT",2,"BOER4","12",-99999,NA,"Plantae","Poaceae","Bouteloua","eriopoda","T","M"
"10/7/2008",2008,"F","MT",2,"BOGR2","7",-99999,NA,"Plantae","Poaceae","Bouteloua","gracilis","T","M"
"10/7/2008",2008,"F","MT",2,"CHAL11","2",-99999,NA,"Plantae","Euphorbiaceae","Chamaesyce","albomarginata","T","M"
"10/7/2008",2008,"F","MT",2,"PDOG","-999",-99999,NA,NA,NA,NA,NA,"T","M"
"10/7/2008",2008,"F","MT",3,"BOER4","1",-99999,NA,"Plantae","Poaceae","Bouteloua","eriopoda","T","M"
"10/7/2008",2008,"F","MT",3,"BOGR2","16",-99999,NA,"Plantae","Poaceae","Bouteloua","gracilis","T","M"
"10/7/2008",2008,"F","MT",3,"GACO5","1",-99999,NA,"Plantae","Onagraceae","Gaura","coccinea","T","M"
"10/7/2008",2008,"F","MT",3,"PDOG","-999",-99999,NA,NA,NA,NA,NA,"T","M"
"10/7/2008",2008,"F","MT",4,"BOER4","3",-99999,NA,"Plantae","Poaceae","Bouteloua","eriopoda","T","M"
"10/7/2008",2008,"F","MT",4,"BOGR2","10",-99999,NA,"Plantae","Poaceae","Bouteloua","gracilis","T","M"
"10/7/2008",2008,"F","MT",4,"STPA4","1",-99999,NA,"Plantae","Asteraceae","Stephanomeria","pauciflora","T","M"
"10/7/2008",2008,"F","MT",4,"PDOG","-999",-99999,NA,NA,NA,NA,NA,"T","M"
"10/7/2008",2008,"F","MT",5,"BOER4","9",-99999,NA,"Plantae","Poaceae","Bouteloua","eriopoda","T","M"
"10/7/2008",2008,"F","MT",5,"BOGR2","9",-99999,NA,"Plantae","Poaceae","Bouteloua","gracilis","T","M"
"10/7/2008",2008,"F","MT",5,"CHSES","1",-99999,NA,"Plantae","Euphorbiaceae","Chamaesyce","serpyllifolia","T","M"
"10/7/2008",2008,"F","MT",5,"PDOG","-999",-99999,NA,NA,NA,NA,NA,"T","M"
"10/7/2008",2008,"F","MT",6,"BOER4","18",-99999,NA,"Plantae","Poaceae","Bouteloua","eriopoda","T","M"
"10/7/2008",2008,"F","MT",6,"BOGR2","3",-99999,NA,"Plantae","Poaceae","Bouteloua","gracilis","T","M"
"10/7/2008",2008,"F","MT",6,"PDOG","-999",-99999,NA,NA,NA,NA,NA,"T","M"
"10/7/2008",2008,"F","MT",7,"BOER4","2",-99999,NA,"Plantae","Poaceae","Bouteloua","eriopoda","T","M"
"10/7/2008",2008,"F","MT",7,"BOGR2","14",-99999,NA,"Plantae","Poaceae","Bouteloua","gracilis","T","M"
"10/7/2008",2008,"F","MT",7,"CHSES","6",-99999,NA,"Plantae","Euphorbiaceae","Chamaesyce","serpyllifolia","T","M"
"10/7/2008",2008,"F","MT",7,"PDOG","-999",-99999,NA,NA,NA,NA,NA,"T","M"
"10/7/2008",2008,"F","MT",8,"BOER4","2",-99999,NA,"Plantae","Poaceae","Bouteloua","eriopoda","T","M"
"10/7/2008",2008,"F","MT",8,"BOGR2","12",-99999,NA,"Plantae","Poaceae","Bouteloua","gracilis","T","M"
"10/7/2008",2008,"F","MT",8,"CHSES","1",-99999,NA,"Plantae","Euphorbiaceae","Chamaesyce","serpyllifolia","T","M"
"10/7/2008",2008,"F","MT",8,"PDOG","-999",-99999,NA,NA,NA,NA,NA,"T","M"
"10/7/2008",2008,"F","MT",9,"ARAD","1",-99999,NA,"Plantae","Poaceae","Aristida","adscensionis","T","M"
"10/7/2008",2008,"F","MT",9,"BOER4","5",-99999,NA,"Plantae","Poaceae","Bouteloua","eriopoda","T","M"
"10/7/2008",2008,"F","MT",9,"BOGR2","1",-99999,NA,"Plantae","Poaceae","Bouteloua","gracilis","T","M"
"10/7/2008",2008,"F","MT",9,"CHSES","1",-99999,NA,"Plantae","Euphorbiaceae","Chamaesyce","serpyllifolia","T","M"
"10/7/2008",2008,"F","MT",9,"SPHA","6",-99999,NA,"Plantae","Malvaceae","Sphaeralcea","hastulata","T","M"
"10/7/2008",2008,"F","MT",9,"PDOG","-999",-99999,NA,NA,NA,NA,NA,"T","M"
"10/7/2008",2008,"F","MT",10,"BOGR2","22",-99999,NA,"Plantae","Poaceae","Bouteloua","gracilis","T","M"
"10/7/2008",2008,"F","MT",10,"CHSES","1",-99999,NA,"Plantae","Euphorbiaceae","Chamaesyce","serpyllifolia","T","M"
