"date","location","line","row","species_code","value","comments","Taxa_kingdom","Taxa_family","Taxa_genus","Taxa_species","updated_cover","date_updated"
19950814,"fs",3,"15","LITT","15","na",NA,NA,NA,NA,15,1995-08-14
19950814,"fs",3,"18","ERPU8","+","na",NA,NA,NA,NA,0.5,1995-08-14
19950814,"fs",3,"18","SPFL2","+","na","Plantae","Poaceae","Sporobolus","flexuosus",0.5,1995-08-14
19950814,"fs",3,"18","GUSA2","+","na","Plantae","Asteraceae","Gutierrezia","sarothrae",0.5,1995-08-14
19950814,"fs",3,"18","LITT","4","na",NA,NA,NA,NA,4,1995-08-14
19950814,"fs",3,"21","HIJA","1","na",NA,NA,NA,NA,1,1995-08-14
19950814,"fs",3,"21","OPPHP","+","na",NA,NA,NA,NA,0.5,1995-08-14
19950814,"fs",3,"21","ERPU8","1","na",NA,NA,NA,NA,1,1995-08-14
19950814,"fs",3,"21","ASNU4","+","na","Plantae","Fabaceae","Astragalus","nuttallianus",0.5,1995-08-14
19950814,"fs",3,"21","DIWI2","+","na","Plantae","Brassicaceae","Dimorphocarpa","wislizeni",0.5,1995-08-14
19950814,"fs",3,"21","LITT","15","na",NA,NA,NA,NA,15,1995-08-14
19950814,"fs",3,"24","HIJA","+","na",NA,NA,NA,NA,0.5,1995-08-14
19950814,"fs",3,"24","PEAMA","4","na",NA,NA,NA,NA,4,1995-08-14
19950814,"fs",3,"24","LITT","5","na",NA,NA,NA,NA,5,1995-08-14
19950814,"fs",3,"24","ARPUP6","+","na",NA,NA,NA,NA,0.5,1995-08-14
19950814,"fs",3,"27","EPTO","20","na","Plantae","Ephedraceae","Ephedra","torreyana",20,1995-08-14
19950814,"fs",3,"27","SPFL2","+","na","Plantae","Poaceae","Sporobolus","flexuosus",0.5,1995-08-14
19950814,"fs",3,"27","ERPU8","+","na",NA,NA,NA,NA,0.5,1995-08-14
19950814,"fs",3,"27","ARPUP6","+","na",NA,NA,NA,NA,0.5,1995-08-14
19950814,"fs",3,"27","LITT","10","na",NA,NA,NA,NA,10,1995-08-14
19950814,"fs",6,"0","HIJA","2","na",NA,NA,NA,NA,2,1995-08-14
19950814,"fs",6,"0","BAABA","+","na","Plantae","Asteraceae","Bahia","absinthifolia",0.5,1995-08-14
19950814,"fs",6,"0","DIWI2","+","na","Plantae","Brassicaceae","Dimorphocarpa","wislizeni",0.5,1995-08-14
19950814,"fs",6,"0","SPFL2","+","na","Plantae","Poaceae","Sporobolus","flexuosus",0.5,1995-08-14
19950814,"fs",6,"0","LITT","15","na",NA,NA,NA,NA,15,1995-08-14
19950814,"fs",6,"3","ERPU8","+","na",NA,NA,NA,NA,0.5,1995-08-14
19950814,"fs",6,"3","BAABA","+","na","Plantae","Asteraceae","Bahia","absinthifolia",0.5,1995-08-14
19950814,"fs",6,"3","GUSA2","1","na","Plantae","Asteraceae","Gutierrezia","sarothrae",1,1995-08-14
19950814,"fs",6,"3","SEFLF","+","na","Plantae","Asteraceae","Senecio","flaccidus",0.5,1995-08-14
19950814,"fs",6,"3","LITT","3","na",NA,NA,NA,NA,3,1995-08-14
19950814,"fs",6,"6","OPPHP","1","na",NA,NA,NA,NA,1,1995-08-14
19950814,"fs",6,"6","HIJA","1","na",NA,NA,NA,NA,1,1995-08-14
19950814,"fs",6,"6","MAPIP","+","na","Plantae","Asteraceae","Machaeranthera","pinnatifida",0.5,1995-08-14
19950814,"fs",6,"6","SPFL2","+","na","Plantae","Poaceae","Sporobolus","flexuosus",0.5,1995-08-14
19950814,"fs",6,"6","SPFL2","+","na","Plantae","Poaceae","Sporobolus","flexuosus",0.5,1995-08-14
19950814,"fs",6,"6","DIWI2","+","na","Plantae","Brassicaceae","Dimorphocarpa","wislizeni",0.5,1995-08-14
19950814,"fs",6,"6","GUSA2","2","na","Plantae","Asteraceae","Gutierrezia","sarothrae",2,1995-08-14
19950814,"fs",6,"6","LITT","20","na",NA,NA,NA,NA,20,1995-08-14
19950814,"fs",6,"9","SPFL2","+","na","Plantae","Poaceae","Sporobolus","flexuosus",0.5,1995-08-14
19950814,"fs",6,"9","HIJA","+","na",NA,NA,NA,NA,0.5,1995-08-14
19950814,"fs",6,"9","MAPIP","1","na","Plantae","Asteraceae","Machaeranthera","pinnatifida",1,1995-08-14
19950814,"fs",6,"9","GUSA2","1","na","Plantae","Asteraceae","Gutierrezia","sarothrae",1,1995-08-14
19950814,"fs",6,"9","MELE2","+","na","Plantae","Asteraceae","Melampodium","leucanthum",0.5,1995-08-14
19950814,"fs",6,"9","LITT","7","na",NA,NA,NA,NA,7,1995-08-14
19950814,"fs",6,"12","HIJA","1","na",NA,NA,NA,NA,1,1995-08-14
19950814,"fs",6,"12","GUSA2","1","na","Plantae","Asteraceae","Gutierrezia","sarothrae",1,1995-08-14
19950814,"fs",6,"12","MAPIP","+","na","Plantae","Asteraceae","Machaeranthera","pinnatifida",0.5,1995-08-14
19950814,"fs",6,"12","DIWI2","+","na","Plantae","Brassicaceae","Dimorphocarpa","wislizeni",0.5,1995-08-14
19950814,"fs",6,"12","ERPU8","+","na",NA,NA,NA,NA,0.5,1995-08-14
19950814,"fs",6,"12","LITT","15","na",NA,NA,NA,NA,15,1995-08-14
19950814,"fs",6,"15","HIJA","+","na",NA,NA,NA,NA,0.5,1995-08-14
19950814,"fs",6,"15","SPFL2","+","na","Plantae","Poaceae","Sporobolus","flexuosus",0.5,1995-08-14
19950814,"fs",6,"15","GUSA2","1","na","Plantae","Asteraceae","Gutierrezia","sarothrae",1,1995-08-14
19950814,"fs",6,"15","ERPU8","+","na",NA,NA,NA,NA,0.5,1995-08-14
19950814,"fs",6,"15","MAPIP","+","na","Plantae","Asteraceae","Machaeranthera","pinnatifida",0.5,1995-08-14
19950814,"fs",6,"15","HYFIC","+","na","Plantae","Asteraceae","Hymenopappus","filifolius",0.5,1995-08-14
19950814,"fs",6,"15","LITT","5","na",NA,NA,NA,NA,5,1995-08-14
19950814,"fs",6,"18","HIJA","1","na",NA,NA,NA,NA,1,1995-08-14
19950814,"fs",6,"18","ERPU8","+","na",NA,NA,NA,NA,0.5,1995-08-14
19950814,"fs",6,"18","BAABA","+","na","Plantae","Asteraceae","Bahia","absinthifolia",0.5,1995-08-14
19950814,"fs",6,"18","DIWI2","+","na","Plantae","Brassicaceae","Dimorphocarpa","wislizeni",0.5,1995-08-14
19950814,"fs",6,"18","GUSA2","+","na","Plantae","Asteraceae","Gutierrezia","sarothrae",0.5,1995-08-14
19950814,"fs",6,"18","LITT","5","na",NA,NA,NA,NA,5,1995-08-14
19950814,"fs",6,"21","ERPU8","+","na",NA,NA,NA,NA,0.5,1995-08-14
19950814,"fs",6,"21","DAFO","1","na","Plantae","Fabaceae","Dalea","formosa",1,1995-08-14
19950814,"fs",6,"21","BAABA","+","na","Plantae","Asteraceae","Bahia","absinthifolia",0.5,1995-08-14
19950814,"fs",6,"21","DIWI2","+","na","Plantae","Brassicaceae","Dimorphocarpa","wislizeni",0.5,1995-08-14
19950814,"fs",6,"21","ARPUP6","+","na",NA,NA,NA,NA,0.5,1995-08-14
19950814,"fs",6,"21","LITT","1","na",NA,NA,NA,NA,1,1995-08-14
19950814,"fs",6,"24","THME","1","na","Plantae","Asteraceae","Thelesperma","megapotamicum",1,1995-08-14
19950814,"fs",6,"24","ERPU8","+","na",NA,NA,NA,NA,0.5,1995-08-14
19950814,"fs",6,"24","LITT","+","na",NA,NA,NA,NA,0.5,1995-08-14
19950814,"fs",6,"27","ARPUP6","+","na",NA,NA,NA,NA,0.5,1995-08-14
19950814,"fs",6,"27","ERPU8","+","na",NA,NA,NA,NA,0.5,1995-08-14
19950814,"fs",6,"27","SPFL2","+","na","Plantae","Poaceae","Sporobolus","flexuosus",0.5,1995-08-14
19950814,"fs",6,"27","DASC4","1","na","Plantae","Fabaceae","Dalea","scariosa",1,1995-08-14
19950814,"fs",6,"27","LITT","2","na",NA,NA,NA,NA,2,1995-08-14
19950814,"fs",12,"0","HIJA","1","na",NA,NA,NA,NA,1,1995-08-14
19950814,"fs",12,"0","STPA4","1","na","Plantae","Asteraceae","Stephanomeria","pauciflora",1,1995-08-14
19950814,"fs",12,"0","GUSA2","1","na","Plantae","Asteraceae","Gutierrezia","sarothrae",1,1995-08-14
19950814,"fs",12,"0","MAPIP","3","na","Plantae","Asteraceae","Machaeranthera","pinnatifida",3,1995-08-14
19950814,"fs",12,"0","BAABA","1","na","Plantae","Asteraceae","Bahia","absinthifolia",1,1995-08-14
19950814,"fs",12,"0","ARPUP6","+","na",NA,NA,NA,NA,0.5,1995-08-14
19950814,"fs",12,"0","LITT","7","na",NA,NA,NA,NA,7,1995-08-14
19950814,"fs",12,"3","DIWI2","1","na","Plantae","Brassicaceae","Dimorphocarpa","wislizeni",1,1995-08-14
19950814,"fs",12,"3","HIJA","+","na",NA,NA,NA,NA,0.5,1995-08-14
19950814,"fs",12,"3","STPA4","+","na","Plantae","Asteraceae","Stephanomeria","pauciflora",0.5,1995-08-14
19950814,"fs",12,"3","LITT","12","na",NA,NA,NA,NA,12,1995-08-14
19950814,"fs",12,"6","HIJA","+","na",NA,NA,NA,NA,0.5,1995-08-14
19950814,"fs",12,"6","STPA4","1","na","Plantae","Asteraceae","Stephanomeria","pauciflora",1,1995-08-14
19950814,"fs",12,"6","Sporo","+","na",NA,NA,NA,NA,0.5,1995-08-14
19950814,"fs",12,"6","SPFL2","+","na","Plantae","Poaceae","Sporobolus","flexuosus",0.5,1995-08-14
19950814,"fs",12,"6","ORHY","+","na",NA,NA,NA,NA,0.5,1995-08-14
19950814,"fs",12,"6","DIWI2","+","na","Plantae","Brassicaceae","Dimorphocarpa","wislizeni",0.5,1995-08-14
19950814,"fs",12,"6","THME","+","na","Plantae","Asteraceae","Thelesperma","megapotamicum",0.5,1995-08-14
19950814,"fs",12,"6","LITT","15","na",NA,NA,NA,NA,15,1995-08-14
19950814,"fs",12,"9","MAPIP","4","na","Plantae","Asteraceae","Machaeranthera","pinnatifida",4,1995-08-14
19950814,"fs",12,"9","HIJA","+","na",NA,NA,NA,NA,0.5,1995-08-14
19950814,"fs",12,"9","ORHY","+","na",NA,NA,NA,NA,0.5,1995-08-14
19950814,"fs",12,"9","LITT","6","na",NA,NA,NA,NA,6,1995-08-14
19950814,"fs",12,"12","MAPIP","3","na","Plantae","Asteraceae","Machaeranthera","pinnatifida",3,1995-08-14
19950814,"fs",12,"12","GUSA2","2","na","Plantae","Asteraceae","Gutierrezia","sarothrae",2,1995-08-14
19950814,"fs",12,"12","HIJA","1","na",NA,NA,NA,NA,1,1995-08-14
19950814,"fs",12,"12","SPFL2","+","na","Plantae","Poaceae","Sporobolus","flexuosus",0.5,1995-08-14
19950814,"fs",12,"12","LITT","20","na",NA,NA,NA,NA,20,1995-08-14
19950814,"fs",12,"15","CHNA2","8","na",NA,NA,NA,NA,8,1995-08-14
19950814,"fs",12,"15","ORHY","1","na",NA,NA,NA,NA,1,1995-08-14
19950814,"fs",12,"15","MAPIP","3","na","Plantae","Asteraceae","Machaeranthera","pinnatifida",3,1995-08-14
19950814,"fs",12,"15","HIJA","+","na",NA,NA,NA,NA,0.5,1995-08-14
19950814,"fs",12,"15","PSSC6","1","na","Plantae","Fabaceae","Psorothamnus","scoparius",1,1995-08-14
19950814,"fs",12,"15","LITT","17","na",NA,NA,NA,NA,17,1995-08-14
19950814,"fs",12,"18","ORHY","+","na",NA,NA,NA,NA,0.5,1995-08-14
19950814,"fs",12,"18","GUSA2","3","na","Plantae","Asteraceae","Gutierrezia","sarothrae",3,1995-08-14
19950814,"fs",12,"18","HIJA","+","na",NA,NA,NA,NA,0.5,1995-08-14
19950814,"fs",12,"18","DIWI2","+","na","Plantae","Brassicaceae","Dimorphocarpa","wislizeni",0.5,1995-08-14
19950814,"fs",12,"18","LITT","15","na",NA,NA,NA,NA,15,1995-08-14
19950814,"fs",12,"21","ATCO","3","na","Plantae","Chenopodiaceae","Atriplex","confertifolia",3,1995-08-14
19950814,"fs",12,"21","GUSA2","5","na","Plantae","Asteraceae","Gutierrezia","sarothrae",5,1995-08-14
19950814,"fs",12,"21","ORHY","+","na",NA,NA,NA,NA,0.5,1995-08-14
19950814,"fs",12,"21","DIWI2","+","na","Plantae","Brassicaceae","Dimorphocarpa","wislizeni",0.5,1995-08-14
19950814,"fs",12,"21","ERPU8","+","na",NA,NA,NA,NA,0.5,1995-08-14
19950814,"fs",12,"21","LITT","27","na",NA,NA,NA,NA,27,1995-08-14
19950814,"fs",12,"24","ERPU8","+","na",NA,NA,NA,NA,0.5,1995-08-14
19950814,"fs",12,"24","EPTO","+","na","Plantae","Ephedraceae","Ephedra","torreyana",0.5,1995-08-14
19950814,"fs",12,"24","GUSA2","1","na","Plantae","Asteraceae","Gutierrezia","sarothrae",1,1995-08-14
19950814,"fs",12,"24","Spor","o +","na",NA,NA,NA,NA,NA,1995-08-14
19950814,"fs",12,"24","LITT","7","na",NA,NA,NA,NA,7,1995-08-14
19950814,"fs",12,"24","DIWI2","+","na","Plantae","Brassicaceae","Dimorphocarpa","wislizeni",0.5,1995-08-14
19950814,"fs",12,"27","ATCA2","9","na","Plantae","Chenopodiaceae","Atriplex","canescens",9,1995-08-14
19950814,"fs",12,"27","SPFL2","+","na","Plantae","Poaceae","Sporobolus","flexuosus",0.5,1995-08-14
19950814,"fs",12,"27","DIWI2","+","na","Plantae","Brassicaceae","Dimorphocarpa","wislizeni",0.5,1995-08-14
19950814,"fs",12,"27","HIJA","+","na",NA,NA,NA,NA,0.5,1995-08-14
19950814,"fs",12,"27","LITT","50","na",NA,NA,NA,NA,50,1995-08-14
19950814,"fs",18,"0","SPFL2","+","na","Plantae","Poaceae","Sporobolus","flexuosus",0.5,1995-08-14
19950814,"fs",18,"0","HIJA","+","na",NA,NA,NA,NA,0.5,1995-08-14
19950814,"fs",18,"0","MAPIP","2","na","Plantae","Asteraceae","Machaeranthera","pinnatifida",2,1995-08-14
19950814,"fs",18,"0","DIWI2","1","na","Plantae","Brassicaceae","Dimorphocarpa","wislizeni",1,1995-08-14
19950814,"fs",18,"0","BOER4","+","na","Plantae","Poaceae","Bouteloua","eriopoda",0.5,1995-08-14
19950814,"fs",18,"0","ZIGR","+","na","Plantae","Asteraceae","Zinnia","grandiflora",0.5,1995-08-14
19950814,"fs",18,"0","LITT","20","na",NA,NA,NA,NA,20,1995-08-14
19950814,"fs",18,"3","SPFL2","+","na","Plantae","Poaceae","Sporobolus","flexuosus",0.5,1995-08-14
19950814,"fs",18,"3","HIJA","+","na",NA,NA,NA,NA,0.5,1995-08-14
19950814,"fs",18,"3","STPA4","1","na","Plantae","Asteraceae","Stephanomeria","pauciflora",1,1995-08-14
19950814,"fs",18,"3","LITT","20","na",NA,NA,NA,NA,20,1995-08-14
19950814,"fs",18,"6","MAPIP","1","na","Plantae","Asteraceae","Machaeranthera","pinnatifida",1,1995-08-14
19950814,"fs",18,"6","SPFL2","+","na","Plantae","Poaceae","Sporobolus","flexuosus",0.5,1995-08-14
19950814,"fs",18,"6","ORHY","+","na",NA,NA,NA,NA,0.5,1995-08-14
19950814,"fs",18,"6","HIJA","+","na",NA,NA,NA,NA,0.5,1995-08-14
19950814,"fs",18,"6","LITT","15","na",NA,NA,NA,NA,15,1995-08-14
19950814,"fs",18,"9","MAPIP","1","na","Plantae","Asteraceae","Machaeranthera","pinnatifida",1,1995-08-14
19950814,"fs",18,"9","HIJA","1","na",NA,NA,NA,NA,1,1995-08-14
19950814,"fs",18,"9","SPFL2","+","na","Plantae","Poaceae","Sporobolus","flexuosus",0.5,1995-08-14
19950814,"fs",18,"9","LITT","14","na",NA,NA,NA,NA,14,1995-08-14
19950814,"fs",18,"12","HIJA","+","na",NA,NA,NA,NA,0.5,1995-08-14
19950814,"fs",18,"12","ZIGR","+","na","Plantae","Asteraceae","Zinnia","grandiflora",0.5,1995-08-14
19950814,"fs",18,"12","DIWI2","+","na","Plantae","Brassicaceae","Dimorphocarpa","wislizeni",0.5,1995-08-14
19950814,"fs",18,"12","LITT","7","na",NA,NA,NA,NA,7,1995-08-14
19950814,"fs",18,"15","GUSA2","1","na","Plantae","Asteraceae","Gutierrezia","sarothrae",1,1995-08-14
19950814,"fs",18,"15","MAPIP","2","na","Plantae","Asteraceae","Machaeranthera","pinnatifida",2,1995-08-14
19950814,"fs",18,"15","ATCA2","3","na","Plantae","Chenopodiaceae","Atriplex","canescens",3,1995-08-14
19950814,"fs",18,"15","HIJA","+","na",NA,NA,NA,NA,0.5,1995-08-14
19950814,"fs",18,"15","DIWI2","+","na","Plantae","Brassicaceae","Dimorphocarpa","wislizeni",0.5,1995-08-14
19950814,"fs",18,"15","SPFL2","+","na","Plantae","Poaceae","Sporobolus","flexuosus",0.5,1995-08-14
19950814,"fs",18,"15","LITT","12","na",NA,NA,NA,NA,12,1995-08-14
19950814,"fs",18,"18","SPFL2","+","na","Plantae","Poaceae","Sporobolus","flexuosus",0.5,1995-08-14
19950814,"fs",18,"18","MAPIP","1","na","Plantae","Asteraceae","Machaeranthera","pinnatifida",1,1995-08-14
19950814,"fs",18,"18","ERPU8","+","na",NA,NA,NA,NA,0.5,1995-08-14
19950814,"fs",18,"18","HIJA","+","na",NA,NA,NA,NA,0.5,1995-08-14
19950814,"fs",18,"18","DIWI2","+","na","Plantae","Brassicaceae","Dimorphocarpa","wislizeni",0.5,1995-08-14
19950814,"fs",18,"18","LITT","20","na",NA,NA,NA,NA,20,1995-08-14
19950814,"fs",18,"21","ORHY","2","na",NA,NA,NA,NA,2,1995-08-14
19950814,"fs",18,"21","THME","1","na","Plantae","Asteraceae","Thelesperma","megapotamicum",1,1995-08-14
19950814,"fs",18,"21","ERPU8","+","na",NA,NA,NA,NA,0.5,1995-08-14
19950814,"fs",18,"21","DIWI2","+","na","Plantae","Brassicaceae","Dimorphocarpa","wislizeni",0.5,1995-08-14
19950814,"fs",18,"21","STPA4","+","na","Plantae","Asteraceae","Stephanomeria","pauciflora",0.5,1995-08-14
19950814,"fs",18,"21","LITT","10","na",NA,NA,NA,NA,10,1995-08-14
19950814,"fs",18,"24","GUSA2","2","na","Plantae","Asteraceae","Gutierrezia","sarothrae",2,1995-08-14
19950814,"fs",18,"24","DIWI2","1","na","Plantae","Brassicaceae","Dimorphocarpa","wislizeni",1,1995-08-14
19950814,"fs",18,"24","ERPU8","+","na",NA,NA,NA,NA,0.5,1995-08-14
19950814,"fs",18,"24","LITT","5","na",NA,NA,NA,NA,5,1995-08-14
19950814,"fs",18,"27","SPFL2","+","na","Plantae","Poaceae","Sporobolus","flexuosus",0.5,1995-08-14
19950814,"fs",18,"27","PSSC6","6","na","Plantae","Fabaceae","Psorothamnus","scoparius",6,1995-08-14
19950814,"fs",18,"27","DASC4","+","na","Plantae","Fabaceae","Dalea","scariosa",0.5,1995-08-14
19950814,"fs",18,"27","DIWI2","3","na","Plantae","Brassicaceae","Dimorphocarpa","wislizeni",3,1995-08-14
19950814,"fs",18,"27","LITT","55","na",NA,NA,NA,NA,55,1995-08-14
19950814,"fs",24,"0","SPFL2","+","na","Plantae","Poaceae","Sporobolus","flexuosus",0.5,1995-08-14
19950814,"fs",24,"0","ERPU8","+","na",NA,NA,NA,NA,0.5,1995-08-14
19950814,"fs",24,"0","ARPUP6","+","na",NA,NA,NA,NA,0.5,1995-08-14
19950814,"fs",24,"0","SPHA","+","na","Plantae","Malvaceae","Sphaeralcea","hastulata",0.5,1995-08-14
19950814,"fs",24,"0","BAABA","2","na","Plantae","Asteraceae","Bahia","absinthifolia",2,1995-08-14
19950814,"fs",24,"0","LITT","8","na",NA,NA,NA,NA,8,1995-08-14
19950814,"fs",24,"3","GUSA2","1","na","Plantae","Asteraceae","Gutierrezia","sarothrae",1,1995-08-14
19950814,"fs",24,"3","MAPIP","+","na","Plantae","Asteraceae","Machaeranthera","pinnatifida",0.5,1995-08-14
19950814,"fs",24,"3","HIJA","+","na",NA,NA,NA,NA,0.5,1995-08-14
19950814,"fs",24,"3","SPHA","+","na","Plantae","Malvaceae","Sphaeralcea","hastulata",0.5,1995-08-14
19950814,"fs",24,"3","LITT","8","na",NA,NA,NA,NA,8,1995-08-14
19950814,"fs",24,"6","HIJA","+","na",NA,NA,NA,NA,0.5,1995-08-14
19950814,"fs",24,"6","Spor","o +","na",NA,NA,NA,NA,NA,1995-08-14
19950814,"fs",24,"6","LITT","10","na",NA,NA,NA,NA,10,1995-08-14
19950814,"fs",24,"9","PRGLT","50","na","Plantae","Fabaceae","Prosopis","glandulosa",50,1995-08-14
19950814,"fs",24,"9","DIWI2","2","na","Plantae","Brassicaceae","Dimorphocarpa","wislizeni",2,1995-08-14
19950814,"fs",24,"9","HIJA","+","na",NA,NA,NA,NA,0.5,1995-08-14
19950814,"fs",24,"9","SPFL2","+","na","Plantae","Poaceae","Sporobolus","flexuosus",0.5,1995-08-14
19950814,"fs",24,"9","STPA4","+","na","Plantae","Asteraceae","Stephanomeria","pauciflora",0.5,1995-08-14
19950814,"fs",24,"9","LITT","40","na",NA,NA,NA,NA,40,1995-08-14
19950814,"fs",24,"12","HIJA","+","na",NA,NA,NA,NA,0.5,1995-08-14
19950814,"fs",24,"12","HIJA","+","na",NA,NA,NA,NA,0.5,1995-08-14
19950814,"fs",24,"12","PRGLT","5","na","Plantae","Fabaceae","Prosopis","glandulosa",5,1995-08-14
19950814,"fs",24,"12","DIWI2","2","na","Plantae","Brassicaceae","Dimorphocarpa","wislizeni",2,1995-08-14
19950814,"fs",24,"12","SPFL2","+","na","Plantae","Poaceae","Sporobolus","flexuosus",0.5,1995-08-14
19950814,"fs",24,"12","LITT","12","na",NA,NA,NA,NA,12,1995-08-14
19950814,"fs",24,"15","HIJA","1","na",NA,NA,NA,NA,1,1995-08-14
19950814,"fs",24,"15","LITT","25","na",NA,NA,NA,NA,25,1995-08-14
19950814,"fs",24,"18","CHNA2","3","na",NA,NA,NA,NA,3,1995-08-14
19950814,"fs",24,"18","GUSA2","2","na","Plantae","Asteraceae","Gutierrezia","sarothrae",2,1995-08-14
19950814,"fs",24,"18","ERPU8","+","na",NA,NA,NA,NA,0.5,1995-08-14
19950814,"fs",24,"18","LITT","5","na",NA,NA,NA,NA,5,1995-08-14
19950814,"fs",24,"21","MAPIP","3","na","Plantae","Asteraceae","Machaeranthera","pinnatifida",3,1995-08-14
19950814,"fs",24,"21","ERPU8","+","na",NA,NA,NA,NA,0.5,1995-08-14
19950814,"fs",24,"21","LITT","4","na",NA,NA,NA,NA,4,1995-08-14
19950814,"fs",24,"24","DAFO","2","na","Plantae","Fabaceae","Dalea","formosa",2,1995-08-14
19950814,"fs",24,"24","CHNA2","5","na",NA,NA,NA,NA,5,1995-08-14
19950814,"fs",24,"24","SPFL2","+","na","Plantae","Poaceae","Sporobolus","flexuosus",0.5,1995-08-14
19950814,"fs",24,"24","DIWI2","1","na","Plantae","Brassicaceae","Dimorphocarpa","wislizeni",1,1995-08-14
19950814,"fs",24,"24","LITT","70","na",NA,NA,NA,NA,70,1995-08-14
19950814,"fs",24,"27","SPFL2","+","na","Plantae","Poaceae","Sporobolus","flexuosus",0.5,1995-08-14
19950814,"fs",24,"27","DIWI2","2","na","Plantae","Brassicaceae","Dimorphocarpa","wislizeni",2,1995-08-14
19950814,"fs",24,"27","DASC4","3","na","Plantae","Fabaceae","Dalea","scariosa",3,1995-08-14
19950814,"fs",24,"27","MAPIP","+","na","Plantae","Asteraceae","Machaeranthera","pinnatifida",0.5,1995-08-14
19950814,"fs",24,"27","LITT","15","na",NA,NA,NA,NA,15,1995-08-14
19950813,"rs",24,"0","SPHA","+","na","Plantae","Malvaceae","Sphaeralcea","hastulata",0.5,1995-08-13
19950813,"rs",24,"0","HIJA","4","na",NA,NA,NA,NA,4,1995-08-13
19950813,"rs",24,"0","SPFL2","1","na","Plantae","Poaceae","Sporobolus","flexuosus",1,1995-08-13
19950813,"rs",24,"0","BOER4","1","na","Plantae","Poaceae","Bouteloua","eriopoda",1,1995-08-13
19950813,"rs",24,"0","GUSA2","2","na","Plantae","Asteraceae","Gutierrezia","sarothrae",2,1995-08-13
19950813,"rs",24,"0","ORHY","1","na",NA,NA,NA,NA,1,1995-08-13
19950813,"rs",24,"0","LITT","60","na",NA,NA,NA,NA,60,1995-08-13
19950813,"rs",24,"3","GUSA2","4","na","Plantae","Asteraceae","Gutierrezia","sarothrae",4,1995-08-13
19950813,"rs",24,"3","ARPUP6","2","na",NA,NA,NA,NA,2,1995-08-13
19950813,"rs",24,"3","HIJA","3","na",NA,NA,NA,NA,3,1995-08-13
19950813,"rs",24,"3","DIWI2","+","na","Plantae","Brassicaceae","Dimorphocarpa","wislizeni",0.5,1995-08-13
19950813,"rs",24,"3","LITT","50","na",NA,NA,NA,NA,50,1995-08-13
19950813,"rs",24,"6","GUSA2","4","na","Plantae","Asteraceae","Gutierrezia","sarothrae",4,1995-08-13
19950813,"rs",24,"6","HIJA","3","na",NA,NA,NA,NA,3,1995-08-13
19950813,"rs",24,"6","BOER4","1","na","Plantae","Poaceae","Bouteloua","eriopoda",1,1995-08-13
19950813,"rs",24,"6","ARPUP6","+","na",NA,NA,NA,NA,0.5,1995-08-13
19950813,"rs",24,"6","LITT","25","na",NA,NA,NA,NA,25,1995-08-13
19950813,"rs",24,"6","ZIGR","+","na","Plantae","Asteraceae","Zinnia","grandiflora",0.5,1995-08-13
19950813,"rs",24,"9","HIJA","5","na",NA,NA,NA,NA,5,1995-08-13
19950813,"rs",24,"9","ARPUP6","+","na",NA,NA,NA,NA,0.5,1995-08-13
19950813,"rs",24,"9","BOER4","1","na","Plantae","Poaceae","Bouteloua","eriopoda",1,1995-08-13
19950813,"rs",24,"9","LITT","20","na",NA,NA,NA,NA,20,1995-08-13
19950813,"rs",24,"9","LIAUA","+","na","Plantae","Linaceae","Linum","australe",0.5,1995-08-13
19950813,"rs",24,"9","DIWI2","+","na","Plantae","Brassicaceae","Dimorphocarpa","wislizeni",0.5,1995-08-13
19950813,"rs",24,"12","Eupho","1","na",NA,NA,NA,NA,1,1995-08-13
19950813,"rs",24,"12","ARPUP6","4","na",NA,NA,NA,NA,4,1995-08-13
19950813,"rs",24,"12","HIJA","1","na",NA,NA,NA,NA,1,1995-08-13
19950813,"rs",24,"12","GUSA2","+","na","Plantae","Asteraceae","Gutierrezia","sarothrae",0.5,1995-08-13
19950813,"rs",24,"12","BOER4","+","na","Plantae","Poaceae","Bouteloua","eriopoda",0.5,1995-08-13
19950813,"rs",24,"12","Sporo","+","na",NA,NA,NA,NA,0.5,1995-08-13
19950813,"rs",24,"12","LITT","15","na",NA,NA,NA,NA,15,1995-08-13
19950813,"rs",24,"15","ARPUP6","5","na",NA,NA,NA,NA,5,1995-08-13
19950813,"rs",24,"15","Eupho","2","na",NA,NA,NA,NA,2,1995-08-13
19950813,"rs",24,"15","HIJA","2","na",NA,NA,NA,NA,2,1995-08-13
19950813,"rs",24,"15","LITT","18","na",NA,NA,NA,NA,18,1995-08-13
19950813,"rs",24,"18","ARPUL","2","na","Plantae","Poaceae","Aristida","purpurea",2,1995-08-13
19950813,"rs",24,"18","SPFL2","2","na","Plantae","Poaceae","Sporobolus","flexuosus",2,1995-08-13
19950813,"rs",24,"18","ARPUP6","1","na",NA,NA,NA,NA,1,1995-08-13
19950813,"rs",24,"18","SPCR","+","na","Plantae","Poaceae","Sporobolus","cryptandrus",0.5,1995-08-13
19950813,"rs",24,"18","HIJA","1","na",NA,NA,NA,NA,1,1995-08-13
