"year","date","site","plot","treatment","Species","cover","group","comments","Taxa_kingdom","Taxa_family","Taxa_genus","Taxa_species"
1999,"8/28/1999",6,"3RU","R_BOGR2","PAOB",15,"PGRASS",NA,"Plantae","Poaceae","Panicum","obtusum"
1999,"8/28/1999",6,"3RU","R_BOGR2","SPCR",3,"PGRASS",NA,"Plantae","Poaceae","Sporobolus","cryptandrus"
1999,"8/28/1999",6,"4C","control","CHSES",3,"AFORB",NA,"Plantae","Euphorbiaceae","Chamaesyce","serpyllifolia"
1999,"8/28/1999",6,"4C","control","MAGR10",0.3,"AFORB",NA,"Plantae","Asteraceae","Machaeranthera","gracilis"
1999,"8/28/1999",6,"4C","control","SATR12",0.1,"AFORB",NA,"Plantae","Chenopodiaceae","Salsola","tragus"
1999,"8/28/1999",6,"4C","control","BOER4",10,"BOER4",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
1999,"8/28/1999",6,"4C","control","BOGR2",20,"BOGR2",NA,"Plantae","Poaceae","Bouteloua","gracilis"
1999,"8/28/1999",6,"4C","control","SOIL",65,NA,NA,NA,NA,NA,NA
1999,"8/28/1999",6,"4C","control","LITT",1,NA,NA,NA,NA,NA,NA
1999,"8/28/1999",6,"4C","control","CHAL11",0.5,"PFORB",NA,"Plantae","Euphorbiaceae","Chamaesyce","albomarginata"
1999,"8/28/1999",6,"4C","control","POOL",0.2,"PFORB",NA,"Plantae","Portulacaceae","Portulaca","oleracea"
1999,"8/28/1999",6,"4C","control","SPHA",0.2,"PFORB",NA,"Plantae","Malvaceae","Sphaeralcea","hastulata"
1999,"8/28/1999",6,"4C","control","ARPU9",0.1,"PGRASS",NA,"Plantae","Poaceae","Aristida","purpurea"
1999,"8/28/1999",6,"4C","control","SPCR",2,"PGRASS",NA,"Plantae","Poaceae","Sporobolus","cryptandrus"
1999,"8/28/1999",6,"4C","control","SEBA3",0.2,"SHRUB",NA,"Plantae","Fabaceae","Senna","bauhinioides"
1999,"8/28/1999",6,"4RU","R_BOGR2","EUDE4",0.1,"AFORB",NA,NA,NA,NA,NA
1999,"8/28/1999",6,"4RU","R_BOGR2","CHSES",10,"AFORB",NA,"Plantae","Euphorbiaceae","Chamaesyce","serpyllifolia"
1999,"8/28/1999",6,"4RU","R_BOGR2","MAGR10",1,"AFORB",NA,"Plantae","Asteraceae","Machaeranthera","gracilis"
1999,"8/28/1999",6,"4RU","R_BOGR2","ARAD",0.1,"AGRASS",NA,"Plantae","Poaceae","Aristida","adscensionis"
1999,"8/28/1999",6,"4RU","R_BOGR2","BOBA2",0.1,"AGRASS",NA,"Plantae","Poaceae","Bouteloua","barbata"
1999,"8/28/1999",6,"4RU","R_BOGR2","BOER4",10,"BOER4",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
1999,"8/28/1999",6,"4RU","R_BOGR2","SOIL",70,NA,NA,NA,NA,NA,NA
1999,"8/28/1999",6,"4RU","R_BOGR2","LITT",1,NA,NA,NA,NA,NA,NA
1999,"8/28/1999",6,"4RU","R_BOGR2","CHAL11",0.1,"PFORB",NA,"Plantae","Euphorbiaceae","Chamaesyce","albomarginata"
1999,"8/28/1999",6,"4RU","R_BOGR2","SPCR",8,"PGRASS",NA,"Plantae","Poaceae","Sporobolus","cryptandrus"
1999,"8/28/1999",6,"4RU","R_BOGR2","SEBA3",0.2,"SHRUB",NA,"Plantae","Fabaceae","Senna","bauhinioides"
1999,"8/28/1999",6,"5C","control","CHSES",0.1,"AFORB",NA,"Plantae","Euphorbiaceae","Chamaesyce","serpyllifolia"
1999,"8/28/1999",6,"5C","control","BOER4",3,"BOER4",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
1999,"8/28/1999",6,"5C","control","BOGR2",30,"BOGR2",NA,"Plantae","Poaceae","Bouteloua","gracilis"
1999,"8/28/1999",6,"5C","control","SOIL",65,NA,NA,NA,NA,NA,NA
1999,"8/28/1999",6,"5C","control","LITT",2,NA,NA,NA,NA,NA,NA
1999,"8/28/1999",6,"5C","control","SPHA",0.1,"PFORB",NA,"Plantae","Malvaceae","Sphaeralcea","hastulata"
1999,"8/28/1999",6,"5C","control","SPCR",0.3,"PGRASS",NA,"Plantae","Poaceae","Sporobolus","cryptandrus"
1999,"8/28/1999",6,"5RU","R_BOGR2","CHAMA8",0.5,"AFORB",NA,NA,NA,NA,NA
1999,"8/28/1999",6,"5RU","R_BOGR2","CHSES",1,"AFORB",NA,"Plantae","Euphorbiaceae","Chamaesyce","serpyllifolia"
1999,"8/28/1999",6,"5RU","R_BOGR2","MAGR10",1,"AFORB",NA,"Plantae","Asteraceae","Machaeranthera","gracilis"
1999,"8/28/1999",6,"5RU","R_BOGR2","SATR12",0.5,"AFORB",NA,"Plantae","Chenopodiaceae","Salsola","tragus"
1999,"8/28/1999",6,"5RU","R_BOGR2","TRRA",0.1,"AGRASS",NA,"Plantae","Poaceae","Tragus","racemosus"
1999,"8/28/1999",6,"5RU","R_BOGR2","BOER4",10,"BOER4",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
1999,"8/28/1999",6,"5RU","R_BOGR2","SOIL",70,NA,NA,NA,NA,NA,NA
1999,"8/28/1999",6,"5RU","R_BOGR2","LITT",0.5,NA,NA,NA,NA,NA,NA
1999,"8/28/1999",6,"5RU","R_BOGR2","CHAL11",1,"PFORB",NA,"Plantae","Euphorbiaceae","Chamaesyce","albomarginata"
1999,"8/28/1999",6,"5RU","R_BOGR2","ARPU9",2,"PGRASS",NA,"Plantae","Poaceae","Aristida","purpurea"
1999,"8/28/1999",6,"5RU","R_BOGR2","SPCR",12,"PGRASS",NA,"Plantae","Poaceae","Sporobolus","cryptandrus"
1999,"8/28/1999",6,"5RU","R_BOGR2","SEBA3",1,"SHRUB",NA,"Plantae","Fabaceae","Senna","bauhinioides"
2000,"9/6/2000",1,"1C","control","BOGR2",25,"BOGR2",NA,"Plantae","Poaceae","Bouteloua","gracilis"
2000,"9/6/2000",1,"1C","control","LITT",0.8,NA,NA,NA,NA,NA,NA
2000,"9/6/2000",1,"1C","control","CHAL11",0.02,"PFORB",NA,"Plantae","Euphorbiaceae","Chamaesyce","albomarginata"
2000,"9/6/2000",1,"1C","control","MAPIP",0.03,"PFORB",NA,"Plantae","Asteraceae","Machaeranthera","pinnatifida"
2000,"9/6/2000",1,"1C","control","PLJA",0.1,"PGRASS",NA,"Plantae","Poaceae","Pleuraphis","jamesii"
2000,"9/6/2000",1,"1C","control","SPCR",0.04,"PGRASS",NA,"Plantae","Poaceae","Sporobolus","cryptandrus"
2000,"9/6/2000",1,"1C","control","GUSA2",0.27,"SHRUB",NA,"Plantae","Asteraceae","Gutierrezia","sarothrae"
2000,"9/6/2000",1,"1C","control","SPIN2",0.1,"SHRUB",NA,"Plantae","Malvaceae","Sphaeralcea","incana"
2000,"9/6/2000",1,"1RU","R_BOGR2","BOER4",0.3,"BOER4",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2000,"9/6/2000",1,"1RU","R_BOGR2","LITT",1.25,NA,NA,NA,NA,NA,NA
2000,"9/6/2000",1,"1RU","R_BOGR2","CHER2",0.3,"PFORB",NA,"Plantae","Asteraceae","Chaetopappa","ericoides"
2000,"9/6/2000",1,"1RU","R_BOGR2","CHAL11",0.15,"PFORB",NA,"Plantae","Euphorbiaceae","Chamaesyce","albomarginata"
2000,"9/6/2000",1,"1RU","R_BOGR2","SOEL",0.1,"PFORB",NA,"Plantae","Solanaceae","Solanum","elaeagnifolium"
2000,"9/6/2000",1,"1RU","R_BOGR2","SPHA",0.25,"PFORB",NA,"Plantae","Malvaceae","Sphaeralcea","hastulata"
2000,"9/6/2000",1,"1RU","R_BOGR2","PLJA",0.7,"PGRASS",NA,"Plantae","Poaceae","Pleuraphis","jamesii"
2000,"9/6/2000",1,"1RU","R_BOGR2","MUTO2",0.05,"PGRASS",NA,"Plantae","Poaceae","Muhlenbergia","torreyi"
2000,"9/6/2000",1,"1RU","R_BOGR2","SPCR",3,"PGRASS",NA,"Plantae","Poaceae","Sporobolus","cryptandrus"
2000,"9/6/2000",1,"1RU","R_BOGR2","SPFL2",0.2,"PGRASS",NA,"Plantae","Poaceae","Sporobolus","flexuosus"
2000,"9/6/2000",1,"1RU","R_BOGR2","GUSA2",3,"SHRUB",NA,"Plantae","Asteraceae","Gutierrezia","sarothrae"
2000,"9/6/2000",1,"1RU","R_BOGR2","SPIN2",0.25,"SHRUB",NA,"Plantae","Malvaceae","Sphaeralcea","incana"
2000,"9/6/2000",1,"2C","control","BOGR2",35,"BOGR2",NA,"Plantae","Poaceae","Bouteloua","gracilis"
2000,"9/6/2000",1,"2C","control","LITT",0.5,NA,NA,NA,NA,NA,NA
2000,"9/6/2000",1,"2C","control","SOEL",0.02,"PFORB",NA,"Plantae","Solanaceae","Solanum","elaeagnifolium"
2000,"9/6/2000",1,"2C","control","SPHA",0.03,"PFORB",NA,"Plantae","Malvaceae","Sphaeralcea","hastulata"
2000,"9/6/2000",1,"2C","control","SPCR",0.35,"PGRASS",NA,"Plantae","Poaceae","Sporobolus","cryptandrus"
2000,"9/6/2000",1,"2C","control","SPIN2",0.08,"SHRUB",NA,"Plantae","Malvaceae","Sphaeralcea","incana"
2000,"9/6/2000",1,"2RU","R_BOGR2","BOER4",0.9,"BOER4",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2000,"9/6/2000",1,"2RU","R_BOGR2","LITT",1,NA,NA,NA,NA,NA,NA
2000,"9/6/2000",1,"2RU","R_BOGR2","SPHA",0.07,"PFORB",NA,"Plantae","Malvaceae","Sphaeralcea","hastulata"
2000,"9/6/2000",1,"2RU","R_BOGR2","PLJA",0.65,"PGRASS",NA,"Plantae","Poaceae","Pleuraphis","jamesii"
2000,"9/6/2000",1,"2RU","R_BOGR2","SPCR",8,"PGRASS",NA,"Plantae","Poaceae","Sporobolus","cryptandrus"
2000,"9/6/2000",1,"2RU","R_BOGR2","GUSA2",1.75,"SHRUB",NA,"Plantae","Asteraceae","Gutierrezia","sarothrae"
2000,"9/6/2000",1,"2RU","R_BOGR2","SPIN2",0.1,"SHRUB",NA,"Plantae","Malvaceae","Sphaeralcea","incana"
2000,"9/6/2000",1,"3C","control","BOGR2",30,"BOGR2",NA,"Plantae","Poaceae","Bouteloua","gracilis"
2000,"9/6/2000",1,"3C","control","LITT",1,NA,NA,NA,NA,NA,NA
2000,"9/6/2000",1,"3C","control","CHAL11",0.05,"PFORB",NA,"Plantae","Euphorbiaceae","Chamaesyce","albomarginata"
2000,"9/6/2000",1,"3C","control","SOEL",0.03,"PFORB",NA,"Plantae","Solanaceae","Solanum","elaeagnifolium"
2000,"9/6/2000",1,"3C","control","PLJA",0.2,"PGRASS",NA,"Plantae","Poaceae","Pleuraphis","jamesii"
2000,"9/6/2000",1,"3C","control","SPCR",0.3,"PGRASS",NA,"Plantae","Poaceae","Sporobolus","cryptandrus"
2000,"9/6/2000",1,"3C","control","SPIN2",0.1,"SHRUB",NA,"Plantae","Malvaceae","Sphaeralcea","incana"
2000,"9/6/2000",1,"3RU","R_BOGR2","BOER4",0.4,"BOER4",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2000,"9/6/2000",1,"3RU","R_BOGR2","LITT",1,NA,NA,NA,NA,NA,NA
2000,"9/6/2000",1,"3RU","R_BOGR2","SPHA",0.3,"PFORB",NA,"Plantae","Malvaceae","Sphaeralcea","hastulata"
2000,"9/6/2000",1,"3RU","R_BOGR2","ZIGR",0.7,"PFORB",NA,"Plantae","Asteraceae","Zinnia","grandiflora"
2000,"9/6/2000",1,"3RU","R_BOGR2","PLJA",0.01,"PGRASS",NA,"Plantae","Poaceae","Pleuraphis","jamesii"
2000,"9/6/2000",1,"3RU","R_BOGR2","SPCR",10,"PGRASS",NA,"Plantae","Poaceae","Sporobolus","cryptandrus"
2000,"9/6/2000",1,"3RU","R_BOGR2","SPFL2",0.05,"PGRASS",NA,"Plantae","Poaceae","Sporobolus","flexuosus"
2000,"9/6/2000",1,"3RU","R_BOGR2","GUSA2",3.05,"SHRUB",NA,"Plantae","Asteraceae","Gutierrezia","sarothrae"
2000,"9/6/2000",1,"3RU","R_BOGR2","SPIN2",0.85,"SHRUB",NA,"Plantae","Malvaceae","Sphaeralcea","incana"
2000,"9/6/2000",1,"3RU","R_BOGR2","THAC",0.1,"SHRUB",NA,"Plantae","Asteraceae","Thymophylla","acerosa"
2000,"9/6/2000",1,"4C","control","BOER4",0.1,"BOER4",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2000,"9/6/2000",1,"4C","control","BOGR2",35,"BOGR2",NA,"Plantae","Poaceae","Bouteloua","gracilis"
2000,"9/6/2000",1,"4C","control","LITT",1,NA,NA,NA,NA,NA,NA
2000,"9/6/2000",1,"4C","control","CHAL11",0.03,"PFORB",NA,"Plantae","Euphorbiaceae","Chamaesyce","albomarginata"
2000,"9/6/2000",1,"4C","control","MAPIP",0.02,"PFORB",NA,"Plantae","Asteraceae","Machaeranthera","pinnatifida"
2000,"9/6/2000",1,"4C","control","SOEL",0.02,"PFORB",NA,"Plantae","Solanaceae","Solanum","elaeagnifolium"
2000,"9/6/2000",1,"4C","control","GUSA2",1.2,"SHRUB",NA,"Plantae","Asteraceae","Gutierrezia","sarothrae"
2000,"9/6/2000",1,"4C","control","SPIN2",0.05,"SHRUB",NA,"Plantae","Malvaceae","Sphaeralcea","incana"
2000,"9/6/2000",1,"4RU","R_BOGR2","LITT",3,NA,NA,NA,NA,NA,NA
2000,"9/6/2000",1,"4RU","R_BOGR2","CHAL11",0.06,"PFORB",NA,"Plantae","Euphorbiaceae","Chamaesyce","albomarginata"
2000,"9/6/2000",1,"4RU","R_BOGR2","SOEL",0.08,"PFORB",NA,"Plantae","Solanaceae","Solanum","elaeagnifolium"
2000,"9/6/2000",1,"4RU","R_BOGR2","SPHA",0.52,"PFORB",NA,"Plantae","Malvaceae","Sphaeralcea","hastulata"
2000,"9/6/2000",1,"4RU","R_BOGR2","PLJA",2,"PGRASS",NA,"Plantae","Poaceae","Pleuraphis","jamesii"
2000,"9/6/2000",1,"4RU","R_BOGR2","MUTO2",0.05,"PGRASS",NA,"Plantae","Poaceae","Muhlenbergia","torreyi"
2000,"9/6/2000",1,"4RU","R_BOGR2","SPCR",7,"PGRASS",NA,"Plantae","Poaceae","Sporobolus","cryptandrus"
2000,"9/6/2000",1,"4RU","R_BOGR2","GUSA2",1.6,"SHRUB",NA,"Plantae","Asteraceae","Gutierrezia","sarothrae"
2000,"9/6/2000",1,"4RU","R_BOGR2","SPIN2",0.5,"SHRUB",NA,"Plantae","Malvaceae","Sphaeralcea","incana"
2000,"9/6/2000",1,"4RU","R_BOGR2","YUGL",9,"YUCCA",NA,"Plantae","Agavaceae","Yucca","glauca"
2000,"9/6/2000",1,"5C","control","CHGL13",0.02,"AFORB","EUPHOBIA GLYPTOSPERMA",NA,NA,NA,NA
2000,"9/6/2000",1,"5C","control","MELE2",0.7,"AFORB","MELIPODOIM LEUCANTHUM","Plantae","Asteraceae","Melampodium","leucanthum"
2000,"9/6/2000",1,"5C","control","BOGR2",19,"BOGR2",NA,"Plantae","Poaceae","Bouteloua","gracilis"
2000,"9/6/2000",1,"5C","control","LITT",1,NA,NA,NA,NA,NA,NA
2000,"9/6/2000",1,"5C","control","MAPIP",0.05,"PFORB",NA,"Plantae","Asteraceae","Machaeranthera","pinnatifida"
2000,"9/6/2000",1,"5C","control","PLJA",0.45,"PGRASS",NA,"Plantae","Poaceae","Pleuraphis","jamesii"
2000,"9/6/2000",1,"5C","control","SPCR",0.75,"PGRASS",NA,"Plantae","Poaceae","Sporobolus","cryptandrus"
2000,"9/6/2000",1,"5C","control","GUSA2",5.72,"SHRUB",NA,"Plantae","Asteraceae","Gutierrezia","sarothrae"
2000,"9/6/2000",1,"5C","control","SPIN2",0.02,"SHRUB",NA,"Plantae","Malvaceae","Sphaeralcea","incana"
2000,"9/6/2000",1,"5RU","R_BOGR2","BOER4",0.45,"BOER4",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2000,"9/6/2000",1,"5RU","R_BOGR2","OPPH",0.8,"CACTUS",NA,"Plantae","Cactaceae","Opuntia","phaeacantha"
2000,"9/6/2000",1,"5RU","R_BOGR2","LITT",3,NA,NA,NA,NA,NA,NA
2000,"9/6/2000",1,"5RU","R_BOGR2","MAPIP",0.1,"PFORB",NA,"Plantae","Asteraceae","Machaeranthera","pinnatifida"
2000,"9/6/2000",1,"5RU","R_BOGR2","SOEL",0.15,"PFORB",NA,"Plantae","Solanaceae","Solanum","elaeagnifolium"
2000,"9/6/2000",1,"5RU","R_BOGR2","SPHA",0.1,"PFORB",NA,"Plantae","Malvaceae","Sphaeralcea","hastulata"
2000,"9/6/2000",1,"5RU","R_BOGR2","PLJA",0.9,"PGRASS",NA,"Plantae","Poaceae","Pleuraphis","jamesii"
2000,"9/6/2000",1,"5RU","R_BOGR2","SPCR",1.5,"PGRASS",NA,"Plantae","Poaceae","Sporobolus","cryptandrus"
2000,"9/6/2000",1,"5RU","R_BOGR2","GUSA2",3,"SHRUB",NA,"Plantae","Asteraceae","Gutierrezia","sarothrae"
2000,"9/6/2000",1,"5RU","R_BOGR2","SPIN2",0.3,"SHRUB",NA,"Plantae","Malvaceae","Sphaeralcea","incana"
2000,"9/6/2000",2,"1C","control","BOER4",3,"BOER4",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2000,"9/6/2000",2,"1C","control","BOGR2",28,"BOGR2",NA,"Plantae","Poaceae","Bouteloua","gracilis"
2000,"9/6/2000",2,"1C","control","EUPHO",0.02,NA,"Tall",NA,NA,NA,NA
2000,"9/6/2000",2,"1C","control","LITT",2,NA,NA,NA,NA,NA,NA
2000,"9/6/2000",2,"1C","control","SPCR",1,"PGRASS",NA,"Plantae","Poaceae","Sporobolus","cryptandrus"
2000,"9/6/2000",2,"1RA","R_BOER4","BOGR2",20,"BOGR2",NA,"Plantae","Poaceae","Bouteloua","gracilis"
2000,"9/6/2000",2,"1RA","R_BOER4","OPPH",2,"CACTUS",NA,"Plantae","Cactaceae","Opuntia","phaeacantha"
2000,"9/6/2000",2,"1RA","R_BOER4","LITT",0.75,NA,NA,NA,NA,NA,NA
2000,"9/6/2000",2,"1RA","R_BOER4","MAPIP",0.06,"PFORB",NA,"Plantae","Asteraceae","Machaeranthera","pinnatifida"
2000,"9/6/2000",2,"1RA","R_BOER4","SOEL",0.08,"PFORB",NA,"Plantae","Solanaceae","Solanum","elaeagnifolium"
2000,"9/6/2000",2,"1RA","R_BOER4","SPHA",0.28,"PFORB",NA,"Plantae","Malvaceae","Sphaeralcea","hastulata"
2000,"9/6/2000",2,"1RA","R_BOER4","SPCR",2,"PGRASS",NA,"Plantae","Poaceae","Sporobolus","cryptandrus"
2000,"9/6/2000",2,"1RA","R_BOER4","GUSA2",0.15,"SHRUB",NA,"Plantae","Asteraceae","Gutierrezia","sarothrae"
2000,"9/6/2000",2,"1RA","R_BOER4","SPIN2",0.08,"SHRUB",NA,"Plantae","Malvaceae","Sphaeralcea","incana"
2000,"9/6/2000",2,"1RU","R_BOGR2","BOER4",25,"BOER4",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2000,"9/6/2000",2,"1RU","R_BOGR2","LITT",0.5,NA,NA,NA,NA,NA,NA
2000,"9/6/2000",2,"1RU","R_BOGR2","SOEL",0.02,"PFORB",NA,"Plantae","Solanaceae","Solanum","elaeagnifolium"
2000,"9/6/2000",2,"1RU","R_BOGR2","SPHA",0.23,"PFORB",NA,"Plantae","Malvaceae","Sphaeralcea","hastulata"
2000,"9/6/2000",2,"1RU","R_BOGR2","DAPU7",0.02,"PGRASS",NA,"Plantae","Poaceae","Dasyochloa","pulchella"
2000,"9/6/2000",2,"1RU","R_BOGR2","SPCR",2.5,"PGRASS",NA,"Plantae","Poaceae","Sporobolus","cryptandrus"
2000,"9/6/2000",2,"1RU","R_BOGR2","GUSA2",0.4,"SHRUB",NA,"Plantae","Asteraceae","Gutierrezia","sarothrae"
2000,"9/6/2000",2,"1RU","R_BOGR2","SPIN2",0.15,"SHRUB",NA,"Plantae","Malvaceae","Sphaeralcea","incana"
2000,"9/6/2000",2,"2C","control","BOER4",16,"BOER4",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2000,"9/6/2000",2,"2C","control","BOGR2",10,"BOGR2",NA,"Plantae","Poaceae","Bouteloua","gracilis"
2000,"9/6/2000",2,"2C","control","OPPH",0.04,"CACTUS",NA,"Plantae","Cactaceae","Opuntia","phaeacantha"
2000,"9/6/2000",2,"2C","control","LITT",4,NA,NA,NA,NA,NA,NA
2000,"9/6/2000",2,"2C","control","SOEL",0.1,"PFORB",NA,"Plantae","Solanaceae","Solanum","elaeagnifolium"
2000,"9/6/2000",2,"2C","control","SPHA",0.02,"PFORB",NA,"Plantae","Malvaceae","Sphaeralcea","hastulata"
2000,"9/6/2000",2,"2C","control","PLJA",0.2,"PGRASS",NA,"Plantae","Poaceae","Pleuraphis","jamesii"
2000,"9/6/2000",2,"2C","control","SPCR",3,"PGRASS",NA,"Plantae","Poaceae","Sporobolus","cryptandrus"
2000,"9/6/2000",2,"2C","control","SPIN2",0.04,"SHRUB",NA,"Plantae","Malvaceae","Sphaeralcea","incana"
2000,"9/6/2000",2,"2RA","R_BOER4","BOGR2",25,"BOGR2",NA,"Plantae","Poaceae","Bouteloua","gracilis"
2000,"9/6/2000",2,"2RA","R_BOER4","LITT",1.5,NA,NA,NA,NA,NA,NA
2000,"9/6/2000",2,"2RA","R_BOER4","SOEL",0.02,"PFORB",NA,"Plantae","Solanaceae","Solanum","elaeagnifolium"
2000,"9/6/2000",2,"2RA","R_BOER4","SPHA",0.06,"PFORB",NA,"Plantae","Malvaceae","Sphaeralcea","hastulata"
2000,"9/6/2000",2,"2RA","R_BOER4","PLJA",0.15,"PGRASS",NA,"Plantae","Poaceae","Pleuraphis","jamesii"
2000,"9/6/2000",2,"2RA","R_BOER4","SPCR",0.2,"PGRASS",NA,"Plantae","Poaceae","Sporobolus","cryptandrus"
2000,"9/6/2000",2,"2RA","R_BOER4","GUSA2",0.05,"SHRUB",NA,"Plantae","Asteraceae","Gutierrezia","sarothrae"
2000,"9/6/2000",2,"2RA","R_BOER4","SPIN2",0.04,"SHRUB",NA,"Plantae","Malvaceae","Sphaeralcea","incana"
2000,"9/6/2000",2,"2RU","R_BOGR2","BOER4",30,"BOER4",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2000,"9/6/2000",2,"2RU","R_BOGR2","LITT",2,NA,NA,NA,NA,NA,NA
2000,"9/6/2000",2,"2RU","R_BOGR2","SOEL",0.06,"PFORB",NA,"Plantae","Solanaceae","Solanum","elaeagnifolium"
2000,"9/6/2000",2,"2RU","R_BOGR2","SPCR",1,"PGRASS",NA,"Plantae","Poaceae","Sporobolus","cryptandrus"
2000,"9/6/2000",2,"2RU","R_BOGR2","GUSA2",0.12,"SHRUB",NA,"Plantae","Asteraceae","Gutierrezia","sarothrae"
2000,"9/6/2000",2,"2RU","R_BOGR2","SPIN2",0.08,"SHRUB",NA,"Plantae","Malvaceae","Sphaeralcea","incana"
2000,"9/6/2000",2,"3C","control","BOER4",7.5,"BOER4",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2000,"9/6/2000",2,"3C","control","BOGR2",25,"BOGR2",NA,"Plantae","Poaceae","Bouteloua","gracilis"
2000,"9/6/2000",2,"3C","control","LITT",3.5,NA,NA,NA,NA,NA,NA
2000,"9/6/2000",2,"3C","control","SOEL",0.26,"PFORB",NA,"Plantae","Solanaceae","Solanum","elaeagnifolium"
2000,"9/6/2000",2,"3C","control","PLJA",0.1,"PGRASS",NA,"Plantae","Poaceae","Pleuraphis","jamesii"
2000,"9/6/2000",2,"3C","control","SPCR",0.2,"PGRASS",NA,"Plantae","Poaceae","Sporobolus","cryptandrus"
2000,"9/6/2000",2,"3RA","R_BOER4","BOGR2",20,"BOGR2",NA,"Plantae","Poaceae","Bouteloua","gracilis"
2000,"9/6/2000",2,"3RA","R_BOER4","LITT",1,NA,NA,NA,NA,NA,NA
2000,"9/6/2000",2,"3RA","R_BOER4","CHER2",0.05,"PFORB",NA,"Plantae","Asteraceae","Chaetopappa","ericoides"
2000,"9/6/2000",2,"3RA","R_BOER4","SPHA",0.08,"PFORB",NA,"Plantae","Malvaceae","Sphaeralcea","hastulata"
2000,"9/6/2000",2,"3RA","R_BOER4","SPCR",0.5,"PGRASS",NA,"Plantae","Poaceae","Sporobolus","cryptandrus"
2000,"9/6/2000",2,"3RA","R_BOER4","SPFL2",0.2,"PGRASS",NA,"Plantae","Poaceae","Sporobolus","flexuosus"
2000,"9/6/2000",2,"3RA","R_BOER4","SPIN2",0.04,"SHRUB",NA,"Plantae","Malvaceae","Sphaeralcea","incana"
2000,"9/6/2000",2,"3RU","R_BOGR2","BOER4",25,"BOER4",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2000,"9/6/2000",2,"3RU","R_BOGR2","LITT",2.5,NA,NA,NA,NA,NA,NA
2000,"9/6/2000",2,"3RU","R_BOGR2","SPHA",0.09,"PFORB",NA,"Plantae","Malvaceae","Sphaeralcea","hastulata"
2000,"9/6/2000",2,"3RU","R_BOGR2","SPCR",3,"PGRASS",NA,"Plantae","Poaceae","Sporobolus","cryptandrus"
2000,"9/6/2000",2,"3RU","R_BOGR2","GUSA2",0.2,"SHRUB",NA,"Plantae","Asteraceae","Gutierrezia","sarothrae"
2000,"9/6/2000",2,"3RU","R_BOGR2","SPIN2",0.12,"SHRUB",NA,"Plantae","Malvaceae","Sphaeralcea","incana"
2000,"9/6/2000",2,"3RU","R_BOGR2","YUGL",1.75,"YUCCA",NA,"Plantae","Agavaceae","Yucca","glauca"
2000,"9/6/2000",2,"4C","control","BOER4",5,"BOER4",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2000,"9/6/2000",2,"4C","control","BOGR2",22,"BOGR2",NA,"Plantae","Poaceae","Bouteloua","gracilis"
2000,"9/6/2000",2,"4C","control","LITT",1,NA,NA,NA,NA,NA,NA
2000,"9/6/2000",2,"4C","control","SOEL",0.03,"PFORB",NA,"Plantae","Solanaceae","Solanum","elaeagnifolium"
2000,"9/6/2000",2,"4C","control","PLJA",0.15,"PGRASS",NA,"Plantae","Poaceae","Pleuraphis","jamesii"
2000,"9/6/2000",2,"4C","control","GUSA2",0.3,"SHRUB",NA,"Plantae","Asteraceae","Gutierrezia","sarothrae"
2000,"9/6/2000",2,"4RA","R_BOER4","SATR12",0.02,"AFORB",NA,"Plantae","Chenopodiaceae","Salsola","tragus"
2000,"9/6/2000",2,"4RA","R_BOER4","BOBA2",0.04,"AGRASS",NA,"Plantae","Poaceae","Bouteloua","barbata"
2000,"9/6/2000",2,"4RA","R_BOER4","BOGR2",22,"BOGR2",NA,"Plantae","Poaceae","Bouteloua","gracilis"
2000,"9/6/2000",2,"4RA","R_BOER4","LITT",1.5,NA,NA,NA,NA,NA,NA
2000,"9/6/2000",2,"4RA","R_BOER4","SOEL",0.1,"PFORB",NA,"Plantae","Solanaceae","Solanum","elaeagnifolium"
2000,"9/6/2000",2,"4RA","R_BOER4","SPHA",0.04,"PFORB",NA,"Plantae","Malvaceae","Sphaeralcea","hastulata"
2000,"9/6/2000",2,"4RA","R_BOER4","SPCR",2,"PGRASS",NA,"Plantae","Poaceae","Sporobolus","cryptandrus"
2000,"9/6/2000",2,"4RA","R_BOER4","SPIN2",0.03,"SHRUB",NA,"Plantae","Malvaceae","Sphaeralcea","incana"
2000,"9/6/2000",2,"4RU","R_BOGR2","BOER4",45,"BOER4",NA,"Plantae","Poaceae","Bouteloua","eriopoda"
2000,"9/6/2000",2,"4RU","R_BOGR2","LITT",1.5,NA,NA,NA,NA,NA,NA
