"PERIOD","DATE","PLOT","LN","QUAD","PSPP","PCOV","PHT","PF","KRF","RBF","SDUNK","SDP","SDKR","SDRD","SDAN","BY","Taxa_kingdom","Taxa_family","Taxa_genus","Taxa_species"
"F99","10/16/99","K",6,4,"BOBA2",1.5,"8",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Bouteloua","barbata"
"F99","10/16/99","K",7,1,"BOBA2",1.5,"7",0,0,9,0,0,0,0,0,NA,"Plantae","Poaceae","Bouteloua","barbata"
"F99","10/16/99","K",4,5,"BOER4",4,"21",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"F99","10/16/99","K",5,5,"BOER4",6,"24",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"F99","10/16/99","K",5,6,"BOER4",3,"21",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"F99","10/16/99","K",5,7,"BOER4",26,"24",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"F99","10/16/99","K",6,6,"BOER4",44,"26",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"F99","10/16/99","K",6,7,"BOER4",15,"25",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"F99","10/16/99","K",7,2,"BOER4",48,"27",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"F99","10/16/99","K",7,3,"BOER4",9,"24",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"F99","10/16/99","K",7,4,"BOER4",43,"26",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"F99","10/16/99","K",7,5,"BOER4",36,"24",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"F99","10/16/99","K",7,6,"BOER4",23,"24",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"F99","10/16/99","K",7,7,"BOER4",22,"24",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Bouteloua","eriopoda"
"F99","10/16/99","K",4,2,"BOGR2",3,"14",0,0,14,0,0,0,0,0,NA,"Plantae","Poaceae","Bouteloua","gracilis"
"F99","10/16/99","K",4,4,"BOGR2",2.5,"24",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Bouteloua","gracilis"
"F99","10/16/99","K",4,5,"BOGR2",8,"22",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Bouteloua","gracilis"
"F99","10/16/99","K",5,1,"BOGR2",9,"18",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Bouteloua","gracilis"
"F99","10/16/99","K",5,2,"BOGR2",14,"22",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Bouteloua","gracilis"
"F99","10/16/99","K",5,5,"BOGR2",37,"26",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Bouteloua","gracilis"
"F99","10/16/99","K",6,1,"BOGR2",15,"18",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Bouteloua","gracilis"
"F99","10/16/99","K",6,2,"BOGR2",29,"23",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Bouteloua","gracilis"
"F99","10/16/99","K",6,7,"BOGR2",17,"22",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Bouteloua","gracilis"
"F99","10/16/99","K",7,1,"BOGR2",4,"18",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Bouteloua","gracilis"
"F99","10/16/99","K",7,5,"BOGR2",6,"24",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Bouteloua","gracilis"
"F99","10/16/99","K",7,7,"BOGR2",13,"28",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Bouteloua","gracilis"
"F99","10/16/99","K",5,2,"BREUC2",8,"27",0,0,0,0,0,0,0,0,NA,"Plantae","Asteraceae","Brickellia","eupatorioides"
"F99","10/16/99","K",6,1,"BREUC2",1,"18",0,0,0,0,0,0,0,0,NA,"Plantae","Asteraceae","Brickellia","eupatorioides"
"F99","10/16/99","K",4,1,"BREUC2",19,"32",0,0,0,0,0,0,0,0,NA,"Plantae","Asteraceae","Brickellia","eupatorioides"
"F99","10/16/99","K",4,2,"BUDA",3,"18",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"F99","10/16/99","K",4,2,"CABA6",0.5,"4",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"F99","10/16/99","K",5,2,"CHAL11",1,"2",0,0,0,0,0,0,0,0,NA,"Plantae","Euphorbiaceae","Chamaesyce","albomarginata"
"F99","10/16/99","K",4,2,"CHER2",2.4,"11",0,0,0,0,0,0,0,0,NA,"Plantae","Asteraceae","Chaetopappa","ericoides"
"F99","10/16/99","K",6,1,"CHLA10",0.5,"2",0,0,0,0,0,0,0,0,NA,"Plantae","Euphorbiaceae","Chamaesyce","lata"
"F99","10/16/99","K",4,5,"CHPA",0.8,"14",0,0,0,0,0,0,0,0,"CHPA",NA,NA,NA,NA
"F99","10/16/99","K",4,6,"CHPA",1,"15",0,0,0,0,0,0,0,0,"CHPA",NA,NA,NA,NA
"F99","10/16/99","K",4,7,"CHPA",1,"16",0,0,0,0,0,0,0,0,"CHPA",NA,NA,NA,NA
"F99","10/16/99","K",5,5,"CHPA",1,"12",0,0,0,0,0,0,0,0,"CHPA",NA,NA,NA,NA
"F99","10/16/99","K",6,5,"CHPA",0.2,"11",0,0,0,0,0,0,0,0,"CHPA",NA,NA,NA,NA
"F99","10/16/99","K",6,7,"CHPA",0.5,"12",0,0,0,0,0,0,0,0,"CHPA",NA,NA,NA,NA
"F99","10/16/99","K",7,2,"CHPA",0.3,"14",0,0,0,0,0,0,0,0,"CHPA",NA,NA,NA,NA
"F99","10/16/99","K",4,6,"CHSE7",0.4,"8",0,0,3,0,0,0,0,1.5,NA,"Plantae","Euphorbiaceae","Chamaesyce","serrula"
"F99","10/16/99","K",4,7,"CHSE7",0.5,"6",0,0,0,0,0,0,0,0,NA,"Plantae","Euphorbiaceae","Chamaesyce","serrula"
"F99","10/16/99","K",5,4,"CHSE7",0.5,"8",0,0,4,0,0,0,0,0,NA,"Plantae","Euphorbiaceae","Chamaesyce","serrula"
"F99","10/16/99","K",6,2,"CHSE7",0.5,"6",0,0,2,0,0,0,0.5,4,NA,"Plantae","Euphorbiaceae","Chamaesyce","serrula"
"F99","10/16/99","K",7,1,"CHSES",1,"5",0,0,0,0,0,0,0,0,NA,"Plantae","Euphorbiaceae","Chamaesyce","serpyllifolia"
"F99","10/16/99","K",5,2,"CINE",1,"15",0,0,0,0,0,0,0,0,NA,"Plantae","Asteraceae","Cirsium","neomexicanum"
"F99","10/16/99","K",4,1,"DAPU7",5,"12",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Dasyochloa","pulchella"
"F99","10/16/99","K",4,2,"DAPU7",1,"12",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Dasyochloa","pulchella"
"F99","10/16/99","K",5,3,"DAPU7",1,"8",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Dasyochloa","pulchella"
"F99","10/16/99","K",6,1,"DAPU7",0.5,"8",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Dasyochloa","pulchella"
"F99","10/16/99","K",6,2,"DAPU7",3,"14",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Dasyochloa","pulchella"
"F99","10/16/99","K",7,2,"DAPU7",0.5,"9",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Dasyochloa","pulchella"
"F99","10/16/99","K",7,3,"EPTO",0.5,"29",0,0,0,0,0,0,0,0,NA,"Plantae","Ephedraceae","Ephedra","torreyana"
"F99","10/16/99","K",4,4,"EVSP",2,"16",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"F99","10/16/99","K",4,2,"GUSA2",5,"19",0,0,0,0,0,0,0,0,NA,"Plantae","Asteraceae","Gutierrezia","sarothrae"
"F99","10/16/99","K",4,4,"GUSA2",5,"31",0,0,0,0,0,0,0,0,NA,"Plantae","Asteraceae","Gutierrezia","sarothrae"
"F99","10/16/99","K",4,5,"GUSA2",1.5,"18",0,0,6,0,0,0,0,0,NA,"Plantae","Asteraceae","Gutierrezia","sarothrae"
"F99","10/16/99","K",6,1,"GUSA2",2,"22",0,0,0,0,0,0,0,0,NA,"Plantae","Asteraceae","Gutierrezia","sarothrae"
"F99","10/16/99","K",5,2,"HIJA",38,"29",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"F99","10/16/99","K",5,3,"HIJA",13,"17",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"F99","10/16/99","K",7,3,"HIJA",4,"22",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"F99","10/16/99","K",7,5,"HIJA",2,"23",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"F99","10/16/99","K",7,6,"HIJA",21,"26",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"F99","10/16/99","K",4,1,"HOGL2",0.5,"9",0,0,0,0,0,0,0,0,NA,"Plantae","Fabaceae","Hoffmannseggia","glauca"
"F99","10/16/99","K",4,3,"HOGL2",1.5,"12",0,0,0,0,0,0,0,0,NA,"Plantae","Fabaceae","Hoffmannseggia","glauca"
"F99","10/16/99","K",4,4,"HOGL2",4,"18",0,0,0,0,0,0,0,0,NA,"Plantae","Fabaceae","Hoffmannseggia","glauca"
"F99","10/16/99","K",5,2,"HOGL2",0.5,"12",0,0,0,0,0,0,0,0,NA,"Plantae","Fabaceae","Hoffmannseggia","glauca"
"F99","10/16/99","K",5,3,"HOGL2",2.5,"15",0,0,0,0,0,0,0,0,NA,"Plantae","Fabaceae","Hoffmannseggia","glauca"
"F99","10/16/99","K",5,4,"HOGL2",4.5,"18",0,0,0,0,0,0,0,0,NA,"Plantae","Fabaceae","Hoffmannseggia","glauca"
"F99","10/16/99","K",6,1,"HOGL2",1,"12",0,0,11,0,0,0,0,0,NA,"Plantae","Fabaceae","Hoffmannseggia","glauca"
"F99","10/16/99","K",6,3,"HOGL2",1.5,"16",0,0,0,0,0,0,0,0.5,NA,"Plantae","Fabaceae","Hoffmannseggia","glauca"
"F99","10/16/99","K",6,4,"HOGL2",1,"6",0,0,5,0,0,0,0,0,NA,"Plantae","Fabaceae","Hoffmannseggia","glauca"
"F99","10/16/99","K",7,1,"HOGL2",1.5,"17",0,0,0,0,0,0,0,0,NA,"Plantae","Fabaceae","Hoffmannseggia","glauca"
"F99","10/16/99","K",4,3,"KAPA",1,"14",0,0,13,0,0,0,0,0,NA,"Plantae","Zygophyllaceae","Kallstroemia","parviflora"
"F99","10/16/99","K",4,5,"KAPA",2.5,"18",0,0,0,0,0,0,0,0,NA,"Plantae","Zygophyllaceae","Kallstroemia","parviflora"
"F99","10/16/99","K",5,1,"KAPA",1,"14",0,0,2,0,0,0,0,0,NA,"Plantae","Zygophyllaceae","Kallstroemia","parviflora"
"F99","10/16/99","K",5,6,"KAPA",2.5,"18",0,0,0,0,0,0,0.5,0,NA,"Plantae","Zygophyllaceae","Kallstroemia","parviflora"
"F99","10/16/99","K",5,6,"KAPA",0.5,"6",0,0,0,0,0,0,0,0,NA,"Plantae","Zygophyllaceae","Kallstroemia","parviflora"
"F99","10/16/99","K",5,2,"MAPIP",4,"23",0,0,0,0,0,0,0,0,NA,"Plantae","Asteraceae","Machaeranthera","pinnatifida"
"F99","10/16/99","K",6,1,"MAPIP",1.5,"12",0,0,0,0,0,0,0,0,NA,"Plantae","Asteraceae","Machaeranthera","pinnatifida"
"F99","10/16/99","K",6,3,"MUAR",2,"14",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Muhlenbergia","arenacea"
"F99","10/16/99","K",6,4,"MUAR",3,"13",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Muhlenbergia","arenacea"
"F99","10/16/99","K",7,3,"MUAR2",1,"13",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Muhlenbergia","arenicola"
"F99","10/16/99","K",4,2,"OPPHP",2,"17",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"F99","10/16/99","K",4,3,"PAOB",2,"21",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Panicum","obtusum"
"F99","10/16/99","K",7,1,"SAKA",0.5,"8",0,0,0,0,0,0,0,0,NA,"Plantae","Chenopodiaceae","Salsola","kali"
"F99","10/16/99","K",4,1,"SCBR2",1,"8",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"F99","10/16/99","K",4,4,"SCBR2",8,"10",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"F99","10/16/99","K",4,5,"SCBR2",10,"12",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"F99","10/16/99","K",4,6,"SCBR2",3,"12",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"F99","10/16/99","K",4,7,"SCBR2",6,"14",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"F99","10/16/99","K",5,3,"SCBR2",1,"12",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"F99","10/16/99","K",5,4,"SCBR2",19,"13",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"F99","10/16/99","K",5,6,"SCBR2",25,"12",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"F99","10/16/99","K",5,7,"SCBR2",8,"13",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"F99","10/16/99","K",6,2,"SCBR2",2,"11",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"F99","10/16/99","K",6,3,"SCBR2",16,"11",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"F99","10/16/99","K",6,4,"SCBR2",8,"12",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"F99","10/16/99","K",6,5,"SCBR2",9,"13",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"F99","10/16/99","K",6,7,"SCBR2",3,"14",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"F99","10/16/99","K",7,1,"SCBR2",14,"13",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"F99","10/16/99","K",7,3,"SCBR2",13,"14",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Scleropogon","brevifolius"
"F99","10/16/99","K",6,1,"SEFLF",1,"13",0,0,0,0,0,0,0,0,NA,"Plantae","Asteraceae","Senecio","flaccidus"
"F99","10/16/99","K",4,3,"SOEL",5.5,"24",0,0,0,0,0,0,0,0,NA,"Plantae","Solanaceae","Solanum","elaeagnifolium"
"F99","10/16/99","K",7,1,"SOEL",3,"29",0,0,0,0,0,0,0,0,NA,"Plantae","Solanaceae","Solanum","elaeagnifolium"
"F99","10/16/99","K",4,1,"SPCR",1,"15",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Sporobolus","cryptandrus"
"F99","10/16/99","K",4,3,"SPCR",3,"2",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Sporobolus","cryptandrus"
"F99","10/16/99","K",4,4,"SPCR",5,"24",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Sporobolus","cryptandrus"
"F99","10/16/99","K",4,5,"SPCR",11,"18",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Sporobolus","cryptandrus"
"F99","10/16/99","K",4,5,"SPCR",4,"15",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Sporobolus","cryptandrus"
"F99","10/16/99","K",4,6,"SPCR",18,"24",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Sporobolus","cryptandrus"
"F99","10/16/99","K",4,7,"SPCR",2,"15",0,0,3,0,0,0,0,0,NA,"Plantae","Poaceae","Sporobolus","cryptandrus"
"F99","10/16/99","K",5,1,"SPCR",26,"24",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Sporobolus","cryptandrus"
"F99","10/16/99","K",5,3,"SPCR",3,"22",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Sporobolus","cryptandrus"
"F99","10/16/99","K",5,4,"SPCR",6,"22",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Sporobolus","cryptandrus"
"F99","10/16/99","K",5,6,"SPCR",23,"24",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Sporobolus","cryptandrus"
"F99","10/16/99","K",5,7,"SPCR",3,"19",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Sporobolus","cryptandrus"
"F99","10/16/99","K",6,2,"SPCR",2.5,"18",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Sporobolus","cryptandrus"
"F99","10/16/99","K",6,3,"SPCR",17,"26",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Sporobolus","cryptandrus"
"F99","10/16/99","K",6,4,"SPCR",3,"29",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Sporobolus","cryptandrus"
"F99","10/16/99","K",6,4,"SPCR",5,"26",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Sporobolus","cryptandrus"
"F99","10/16/99","K",6,5,"SPCR",26,"24",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Sporobolus","cryptandrus"
"F99","10/16/99","K",6,6,"SPCR",25,"23",0,0,2,0,0,0,0,0,NA,"Plantae","Poaceae","Sporobolus","cryptandrus"
"F99","10/16/99","K",6,7,"SPCR",3,"18",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Sporobolus","cryptandrus"
"F99","10/16/99","K",7,1,"SPCR",7,"24",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Sporobolus","cryptandrus"
"F99","10/16/99","K",7,3,"SPCR",5,"27",0,0,0,0,0,0,0,0,NA,"Plantae","Poaceae","Sporobolus","cryptandrus"
"F99","10/16/99","K",7,7,"SPCR",5,"27",0,0,1,0,0,0,0,0,NA,"Plantae","Poaceae","Sporobolus","cryptandrus"
"F99","10/16/99","K",4,4,"SPHA",0.8,"12",0,0,0,0,0,0,0,0,NA,"Plantae","Malvaceae","Sphaeralcea","hastulata"
"F99","10/16/99","K",5,7,"SPHA",0.4,"12",0,0,2,0,0,0,0,0,NA,"Plantae","Malvaceae","Sphaeralcea","hastulata"
"F99","10/16/99","K",4,4,"TILA2",2,"14",0,0,0,0,0,0,0,0,NA,"Plantae","Amaranthaceae","Tidestromia","lanuginosa"
"F99","10/16/99","K",4,5,"TILA2",0.5,"8",0,0,0,0,0,0,0,0,NA,"Plantae","Amaranthaceae","Tidestromia","lanuginosa"
"F99","10/16/99","K",4,6,"TILA2",1,"10",0,0,0,0,0,0,0,0,NA,"Plantae","Amaranthaceae","Tidestromia","lanuginosa"
"F99","10/16/99","K",4,7,"TILA2",0.8,"12",0,0,0,0,0,0,0,0,NA,"Plantae","Amaranthaceae","Tidestromia","lanuginosa"
"F99","10/16/99","K",6,4,"TILA2",1,"10",0,0,0,0,0,0,0,0,NA,"Plantae","Amaranthaceae","Tidestromia","lanuginosa"
"F99","10/16/99","K",6,5,"TILA2",0.5,"7",0,0,0,0,0,0,0,0,NA,"Plantae","Amaranthaceae","Tidestromia","lanuginosa"
"F99","10/16/99","K",7,1,"TILA2",1,"12",0,0,0,0,0,0,0,0,NA,"Plantae","Amaranthaceae","Tidestromia","lanuginosa"
"F99","10/16/99","K",5,5,"ZIGR",4,"18",0,0,0,0,0,0,0,0,NA,"Plantae","Asteraceae","Zinnia","grandiflora"
"S00","04/28/00","K",3,4,"CHIN2",0.1,"2",0,0,8,0,0,0,1.8,0,NA,"Plantae","Chenopodiaceae","Chenopodium","incanum"
"S00","04/28/00","K",3,4,"CRCR3",0.1,"2",0,0,0,0,0,0,0,0,NA,"Plantae","Boraginaceae","Cryptantha","crassisepala"
"S00","04/28/00","K",7,1,"CRCR3",0.1,"1",0,0,2,0,0,0,2,0,NA,"Plantae","Boraginaceae","Cryptantha","crassisepala"
"S00","04/28/00","K",1,1,"NONE",0,"0",0,0,1,0,0,0,0.3,0,NA,NA,NA,NA,NA
"S00","04/28/00","K",1,2,"NONE",0,"0",0,0,2,0,0,0,0.3,0,NA,NA,NA,NA,NA
"S00","04/28/00","K",1,3,"NONE",0,"0",0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA
"S00","04/28/00","K",1,4,"NONE",0,"0",0,0,18,0,0,0,0,0,NA,NA,NA,NA,NA
"S00","04/28/00","K",1,5,"NONE",0,"0",0,0,0,0,0,0,0,0.3,NA,NA,NA,NA,NA
"S00","04/28/00","K",1,6,"NONE",0,"0",0,0,3,0,0,0,0,0,NA,NA,NA,NA,NA
"S00","04/28/00","K",1,7,"NONE",0,"0",0,0,9,0,0,0,0.8,0,NA,NA,NA,NA,NA
"S00","04/28/00","K",2,7,"NONE",0,"0",0,0,2,0,0,0,0.5,0,NA,NA,NA,NA,NA
"S00","04/28/00","K",2,6,"NONE",0,"0",0,0,8,0,0,0,0,0,NA,NA,NA,NA,NA
"S00","04/28/00","K",2,5,"NONE",0,"0",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"S00","04/28/00","K",2,4,"NONE",0,"0",0,0,0,0,0,0,0,0.3,NA,NA,NA,NA,NA
"S00","04/28/00","K",2,3,"NONE",0,"0",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"S00","04/28/00","K",2,2,"NONE",0,"0",0,0,5,0,0,0,0,0,NA,NA,NA,NA,NA
"S00","04/28/00","K",2,1,"NONE",0,"0",0,0,7,0,0,0,0,0,NA,NA,NA,NA,NA
"S00","04/28/00","K",3,1,"NONE",0,"0",0,0,5,0,0,0,0,1.5,NA,NA,NA,NA,NA
"S00","04/28/00","K",3,2,"NONE",0,"0",0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA
"S00","04/28/00","K",3,5,"NONE",0,"0",0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA
"S00","04/28/00","K",3,6,"NONE",0,"0",0,0,4,0,0,0,0.3,0,NA,NA,NA,NA,NA
"S00","04/28/00","K",3,7,"NONE",0,"0",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"S00","04/28/00","K",4,7,"NONE",0,"0",0,0,0,0,0,0,0.5,0,NA,NA,NA,NA,NA
"S00","04/28/00","K",4,6,"NONE",0,"0",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"S00","04/28/00","K",4,5,"NONE",0,"0",0,0,16,0,0,0,0,0,NA,NA,NA,NA,NA
"S00","04/28/00","K",4,4,"NONE",0,"0",0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA
"S00","04/28/00","K",4,3,"NONE",0,"0",0,0,1,0,0,0,3,0,NA,NA,NA,NA,NA
"S00","04/28/00","K",4,2,"NONE",0,"0",0,0,36,0,0,0,0,0,NA,NA,NA,NA,NA
"S00","04/28/00","K",4,1,"NONE",0,"0",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"S00","04/28/00","K",5,1,"NONE",0,"0",0,0,4,0,0,0,0,0,NA,NA,NA,NA,NA
"S00","04/28/00","K",5,2,"NONE",0,"0",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"S00","04/28/00","K",5,3,"NONE",0,"0",0,0,0,0,0,0,0.3,0,NA,NA,NA,NA,NA
"S00","04/28/00","K",5,4,"NONE",0,"0",0,0,3,0,0,0,0.1,0,NA,NA,NA,NA,NA
"S00","04/28/00","K",5,5,"NONE",0,"0",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"S00","04/28/00","K",5,6,"NONE",0,"0",0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA
"S00","04/28/00","K",5,7,"NONE",0,"0",0,0,1,0,0,0,0.5,0,NA,NA,NA,NA,NA
"S00","04/28/00","K",6,7,"NONE",0,"0",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"S00","04/28/00","K",6,6,"NONE",0,"0",0,0,0,0,0,0,0.1,0,NA,NA,NA,NA,NA
"S00","04/28/00","K",6,5,"NONE",0,"0",0,0,2,0,0,0,0,0,NA,NA,NA,NA,NA
"S00","04/28/00","K",6,4,"NONE",0,"0",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"S00","04/28/00","K",6,3,"NONE",0,"0",0,0,13,0,0,0,0,0,NA,NA,NA,NA,NA
"S00","04/28/00","K",6,2,"NONE",0,"0",0,0,0,0,0,0,0.3,0,NA,NA,NA,NA,NA
"S00","04/28/00","K",6,1,"NONE",0,"0",0,0,8,0,0,0,0,0,NA,NA,NA,NA,NA
"S00","04/28/00","K",7,2,"NONE",0,"0",0,0,3,0,0,0,0,0,NA,NA,NA,NA,NA
"S00","04/28/00","K",7,3,"NONE",0,"0",0,0,0,0,0,0,0.3,0,NA,NA,NA,NA,NA
"S00","04/28/00","K",7,4,"NONE",0,"0",0,0,0,0,0,0,0,0.3,NA,NA,NA,NA,NA
"S00","04/28/00","K",7,5,"NONE",0,"0",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"S00","04/28/00","K",7,6,"NONE",0,"0",0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
"S00","04/28/00","K",7,7,"NONE",0,"0",0,0,2,0,0,0,0.3,0,NA,NA,NA,NA,NA
"S00","04/28/00","K",3,3,"PSAC",0.3,"5",0,0,0,0,0,0,1.5,0,NA,NA,NA,NA,NA
"S00","04/28/00","K",3,4,"SAKA",0.3,"4",0,0,0,0,0,0,0,0,NA,"Plantae","Chenopodiaceae","Salsola","kali"
"S00","04/28/00","PK",4,6,"ASNU4",0.1,"1",0,0,0,0,0,0,0,0,NA,"Plantae","Fabaceae","Astragalus","nuttallianus"
"S00","04/28/00","PK",3,6,"CHIN2",0.3,"2",8,0,0,0,1.5,0,0,0,NA,"Plantae","Chenopodiaceae","Chenopodium","incanum"
"S00","04/28/00","PK",6,6,"CHIN2",0.1,"2",12,0,14,0,0,0,0,0,NA,"Plantae","Chenopodiaceae","Chenopodium","incanum"
"S00","04/28/00","PK",7,7,"CHIN2",0.1,"2",0,0,4,0,0,0,0,0,NA,"Plantae","Chenopodiaceae","Chenopodium","incanum"
"S00","04/28/00","PK",2,5,"CRCR3",0.1,"1",0,0,0,0,0,0,0,0,NA,"Plantae","Boraginaceae","Cryptantha","crassisepala"
"S00","04/28/00","PK",2,4,"CRCR3",0.1,"1",9,0,2,0,0,0,0,0,NA,"Plantae","Boraginaceae","Cryptantha","crassisepala"
"S00","04/28/00","PK",3,4,"CRCR3",0.3,"2",26,0,4,0,2,0,0,0,NA,"Plantae","Boraginaceae","Cryptantha","crassisepala"
"S00","04/28/00","PK",6,6,"CRCR3",0.3,"2",0,0,0,0,0,0,0,0,NA,"Plantae","Boraginaceae","Cryptantha","crassisepala"
"S00","04/28/00","PK",7,6,"CRCR3",0.1,"1",0,0,0,0,0,0,0,0,NA,"Plantae","Boraginaceae","Cryptantha","crassisepala"
"S00","04/28/00","PK",7,7,"CRCR3",0.1,"2",0,0,0,0,0,0,0,0,NA,"Plantae","Boraginaceae","Cryptantha","crassisepala"
"S00","04/28/00","PK",6,6,"DEPI",0.1,"2",0,0,0,0,0,0,0,0,NA,"Plantae","Brassicaceae","Descurainia","pinnata"
