"DATE","PER","SITE","WEB","TRN","SPECIES","AGE","SEX","SUB","CNT","BURNED","COMMENTS","Taxa_genus","Taxa_species"
"5/12/1993","1993E","BOER",2,12,"PAPA","2","N","BOER4",2,".","","Paropomala","pallida"
"5/12/1993","1993E","BOER",2,12,"PSDE","4","M","SOIL",1,".","","Psoloessa","delicatula"
"5/12/1993","1993E","BOER",2,36,"ARCO","4","F","SOIL",1,".","","Arphia","conspersa"
"5/12/1993","1993E","BOER",2,36,"COOC","3","N","SPCO4",1,".","","Cordillacris","occipitalis"
"5/12/1993","1993E","BOER",2,36,"ERSI","4","M","SPCO4",1,".","","Eritettix","simplex"
"5/12/1993","1993E","BOER",2,36,"PSDE","4","F","SOIL",1,".","","Psoloessa","delicatula"
"5/12/1993","1993E","BOER",2,36,"PSDE","4","M","SOIL",1,".","","Psoloessa","delicatula"
"5/12/1993","1993E","BOER",2,36,"PSDE","4","M","SOIL",1,".","","Psoloessa","delicatula"
"5/12/1993","1993E","BOER",2,60,"COOC","3","N","SOIL",1,".","","Cordillacris","occipitalis"
"5/12/1993","1993E","BOER",2,60,"ERSI","3","N","BOER4",1,".","","Eritettix","simplex"
"5/12/1993","1993E","BOER",2,60,"PSDE","4","M","SOIL",1,".","","Psoloessa","delicatula"
"5/12/1993","1993E","BOER",2,60,"PSDE","4","M","SOIL",1,".","","Psoloessa","delicatula"
"5/12/1993","1993E","BOER",2,84,"ARCO","4","F","SOIL",1,".","","Arphia","conspersa"
"5/12/1993","1993E","BOER",2,84,"COOC","3","N","BOER4",1,".","","Cordillacris","occipitalis"
"5/12/1993","1993E","BOER",2,84,"ERSI","4","F","BOER4",1,".","","Eritettix","simplex"
"5/12/1993","1993E","BOER",2,84,"ERSI","3","N","BOER4",1,".","","Eritettix","simplex"
"5/12/1993","1993E","BOER",2,84,"PSDE","4","M","SOIL",1,".","","Psoloessa","delicatula"
"5/12/1993","1993E","BOER",2,108,"ERSI","4","F","BOER4",1,".","","Eritettix","simplex"
"5/12/1993","1993E","BOER",2,108,"ERSI","3","N","BOER4",1,".","","Eritettix","simplex"
"5/12/1993","1993E","BOER",2,108,"ERSI","3","N","BOER4",1,".","","Eritettix","simplex"
"5/12/1993","1993E","BOER",2,108,"PSDE","4","M","SOIL",1,".","","Psoloessa","delicatula"
"5/12/1993","1993E","BOER",2,108,"XACO","4","M","SOIL",1,".","","Xanthippus","corallipes"
"5/12/1993","1993E","BOER",2,132,"ARCO","4","M","SOIL",1,".","","Arphia","conspersa"
"5/12/1993","1993E","BOER",2,132,"COOC","3","N","BOER4",2,".","","Cordillacris","occipitalis"
"5/12/1993","1993E","BOER",2,132,"ERSI","4","M","BOER4",1,".","","Eritettix","simplex"
"5/12/1993","1993E","BOER",2,132,"PSDE","4","F","BOER4",1,".","","Psoloessa","delicatula"
"5/12/1993","1993E","BOER",3,12,"COOC","3","N","BOER4",2,".","","Cordillacris","occipitalis"
"5/12/1993","1993E","BOER",3,12,"ERSI","4","M","BOER4",1,".","","Eritettix","simplex"
"5/12/1993","1993E","BOER",3,12,"ERSI","2","N","BOER4",1,".","","Eritettix","simplex"
"5/12/1993","1993E","BOER",3,12,"PSDE","4","M","BOER4",1,".","","Psoloessa","delicatula"
"5/12/1993","1993E","BOER",3,12,"PSDE","4","F","SOIL",1,".","","Psoloessa","delicatula"
"5/12/1993","1993E","BOER",3,12,"PSDE","4","M","SOIL",1,".","","Psoloessa","delicatula"
"5/12/1993","1993E","BOER",3,12,"PSDE","4","M","SOIL",1,".","","Psoloessa","delicatula"
"5/12/1993","1993E","BOER",3,36,"ERSI","4","F","BOER4",1,".","","Eritettix","simplex"
"5/12/1993","1993E","BOER",3,36,"PSDE","4","F","SOIL",1,".","","Psoloessa","delicatula"
"5/12/1993","1993E","BOER",3,36,"PSDE","4","M","SOIL",1,".","","Psoloessa","delicatula"
"5/12/1993","1993E","BOER",3,60,"COOC","3","N","BOER4",2,".","","Cordillacris","occipitalis"
"5/12/1993","1993E","BOER",3,60,"PSDE","4","M","SOIL",1,".","","Psoloessa","delicatula"
"5/12/1993","1993E","BOER",3,84,"AGDE","1","N","BOGR2",3,".","","Ageneotettix","deorum"
"5/12/1993","1993E","BOER",3,84,"PSDE","4","M","SOIL",1,".","","Psoloessa","delicatula"
"5/12/1993","1993E","BOER",3,108,"ARCO","4","F","SOIL",1,".","","Arphia","conspersa"
"5/12/1993","1993E","BOER",3,108,"ARCO","4","M","SOIL",1,".","","Arphia","conspersa"
"5/12/1993","1993E","BOER",3,108,"COOC","3","N","SCBR2",2,".","","Cordillacris","occipitalis"
"5/12/1993","1993E","BOER",3,108,"ERSI","3","N","BOER4",1,".","","Eritettix","simplex"
"5/12/1993","1993E","BOER",3,108,"PSDE","4","M","BOER4",1,".","","Psoloessa","delicatula"
"5/12/1993","1993E","BOER",3,132,"ARCO","4","M","SOIL",1,".","","Arphia","conspersa"
"5/12/1993","1993E","BOER",3,132,"ARCO","4","M","SOIL",1,".","","Arphia","conspersa"
"5/12/1993","1993E","BOER",3,132,"ERSI","4","M","BOER4",1,".","","Eritettix","simplex"
"5/12/1993","1993E","BOER",3,132,"ERSI","3","N","BOER4",1,".","","Eritettix","simplex"
"5/12/1993","1993E","BOER",3,132,"PSDE","4","M","BOER4",1,".","","Psoloessa","delicatula"
"5/12/1993","1993E","BOER",3,132,"PSDE","4","F","SOIL",1,".","","Psoloessa","delicatula"
"5/12/1993","1993E","BOER",4,12,"AGDE","2","N","MUAR2",4,".","","Ageneotettix","deorum"
"5/12/1993","1993E","BOER",4,12,"COOC","3","N","BOER4",1,".","","Cordillacris","occipitalis"
"5/12/1993","1993E","BOER",4,12,"ERSI","4","M","BOER4",1,".","","Eritettix","simplex"
"5/12/1993","1993E","BOER",4,12,"ERSI","3","N","BOER4",1,".","","Eritettix","simplex"
"5/12/1993","1993E","BOER",4,12,"PSDE","4","M","SOIL",1,".","","Psoloessa","delicatula"
"5/12/1993","1993E","BOER",4,36,"COOC","2","N","MUAR2",1,".","","Cordillacris","occipitalis"
"5/12/1993","1993E","BOER",4,36,"COOC","3","N","MUAR2",2,".","","Cordillacris","occipitalis"
"5/12/1993","1993E","BOER",4,36,"ERSI","4","M","BOER4",1,".","","Eritettix","simplex"
"5/12/1993","1993E","BOER",4,36,"PSDE","4","M","BOER4",1,".","","Psoloessa","delicatula"
"5/12/1993","1993E","BOER",4,36,"PSDE","4","F","SOIL",1,".","","Psoloessa","delicatula"
"5/12/1993","1993E","BOER",4,60,"ARCO","4","M","SOIL",1,".","","Arphia","conspersa"
"5/12/1993","1993E","BOER",4,60,"COOC","3","N","BOER4",1,".","","Cordillacris","occipitalis"
"5/12/1993","1993E","BOER",4,60,"COOC","3","N","SOIL",1,".","","Cordillacris","occipitalis"
"5/12/1993","1993E","BOER",4,60,"ERSI","4","F","BOER4",1,".","","Eritettix","simplex"
"5/12/1993","1993E","BOER",4,60,"ERSI","4","M","BOER4",1,".","","Eritettix","simplex"
"5/12/1993","1993E","BOER",4,60,"ERSI","3","N","BOER4",1,".","","Eritettix","simplex"
"5/12/1993","1993E","BOER",4,60,"PSDE","4","M","SOIL",1,".","","Psoloessa","delicatula"
"5/12/1993","1993E","BOER",4,84,"ERSI","3","N","BOER4",1,".","","Eritettix","simplex"
"5/12/1993","1993E","BOER",4,84,"PSDE","4","F","BOER4",1,".","","Psoloessa","delicatula"
"5/12/1993","1993E","BOER",4,108,"COOC","3","N","BOER4",1,".","","Cordillacris","occipitalis"
"5/12/1993","1993E","BOER",4,108,"COOC","2","N","MUAR2",1,".","","Cordillacris","occipitalis"
"5/12/1993","1993E","BOER",4,108,"COOC","3","N","MUAR2",2,".","","Cordillacris","occipitalis"
"5/12/1993","1993E","BOER",4,108,"ERSI","4","M","BOER4",1,".","","Eritettix","simplex"
"5/12/1993","1993E","BOER",4,108,"PSDE","4","F","MUAR2",1,".","","Psoloessa","delicatula"
"5/12/1993","1993E","BOER",4,108,"PSDE","4","F","SOIL",1,".","","Psoloessa","delicatula"
"5/12/1993","1993E","BOER",4,108,"XACO","4","F","SOIL",1,".","","Xanthippus","corallipes"
"5/12/1993","1993E","BOER",4,132,"ARCO","4","M","SOIL",1,".","","Arphia","conspersa"
"5/12/1993","1993E","BOER",4,132,"COOC","3","N","MUAR2",1,".","","Cordillacris","occipitalis"
"5/12/1993","1993E","BOER",4,132,"PSDE","4","F","BOER4",1,".","","Psoloessa","delicatula"
"5/12/1993","1993E","BOER",4,132,"PSDE","4","M","BOER4",1,".","","Psoloessa","delicatula"
"5/12/1993","1993E","BOER",4,132,"PSDE","4","F","SOIL",1,".","","Psoloessa","delicatula"
"5/12/1993","1993E","BOER",5,12,"AGDE","1","N","MUAR2",3,".","","Ageneotettix","deorum"
"5/12/1993","1993E","BOER",5,12,"ARCO","4","F","SOIL",1,".","","Arphia","conspersa"
"5/12/1993","1993E","BOER",5,12,"ERSI","4","M","BOER4",1,".","","Eritettix","simplex"
"5/12/1993","1993E","BOER",5,12,"ERSI","2","N","BOER4",1,".","","Eritettix","simplex"
"5/12/1993","1993E","BOER",5,12,"PSDE","4","M","BOER4",1,".","","Psoloessa","delicatula"
"5/12/1993","1993E","BOER",5,12,"PSDE","4","F","SOIL",1,".","","Psoloessa","delicatula"
"5/12/1993","1993E","BOER",5,12,"PSDE","4","M","SOIL",1,".","","Psoloessa","delicatula"
"5/12/1993","1993E","BOER",5,36,"ERSI","3","N","BOER4",1,".","","Eritettix","simplex"
"5/12/1993","1993E","BOER",5,36,"PSDE","4","M","BOER4",1,".","","Psoloessa","delicatula"
"5/12/1993","1993E","BOER",5,60,"COOC","3","N","BOER4",1,".","","Cordillacris","occipitalis"
"5/12/1993","1993E","BOER",5,60,"ERSI","3","N","BOER4",1,".","","Eritettix","simplex"
"5/12/1993","1993E","BOER",5,84,"COOC","2","N","BOER4",1,".","","Cordillacris","occipitalis"
"5/12/1993","1993E","BOER",5,84,"ERSI","4","M","BOER4",1,".","","Eritettix","simplex"
"5/12/1993","1993E","BOER",5,84,"PSDE","4","F","BOER4",1,".","","Psoloessa","delicatula"
"5/12/1993","1993E","BOER",5,84,"PSDE","4","M","SOIL",1,".","","Psoloessa","delicatula"
"5/12/1993","1993E","BOER",5,108,"COOC","2","N","BOER4",1,".","","Cordillacris","occipitalis"
"5/12/1993","1993E","BOER",5,108,"COOC","2","N","BOER4",1,".","","Cordillacris","occipitalis"
"5/12/1993","1993E","BOER",5,108,"ERSI","4","M","BOER4",1,".","","Eritettix","simplex"
"5/12/1993","1993E","BOER",5,108,"PSDE","4","M","SOIL",1,".","","Psoloessa","delicatula"
"5/12/1993","1993E","BOER",5,132,"AGDE","1","N","BOER4",1,".","","Ageneotettix","deorum"
"5/12/1993","1993E","BOER",5,132,"ARCO","4","M","SOIL",1,".","","Arphia","conspersa"
"5/12/1993","1993E","BOER",5,132,"COOC","2","N","MUAR2",1,".","","Cordillacris","occipitalis"
"5/12/1993","1993E","BOER",5,132,"ERSI","3","N","BOER4",1,".","","Eritettix","simplex"
"5/12/1993","1993E","BOER",5,132,"PSDE","4","M","BOER4",1,".","","Psoloessa","delicatula"
"5/6/1993","1993E","LATR",1,12,"TRPA","4","M","SOIL",1,".","","Trimerotropis","pallidipennis"
"5/6/1993","1993E","LATR",1,36,"NONE",".",".",".",0,".","",NA,NA
"5/6/1993","1993E","LATR",1,60,"CIPA","4","F","SOIL",1,".","","Cibolacris","parviceps"
"5/6/1993","1993E","LATR",1,60,"CIPA","4","M","SOIL",1,".","","Cibolacris","parviceps"
"5/6/1993","1993E","LATR",1,84,"NONE",".",".",".",0,".","",NA,NA
"5/6/1993","1993E","LATR",1,108,"CIPA","4","F","SOIL",1,".","","Cibolacris","parviceps"
"5/6/1993","1993E","LATR",1,132,"NONE",".",".",".",0,".","",NA,NA
"5/6/1993","1993E","LATR",2,12,"PSDE","4","F","SOIL",1,".","","Psoloessa","delicatula"
"5/6/1993","1993E","LATR",2,36,"NONE",".",".",".",0,".","",NA,NA
"5/6/1993","1993E","LATR",2,60,"CIPA","4","F","SOIL",1,".","","Cibolacris","parviceps"
"5/6/1993","1993E","LATR",2,60,"PSDE","4","M","SOIL",1,".","","Psoloessa","delicatula"
"5/6/1993","1993E","LATR",2,84,"NONE",".",".",".",0,".","",NA,NA
"5/6/1993","1993E","LATR",2,108,"NONE",".",".",".",0,".","",NA,NA
"5/6/1993","1993E","LATR",2,132,"TRPA","4","F","SOIL",1,".","","Trimerotropis","pallidipennis"
"5/6/1993","1993E","LATR",3,12,"PSDE","4","M","SCBR2",2,".","","Psoloessa","delicatula"
"5/6/1993","1993E","LATR",3,12,"PSDE","4","F","SOIL",1,".","","Psoloessa","delicatula"
"5/6/1993","1993E","LATR",3,36,"ARCO","4","F","SOIL",1,".","","Arphia","conspersa"
"5/6/1993","1993E","LATR",3,36,"PSDE","4","F","SOIL",1,".","","Psoloessa","delicatula"
"5/6/1993","1993E","LATR",3,60,"NONE",".",".",".",0,".","",NA,NA
"5/6/1993","1993E","LATR",3,84,"CIPA","4","F","SOIL",1,".","","Cibolacris","parviceps"
"5/6/1993","1993E","LATR",3,108,"NONE",".",".",".",0,".","",NA,NA
"5/6/1993","1993E","LATR",3,132,"NONE",".",".",".",0,".","",NA,NA
"5/6/1993","1993E","LATR",4,12,"NONE",".",".",".",0,".","",NA,NA
"5/6/1993","1993E","LATR",4,36,"NONE",".",".",".",0,".","",NA,NA
"5/6/1993","1993E","LATR",4,60,"NONE",".",".",".",0,".","",NA,NA
"5/6/1993","1993E","LATR",4,84,"ARCO","4","M","SOIL",1,".","","Arphia","conspersa"
"5/6/1993","1993E","LATR",4,108,"NONE",".",".",".",0,".","",NA,NA
"5/6/1993","1993E","LATR",4,132,"TRPA","4","M","SOIL",1,".","","Trimerotropis","pallidipennis"
"5/6/1993","1993E","LATR",5,12,"NONE",".",".",".",0,".","",NA,NA
"5/6/1993","1993E","LATR",5,36,"ARCO","4","M","SOIL",1,".","","Arphia","conspersa"
"5/6/1993","1993E","LATR",5,60,"NONE",".",".",".",0,".","",NA,NA
"5/6/1993","1993E","LATR",5,84,"CIPA","4","M","SOIL",1,".","","Cibolacris","parviceps"
"5/6/1993","1993E","LATR",5,84,"PSDE","4","M","SOIL",1,".","","Psoloessa","delicatula"
"5/6/1993","1993E","LATR",5,108,"NONE",".",".",".",0,".","",NA,NA
"5/6/1993","1993E","LATR",5,132,"ARCO","4","M","SOIL",1,".","","Arphia","conspersa"
"5/6/1993","1993E","LATR",5,132,"XACO","4","F","SOIL",1,".","","Xanthippus","corallipes"
"5/15/1993","1993E","PJ",1,12,"PSTE","3","N","BOHI2",1,".","","Psoloessa","texana"
"5/15/1993","1993E","PJ",1,12,"PSTE","4","M","SOIL",1,".","","Psoloessa","texana"
"5/15/1993","1993E","PJ",1,12,"TRPA","2","N","SOIL",1,".","","Trimerotropis","pallidipennis"
"5/15/1993","1993E","PJ",1,36,"PSTE","3","N","BOHI2",1,".","","Psoloessa","texana"
"5/15/1993","1993E","PJ",1,60,"OPOB","4","F","BOGR2",1,".","","Opeia","obscura"
"5/15/1993","1993E","PJ",1,60,"PSTE","4","M","SOIL",1,".","","Psoloessa","texana"
"5/15/1993","1993E","PJ",1,84,"NONE",".",".",".",0,".","",NA,NA
"5/15/1993","1993E","PJ",1,108,"PSTE","4","M","BOHI2",1,".","","Psoloessa","texana"
"5/15/1993","1993E","PJ",1,108,"PSTE","4","F","SOIL",2,".","","Psoloessa","texana"
"5/15/1993","1993E","PJ",1,132,"ERSI","4","M","BOGR2",1,".","","Eritettix","simplex"
"5/15/1993","1993E","PJ",1,132,"OPOB","2","N","BOHI2",1,".","","Opeia","obscura"
"5/15/1993","1993E","PJ",1,132,"TRPA","2","N","SOIL",1,".","","Trimerotropis","pallidipennis"
"5/15/1993","1993E","PJ",2,12,"OPOB","3","N","BOGR2",1,".","","Opeia","obscura"
"5/15/1993","1993E","PJ",2,12,"PSTE","4","M","SOIL",1,".","","Psoloessa","texana"
"5/15/1993","1993E","PJ",2,36,"ERSI","4","F","BOHI2",1,".","","Eritettix","simplex"
"5/15/1993","1993E","PJ",2,36,"TRPA","2","N","SOIL",1,".","","Trimerotropis","pallidipennis"
"5/15/1993","1993E","PJ",2,60,"ERSI","3","N","BOHI2",1,".","","Eritettix","simplex"
"5/15/1993","1993E","PJ",2,60,"PSTE","4","M","SOIL",1,".","","Psoloessa","texana"
"5/15/1993","1993E","PJ",2,60,"TRPA","2","N","SOIL",1,".","","Trimerotropis","pallidipennis"
"5/15/1993","1993E","PJ",2,84,"NONE",".",".",".",0,".","",NA,NA
"5/15/1993","1993E","PJ",2,108,"PSTE","4","M","SOIL",1,".","","Psoloessa","texana"
"5/15/1993","1993E","PJ",2,132,"ARCO","4","F","SOIL",1,".","","Arphia","conspersa"
"5/15/1993","1993E","PJ",2,132,"ERSI","3","N","BOGR2",1,".","","Eritettix","simplex"
"5/15/1993","1993E","PJ",2,132,"PSTE","4","F","SOIL",1,".","","Psoloessa","texana"
"5/15/1993","1993E","PJ",3,12,"ERSI","4","M","BOHI2",1,".","","Eritettix","simplex"
"5/15/1993","1993E","PJ",3,12,"PSTE","4","F","BOHI2",1,".","","Psoloessa","texana"
"5/15/1993","1993E","PJ",3,12,"TRPA","3","N","SOIL",1,".","","Trimerotropis","pallidipennis"
"5/15/1993","1993E","PJ",3,36,"AGDE","3","N","BOHI2",1,".","","Ageneotettix","deorum"
"5/15/1993","1993E","PJ",3,36,"ARCO","4","M","SOIL",1,".","","Arphia","conspersa"
"5/15/1993","1993E","PJ",3,36,"OPOB","3","N","BOER4",1,".","","Opeia","obscura"
"5/15/1993","1993E","PJ",3,36,"PSTE","4","F","BOGR2",1,".","","Psoloessa","texana"
"5/15/1993","1993E","PJ",3,36,"PSTE","4","M","BOHI2",1,".","","Psoloessa","texana"
"5/15/1993","1993E","PJ",3,36,"PSTE","4","F","SOIL",1,".","","Psoloessa","texana"
"5/15/1993","1993E","PJ",3,60,"ERSI","4","M","BOER4",1,".","","Eritettix","simplex"
"5/15/1993","1993E","PJ",3,60,"PSTE","3","N","BOER4",1,".","","Psoloessa","texana"
"5/15/1993","1993E","PJ",3,60,"PSTE","4","F","BOGR2",1,".","","Psoloessa","texana"
"5/15/1993","1993E","PJ",3,60,"PSTE","4","M","BOGR2",1,".","","Psoloessa","texana"
"5/15/1993","1993E","PJ",3,60,"PSTE","4","M","MUTO2",1,".","","Psoloessa","texana"
"5/15/1993","1993E","PJ",3,60,"PSTE","4","M","SOIL",1,".","","Psoloessa","texana"
"5/15/1993","1993E","PJ",3,60,"TRPA","2","N","SOIL",1,".","","Trimerotropis","pallidipennis"
"5/15/1993","1993E","PJ",3,84,"OPOB","3","N","BOGR2",1,".","","Opeia","obscura"
"5/15/1993","1993E","PJ",3,84,"PSTE","4","M","SOIL",1,".","","Psoloessa","texana"
"5/15/1993","1993E","PJ",3,108,"PSTE","4","F","BOGR2",1,".","","Psoloessa","texana"
"5/15/1993","1993E","PJ",3,108,"PSTE","4","M","SOIL",2,".","","Psoloessa","texana"
"5/15/1993","1993E","PJ",3,108,"TRPA","3","N","SOIL",1,".","","Trimerotropis","pallidipennis"
"5/15/1993","1993E","PJ",3,132,"MESP","2","N","BOHI2",1,".","",NA,NA
"5/15/1993","1993E","PJ",3,132,"PSTE","3","N","BOHI2",1,".","","Psoloessa","texana"
"5/15/1993","1993E","PJ",4,12,"ARCO","4","M","SOIL",1,".","","Arphia","conspersa"
"5/15/1993","1993E","PJ",4,12,"PSTE","4","F","BOHI2",1,".","","Psoloessa","texana"
"5/15/1993","1993E","PJ",4,12,"PSTE","4","M","BOHI2",1,".","","Psoloessa","texana"
"5/15/1993","1993E","PJ",4,12,"PSTE","4","M","SOIL",1,".","","Psoloessa","texana"
"5/15/1993","1993E","PJ",4,36,"ERSI","4","F","BOER4",1,".","","Eritettix","simplex"
"5/15/1993","1993E","PJ",4,36,"ERSI","4","M","BOGR2",1,".","","Eritettix","simplex"
"5/15/1993","1993E","PJ",4,36,"PSTE","4","M","BOER4",1,".","","Psoloessa","texana"
"5/15/1993","1993E","PJ",4,36,"PSTE","4","F","SOIL",1,".","","Psoloessa","texana"
"5/15/1993","1993E","PJ",4,36,"PSTE","4","M","SOIL",1,".","","Psoloessa","texana"
"5/15/1993","1993E","PJ",4,60,"ARCO","4","F","SOIL",1,".","","Arphia","conspersa"
"5/15/1993","1993E","PJ",4,60,"ERSI","4","M","BOGR2",1,".","","Eritettix","simplex"
"5/15/1993","1993E","PJ",4,60,"MESP","2","N","BOER4",1,".","",NA,NA
"5/15/1993","1993E","PJ",4,60,"PSTE","4","M","BOGR2",1,".","","Psoloessa","texana"
"5/15/1993","1993E","PJ",4,60,"PSTE","4","M","SOIL",1,".","","Psoloessa","texana"
"5/15/1993","1993E","PJ",4,84,"ERSI","3","N","BOER4",1,".","","Eritettix","simplex"
"5/15/1993","1993E","PJ",4,84,"PSTE","3","N","BOGR2",2,".","","Psoloessa","texana"
"5/15/1993","1993E","PJ",4,84,"PSTE","4","M","SOIL",1,".","","Psoloessa","texana"
"5/15/1993","1993E","PJ",4,84,"PSTE","2","N","SOIL",1,".","","Psoloessa","texana"
"5/15/1993","1993E","PJ",4,108,"ERSI","4","F","BOER4",1,".","","Eritettix","simplex"
"5/15/1993","1993E","PJ",4,108,"PSTE","3","N","BOER4",1,".","","Psoloessa","texana"
"5/15/1993","1993E","PJ",4,108,"PSTE","3","N","BOGR2",1,".","","Psoloessa","texana"
"5/15/1993","1993E","PJ",4,108,"PSTE","4","M","SOIL",1,".","","Psoloessa","texana"
"5/15/1993","1993E","PJ",4,108,"PSTE","4","M","SOIL",1,".","","Psoloessa","texana"
"5/15/1993","1993E","PJ",4,108,"PSTE","3","N","SOIL",1,".","","Psoloessa","texana"
"5/15/1993","1993E","PJ",4,108,"TRPA","2","N","SOIL",1,".","","Trimerotropis","pallidipennis"
"5/15/1993","1993E","PJ",4,132,"ARCO","4","M","SOIL",1,".","","Arphia","conspersa"
"5/15/1993","1993E","PJ",4,132,"ERSI","4","M","BOER4",1,".","","Eritettix","simplex"
"5/15/1993","1993E","PJ",4,132,"PSTE","4","M","SOIL",1,".","","Psoloessa","texana"
"5/15/1993","1993E","PJ",4,132,"TRPA","3","N","SOIL",1,".","","Trimerotropis","pallidipennis"
"5/15/1993","1993E","PJ",5,12,"PSTE","4","M","SOIL",1,".","","Psoloessa","texana"
"5/15/1993","1993E","PJ",5,36,"OPOB","4","M","BOGR2",1,".","","Opeia","obscura"
"5/15/1993","1993E","PJ",5,36,"PSTE","4","F","BOHI2",1,".","","Psoloessa","texana"
"5/15/1993","1993E","PJ",5,36,"PSTE","2","N","BOHI2",1,".","","Psoloessa","texana"
"5/15/1993","1993E","PJ",5,36,"PSTE","4","M","SOIL",1,".","","Psoloessa","texana"
"5/15/1993","1993E","PJ",5,36,"PSTE","3","N","SOIL",1,".","","Psoloessa","texana"
"5/15/1993","1993E","PJ",5,36,"TRPA","3","N","SOIL",1,".","","Trimerotropis","pallidipennis"
"5/15/1993","1993E","PJ",5,60,"PSTE","3","N","BOER4",2,".","","Psoloessa","texana"
"5/15/1993","1993E","PJ",5,60,"PSTE","3","N","BOGR2",1,".","","Psoloessa","texana"
"5/15/1993","1993E","PJ",5,60,"PSTE","4","M","SOIL",1,".","","Psoloessa","texana"
"5/15/1993","1993E","PJ",5,60,"TRPA","2","N","SOIL",1,".","","Trimerotropis","pallidipennis"
"5/15/1993","1993E","PJ",5,84,"PSTE","3","N","BOGR2",1,".","","Psoloessa","texana"
"5/15/1993","1993E","PJ",5,108,"NONE",".",".",".",0,".","",NA,NA
"5/15/1993","1993E","PJ",5,132,"PSTE","3","N","BOGR2",1,".","","Psoloessa","texana"
"5/15/1993","1993E","PJ",5,132,"PSTE","4","M","SOIL",1,".","","Psoloessa","texana"
"5/15/1993","1993E","PJ",5,132,"TRPA","2","N","SOIL",1,".","","Trimerotropis","pallidipennis"
"9/15/1993","1993L","BOER",1,12,"AGDE","4","F","SOIL",1,".","","Ageneotettix","deorum"
"9/15/1993","1993L","BOER",1,12,"PAPA","4","M","BOER4",3,".","","Paropomala","pallida"
"9/15/1993","1993L","BOER",1,36,"AUFE","4","F","BOER4",1,".","","Aulocara","femoratum"
"9/15/1993","1993L","BOER",1,36,"MEBO","4","M","BOER4",2,".","","Melanoplus","bowditchi"
"9/15/1993","1993L","BOER",1,36,"MEBO","4","F","GUSA2",1,".","","Melanoplus","bowditchi"
"9/15/1993","1993L","BOER",1,36,"PAPA","4","F","BOER4",1,".","","Paropomala","pallida"
"9/15/1993","1993L","BOER",1,36,"PAPA","4","M","BOER4",1,".","","Paropomala","pallida"
"9/15/1993","1993L","BOER",1,60,"AGDE","4","M","SOIL",1,".","","Ageneotettix","deorum"
"9/15/1993","1993L","BOER",1,60,"AUFE","4","F","SOIL",1,".","","Aulocara","femoratum"
"9/15/1993","1993L","BOER",1,60,"PAPA","4","M","BOER4",1,".","","Paropomala","pallida"
"9/15/1993","1993L","BOER",1,84,"AGDE","4","M","BOER4",1,".","","Ageneotettix","deorum"
"9/15/1993","1993L","BOER",1,84,"AGDE","4","F","SOIL",1,".","","Ageneotettix","deorum"
"9/15/1993","1993L","BOER",1,84,"PAPA","4","M","BOER4",1,".","","Paropomala","pallida"
"9/15/1993","1993L","BOER",1,108,"AGDE","4","M","BOER4",1,".","","Ageneotettix","deorum"
"9/15/1993","1993L","BOER",1,108,"AGDE","4","M","SOIL",1,".","","Ageneotettix","deorum"
"9/15/1993","1993L","BOER",1,108,"AUFE","4","F","BOER4",1,".","","Aulocara","femoratum"
"9/15/1993","1993L","BOER",1,108,"AUFE","4","M","BOER4",1,".","","Aulocara","femoratum"
"9/15/1993","1993L","BOER",1,108,"AUFE","4","F","SOIL",1,".","","Aulocara","femoratum"
"9/15/1993","1993L","BOER",1,108,"AUFE","4","M","SOIL",1,".","","Aulocara","femoratum"
"9/15/1993","1993L","BOER",1,108,"PAPA","4","F","BOER4",2,".","","Paropomala","pallida"
"9/15/1993","1993L","BOER",1,108,"PAPA","4","F","BOER4",1,".","","Paropomala","pallida"
"9/15/1993","1993L","BOER",1,108,"PAPA","4","M","BOER4",3,".","","Paropomala","pallida"
"9/15/1993","1993L","BOER",1,108,"PAPA","4","M","BOER4",1,".","","Paropomala","pallida"
"9/15/1993","1993L","BOER",1,108,"PAPA","4","M","BOER4",2,".","","Paropomala","pallida"
"9/15/1993","1993L","BOER",1,108,"TRPA","4","F","SOIL",1,".","","Trimerotropis","pallidipennis"
"9/15/1993","1993L","BOER",1,108,"TRPA","4","F","SOIL",1,".","","Trimerotropis","pallidipennis"
