"Year","Species","plot","cover","quadrats","plot_id","Taxa_kingdom","Taxa_order","Taxa_family","Taxa_genus","Taxa_species","site"
1997,"Litt/wrack","PLOT3B",58,"B","PLOT3","NA","NA","NA","NA","NA","UPC"
1997,"S.alter","PLOT3B",0,"B","PLOT3","Plantae","Poales","Poaceae","Spartina","alterniflora","UPC"
1997,"S.patens","PLOT3B",38,"B","PLOT3","Plantae","Poales","Poaceae","Spartina","patens","UPC"
1997,"Distichlis","PLOT3B",55,"B","PLOT3","Plantae","Poales","Poaceae","Distichlis","spicata","UPC"
1997,"Limonium","PLOT3B",0,"B","PLOT3","Plantae","Caryophyllales","Plumbaginaceae","Limonium","NA","UPC"
1997,"Salicornia","PLOT3B",0,"B","PLOT3","Plantae","Caryophyllales","Amarathaceae","Salicornioideae","NA","UPC"
1997,"Distichlis/s.patens","PLOT3B",59,"B","PLOT3","Plantae","Poales","Poaceae","Spartina; Distichlis","patens; spicata","UPC"
1998,"Juncus","PLOT3B",97,"B","PLOT3","Plantae","Poales","Juncaceae","Juncus","roemerianus","UPC"
1998,"Bare","PLOT3B",28,"B","PLOT3","NA","NA","NA","NA","NA","UPC"
1998,"Litt/wrack","PLOT3B",34,"B","PLOT3","NA","NA","NA","NA","NA","UPC"
1998,"S.alter","PLOT3B",12,"B","PLOT3","Plantae","Poales","Poaceae","Spartina","alterniflora","UPC"
1998,"S.patens","PLOT3B",59,"B","PLOT3","Plantae","Poales","Poaceae","Spartina","patens","UPC"
1998,"Distichlis","PLOT3B",73,"B","PLOT3","Plantae","Poales","Poaceae","Distichlis","spicata","UPC"
1998,"Limonium","PLOT3B",0,"B","PLOT3","Plantae","Caryophyllales","Plumbaginaceae","Limonium","NA","UPC"
1998,"Salicornia","PLOT3B",0,"B","PLOT3","Plantae","Caryophyllales","Amarathaceae","Salicornioideae","NA","UPC"
1998,"Distichlis/s.patens","PLOT3B",77,"B","PLOT3","Plantae","Poales","Poaceae","Spartina; Distichlis","patens; spicata","UPC"
1999,"Juncus","PLOT3B",98,"B","PLOT3","Plantae","Poales","Juncaceae","Juncus","roemerianus","UPC"
1999,"Bare","PLOT3B",51,"B","PLOT3","NA","NA","NA","NA","NA","UPC"
1999,"Litt/wrack","PLOT3B",10,"B","PLOT3","NA","NA","NA","NA","NA","UPC"
1999,"S.alter","PLOT3B",28,"B","PLOT3","Plantae","Poales","Poaceae","Spartina","alterniflora","UPC"
1999,"S.patens","PLOT3B",60,"B","PLOT3","Plantae","Poales","Poaceae","Spartina","patens","UPC"
1999,"Distichlis","PLOT3B",59,"B","PLOT3","Plantae","Poales","Poaceae","Distichlis","spicata","UPC"
1999,"Limonium","PLOT3B",0,"B","PLOT3","Plantae","Caryophyllales","Plumbaginaceae","Limonium","NA","UPC"
1999,"Salicornia","PLOT3B",0,"B","PLOT3","Plantae","Caryophyllales","Amarathaceae","Salicornioideae","NA","UPC"
1999,"Distichlis/s.patens","PLOT3B",105,"B","PLOT3","Plantae","Poales","Poaceae","Spartina; Distichlis","patens; spicata","UPC"
2000,"Juncus","PLOT3B",101,"B","PLOT3","Plantae","Poales","Juncaceae","Juncus","roemerianus","UPC"
2000,"Bare","PLOT3B",53,"B","PLOT3","NA","NA","NA","NA","NA","UPC"
2000,"Litt/wrack","PLOT3B",0,"B","PLOT3","NA","NA","NA","NA","NA","UPC"
2000,"S.alter","PLOT3B",45,"B","PLOT3","Plantae","Poales","Poaceae","Spartina","alterniflora","UPC"
2000,"S.patens","PLOT3B",59,"B","PLOT3","Plantae","Poales","Poaceae","Spartina","patens","UPC"
2000,"Distichlis","PLOT3B",51,"B","PLOT3","Plantae","Poales","Poaceae","Distichlis","spicata","UPC"
2000,"Limonium","PLOT3B",0,"B","PLOT3","Plantae","Caryophyllales","Plumbaginaceae","Limonium","NA","UPC"
2000,"Salicornia","PLOT3B",0,"B","PLOT3","Plantae","Caryophyllales","Amarathaceae","Salicornioideae","NA","UPC"
2000,"Distichlis/s.patens","PLOT3B",62,"B","PLOT3","Plantae","Poales","Poaceae","Spartina; Distichlis","patens; spicata","UPC"
2001,"Juncus","PLOT3B",113,"B","PLOT3","Plantae","Poales","Juncaceae","Juncus","roemerianus","UPC"
2001,"Bare","PLOT3B",55,"B","PLOT3","NA","NA","NA","NA","NA","UPC"
2001,"Litt/wrack","PLOT3B",0,"B","PLOT3","NA","NA","NA","NA","NA","UPC"
2001,"S.alter","PLOT3B",39,"B","PLOT3","Plantae","Poales","Poaceae","Spartina","alterniflora","UPC"
2001,"S.patens","PLOT3B",23,"B","PLOT3","Plantae","Poales","Poaceae","Spartina","patens","UPC"
2001,"Distichlis","PLOT3B",52,"B","PLOT3","Plantae","Poales","Poaceae","Distichlis","spicata","UPC"
2001,"Limonium","PLOT3B",0,"B","PLOT3","Plantae","Caryophyllales","Plumbaginaceae","Limonium","NA","UPC"
2001,"Salicornia","PLOT3B",0,"B","PLOT3","Plantae","Caryophyllales","Amarathaceae","Salicornioideae","NA","UPC"
2001,"Distichlis/s.patens","PLOT3B",52,"B","PLOT3","Plantae","Poales","Poaceae","Spartina; Distichlis","patens; spicata","UPC"
2002,"Juncus","PLOT3B",106,"B","PLOT3","Plantae","Poales","Juncaceae","Juncus","roemerianus","UPC"
2002,"Bare","PLOT3B",39,"B","PLOT3","NA","NA","NA","NA","NA","UPC"
2002,"Litt/wrack","PLOT3B",0,"B","PLOT3","NA","NA","NA","NA","NA","UPC"
2002,"S.alter","PLOT3B",51,"B","PLOT3","Plantae","Poales","Poaceae","Spartina","alterniflora","UPC"
2002,"S.patens","PLOT3B",38,"B","PLOT3","Plantae","Poales","Poaceae","Spartina","patens","UPC"
2002,"Distichlis","PLOT3B",39,"B","PLOT3","Plantae","Poales","Poaceae","Distichlis","spicata","UPC"
2002,"Limonium","PLOT3B",0,"B","PLOT3","Plantae","Caryophyllales","Plumbaginaceae","Limonium","NA","UPC"
2002,"Salicornia","PLOT3B",0,"B","PLOT3","Plantae","Caryophyllales","Amarathaceae","Salicornioideae","NA","UPC"
2002,"Distichlis/s.patens","PLOT3B",53,"B","PLOT3","Plantae","Poales","Poaceae","Spartina; Distichlis","patens; spicata","UPC"
2003,"Juncus","PLOT3B",119,"B","PLOT3","Plantae","Poales","Juncaceae","Juncus","roemerianus","UPC"
2003,"Bare","PLOT3B",29,"B","PLOT3","NA","NA","NA","NA","NA","UPC"
2003,"Litt/wrack","PLOT3B",0,"B","PLOT3","NA","NA","NA","NA","NA","UPC"
2003,"S.alter","PLOT3B",61,"B","PLOT3","Plantae","Poales","Poaceae","Spartina","alterniflora","UPC"
2003,"S.patens","PLOT3B",45,"B","PLOT3","Plantae","Poales","Poaceae","Spartina","patens","UPC"
2003,"Distichlis","PLOT3B",53,"B","PLOT3","Plantae","Poales","Poaceae","Distichlis","spicata","UPC"
2003,"Limonium","PLOT3B",0,"B","PLOT3","Plantae","Caryophyllales","Plumbaginaceae","Limonium","NA","UPC"
2003,"Salicornia","PLOT3B",0,"B","PLOT3","Plantae","Caryophyllales","Amarathaceae","Salicornioideae","NA","UPC"
2003,"Distichlis/s.patens","PLOT3B",60,"B","PLOT3","Plantae","Poales","Poaceae","Spartina; Distichlis","patens; spicata","UPC"
2004,"Juncus","PLOT3B",129,"B","PLOT3","Plantae","Poales","Juncaceae","Juncus","roemerianus","UPC"
2004,"Bare","PLOT3B",28,"B","PLOT3","NA","NA","NA","NA","NA","UPC"
2004,"Litt/wrack","PLOT3B",0,"B","PLOT3","NA","NA","NA","NA","NA","UPC"
2004,"S.alter","PLOT3B",43,"B","PLOT3","Plantae","Poales","Poaceae","Spartina","alterniflora","UPC"
2004,"S.patens","PLOT3B",46,"B","PLOT3","Plantae","Poales","Poaceae","Spartina","patens","UPC"
2004,"Distichlis","PLOT3B",49,"B","PLOT3","Plantae","Poales","Poaceae","Distichlis","spicata","UPC"
2004,"Limonium","PLOT3B",0,"B","PLOT3","Plantae","Caryophyllales","Plumbaginaceae","Limonium","NA","UPC"
2004,"Salicornia","PLOT3B",0,"B","PLOT3","Plantae","Caryophyllales","Amarathaceae","Salicornioideae","NA","UPC"
2004,"Distichlis/s.patens","PLOT3B",56,"B","PLOT3","Plantae","Poales","Poaceae","Spartina; Distichlis","patens; spicata","UPC"
2005,"Juncus","PLOT3B",118,"B","PLOT3","Plantae","Poales","Juncaceae","Juncus","roemerianus","UPC"
2005,"Bare","PLOT3B",47,"B","PLOT3","NA","NA","NA","NA","NA","UPC"
2005,"Litt/wrack","PLOT3B",0,"B","PLOT3","NA","NA","NA","NA","NA","UPC"
2005,"S.alter","PLOT3B",26,"B","PLOT3","Plantae","Poales","Poaceae","Spartina","alterniflora","UPC"
2005,"S.patens","PLOT3B",37,"B","PLOT3","Plantae","Poales","Poaceae","Spartina","patens","UPC"
2005,"Distichlis","PLOT3B",39,"B","PLOT3","Plantae","Poales","Poaceae","Distichlis","spicata","UPC"
2005,"Limonium","PLOT3B",0,"B","PLOT3","Plantae","Caryophyllales","Plumbaginaceae","Limonium","NA","UPC"
2005,"Salicornia","PLOT3B",0,"B","PLOT3","Plantae","Caryophyllales","Amarathaceae","Salicornioideae","NA","UPC"
2005,"Distichlis/s.patens","PLOT3B",47,"B","PLOT3","Plantae","Poales","Poaceae","Spartina; Distichlis","patens; spicata","UPC"
2006,"Juncus","PLOT3B",125,"B","PLOT3","Plantae","Poales","Juncaceae","Juncus","roemerianus","UPC"
2006,"Bare","PLOT3B",41,"B","PLOT3","NA","NA","NA","NA","NA","UPC"
2006,"Litt/wrack","PLOT3B",0,"B","PLOT3","NA","NA","NA","NA","NA","UPC"
2006,"S.alter","PLOT3B",1,"B","PLOT3","Plantae","Poales","Poaceae","Spartina","alterniflora","UPC"
2006,"S.patens","PLOT3B",40,"B","PLOT3","Plantae","Poales","Poaceae","Spartina","patens","UPC"
2006,"Distichlis","PLOT3B",43,"B","PLOT3","Plantae","Poales","Poaceae","Distichlis","spicata","UPC"
2006,"Limonium","PLOT3B",0,"B","PLOT3","Plantae","Caryophyllales","Plumbaginaceae","Limonium","NA","UPC"
2006,"Salicornia","PLOT3B",0,"B","PLOT3","Plantae","Caryophyllales","Amarathaceae","Salicornioideae","NA","UPC"
2006,"Distichlis/s.patens","PLOT3B",44,"B","PLOT3","Plantae","Poales","Poaceae","Spartina; Distichlis","patens; spicata","UPC"
2007,"Juncus","PLOT3B",97,"B","PLOT3","Plantae","Poales","Juncaceae","Juncus","roemerianus","UPC"
2007,"Bare","PLOT3B",52,"B","PLOT3","NA","NA","NA","NA","NA","UPC"
2007,"Litt/wrack","PLOT3B",0,"B","PLOT3","NA","NA","NA","NA","NA","UPC"
2007,"S.alter","PLOT3B",10,"B","PLOT3","Plantae","Poales","Poaceae","Spartina","alterniflora","UPC"
2007,"S.patens","PLOT3B",51,"B","PLOT3","Plantae","Poales","Poaceae","Spartina","patens","UPC"
2007,"Distichlis","PLOT3B",69,"B","PLOT3","Plantae","Poales","Poaceae","Distichlis","spicata","UPC"
2007,"Limonium","PLOT3B",0,"B","PLOT3","Plantae","Caryophyllales","Plumbaginaceae","Limonium","NA","UPC"
2007,"Salicornia","PLOT3B",0,"B","PLOT3","Plantae","Caryophyllales","Amarathaceae","Salicornioideae","NA","UPC"
2007,"Distichlis/s.patens","PLOT3B",70,"B","PLOT3","Plantae","Poales","Poaceae","Spartina; Distichlis","patens; spicata","UPC"
2008,"Juncus","PLOT3B",136,"B","PLOT3","Plantae","Poales","Juncaceae","Juncus","roemerianus","UPC"
2008,"Bare","PLOT3B",25,"B","PLOT3","NA","NA","NA","NA","NA","UPC"
2008,"Litt/wrack","PLOT3B",0,"B","PLOT3","NA","NA","NA","NA","NA","UPC"
2008,"S.alter","PLOT3B",0,"B","PLOT3","Plantae","Poales","Poaceae","Spartina","alterniflora","UPC"
2008,"S.patens","PLOT3B",42,"B","PLOT3","Plantae","Poales","Poaceae","Spartina","patens","UPC"
2008,"Distichlis","PLOT3B",48,"B","PLOT3","Plantae","Poales","Poaceae","Distichlis","spicata","UPC"
2008,"Limonium","PLOT3B",0,"B","PLOT3","Plantae","Caryophyllales","Plumbaginaceae","Limonium","NA","UPC"
2008,"Salicornia","PLOT3B",0,"B","PLOT3","Plantae","Caryophyllales","Amarathaceae","Salicornioideae","NA","UPC"
2008,"Distichlis/s.patens","PLOT3B",48,"B","PLOT3","Plantae","Poales","Poaceae","Spartina; Distichlis","patens; spicata","UPC"
2009,"Juncus","PLOT3B",132,"B","PLOT3","Plantae","Poales","Juncaceae","Juncus","roemerianus","UPC"
2009,"Bare","PLOT3B",29,"B","PLOT3","NA","NA","NA","NA","NA","UPC"
2009,"Litt/wrack","PLOT3B",0,"B","PLOT3","NA","NA","NA","NA","NA","UPC"
2009,"S.alter","PLOT3B",3,"B","PLOT3","Plantae","Poales","Poaceae","Spartina","alterniflora","UPC"
2009,"S.patens","PLOT3B",48,"B","PLOT3","Plantae","Poales","Poaceae","Spartina","patens","UPC"
2009,"Distichlis","PLOT3B",48,"B","PLOT3","Plantae","Poales","Poaceae","Distichlis","spicata","UPC"
2009,"Limonium","PLOT3B",0,"B","PLOT3","Plantae","Caryophyllales","Plumbaginaceae","Limonium","NA","UPC"
2009,"Salicornia","PLOT3B",0,"B","PLOT3","Plantae","Caryophyllales","Amarathaceae","Salicornioideae","NA","UPC"
2009,"Distichlis/s.patens","PLOT3B",50,"B","PLOT3","Plantae","Poales","Poaceae","Spartina; Distichlis","patens; spicata","UPC"
2010,"Juncus","PLOT3B",125,"B","PLOT3","Plantae","Poales","Juncaceae","Juncus","roemerianus","UPC"
2010,"Bare","PLOT3B",27,"B","PLOT3","NA","NA","NA","NA","NA","UPC"
2010,"Litt/wrack","PLOT3B",0,"B","PLOT3","NA","NA","NA","NA","NA","UPC"
2010,"S.alter","PLOT3B",6,"B","PLOT3","Plantae","Poales","Poaceae","Spartina","alterniflora","UPC"
2010,"S.patens","PLOT3B",50,"B","PLOT3","Plantae","Poales","Poaceae","Spartina","patens","UPC"
2010,"Distichlis","PLOT3B",35,"B","PLOT3","Plantae","Poales","Poaceae","Distichlis","spicata","UPC"
2010,"Limonium","PLOT3B",0,"B","PLOT3","Plantae","Caryophyllales","Plumbaginaceae","Limonium","NA","UPC"
2010,"Salicornia","PLOT3B",0,"B","PLOT3","Plantae","Caryophyllales","Amarathaceae","Salicornioideae","NA","UPC"
2010,"Distichlis/s.patens","PLOT3B",50,"B","PLOT3","Plantae","Poales","Poaceae","Spartina; Distichlis","patens; spicata","UPC"
2011,"Juncus","PLOT3B",NA,"B","PLOT3","Plantae","Poales","Juncaceae","Juncus","roemerianus","UPC"
2011,"Bare","PLOT3B",NA,"B","PLOT3","NA","NA","NA","NA","NA","UPC"
2011,"Litt/wrack","PLOT3B",NA,"B","PLOT3","NA","NA","NA","NA","NA","UPC"
2011,"S.alter","PLOT3B",NA,"B","PLOT3","Plantae","Poales","Poaceae","Spartina","alterniflora","UPC"
2011,"S.patens","PLOT3B",NA,"B","PLOT3","Plantae","Poales","Poaceae","Spartina","patens","UPC"
2011,"Distichlis","PLOT3B",NA,"B","PLOT3","Plantae","Poales","Poaceae","Distichlis","spicata","UPC"
2011,"Limonium","PLOT3B",NA,"B","PLOT3","Plantae","Caryophyllales","Plumbaginaceae","Limonium","NA","UPC"
2011,"Salicornia","PLOT3B",NA,"B","PLOT3","Plantae","Caryophyllales","Amarathaceae","Salicornioideae","NA","UPC"
2011,"Distichlis/s.patens","PLOT3B",NA,"B","PLOT3","Plantae","Poales","Poaceae","Spartina; Distichlis","patens; spicata","UPC"
2012,"Juncus","PLOT3B",125,"B","PLOT3","Plantae","Poales","Juncaceae","Juncus","roemerianus","UPC"
2012,"Bare","PLOT3B",59,"B","PLOT3","NA","NA","NA","NA","NA","UPC"
2012,"Litt/wrack","PLOT3B",0,"B","PLOT3","NA","NA","NA","NA","NA","UPC"
2012,"S.alter","PLOT3B",30,"B","PLOT3","Plantae","Poales","Poaceae","Spartina","alterniflora","UPC"
2012,"S.patens","PLOT3B",33,"B","PLOT3","Plantae","Poales","Poaceae","Spartina","patens","UPC"
2012,"Distichlis","PLOT3B",42,"B","PLOT3","Plantae","Poales","Poaceae","Distichlis","spicata","UPC"
2012,"Limonium","PLOT3B",0,"B","PLOT3","Plantae","Caryophyllales","Plumbaginaceae","Limonium","NA","UPC"
2012,"Salicornia","PLOT3B",0,"B","PLOT3","Plantae","Caryophyllales","Amarathaceae","Salicornioideae","NA","UPC"
2012,"Distichlis/s.patens","PLOT3B",42,"B","PLOT3","Plantae","Poales","Poaceae","Spartina; Distichlis","patens; spicata","UPC"
2013,"Juncus","PLOT3B",122,"B","PLOT3","Plantae","Poales","Juncaceae","Juncus","roemerianus","UPC"
2013,"Bare","PLOT3B",41,"B","PLOT3","NA","NA","NA","NA","NA","UPC"
2013,"Litt/wrack","PLOT3B",0,"B","PLOT3","NA","NA","NA","NA","NA","UPC"
2013,"S.alter","PLOT3B",39,"B","PLOT3","Plantae","Poales","Poaceae","Spartina","alterniflora","UPC"
2013,"S.patens","PLOT3B",39,"B","PLOT3","Plantae","Poales","Poaceae","Spartina","patens","UPC"
2013,"Distichlis","PLOT3B",39,"B","PLOT3","Plantae","Poales","Poaceae","Distichlis","spicata","UPC"
2013,"Limonium","PLOT3B",0,"B","PLOT3","Plantae","Caryophyllales","Plumbaginaceae","Limonium","NA","UPC"
2013,"Salicornia","PLOT3B",0,"B","PLOT3","Plantae","Caryophyllales","Amarathaceae","Salicornioideae","NA","UPC"
2013,"Distichlis/s.patens","PLOT3B",46,"B","PLOT3","Plantae","Poales","Poaceae","Spartina; Distichlis","patens; spicata","UPC"
2014,"Juncus","PLOT3B",134,"B","PLOT3","Plantae","Poales","Juncaceae","Juncus","roemerianus","UPC"
2014,"Bare","PLOT3B",26,"B","PLOT3","NA","NA","NA","NA","NA","UPC"
2014,"Litt/wrack","PLOT3B",0,"B","PLOT3","NA","NA","NA","NA","NA","UPC"
2014,"S.alter","PLOT3B",66,"B","PLOT3","Plantae","Poales","Poaceae","Spartina","alterniflora","UPC"
2014,"S.patens","PLOT3B",50,"B","PLOT3","Plantae","Poales","Poaceae","Spartina","patens","UPC"
2014,"Distichlis","PLOT3B",36,"B","PLOT3","Plantae","Poales","Poaceae","Distichlis","spicata","UPC"
2014,"Limonium","PLOT3B",0,"B","PLOT3","Plantae","Caryophyllales","Plumbaginaceae","Limonium","NA","UPC"
2014,"Salicornia","PLOT3B",0,"B","PLOT3","Plantae","Caryophyllales","Amarathaceae","Salicornioideae","NA","UPC"
2014,"Distichlis/s.patens","PLOT3B",52,"B","PLOT3","Plantae","Poales","Poaceae","Spartina; Distichlis","patens; spicata","UPC"
1990,"Juncus","PLOT4A",117,"A","PLOT4","Plantae","Poales","Juncaceae","Juncus","roemerianus","UPC"
1990,"Bare","PLOT4A",0,"A","PLOT4","NA","NA","NA","NA","NA","UPC"
1990,"Litt/wrack","PLOT4A",35,"A","PLOT4","NA","NA","NA","NA","NA","UPC"
1990,"S.alter","PLOT4A",145,"A","PLOT4","Plantae","Poales","Poaceae","Spartina","alterniflora","UPC"
1990,"S.patens","PLOT4A",0,"A","PLOT4","Plantae","Poales","Poaceae","Spartina","patens","UPC"
1990,"Distichlis","PLOT4A",168,"A","PLOT4","Plantae","Poales","Poaceae","Distichlis","spicata","UPC"
1990,"Limonium","PLOT4A",0,"A","PLOT4","Plantae","Caryophyllales","Plumbaginaceae","Limonium","NA","UPC"
1990,"Salicornia","PLOT4A",0,"A","PLOT4","Plantae","Caryophyllales","Amarathaceae","Salicornioideae","NA","UPC"
1990,"Distichlis/s.patens","PLOT4A",168,"A","PLOT4","Plantae","Poales","Poaceae","Spartina; Distichlis","patens; spicata","UPC"
1991,"Juncus","PLOT4A",133,"A","PLOT4","Plantae","Poales","Juncaceae","Juncus","roemerianus","UPC"
1991,"Bare","PLOT4A",0,"A","PLOT4","NA","NA","NA","NA","NA","UPC"
1991,"Litt/wrack","PLOT4A",8,"A","PLOT4","NA","NA","NA","NA","NA","UPC"
1991,"S.alter","PLOT4A",117,"A","PLOT4","Plantae","Poales","Poaceae","Spartina","alterniflora","UPC"
1991,"S.patens","PLOT4A",0,"A","PLOT4","Plantae","Poales","Poaceae","Spartina","patens","UPC"
1991,"Distichlis","PLOT4A",173,"A","PLOT4","Plantae","Poales","Poaceae","Distichlis","spicata","UPC"
1991,"Limonium","PLOT4A",0,"A","PLOT4","Plantae","Caryophyllales","Plumbaginaceae","Limonium","NA","UPC"
1991,"Salicornia","PLOT4A",1,"A","PLOT4","Plantae","Caryophyllales","Amarathaceae","Salicornioideae","NA","UPC"
1991,"Distichlis/s.patens","PLOT4A",173,"A","PLOT4","Plantae","Poales","Poaceae","Spartina; Distichlis","patens; spicata","UPC"
1992,"Juncus","PLOT4A",150,"A","PLOT4","Plantae","Poales","Juncaceae","Juncus","roemerianus","UPC"
1992,"Bare","PLOT4A",0,"A","PLOT4","NA","NA","NA","NA","NA","UPC"
1992,"Litt/wrack","PLOT4A",0,"A","PLOT4","NA","NA","NA","NA","NA","UPC"
1992,"S.alter","PLOT4A",47,"A","PLOT4","Plantae","Poales","Poaceae","Spartina","alterniflora","UPC"
1992,"S.patens","PLOT4A",0,"A","PLOT4","Plantae","Poales","Poaceae","Spartina","patens","UPC"
1992,"Distichlis","PLOT4A",154,"A","PLOT4","Plantae","Poales","Poaceae","Distichlis","spicata","UPC"
1992,"Limonium","PLOT4A",0,"A","PLOT4","Plantae","Caryophyllales","Plumbaginaceae","Limonium","NA","UPC"
1992,"Salicornia","PLOT4A",0,"A","PLOT4","Plantae","Caryophyllales","Amarathaceae","Salicornioideae","NA","UPC"
1992,"Distichlis/s.patens","PLOT4A",154,"A","PLOT4","Plantae","Poales","Poaceae","Spartina; Distichlis","patens; spicata","UPC"
1993,"Juncus","PLOT4A",161,"A","PLOT4","Plantae","Poales","Juncaceae","Juncus","roemerianus","UPC"
1993,"Bare","PLOT4A",1,"A","PLOT4","NA","NA","NA","NA","NA","UPC"
1993,"Litt/wrack","PLOT4A",16,"A","PLOT4","NA","NA","NA","NA","NA","UPC"
1993,"S.alter","PLOT4A",107,"A","PLOT4","Plantae","Poales","Poaceae","Spartina","alterniflora","UPC"
1993,"S.patens","PLOT4A",0,"A","PLOT4","Plantae","Poales","Poaceae","Spartina","patens","UPC"
1993,"Distichlis","PLOT4A",165,"A","PLOT4","Plantae","Poales","Poaceae","Distichlis","spicata","UPC"
1993,"Limonium","PLOT4A",0,"A","PLOT4","Plantae","Caryophyllales","Plumbaginaceae","Limonium","NA","UPC"
1993,"Salicornia","PLOT4A",0,"A","PLOT4","Plantae","Caryophyllales","Amarathaceae","Salicornioideae","NA","UPC"
1993,"Distichlis/s.patens","PLOT4A",165,"A","PLOT4","Plantae","Poales","Poaceae","Spartina; Distichlis","patens; spicata","UPC"
1994,"Juncus","PLOT4A",169,"A","PLOT4","Plantae","Poales","Juncaceae","Juncus","roemerianus","UPC"
1994,"Bare","PLOT4A",0,"A","PLOT4","NA","NA","NA","NA","NA","UPC"
1994,"Litt/wrack","PLOT4A",26,"A","PLOT4","NA","NA","NA","NA","NA","UPC"
1994,"S.alter","PLOT4A",20,"A","PLOT4","Plantae","Poales","Poaceae","Spartina","alterniflora","UPC"
1994,"S.patens","PLOT4A",0,"A","PLOT4","Plantae","Poales","Poaceae","Spartina","patens","UPC"
1994,"Distichlis","PLOT4A",148,"A","PLOT4","Plantae","Poales","Poaceae","Distichlis","spicata","UPC"
1994,"Limonium","PLOT4A",0,"A","PLOT4","Plantae","Caryophyllales","Plumbaginaceae","Limonium","NA","UPC"
1994,"Salicornia","PLOT4A",0,"A","PLOT4","Plantae","Caryophyllales","Amarathaceae","Salicornioideae","NA","UPC"
1994,"Distichlis/s.patens","PLOT4A",148,"A","PLOT4","Plantae","Poales","Poaceae","Spartina; Distichlis","patens; spicata","UPC"
1995,"Juncus","PLOT4A",179,"A","PLOT4","Plantae","Poales","Juncaceae","Juncus","roemerianus","UPC"
1995,"Bare","PLOT4A",8,"A","PLOT4","NA","NA","NA","NA","NA","UPC"
1995,"Litt/wrack","PLOT4A",19,"A","PLOT4","NA","NA","NA","NA","NA","UPC"
1995,"S.alter","PLOT4A",33,"A","PLOT4","Plantae","Poales","Poaceae","Spartina","alterniflora","UPC"
1995,"S.patens","PLOT4A",0,"A","PLOT4","Plantae","Poales","Poaceae","Spartina","patens","UPC"
1995,"Distichlis","PLOT4A",144,"A","PLOT4","Plantae","Poales","Poaceae","Distichlis","spicata","UPC"
1995,"Limonium","PLOT4A",0,"A","PLOT4","Plantae","Caryophyllales","Plumbaginaceae","Limonium","NA","UPC"
1995,"Salicornia","PLOT4A",0,"A","PLOT4","Plantae","Caryophyllales","Amarathaceae","Salicornioideae","NA","UPC"
1995,"Distichlis/s.patens","PLOT4A",144,"A","PLOT4","Plantae","Poales","Poaceae","Spartina; Distichlis","patens; spicata","UPC"
1996,"Juncus","PLOT4A",185,"A","PLOT4","Plantae","Poales","Juncaceae","Juncus","roemerianus","UPC"
1996,"Bare","PLOT4A",0,"A","PLOT4","NA","NA","NA","NA","NA","UPC"
1996,"Litt/wrack","PLOT4A",0,"A","PLOT4","NA","NA","NA","NA","NA","UPC"
1996,"S.alter","PLOT4A",32,"A","PLOT4","Plantae","Poales","Poaceae","Spartina","alterniflora","UPC"
1996,"S.patens","PLOT4A",0,"A","PLOT4","Plantae","Poales","Poaceae","Spartina","patens","UPC"
1996,"Distichlis","PLOT4A",160,"A","PLOT4","Plantae","Poales","Poaceae","Distichlis","spicata","UPC"
1996,"Limonium","PLOT4A",0,"A","PLOT4","Plantae","Caryophyllales","Plumbaginaceae","Limonium","NA","UPC"
1996,"Salicornia","PLOT4A",1,"A","PLOT4","Plantae","Caryophyllales","Amarathaceae","Salicornioideae","NA","UPC"
1996,"Distichlis/s.patens","PLOT4A",160,"A","PLOT4","Plantae","Poales","Poaceae","Spartina; Distichlis","patens; spicata","UPC"
1997,"Juncus","PLOT4A",181,"A","PLOT4","Plantae","Poales","Juncaceae","Juncus","roemerianus","UPC"
1997,"Bare","PLOT4A",27,"A","PLOT4","NA","NA","NA","NA","NA","UPC"
1997,"Litt/wrack","PLOT4A",14,"A","PLOT4","NA","NA","NA","NA","NA","UPC"
1997,"S.alter","PLOT4A",40,"A","PLOT4","Plantae","Poales","Poaceae","Spartina","alterniflora","UPC"
1997,"S.patens","PLOT4A",0,"A","PLOT4","Plantae","Poales","Poaceae","Spartina","patens","UPC"
1997,"Distichlis","PLOT4A",151,"A","PLOT4","Plantae","Poales","Poaceae","Distichlis","spicata","UPC"
1997,"Limonium","PLOT4A",0,"A","PLOT4","Plantae","Caryophyllales","Plumbaginaceae","Limonium","NA","UPC"
1997,"Salicornia","PLOT4A",0,"A","PLOT4","Plantae","Caryophyllales","Amarathaceae","Salicornioideae","NA","UPC"
1997,"Distichlis/s.patens","PLOT4A",151,"A","PLOT4","Plantae","Poales","Poaceae","Spartina; Distichlis","patens; spicata","UPC"
1998,"Juncus","PLOT4A",191,"A","PLOT4","Plantae","Poales","Juncaceae","Juncus","roemerianus","UPC"
1998,"Bare","PLOT4A",0,"A","PLOT4","NA","NA","NA","NA","NA","UPC"
1998,"Litt/wrack","PLOT4A",0,"A","PLOT4","NA","NA","NA","NA","NA","UPC"
1998,"S.alter","PLOT4A",30,"A","PLOT4","Plantae","Poales","Poaceae","Spartina","alterniflora","UPC"
1998,"S.patens","PLOT4A",0,"A","PLOT4","Plantae","Poales","Poaceae","Spartina","patens","UPC"
1998,"Distichlis","PLOT4A",135,"A","PLOT4","Plantae","Poales","Poaceae","Distichlis","spicata","UPC"
