"PERIOD","DATE","PLOT","TRAN","SEC","SPP","AGE","SEX","SUB","CNT","Taxa_genus","Taxa_species"
"F01","9/21/2001","K",4,6,"MELA","A","F","SAKA","1"," Melanoplus"," lakinus"
"F01","9/21/2001","K",4,6,"PAPA","A","M","BOER","1"," Paropomala"," pallida"
"F01","9/21/2001","K",4,6,"PAPA","A","M","BOER","2"," Paropomala"," pallida"
"F01","9/21/2001","K",4,6,"PAPA","A","F","BOER","1"," Paropomala"," pallida"
"F01","9/21/2001","K",5,1,"AGDE","A","F","GRND","1"," Ageneotettix"," deorum"
"F01","9/21/2001","K",5,1,"AMCO","A","F","BOGR","1",NA,NA
"F01","9/21/2001","K",5,1,"ARPS","A","F","GRND","1"," Arphia"," pseudonietana"
"F01","9/21/2001","K",5,1,"ARPS","A","M","GRND","1"," Arphia"," pseudonietana"
"F01","9/21/2001","K",5,1,"ARPS","A","F","GRND","1"," Arphia"," pseudonietana"
"F01","9/21/2001","K",5,1,"ARPS","A","M","GRND","1"," Arphia"," pseudonietana"
"F01","9/21/2001","K",5,1,"AUFE","A","M","BOGR","1"," Aulocara"," femoratum"
"F01","9/21/2001","K",5,1,"ERSI","A","F","HIJA","1"," Eritettix"," simplex"
"F01","9/21/2001","K",5,1,"PAPA","A","M","BOER","1"," Paropomala"," pallida"
"F01","9/21/2001","K",5,1,"PAPA","A","F","HIJA","1"," Paropomala"," pallida"
"F01","9/21/2001","K",5,1,"PSSP","1","N","SCBR2","3",NA,NA
"F01","9/21/2001","K",5,2,"AGDE","A","F","SCBR2","2"," Ageneotettix"," deorum"
"F01","9/21/2001","K",5,2,"AMCO","A","M","BOGR","1",NA,NA
"F01","9/21/2001","K",5,2,"AMCO","A","M","HIJA","1",NA,NA
"F01","9/21/2001","K",5,2,"DABI","A","F","BREUC2","1"," Dactylotum"," bicolor"
"F01","9/21/2001","K",5,2,"ERSI","A","F","SPCR","1"," Eritettix"," simplex"
"F01","9/21/2001","K",5,2,"PAPA","A","M","HIJA","1"," Paropomala"," pallida"
"F01","9/21/2001","K",5,2,"PSSP","1","N","SCBR2","1",NA,NA
"F01","9/21/2001","K",5,3,"AGDE","A","M","SCBR2","1"," Ageneotettix"," deorum"
"F01","9/21/2001","K",5,3,"AGDE","A","M","ERPU","1"," Ageneotettix"," deorum"
"F01","9/21/2001","K",5,3,"AGDE","A","M","SCBR2","1"," Ageneotettix"," deorum"
"F01","9/21/2001","K",5,3,"AMCO","A","M","ARPU","1",NA,NA
"F01","9/21/2001","K",5,3,"AUEL","A","F","GRND","1"," Aulocara"," elliotti"
"F01","9/21/2001","K",5,3,"ERSI","A","F","HIJA","1"," Eritettix"," simplex"
"F01","9/21/2001","K",5,3,"ERSI","A","F","SCBR2","1"," Eritettix"," simplex"
"F01","9/21/2001","K",5,3,"TRFO","A","F","SPHA","1"," Tropidolophus"," formosus"
"F01","9/21/2001","K",5,3,"TRPA","A","M","GRND","1"," Trimerotropis"," pallidipennis"
"F01","9/21/2001","K",5,3,"TRPA","A","F","GRND","1"," Trimerotropis"," pallidipennis"
"F01","9/21/2001","K",5,3,"TRPA","A","M","GRND","1"," Trimerotropis"," pallidipennis"
"F01","9/21/2001","K",5,4,"AUFE","A","M","BOGR","1"," Aulocara"," femoratum"
"F01","9/21/2001","K",5,4,"ERSI","A","F","SPCR","1"," Eritettix"," simplex"
"F01","9/21/2001","K",5,4,"ERSI","A","F","BOGR","1"," Eritettix"," simplex"
"F01","9/21/2001","K",5,4,"PAPA","A","F","BOER","2"," Paropomala"," pallida"
"F01","9/21/2001","K",5,4,"PAPA","A","M","HIJA","1"," Paropomala"," pallida"
"F01","9/21/2001","K",5,4,"PAPA","A","F","HIJA","1"," Paropomala"," pallida"
"F01","9/21/2001","K",5,5,"AGDE","A","F","BOGR","1"," Ageneotettix"," deorum"
"F01","9/21/2001","K",5,5,"AMCO","A","F","BOGR","1",NA,NA
"F01","9/21/2001","K",5,5,"AMCO","A","M","BOGR","1",NA,NA
"F01","9/21/2001","K",5,5,"AUFE","A","M","GRND","2"," Aulocara"," femoratum"
"F01","9/21/2001","K",5,5,"ERSI","A","F","SPAI","1"," Eritettix"," simplex"
"F01","9/21/2001","K",5,5,"ERSI","A","M","BOER","1"," Eritettix"," simplex"
"F01","9/21/2001","K",5,5,"MELA","A","M","MELE","1"," Melanoplus"," lakinus"
"F01","9/21/2001","K",5,5,"MELA","A","F","MELE","1"," Melanoplus"," lakinus"
"F01","9/21/2001","K",5,5,"PAPA","A","F","BOER","1"," Paropomala"," pallida"
"F01","9/21/2001","K",5,5,"PAPA","A","F","BOER","1"," Paropomala"," pallida"
"F01","9/21/2001","K",5,5,"PAPA","A","M","BOER","1"," Paropomala"," pallida"
"F01","9/21/2001","K",5,6,"AGDE","A","M","BOER","1"," Ageneotettix"," deorum"
"F01","9/21/2001","K",5,6,"AGDE","A","M","GRND","1"," Ageneotettix"," deorum"
"F01","9/21/2001","K",5,6,"BRMA","3","N","SCBR2","1"," Brachystola"," magna"
"F01","9/21/2001","K",5,6,"ERSI","A","M","BOGR","1"," Eritettix"," simplex"
"F01","9/21/2001","K",5,6,"ERSI","A","M","BOER","1"," Eritettix"," simplex"
"F01","9/21/2001","K",5,6,"MEAZ","A","F","BOER","1"," Melanoplus"," arizonae"
"F01","9/21/2001","K",5,6,"PAPA","A","F","BOER","1"," Paropomala"," pallida"
"F01","9/21/2001","K",5,6,"PAPA","A","M","BOER","1"," Paropomala"," pallida"
"F01","9/21/2001","K",5,6,"PAPA","A","F","BOER","1"," Paropomala"," pallida"
"F01","9/21/2001","K",5,6,"PAPA","A","M","BOER","1"," Paropomala"," pallida"
"F01","9/21/2001","K",5,6,"PAPA","A","M","BOER","1"," Paropomala"," pallida"
"F01","9/21/2001","K",5,6,"PAPA","A","M","BOER","1"," Paropomala"," pallida"
"F01","9/21/2001","K",5,6,"PSSP","1","N","BOER","1",NA,NA
"F01","9/21/2001","K",5,6,"PSSP","1","N","SCBR2","1",NA,NA
"F01","9/21/2001","K",5,6,"PSSP","2","N","BOER","1",NA,NA
"F01","9/21/2001","K",6,1,"AGDE","A","M","SCBR2","1"," Ageneotettix"," deorum"
"F01","9/21/2001","K",6,1,"AGDE","A","M","GRND","1"," Ageneotettix"," deorum"
"F01","9/21/2001","K",6,1,"AGDE","A","F","BOGR","1"," Ageneotettix"," deorum"
"F01","9/21/2001","K",6,1,"AMCO","A","F","BOGR","1",NA,NA
"F01","9/21/2001","K",6,1,"ARPS","A","F","GRND","1"," Arphia"," pseudonietana"
"F01","9/21/2001","K",6,1,"ERSI","A","F","BOGR","1"," Eritettix"," simplex"
"F01","9/21/2001","K",6,1,"HEVI","A","M","GUSA","1"," Hesperotettix"," viridis"
"F01","9/21/2001","K",6,1,"HEVI","A","F","GUSA","1"," Hesperotettix"," viridis"
"F01","9/21/2001","K",6,1,"MELA","A","M","ERRO","1"," Melanoplus"," lakinus"
"F01","9/21/2001","K",6,1,"PAPA","A","M","BOER","1"," Paropomala"," pallida"
"F01","9/21/2001","K",6,1,"PSSP","2","N","SCBR2","1",NA,NA
"F01","9/21/2001","K",6,2,"AGDE","A","M","BOGR","1"," Ageneotettix"," deorum"
"F01","9/21/2001","K",6,2,"AGDE","A","F","GRND","1"," Ageneotettix"," deorum"
"F01","9/21/2001","K",6,2,"AGDE","A","F","BOGR","1"," Ageneotettix"," deorum"
"F01","9/21/2001","K",6,2,"AMCO","A","M","BOGR","1",NA,NA
"F01","9/21/2001","K",6,2,"AMCO","A","M","BOGR","1",NA,NA
"F01","9/21/2001","K",6,2,"AUFE","A","M","BOGR","1"," Aulocara"," femoratum"
"F01","9/21/2001","K",6,2,"ERSI","A","F","HIJA","1"," Eritettix"," simplex"
"F01","9/21/2001","K",6,2,"ERSI","A","F","HIJA","1"," Eritettix"," simplex"
"F01","9/21/2001","K",6,2,"ERSI","A","M","BOGR","1"," Eritettix"," simplex"
"F01","9/21/2001","K",6,2,"OPOB","A","F","HIJA","1"," Opeia"," obscura"
"F01","9/21/2001","K",6,2,"PAPA","A","F","BOER","1"," Paropomala"," pallida"
"F01","9/21/2001","K",6,2,"PSSP","2","N","SCBR2","1",NA,NA
"F01","9/21/2001","K",6,2,"SYMO","A","F","BOGR","1"," Syrbula"," montezuma"
"F01","9/21/2001","K",6,2,"TRPA","A","M","GRND","1"," Trimerotropis"," pallidipennis"
"F01","9/21/2001","K",6,3,"AGDE","A","M","SCBR2","1"," Ageneotettix"," deorum"
"F01","9/21/2001","K",6,3,"AGDE","A","F","BOER","1"," Ageneotettix"," deorum"
"F01","9/21/2001","K",6,3,"AGDE","A","M","SCBR2","1"," Ageneotettix"," deorum"
"F01","9/21/2001","K",6,3,"AMCO","A","F","BOGR","1",NA,NA
"F01","9/21/2001","K",6,3,"AUEL","A","M","SCBR2","1"," Aulocara"," elliotti"
"F01","9/21/2001","K",6,3,"AUFE","A","M","BOGR","1"," Aulocara"," femoratum"
"F01","9/21/2001","K",6,3,"ERSI","A","F","BOER","1"," Eritettix"," simplex"
"F01","9/21/2001","K",6,3,"HATR","A","F","GRND","1"," Hadtrotettix"," trifasciatus"
"F01","9/21/2001","K",6,3,"PAPA","A","M","BOER","1"," Paropomala"," pallida"
"F01","9/21/2001","K",6,3,"PAPA","A","M","BOER","1"," Paropomala"," pallida"
"F01","9/21/2001","K",6,3,"PAPA","A","F","BOER","1"," Paropomala"," pallida"
"F01","9/21/2001","K",6,4,"AGDE","A","M","GRND","1"," Ageneotettix"," deorum"
"F01","9/21/2001","K",6,4,"AGDE","A","F","BOER","1"," Ageneotettix"," deorum"
"F01","9/21/2001","K",6,4,"AGDE","A","M","SCBR2","1"," Ageneotettix"," deorum"
"F01","9/21/2001","K",6,4,"ERSI","A","M","BOER","1"," Eritettix"," simplex"
"F01","9/21/2001","K",6,4,"MEAZ","A","F","MASP","1"," Melanoplus"," arizonae"
"F01","9/21/2001","K",6,4,"PAPA","A","F","BOER","1"," Paropomala"," pallida"
"F01","9/21/2001","K",6,4,"PAPA","A","M","BOER","1"," Paropomala"," pallida"
"F01","9/21/2001","K",6,4,"PAPA","A","F","BOER","1"," Paropomala"," pallida"
"F01","9/21/2001","K",6,4,"PSSP","2","N","SCBR2","1",NA,NA
"F01","9/21/2001","K",6,4,"TRPA","A","F","GRND","1"," Trimerotropis"," pallidipennis"
"F01","9/21/2001","K",6,5,"AUEL","A","F","BOER","1"," Aulocara"," elliotti"
"F01","9/21/2001","K",6,5,"DABI","A","F","APRA","1"," Dactylotum"," bicolor"
"F01","9/21/2001","K",6,5,"ERSI","A","F","HIJA","1"," Eritettix"," simplex"
"F01","9/21/2001","K",6,5,"ERSI","A","M","BOER","1"," Eritettix"," simplex"
"F01","9/21/2001","K",6,5,"MEAZ","A","M","SAKA","1"," Melanoplus"," arizonae"
"F01","9/21/2001","K",6,5,"MELA","A","F","APRA","1"," Melanoplus"," lakinus"
"F01","9/21/2001","K",6,5,"MELA","A","M","APRA","1"," Melanoplus"," lakinus"
"F01","9/21/2001","K",6,5,"PAPA","A","M","BOER","1"," Paropomala"," pallida"
"F01","9/21/2001","K",6,5,"PAPA","A","M","HIJA","1"," Paropomala"," pallida"
"F01","9/21/2001","K",6,5,"PAPA","A","F","BOER","1"," Paropomala"," pallida"
"F01","9/21/2001","K",6,6,"AGDE","A","F","BOER","1"," Ageneotettix"," deorum"
"F01","9/21/2001","K",6,6,"AGDE","A","F","BOER","1"," Ageneotettix"," deorum"
"F01","9/21/2001","K",6,6,"AGDE","A","M","GRND","1"," Ageneotettix"," deorum"
"F01","9/21/2001","K",6,6,"AUEL","A","M","GRND","1"," Aulocara"," elliotti"
"F01","9/21/2001","K",6,6,"AUFE","A","M","GRND","1"," Aulocara"," femoratum"
"F01","9/21/2001","K",6,6,"ERSI","A","M","BOER","1"," Eritettix"," simplex"
"F01","9/21/2001","K",6,6,"ERSI","A","F","BOER","1"," Eritettix"," simplex"
"F01","9/21/2001","K",6,6,"PAPA","A","M","BOER","2"," Paropomala"," pallida"
"F01","9/21/2001","K",6,6,"PAPA","A","M","BOER","1"," Paropomala"," pallida"
"F01","9/21/2001","K",6,6,"PAPA","A","F","BOER","1"," Paropomala"," pallida"
"F01","9/21/2001","K",6,6,"PAPA","A","F","BOER","1"," Paropomala"," pallida"
"F01","9/21/2001","K",6,6,"PSSP","1","N","BOER","1",NA,NA
"F01","9/21/2001","K",6,6,"TRFO","A","M","SPHA","1"," Tropidolophus"," formosus"
"F01","9/21/2001","K",7,1,"AGDE","A","M","GRND","1"," Ageneotettix"," deorum"
"F01","9/21/2001","K",7,1,"AGDE","A","F","BOGR","1"," Ageneotettix"," deorum"
"F01","9/21/2001","K",7,1,"AMCO","A","M","BOGR","1",NA,NA
"F01","9/21/2001","K",7,1,"AMCO","A","M","HIJA","1",NA,NA
"F01","9/21/2001","K",7,1,"AMCO","A","M","HIJA","1",NA,NA
"F01","9/21/2001","K",7,1,"ARPS","A","M","GRND","1"," Arphia"," pseudonietana"
"F01","9/21/2001","K",7,1,"ERSI","A","F","HIJA","2"," Eritettix"," simplex"
"F01","9/21/2001","K",7,1,"ERSI","A","F","HIJA","1"," Eritettix"," simplex"
"F01","9/21/2001","K",7,1,"PAPA","A","F","BOER","1"," Paropomala"," pallida"
"F01","9/21/2001","K",7,1,"PAPA","A","M","BOER","2"," Paropomala"," pallida"
"F01","9/21/2001","K",7,1,"PSSP","1","N","SCBR2","1",NA,NA
"F01","9/21/2001","K",7,1,"PSSP","1","N","BOER","1",NA,NA
"F01","9/21/2001","K",7,2,"AGDE","A","M","GRND","1"," Ageneotettix"," deorum"
"F01","9/21/2001","K",7,2,"AGDE","A","F","BOER","1"," Ageneotettix"," deorum"
"F01","9/21/2001","K",7,2,"AGDE","A","M","BOER","1"," Ageneotettix"," deorum"
"F01","9/21/2001","K",7,2,"AGDE","A","M","GRND","1"," Ageneotettix"," deorum"
"F01","9/21/2001","K",7,2,"ERSI","A","M","HIJA","1"," Eritettix"," simplex"
"F01","9/21/2001","K",7,2,"ERSI","A","M","BOER","1"," Eritettix"," simplex"
"F01","9/21/2001","K",7,2,"ERSI","A","F","BOER","1"," Eritettix"," simplex"
"F01","9/21/2001","K",7,2,"MELA","A","F","MATA","1"," Melanoplus"," lakinus"
"F01","9/21/2001","K",7,2,"PAPA","A","M","BOER","1"," Paropomala"," pallida"
"F01","9/21/2001","K",7,2,"PAPA","A","F","BOER","1"," Paropomala"," pallida"
"F01","9/21/2001","K",7,2,"PAPA","A","M","BOER","1"," Paropomala"," pallida"
"F01","9/21/2001","K",7,2,"PAPA","A","M","BOER","1"," Paropomala"," pallida"
"F01","9/21/2001","K",7,2,"PAPA","A","F","BOER","1"," Paropomala"," pallida"
"F01","9/21/2001","K",7,2,"PSSP","1","N","SCBR2","1",NA,NA
"F01","9/21/2001","K",7,3,"AGDE","A","F","GRND","1"," Ageneotettix"," deorum"
"F01","9/21/2001","K",7,3,"AMCO","A","M","BOGR","1",NA,NA
"F01","9/21/2001","K",7,3,"AUEL","A","F","BOER","1"," Aulocara"," elliotti"
"F01","9/21/2001","K",7,3,"ERSI","A","M","BOER","1"," Eritettix"," simplex"
"F01","9/21/2001","K",7,3,"MEAZ","A","M","MASP","1"," Melanoplus"," arizonae"
"F01","9/21/2001","K",7,3,"MELA","A","F","APRA","1"," Melanoplus"," lakinus"
"F01","9/21/2001","K",7,3,"PAPA","A","M","BOER","1"," Paropomala"," pallida"
"F01","9/21/2001","K",7,3,"PAPA","A","F","BOER","1"," Paropomala"," pallida"
"F01","9/21/2001","K",7,3,"PAPA","A","F","BOER","1"," Paropomala"," pallida"
"F01","9/21/2001","K",7,3,"PAPA","A","M","BOER","1"," Paropomala"," pallida"
"F01","9/21/2001","K",7,3,"PAPA","A","M","BOER","1"," Paropomala"," pallida"
"F01","9/21/2001","K",7,3,"PAPA","A","F","BOER","1"," Paropomala"," pallida"
"F01","9/21/2001","K",7,3,"PSSP","2","N","BOER","1",NA,NA
"F01","9/21/2001","K",7,4,"AGDE","A","F","BOER","1"," Ageneotettix"," deorum"
"F01","9/21/2001","K",7,4,"AGDE","A","F","SCBR2","1"," Ageneotettix"," deorum"
"F01","9/21/2001","K",7,4,"AGDE","A","M","HIJA","1"," Ageneotettix"," deorum"
"F01","9/21/2001","K",7,4,"AUFE","A","M","GRND","1"," Aulocara"," femoratum"
"F01","9/21/2001","K",7,4,"ERSI","A","F","HIJA","1"," Eritettix"," simplex"
"F01","9/21/2001","K",7,4,"ERSI","A","M","HIJA","1"," Eritettix"," simplex"
"F01","9/21/2001","K",7,4,"PAPA","A","M","BOER","1"," Paropomala"," pallida"
"F01","9/21/2001","K",7,4,"PAPA","A","F","BOER","1"," Paropomala"," pallida"
"F01","9/21/2001","K",7,4,"PAPA","A","M","BOER","1"," Paropomala"," pallida"
"F01","9/21/2001","K",7,4,"PAPA","A","F","BOER","1"," Paropomala"," pallida"
"F01","9/21/2001","K",7,5,"AGDE","A","M","GRND","1"," Ageneotettix"," deorum"
"F01","9/21/2001","K",7,5,"AGDE","A","F","BOER","1"," Ageneotettix"," deorum"
"F01","9/21/2001","K",7,5,"AMCO","A","M","HIJA","1",NA,NA
"F01","9/21/2001","K",7,5,"ARPS","A","M","GRND","1"," Arphia"," pseudonietana"
"F01","9/21/2001","K",7,5,"AUEL","A","F","BOER","1"," Aulocara"," elliotti"
"F01","9/21/2001","K",7,5,"AUFE","A","M","SCBR2","1"," Aulocara"," femoratum"
"F01","9/21/2001","K",7,5,"AUFE","A","F","GRND","1"," Aulocara"," femoratum"
"F01","9/21/2001","K",7,5,"ERSI","A","F","HIJA","1"," Eritettix"," simplex"
"F01","9/21/2001","K",7,5,"OPOB","A","F","HIJA","1"," Opeia"," obscura"
"F01","9/21/2001","K",7,5,"PAPA","A","F","HIJA","1"," Paropomala"," pallida"
"F01","9/21/2001","K",7,5,"PAPA","A","M","BOER","1"," Paropomala"," pallida"
"F01","9/21/2001","K",7,5,"PAPA","A","M","BOER","1"," Paropomala"," pallida"
"F01","9/21/2001","K",7,5,"PAPA","A","F","BOER","1"," Paropomala"," pallida"
"F01","9/21/2001","K",7,5,"PAPA","A","M","BOER","1"," Paropomala"," pallida"
"F01","9/21/2001","K",7,5,"PAPA","A","M","BOER","1"," Paropomala"," pallida"
"F01","9/21/2001","K",7,6,"AGDE","A","M","GRND","1"," Ageneotettix"," deorum"
"F01","9/21/2001","K",7,6,"AGDE","A","M","SCBR2","1"," Ageneotettix"," deorum"
"F01","9/21/2001","K",7,6,"AMCO","A","F","BOGR","1",NA,NA
"F01","9/21/2001","K",7,6,"AUFE","A","M","BOGR","1"," Aulocara"," femoratum"
"F01","9/21/2001","K",7,6,"AUFE","A","F","BOGR","1"," Aulocara"," femoratum"
"F01","9/21/2001","K",7,6,"ERSI","A","F","BOER","1"," Eritettix"," simplex"
"F01","9/21/2001","K",7,6,"ERSI","A","M","BOER","1"," Eritettix"," simplex"
"F01","9/21/2001","K",7,6,"ERSI","A","M","BOER","1"," Eritettix"," simplex"
"F01","9/21/2001","K",7,6,"MEAZ","A","M","BOER","1"," Melanoplus"," arizonae"
"F01","9/21/2001","K",7,6,"PAPA","A","F","BOER","1"," Paropomala"," pallida"
"F01","9/21/2001","K",7,6,"PAPA","A","M","BOER","1"," Paropomala"," pallida"
"F01","9/21/2001","K",7,6,"PAPA","A","M","BOER","1"," Paropomala"," pallida"
"F01","9/21/2001","K",7,6,"PAPA","A","M","BOER","1"," Paropomala"," pallida"
"F01","9/21/2001","K",7,6,"PSSP","1","N","BOER","1",NA,NA
"F01","9/21/2001","K",7,6,"PSSP","1","N","BOER","1",NA,NA
"F99","10/10/1999","K",1,1,"AUFE","A","F","GRND","1"," Aulocara"," femoratum"
"F99","10/10/1999","K",1,1,"PAPA","A","F","HIJA","1"," Paropomala"," pallida"
"F99","10/10/1999","K",1,1,"PSSP","2","N","ERPU","1",NA,NA
"F99","10/10/1999","K",1,1,"PSSP","2","N","MUAR2","1",NA,NA
"F99","10/10/1999","K",1,1,"PSSP","2","N","SPCR","1",NA,NA
"F99","10/10/1999","K",1,1,"TRKI","A","F","GRND","1"," Trachyrhachis"," kiowa"
"F99","10/10/1999","K",1,1,"TRKI","A","M","GRND","2"," Trachyrhachis"," kiowa"
"F99","10/10/1999","K",1,1,"TRPA","A","M","GRND","1"," Trimerotropis"," pallidipennis"
"F99","10/10/1999","K",1,1,"XACO","2","N","GRND","1"," Xanthippus"," corallipes"
"F99","10/10/1999","K",1,2,"AUFE","A","F","BOGR2","1"," Aulocara"," femoratum"
"F99","10/10/1999","K",1,2,"MEAZ","A","F","SCBR2","1"," Melanoplus"," arizonae"
"F99","10/10/1999","K",1,2,"MEAZ","A","M","SPCR","1"," Melanoplus"," arizonae"
"F99","10/10/1999","K",1,2,"PAPA","A","F","BOGR2","1"," Paropomala"," pallida"
"F99","10/10/1999","K",1,2,"PAPA","A","M","BOGR2","1"," Paropomala"," pallida"
"F99","10/10/1999","K",1,2,"PSSP","2","N","SCBR2","1",NA,NA
"F99","10/10/1999","K",1,2,"TRPA","A","M","GRND","1"," Trimerotropis"," pallidipennis"
"F99","10/10/1999","K",1,3,"ARPS","A","M","GRND","1"," Arphia"," pseudonietana"
"F99","10/10/1999","K",1,3,"AUEL","A","F","GRND","1"," Aulocara"," elliotti"
"F99","10/10/1999","K",1,3,"MEAZ","A","M","SCBR2","1"," Melanoplus"," arizonae"
"F99","10/10/1999","K",1,3,"PSSP","2","N","SCBR2","1",NA,NA
"F99","10/10/1999","K",1,3,"TRPA","A","F","GRND","1"," Trimerotropis"," pallidipennis"
"F99","10/10/1999","K",1,3,"TRPA","A","F","GRND","1"," Trimerotropis"," pallidipennis"
"F99","10/10/1999","K",1,3,"TRPA","A","M","GRND","1"," Trimerotropis"," pallidipennis"
"F99","10/10/1999","K",1,4,"PAPA","A","M","BOER4","1"," Paropomala"," pallida"
"F99","10/10/1999","K",1,4,"PSSP","2","N","ERPU","1",NA,NA
"F99","10/10/1999","K",1,4,"TRPA","A","F","GRND","2"," Trimerotropis"," pallidipennis"
"F99","10/10/1999","K",1,5,"ERSI","A","F","BOGR2","1"," Eritettix"," simplex"
"F99","10/10/1999","K",1,5,"MEAZ","A","F","BOGR2","1"," Melanoplus"," arizonae"
"F99","10/10/1999","K",1,5,"PAPA","A","M","BOGR2","1"," Paropomala"," pallida"
"F99","10/10/1999","K",1,5,"PSSP","2","N","MUAR","1",NA,NA
"F99","10/10/1999","K",1,5,"PSSP","2","N","MUAR","1",NA,NA
"F99","10/10/1999","K",1,5,"PSSP","2","N","SCBR2","2",NA,NA
"F99","10/10/1999","K",1,5,"TRPA","A","M","GRND","1"," Trimerotropis"," pallidipennis"
"F99","10/10/1999","K",1,5,"XACO","2","N","GRND","1"," Xanthippus"," corallipes"
"F99","10/10/1999","K",1,6,"AUFE","A","M","SCBR2","1"," Aulocara"," femoratum"
"F99","10/10/1999","K",1,6,"BONU","A","F","BOGR2","1",NA,NA
"F99","10/10/1999","K",1,6,"MEAZ","A","M","BOGR2","1"," Melanoplus"," arizonae"
"F99","10/10/1999","K",1,6,"MEAZ","A","M","SPCR","1"," Melanoplus"," arizonae"
"F99","10/10/1999","K",1,6,"MELA","A","F","BOGR2","1"," Melanoplus"," lakinus"
"F99","10/10/1999","K",1,6,"MELA","A","M","SCBR2","1"," Melanoplus"," lakinus"
"F99","10/10/1999","K",1,6,"PSSP","2","N","SCBR2","2",NA,NA
"F99","10/10/1999","K",1,6,"PSSP","2","N","SCBR2","1",NA,NA
"F99","10/10/1999","K",1,6,"TRPA","A","M","GRND","1"," Trimerotropis"," pallidipennis"
"F99","10/10/1999","K",1,6,"TRPA","A","F","GRND","1"," Trimerotropis"," pallidipennis"
"F99","10/10/1999","K",3,1,"ARPS","A","M","GRND","1"," Arphia"," pseudonietana"
"F99","10/10/1999","K",3,1,"ERSI","A","F","PAOB","1"," Eritettix"," simplex"
"F99","10/10/1999","K",3,1,"MEAZ","A","F","SCBR2","1"," Melanoplus"," arizonae"
"F99","10/10/1999","K",3,1,"PAPA","A","M","BOER4","1"," Paropomala"," pallida"
"F99","10/10/1999","K",3,1,"PAPA","A","F","BOER4","1"," Paropomala"," pallida"
"F99","10/10/1999","K",3,1,"PAPA","A","F","PAOB","1"," Paropomala"," pallida"
"F99","10/10/1999","K",3,1,"PSSP","2","N","BOER4","1",NA,NA
"F99","10/10/1999","K",3,2,"ARPS","A","F","GRND","1"," Arphia"," pseudonietana"
"F99","10/10/1999","K",3,2,"MELA","A","M","SCBR2","1"," Melanoplus"," lakinus"
"F99","10/10/1999","K",3,2,"PSSP","2","N","BOGR2","1",NA,NA
"F99","10/10/1999","K",3,2,"PSSP","2","N","ERPU","1",NA,NA
"F99","10/10/1999","K",3,2,"TRPA","A","F","GRND","1"," Trimerotropis"," pallidipennis"
"F99","10/10/1999","K",3,2,"TRPA","A","F","GRND","1"," Trimerotropis"," pallidipennis"
"F99","10/10/1999","K",3,3,"PSSP","2","N","SCBR2","1",NA,NA
"F99","10/10/1999","K",3,3,"TRKI","A","F","GRND","1"," Trachyrhachis"," kiowa"
"F99","10/10/1999","K",3,3,"TRPA","A","M","GRND","1"," Trimerotropis"," pallidipennis"
"F99","10/10/1999","K",3,3,"TRPA","A","F","GRND","1"," Trimerotropis"," pallidipennis"
"F99","10/10/1999","K",3,4,"AUFE","A","F","SCBR2","2"," Aulocara"," femoratum"
"F99","10/10/1999","K",3,4,"MELA","A","F","SCBR2","2"," Melanoplus"," lakinus"
"F99","10/10/1999","K",3,4,"PAPA","A","M","BOGR2","1"," Paropomala"," pallida"
"F99","10/10/1999","K",3,4,"PSSP","2","N","SCBR2","2",NA,NA
"F99","10/10/1999","K",3,4,"TRKI","A","M","GRND","1"," Trachyrhachis"," kiowa"
"F99","10/10/1999","K",3,4,"TRPA","A","F","GRND","1"," Trimerotropis"," pallidipennis"
"F99","10/10/1999","K",3,5,"BRMA","A","M","MUAR","1"," Brachystola"," magna"
"F99","10/10/1999","K",3,5,"ERSI","A","M","PAOB","1"," Eritettix"," simplex"
"F99","10/10/1999","K",3,5,"MELA","A","M","PAOB","1"," Melanoplus"," lakinus"
"F99","10/10/1999","K",3,5,"MELA","A","M","SCBR2","1"," Melanoplus"," lakinus"
"F99","10/10/1999","K",3,5,"TRCA","A","F","GRND","1"," Trimerotropis"," californicus"
"F99","10/10/1999","K",3,5,"TRPA","A","F","GRND","1"," Trimerotropis"," pallidipennis"
"F99","10/10/1999","K",3,6,"MEAZ","A","F","SPCR","1"," Melanoplus"," arizonae"
"F99","10/10/1999","K",3,6,"MEAZ","A","F","SPCR","1"," Melanoplus"," arizonae"
"F99","10/10/1999","K",3,6,"MELA","A","M","TILA2","1"," Melanoplus"," lakinus"
"F99","10/10/1999","K",3,6,"PSSP","2","N","SCBR2","1",NA,NA
"F99","10/10/1999","K",3,6,"TRKI","A","M","GRND","1"," Trachyrhachis"," kiowa"
"F99","10/10/1999","K",3,6,"TRPA","A","M","GRND","1"," Trimerotropis"," pallidipennis"
"F99","10/10/1999","K",3,6,"TRPA","A","F","GRND","1"," Trimerotropis"," pallidipennis"
"F99","10/10/1999","K",3,6,"TRPA","3","N","GRND","1"," Trimerotropis"," pallidipennis"
"F99","10/10/1999","K",3,6,"TRPA","A","F","GRND","1"," Trimerotropis"," pallidipennis"
"F99","10/10/1999","K",5,1,"ARPS","A","M","GRND","1"," Arphia"," pseudonietana"
"F99","10/10/1999","K",5,1,"ARPS","A","F","GRND","1"," Arphia"," pseudonietana"
"F99","10/10/1999","K",5,1,"PSSP","2","N","SCBR2","1",NA,NA
"F99","10/10/1999","K",5,1,"TRPA","A","F","GRND","1"," Trimerotropis"," pallidipennis"
