"year","day","habitat_type","stake_number","species_number","distance","direction","Taxa_kingdom","Taxa_phylum","Taxa_class","Taxa_order","Taxa_family","Taxa_genus","Taxa_species","presence"
1992,239,"pinyon",121,"448",50,"90","Animaila","Chordata","Aves","Passeriformes","Tyrannidae","Tyrannus","vociferans",1
1992,239,"pinyon",121,"448",50,"90","Animaila","Chordata","Aves","Passeriformes","Tyrannidae","Tyrannus","vociferans",1
1992,239,"pinyon",121,"702",50,"90","Animaila","Chordata","Aves","Passeriformes","Mimidae","Oreoscoptes","montanus",1
1992,239,"pinyon",121,"733",100,"90","Animaila","Chordata","Aves","Passeriformes","Paridae","Baeolophus","inornatus",1
1992,239,"pinyon",121,"560",50,"0","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Spizella","passerina",1
1992,239,"pinyon",121,"560",50,"0","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Spizella","passerina",1
1992,239,"pinyon",123,"295",150,"90","Animaila","Chordata","Aves","Galliformes","Odontophoridae","Callipepla","gambelii",1
1992,239,"pinyon",123,"492",150,"270","Animaila","Chordata","Aves","Passeriformes","Corvidae","Gymnorhinus","cyanocephalus",1
1992,239,"pinyon",123,"492",150,"270","Animaila","Chordata","Aves","Passeriformes","Corvidae","Gymnorhinus","cyanocephalus",1
1992,239,"pinyon",123,"481",100,"0","Animaila","Chordata","Aves","Passeriformes","Corvidae","Aphelocoma",NA,1
1992,239,"pinyon",123,"486",150,"90","Animaila","Chordata","Aves","Passeriformes","Corvidae","Corvus","corax",1
1992,239,"pinyon",123,"486",150,"90","Animaila","Chordata","Aves","Passeriformes","Corvidae","Corvus","corax",1
1992,239,"pinyon",123,"587",100,"270","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Pipilo","erythrophthalmus",1
1992,239,"pinyon",123,"587",100,"270","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Pipilo","erythrophthalmus",1
1992,239,"pinyon",123,"587",100,"0","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Pipilo","erythrophthalmus",1
1992,239,"pinyon",123,"733",50,"270","Animaila","Chordata","Aves","Passeriformes","Paridae","Baeolophus","inornatus",1
1992,239,"pinyon",123,"733",50,"270","Animaila","Chordata","Aves","Passeriformes","Paridae","Baeolophus","inornatus",1
1992,239,"pinyon",123,"733",75,"270","Animaila","Chordata","Aves","Passeriformes","Paridae","Baeolophus","inornatus",1
1992,239,"pinyon",123,"715",100,"0","Animaila","Chordata","Aves","Passeriformes","Troglodytidae","Salpinctes","obsoletus",1
1992,239,"pinyon",123,"342",100,"0","Animaila","Chordata","Aves","Falconiformes","Accipitridae","Buteo","swainsoni",1
1992,239,"pinyon",123,"504",50,"270","Animaila","Chordata","Aves","Passeriformes","Icteridae","Icterus","parisorum",1
1992,239,"pinyon",123,"668",50,"90","Animaila","Chordata","Aves","Passeriformes","Parulidae","Setophaga","townsendi",1
1992,239,"pinyon",123,"492",150,"90","Animaila","Chordata","Aves","Passeriformes","Corvidae","Gymnorhinus","cyanocephalus",1
1992,239,"pinyon",123,"492",150,"90","Animaila","Chordata","Aves","Passeriformes","Corvidae","Gymnorhinus","cyanocephalus",1
1992,239,"pinyon",123,"492",150,"90","Animaila","Chordata","Aves","Passeriformes","Corvidae","Gymnorhinus","cyanocephalus",1
1992,239,"pinyon",123,"492",150,"90","Animaila","Chordata","Aves","Passeriformes","Corvidae","Gymnorhinus","cyanocephalus",1
1992,239,"pinyon",123,"492",150,"90","Animaila","Chordata","Aves","Passeriformes","Corvidae","Gymnorhinus","cyanocephalus",1
1992,239,"pinyon",123,"492",150,"90","Animaila","Chordata","Aves","Passeriformes","Corvidae","Gymnorhinus","cyanocephalus",1
1992,239,"pinyon",123,"492",150,"90","Animaila","Chordata","Aves","Passeriformes","Corvidae","Gymnorhinus","cyanocephalus",1
1992,239,"pinyon",123,"492",150,"90","Animaila","Chordata","Aves","Passeriformes","Corvidae","Gymnorhinus","cyanocephalus",1
1992,239,"pinyon",123,"492",150,"90","Animaila","Chordata","Aves","Passeriformes","Corvidae","Gymnorhinus","cyanocephalus",1
1992,239,"pinyon",123,"492",150,"90","Animaila","Chordata","Aves","Passeriformes","Corvidae","Gymnorhinus","cyanocephalus",1
1992,239,"pinyon",123,"492",150,"90","Animaila","Chordata","Aves","Passeriformes","Corvidae","Gymnorhinus","cyanocephalus",1
1992,239,"pinyon",123,"492",150,"90","Animaila","Chordata","Aves","Passeriformes","Corvidae","Gymnorhinus","cyanocephalus",1
1992,239,"pinyon",123,"492",150,"90","Animaila","Chordata","Aves","Passeriformes","Corvidae","Gymnorhinus","cyanocephalus",1
1992,239,"pinyon",123,"492",150,"90","Animaila","Chordata","Aves","Passeriformes","Corvidae","Gymnorhinus","cyanocephalus",1
1992,239,"pinyon",123,"492",150,"90","Animaila","Chordata","Aves","Passeriformes","Corvidae","Gymnorhinus","cyanocephalus",1
1992,239,"pinyon",123,"492",150,"90","Animaila","Chordata","Aves","Passeriformes","Corvidae","Gymnorhinus","cyanocephalus",1
1992,239,"pinyon",123,"492",150,"90","Animaila","Chordata","Aves","Passeriformes","Corvidae","Gymnorhinus","cyanocephalus",1
1992,239,"pinyon",123,"492",150,"90","Animaila","Chordata","Aves","Passeriformes","Corvidae","Gymnorhinus","cyanocephalus",1
1992,239,"pinyon",123,"492",150,"90","Animaila","Chordata","Aves","Passeriformes","Corvidae","Gymnorhinus","cyanocephalus",1
1992,239,"pinyon",123,"492",150,"90","Animaila","Chordata","Aves","Passeriformes","Corvidae","Gymnorhinus","cyanocephalus",1
1992,239,"pinyon",123,"492",150,"90","Animaila","Chordata","Aves","Passeriformes","Corvidae","Gymnorhinus","cyanocephalus",1
1992,239,"pinyon",123,"492",150,"90","Animaila","Chordata","Aves","Passeriformes","Corvidae","Gymnorhinus","cyanocephalus",1
1992,239,"pinyon",123,"492",150,"90","Animaila","Chordata","Aves","Passeriformes","Corvidae","Gymnorhinus","cyanocephalus",1
1992,239,"pinyon",123,"492",150,"90","Animaila","Chordata","Aves","Passeriformes","Corvidae","Gymnorhinus","cyanocephalus",1
1992,239,"pinyon",123,"492",150,"90","Animaila","Chordata","Aves","Passeriformes","Corvidae","Gymnorhinus","cyanocephalus",1
1992,239,"pinyon",124,"492",100,"270","Animaila","Chordata","Aves","Passeriformes","Corvidae","Gymnorhinus","cyanocephalus",1
1992,239,"pinyon",124,"492",100,"270","Animaila","Chordata","Aves","Passeriformes","Corvidae","Gymnorhinus","cyanocephalus",1
1992,239,"pinyon",124,"481",100,"180","Animaila","Chordata","Aves","Passeriformes","Corvidae","Aphelocoma",NA,1
1992,239,"pinyon",124,"481",100,"180","Animaila","Chordata","Aves","Passeriformes","Corvidae","Aphelocoma",NA,1
1992,239,"pinyon",124,"587",70,"90","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Pipilo","erythrophthalmus",1
1992,239,"pinyon",124,"587",100,"180","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Pipilo","erythrophthalmus",1
1992,239,"pinyon",124,"733",100,"270","Animaila","Chordata","Aves","Passeriformes","Paridae","Baeolophus","inornatus",1
1992,239,"pinyon",124,"733",100,"270","Animaila","Chordata","Aves","Passeriformes","Paridae","Baeolophus","inornatus",1
1992,239,"pinyon",124,"492",50,"90","Animaila","Chordata","Aves","Passeriformes","Corvidae","Gymnorhinus","cyanocephalus",1
1992,239,"pinyon",124,"492",50,"90","Animaila","Chordata","Aves","Passeriformes","Corvidae","Gymnorhinus","cyanocephalus",1
1992,239,"pinyon",124,"492",50,"90","Animaila","Chordata","Aves","Passeriformes","Corvidae","Gymnorhinus","cyanocephalus",1
1992,239,"pinyon",124,"492",50,"90","Animaila","Chordata","Aves","Passeriformes","Corvidae","Gymnorhinus","cyanocephalus",1
1992,239,"pinyon",124,"492",50,"90","Animaila","Chordata","Aves","Passeriformes","Corvidae","Gymnorhinus","cyanocephalus",1
1992,239,"pinyon",124,"492",50,"90","Animaila","Chordata","Aves","Passeriformes","Corvidae","Gymnorhinus","cyanocephalus",1
1992,239,"pinyon",124,"492",50,"90","Animaila","Chordata","Aves","Passeriformes","Corvidae","Gymnorhinus","cyanocephalus",1
1992,239,"pinyon",124,"492",50,"90","Animaila","Chordata","Aves","Passeriformes","Corvidae","Gymnorhinus","cyanocephalus",1
1992,239,"pinyon",124,"492",50,"90","Animaila","Chordata","Aves","Passeriformes","Corvidae","Gymnorhinus","cyanocephalus",1
1992,239,"pinyon",124,"492",50,"90","Animaila","Chordata","Aves","Passeriformes","Corvidae","Gymnorhinus","cyanocephalus",1
1992,239,"pinyon",124,"492",50,"90","Animaila","Chordata","Aves","Passeriformes","Corvidae","Gymnorhinus","cyanocephalus",1
1992,239,"pinyon",124,"492",50,"90","Animaila","Chordata","Aves","Passeriformes","Corvidae","Gymnorhinus","cyanocephalus",1
1992,239,"pinyon",124,"587",100,"0","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Pipilo","erythrophthalmus",1
1992,239,"pinyon",124,"615",100,"0","Animaila","Chordata","Aves","Passeriformes","Hirundinidae","Tachycineta","thalassina",1
1992,239,"pinyon",124,"615",100,"0","Animaila","Chordata","Aves","Passeriformes","Hirundinidae","Tachycineta","thalassina",1
1992,239,"pinyon",124,"615",100,"0","Animaila","Chordata","Aves","Passeriformes","Hirundinidae","Tachycineta","thalassina",1
1992,239,"pinyon",124,"615",100,"0","Animaila","Chordata","Aves","Passeriformes","Hirundinidae","Tachycineta","thalassina",1
1992,239,"pinyon",124,"481",100,"180","Animaila","Chordata","Aves","Passeriformes","Corvidae","Aphelocoma",NA,1
1992,239,"pinyon",124,"733",100,"90","Animaila","Chordata","Aves","Passeriformes","Paridae","Baeolophus","inornatus",1
1992,239,"pinyon",124,"733",100,"90","Animaila","Chordata","Aves","Passeriformes","Paridae","Baeolophus","inornatus",1
1992,239,"pinyon",124,"492",100,"90","Animaila","Chordata","Aves","Passeriformes","Corvidae","Gymnorhinus","cyanocephalus",1
1992,239,"pinyon",124,"492",100,"90","Animaila","Chordata","Aves","Passeriformes","Corvidae","Gymnorhinus","cyanocephalus",1
1992,239,"pinyon",124,"492",100,"90","Animaila","Chordata","Aves","Passeriformes","Corvidae","Gymnorhinus","cyanocephalus",1
1992,239,"pinyon",124,"492",100,"90","Animaila","Chordata","Aves","Passeriformes","Corvidae","Gymnorhinus","cyanocephalus",1
1992,239,"pinyon",124,"492",100,"90","Animaila","Chordata","Aves","Passeriformes","Corvidae","Gymnorhinus","cyanocephalus",1
1992,239,"pinyon",124,"492",100,"90","Animaila","Chordata","Aves","Passeriformes","Corvidae","Gymnorhinus","cyanocephalus",1
1992,239,"pinyon",124,"492",100,"90","Animaila","Chordata","Aves","Passeriformes","Corvidae","Gymnorhinus","cyanocephalus",1
1992,239,"pinyon",124,"492",100,"90","Animaila","Chordata","Aves","Passeriformes","Corvidae","Gymnorhinus","cyanocephalus",1
1992,239,"pinyon",124,"719",100,"270","Animaila","Chordata","Aves","Passeriformes","Troglodytidae","Thryomanes","bewickii",1
1992,239,"pinyon",125,"668",50,"0","Animaila","Chordata","Aves","Passeriformes","Parulidae","Setophaga","townsendi",1
1992,239,"pinyon",125,"668",50,"0","Animaila","Chordata","Aves","Passeriformes","Parulidae","Setophaga","townsendi",1
1992,239,"pinyon",125,"733",50,"180","Animaila","Chordata","Aves","Passeriformes","Paridae","Baeolophus","inornatus",1
1992,239,"pinyon",125,"733",50,"180","Animaila","Chordata","Aves","Passeriformes","Paridae","Baeolophus","inornatus",1
1992,239,"pinyon",125,"492",50,"0","Animaila","Chordata","Aves","Passeriformes","Corvidae","Gymnorhinus","cyanocephalus",1
1992,239,"pinyon",125,"492",50,"0","Animaila","Chordata","Aves","Passeriformes","Corvidae","Gymnorhinus","cyanocephalus",1
1992,239,"pinyon",125,"492",50,"0","Animaila","Chordata","Aves","Passeriformes","Corvidae","Gymnorhinus","cyanocephalus",1
1992,239,"pinyon",125,"492",50,"0","Animaila","Chordata","Aves","Passeriformes","Corvidae","Gymnorhinus","cyanocephalus",1
1992,239,"pinyon",125,"492",50,"0","Animaila","Chordata","Aves","Passeriformes","Corvidae","Gymnorhinus","cyanocephalus",1
1992,239,"pinyon",125,"492",50,"0","Animaila","Chordata","Aves","Passeriformes","Corvidae","Gymnorhinus","cyanocephalus",1
1992,239,"pinyon",125,"492",50,"0","Animaila","Chordata","Aves","Passeriformes","Corvidae","Gymnorhinus","cyanocephalus",1
1992,239,"pinyon",125,"492",50,"0","Animaila","Chordata","Aves","Passeriformes","Corvidae","Gymnorhinus","cyanocephalus",1
1992,239,"pinyon",125,"492",50,"0","Animaila","Chordata","Aves","Passeriformes","Corvidae","Gymnorhinus","cyanocephalus",1
1992,239,"pinyon",125,"492",50,"0","Animaila","Chordata","Aves","Passeriformes","Corvidae","Gymnorhinus","cyanocephalus",1
1992,239,"pinyon",125,"492",50,"0","Animaila","Chordata","Aves","Passeriformes","Corvidae","Gymnorhinus","cyanocephalus",1
1992,239,"pinyon",125,"492",50,"0","Animaila","Chordata","Aves","Passeriformes","Corvidae","Gymnorhinus","cyanocephalus",1
1992,239,"pinyon",125,"492",50,"0","Animaila","Chordata","Aves","Passeriformes","Corvidae","Gymnorhinus","cyanocephalus",1
1992,239,"pinyon",125,"492",50,"0","Animaila","Chordata","Aves","Passeriformes","Corvidae","Gymnorhinus","cyanocephalus",1
1992,239,"pinyon",125,"492",50,"0","Animaila","Chordata","Aves","Passeriformes","Corvidae","Gymnorhinus","cyanocephalus",1
1992,239,"pinyon",125,"492",50,"0","Animaila","Chordata","Aves","Passeriformes","Corvidae","Gymnorhinus","cyanocephalus",1
1992,239,"pinyon",125,"492",50,"0","Animaila","Chordata","Aves","Passeriformes","Corvidae","Gymnorhinus","cyanocephalus",1
1992,239,"pinyon",125,"492",50,"0","Animaila","Chordata","Aves","Passeriformes","Corvidae","Gymnorhinus","cyanocephalus",1
1992,239,"pinyon",125,"492",50,"0","Animaila","Chordata","Aves","Passeriformes","Corvidae","Gymnorhinus","cyanocephalus",1
1992,239,"pinyon",125,"492",50,"0","Animaila","Chordata","Aves","Passeriformes","Corvidae","Gymnorhinus","cyanocephalus",1
1992,239,"pinyon",125,"519",50,"0","Animaila","Chordata","Aves","Passeriformes","Icteridae","Haemorhous","mexicanus",1
1992,239,"pinyon",125,"481",50,"0","Animaila","Chordata","Aves","Passeriformes","Corvidae","Aphelocoma",NA,1
1992,239,"pinyon",125,"481",50,"0","Animaila","Chordata","Aves","Passeriformes","Corvidae","Aphelocoma",NA,1
1992,239,"pinyon",125,"481",100,"180","Animaila","Chordata","Aves","Passeriformes","Corvidae","Aphelocoma",NA,1
1992,239,"pinyon",125,"587",50,"270","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Pipilo","erythrophthalmus",1
1992,239,"pinyon",125,"587",100,"90","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Pipilo","erythrophthalmus",1
1992,239,"pinyon",125,"492",50,"0","Animaila","Chordata","Aves","Passeriformes","Corvidae","Gymnorhinus","cyanocephalus",1
1992,239,"pinyon",125,"492",50,"0","Animaila","Chordata","Aves","Passeriformes","Corvidae","Gymnorhinus","cyanocephalus",1
1992,239,"pinyon",125,"492",50,"0","Animaila","Chordata","Aves","Passeriformes","Corvidae","Gymnorhinus","cyanocephalus",1
1992,239,"pinyon",125,"492",50,"0","Animaila","Chordata","Aves","Passeriformes","Corvidae","Gymnorhinus","cyanocephalus",1
1992,239,"pinyon",125,"492",50,"0","Animaila","Chordata","Aves","Passeriformes","Corvidae","Gymnorhinus","cyanocephalus",1
1992,239,"pinyon",125,"492",50,"0","Animaila","Chordata","Aves","Passeriformes","Corvidae","Gymnorhinus","cyanocephalus",1
1992,239,"pinyon",125,"492",50,"0","Animaila","Chordata","Aves","Passeriformes","Corvidae","Gymnorhinus","cyanocephalus",1
1992,239,"pinyon",125,"492",50,"0","Animaila","Chordata","Aves","Passeriformes","Corvidae","Gymnorhinus","cyanocephalus",1
1992,239,"pinyon",125,"680",50,"180","Animaila","Chordata","Aves","Passeriformes","Parulidae","Geothlypis","tolmiei",1
1992,239,"pinyon",126,"492",100,"90","Animaila","Chordata","Aves","Passeriformes","Corvidae","Gymnorhinus","cyanocephalus",1
1992,239,"pinyon",126,"492",100,"90","Animaila","Chordata","Aves","Passeriformes","Corvidae","Gymnorhinus","cyanocephalus",1
1992,239,"pinyon",126,"492",100,"90","Animaila","Chordata","Aves","Passeriformes","Corvidae","Gymnorhinus","cyanocephalus",1
1992,239,"pinyon",126,"492",100,"90","Animaila","Chordata","Aves","Passeriformes","Corvidae","Gymnorhinus","cyanocephalus",1
1992,239,"pinyon",126,"492",100,"90","Animaila","Chordata","Aves","Passeriformes","Corvidae","Gymnorhinus","cyanocephalus",1
1992,239,"pinyon",126,"492",100,"90","Animaila","Chordata","Aves","Passeriformes","Corvidae","Gymnorhinus","cyanocephalus",1
1992,239,"pinyon",126,"492",100,"90","Animaila","Chordata","Aves","Passeriformes","Corvidae","Gymnorhinus","cyanocephalus",1
1992,239,"pinyon",126,"492",100,"90","Animaila","Chordata","Aves","Passeriformes","Corvidae","Gymnorhinus","cyanocephalus",1
1992,239,"pinyon",126,"492",100,"90","Animaila","Chordata","Aves","Passeriformes","Corvidae","Gymnorhinus","cyanocephalus",1
1992,239,"pinyon",126,"492",100,"90","Animaila","Chordata","Aves","Passeriformes","Corvidae","Gymnorhinus","cyanocephalus",1
1992,239,"pinyon",126,"727",100,"225","Animaila","Chordata","Aves","Passeriformes","Sittidae","Sitta","carolinensis",1
1992,239,"pinyon",126,"587",100,"90","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Pipilo","erythrophthalmus",1
1992,239,"pinyon",126,"481",100,"180","Animaila","Chordata","Aves","Passeriformes","Corvidae","Aphelocoma",NA,1
1992,239,"pinyon",126,"481",100,"180","Animaila","Chordata","Aves","Passeriformes","Corvidae","Aphelocoma",NA,1
1992,239,"pinyon",126,"587",100,"270","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Pipilo","erythrophthalmus",1
1992,239,"pinyon",126,"607",75,"90","Animaila","Chordata","Aves","Passeriformes","Cardinalidae","Piranga","ludoviciana",1
1992,239,"pinyon",126,"719",30,"270","Animaila","Chordata","Aves","Passeriformes","Troglodytidae","Thryomanes","bewickii",1
1992,239,"pinyon",126,"733",50,"180","Animaila","Chordata","Aves","Passeriformes","Paridae","Baeolophus","inornatus",1
1992,239,"pinyon",126,"733",50,"180","Animaila","Chordata","Aves","Passeriformes","Paridae","Baeolophus","inornatus",1
1992,239,"pinyon",126,"587",75,"90","Animaila","Chordata","Aves","Passeriformes","Emberizidae","Pipilo","erythrophthalmus",1
1992,239,"pinyon",126,"467.9",50,"180","Animaila","Chordata","Aves","Passeriformes","Tyrannidae","Empidonax",NA,1
1992,239,"pinyon",126,"396",50,"180","Animaila","Chordata","Aves","Piciformes","Picidae","Dryobates","scalaris",1
